"","Filename","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp11_1_Run25.mzML","POS_TJGIp11_2_Run123.mzML","POS_TJGIp11_3_Run149.mzML"
"30","343/141.0546mz/2.45min","795470.8","1788941.6","2038452.1","287011.56","282334.94","409863.53"
"31","344/201.1598mz/2.46min","409427.22","393281.3","348786.2","131119.69","363268.94","82339.85"
"32","345/102.0914mz/2.49min","8724145.0","4972333.5","5278792.5","2202293.8","3406583.2","1381509.4"
"33","346/231.1703mz/2.46min","53577.383","829159.0","407211.16","282309.16","541760.5","1001587.5"
"34","347/216.1231mz/2.52min","277727.47","545191.0","510619.03","237535.34","314046.06","273263.34"
"35","349/225.1097mz/2.54min","613905.5","443153.4","304485.78","394992.4","399849.06","281063.56"
"36","351/246.1699mz/2.55min","1438341.0","1138450.0","1080934.9","1994909.2","2404360.2","2127480.5"
"37","353/130.1591mz/2.58min","3744633.0","0.0","0.0","3286774.5","0.0","891421.8"
"38","354/245.1859mz/2.6min","109859.61","110630.47","92178.73","199724.0","185322.23","187124.62"
"39","355/169.0859mz/2.55min","41281.062","0.0","0.0","322091.4","544386.44","489812.3"
"40","358/405.1007mz/2.57min","307666.97","1128920.8","1275793.8","506359.12","1209965.0","1019717.3"
"41","359/771.2481mz/2.57min","1069498.8","1085545.5","1194581.8","1404279.4","1589346.8","1149666.1"
"42","360/793.23mz/2.57min","1574340.8","1778483.9","1933804.0","1837401.8","1989396.2","1707231.4"
"43","361/386.1273mz/2.58min","135564.78","405028.8","712930.1","669784.75","734472.4","388442.75"
"44","362/202.1802mz/2.65min","165587.67","132051.69","136155.72","173826.5","140441.95","131426.22"
"45","364/231.1202mz/2.61min","96936.07","402516.62","450779.06","53595.066","100543.81","110550.05"
"46","365/181.086mz/2.63min","60059.41","47845.746","79712.88","281110.66","554710.4","444452.44"
"47","366/183.1017mz/2.62min","623306.94","288645.78","273580.66","431556.9","394237.53","314660.72"
"48","368/283.1749mz/2.62min","291131.97","126411.66","126540.78","319209.88","236574.02","90013.88"
"49","369/245.1859mz/2.65min","459128.06","172183.3","202329.83","608820.7","253858.95","277843.06"
"50","370/316.2117mz/2.67min","877010.6","794296.56","752257.75","642115.06","757584.8","595732.4"
"51","371/130.1591mz/2.63min","399698.78","2956908.0","3751335.8","2259046.5","2606843.2","2278545.5"
"52","376/114.0914mz/2.72min","295603.5","246469.36","268298.75","288425.7","353281.94","212550.62"
"53","377/138.0551mz/2.72min","610954.8","1080526.8","1130845.6","451586.72","815132.9","716089.8"
"54","378/120.0445mz/2.72min","2459863.0","4159609.0","4328539.0","1920692.9","3138791.8","2880211.8"
"55","379/245.186mz/2.76min","212761.66","700329.1","692695.25","336113.25","768411.56","758160.44"
"56","380/344.2278mz/2.78min","389971.7","135761.78","134993.17","335441.84","376152.06","93788.67"
"57","387/317.1706mz/2.85min","387205.53","972389.8","930216.6","2232559.8","1875042.1","1525565.8"
"58","388/339.1526mz/2.85min","243144.8","1079069.4","971326.75","1745792.9","1936085.4","1580152.1"
"59","390/428.2043mz/2.88min","117402.266","217620.47","217878.69","271402.66","237075.95","206424.94"
"60","391/215.1255mz/2.9min","639027.9","615154.44","544103.9","333039.22","353755.6","338926.4"
"61","393/251.1027mz/2.91min","167954.45","412783.3","403453.28","359222.0","593953.3","503406.53"
"62","394/393.2093mz/2.92min","86437.19","35876.863","148759.61","71833.195","388134.84","28285.773"
"63","395/388.254mz/2.92min","412532.97","95153.94","147756.88","337439.25","450258.0","101754.516"
"64","396/215.1755mz/2.89min","790865.06","724120.6","408882.25","202096.1","842377.1","193495.27"
"65","400/212.1183mz/2.95min","0.0","0.0","0.0","0.0","0.0","669100.4"
"66","403/170.1176mz/2.95min","1143707.8","1003220.3","825454.5","413241.5","224171.58","243165.45"
"67","404/210.1102mz/2.95min","1148078.8","1186969.5","918378.4","506999.47","280390.38","272285.3"
"68","405/428.2043mz/2.97min","879721.4","1344760.9","1221208.0","1890095.6","1635472.9","1349021.4"
"69","407/120.0808mz/2.97min","131713.84","132579.64","158335.75","242445.14","402139.72","295378.56"
"70","408/450.1861mz/2.97min","103759.04","147925.05","151173.33","387701.56","340374.34","226208.84"
"71","411/155.0703mz/2.98min","620197.94","1316972.9","1543103.5","209305.48","208875.95","250555.95"
"72","412/412.2092mz/2.99min","160273.88","200099.64","181809.34","217888.0","148875.8","138072.11"
"73","413/271.115mz/3.09min","206294.25","573502.6","348865.47","358288.03","404916.0","384878.0"
"74","414/186.1125mz/3.09min","237653.67","360256.7","424271.75","237734.12","562136.4","466380.6"
"75","415/281.1594mz/3.02min","120092.92","106042.24","108479.87","575444.0","408852.2","380223.38"
"76","416/298.1859mz/3.02min","183997.58","93594.32","81382.84","749335.9","376876.88","318942.25"
"77","417/179.0704mz/3.04min","41131.1","45446.797","108734.41","898114.25","874453.8","825941.7"
"78","418/303.1413mz/3.03min","133668.62","368192.66","384830.38","776280.0","1220986.2","1182590.4"
"79","420/231.1703mz/2.99min","156534.17","412004.12","425755.03","263380.28","438240.78","331273.78"
"80","421/437.2355mz/3.04min","17020.043","110092.94","104844.125","61628.297","371033.66","86493.3"
"81","422/432.28mz/3.04min","359834.03","127074.02","90355.734","237424.19","425528.88","83454.06"
"82","426/249.1595mz/3.07min","459464.97","298302.38","250110.62","242207.75","641954.75","170765.8"
"83","427/210.0737mz/3.06min","318936.38","568650.6","608860.6","299850.34","439829.25","459728.34"
"84","428/114.055mz/3.06min","372128.5","341927.53","378720.88","245532.69","265308.53","233966.95"
"85","429/142.0863mz/3.06min","604984.9","509180.75","562535.3","384962.44","439019.66","369553.72"
"86","431/188.0918mz/3.06min","932429.5","776665.44","844840.0","585917.4","689123.06","562010.4"
"87","432/219.1129mz/3.06min","352725.3","559658.94","642998.25","112829.27","142841.45","160273.4"
"88","434/261.1097mz/3.08min","277666.9","928071.8","943931.0","106288.54","546153.56","296064.72"
"89","435/240.1806mz/3.08min","24648038.0","13498619.0","12559696.0","6131526.0","4987476.5","4313499.0"
"90","436/245.1359mz/3.08min","9619871.0","27615982.0","29707324.0","3496345.5","10015451.0","8858246.0"
"91","438/147.1016mz/3.08min","837494.56","825812.9","850057.1","203809.69","255643.75","228522.25"
"92","439/268.2116mz/3.08min","104349.625","498661.44","442106.28","39034.42","191387.0","115821.375"
"93","440/103.0754mz/3.08min","1985031.4","1977390.1","2013739.2","521740.38","639441.25","582633.8"
"94","441/223.154mz/3.08min","8144471.5","6878766.5","6982858.0","2033203.4","2297189.5","2020766.9"
"95","447/412.2092mz/3.1min","990968.3","1444257.4","1360155.8","1262785.5","840403.7","936233.1"
"96","448/120.0808mz/3.12min","54362.527","72584.086","73173.11","88447.92","150428.84","123285.42"
"97","449/194.0813mz/3.13min","35065.566","12045.127","39100.094","945074.44","1187320.9","1557866.0"
"98","451/109.1012mz/3.14min","722184.4","555626.56","648579.4","565521.4","432627.97","420393.78"
"99","453/194.1152mz/3.14min","1266361.2","796221.2","1111965.1","487604.53","299358.97","370216.16"
"100","455/172.1332mz/3.15min","1526660.6","476312.84","765657.7","587847.25","232223.0","268365.06"
