CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
7317	7905	2	0.9038	0.000
8655	8820	2	0.8873	70.078
8655	8830	2	0.9506	-28.031
8819	8841	2	0.8845	-14.016
8988	9694	2	0.9732	-84.094
7476	7701	2	0.8323	2.054
7313	7901	2	0.8083	0.000
8732	8918	2	0.9434	0.000
8732	9067	2	0.9563	-0.000
8715	9305	2	0.8988	-84.094
9067	9244	2	0.959	0.000
8049	8361	2	0.8631	1.003
9216	9694	2	0.9388	-38.052
8719	8821	2	0.8889	56.062
8222	8535	2	0.8557	-14.016
7948	8222	2	0.9514	0.000
9307	9615	2	0.81	15.995
8829	8835	2	0.9087	-84.094
8822	8824	2	0.82	-14.016
8300	8599	2	0.8877	-14.016
8475	8565	2	0.8627	-14.016
8821	8843	2	0.8626	56.062
8488	8653	2	0.8531	56.062
8211	8329	2	0.8158	0.000
7609	8535	2	0.8778	-16.031
8821	8829	2	0.8558	14.016
8593	8596	2	0.8787	56.062
7800	7905	2	0.9459	-0.000
8747	9694	2	0.9717	-94.115
8644	9195	2	0.93	-28.032
8566	8828	2	0.8743	116.120
8593	8993	2	0.8475	-0.000
8241	8819	2	0.8165	42.047
8719	8829	2	0.8963	70.078
8599	9307	2	0.8783	14.015
8143	9697	2	0.8083	-321.255
8514	8918	2	0.8415	-321.255
8143	8209	2	0.858	-75.021
8819	8820	2	0.8978	-28.031
8825	8849	2	0.9202	28.031
8828	8843	2	0.8375	28.031
8048	8094	2	0.84	17.974
8629	9307	2	0.8412	-0.000
8824	8841	2	0.8476	-28.031
8214	8597	2	0.8444	0.000
9017	9305	2	0.8525	-17.027
8715	8835	2	0.8055	-39.036
8835	8850	2	0.8102	18.011
7948	8662	2	0.8484	1.943
8597	8732	2	0.8583	-336.266
8593	9195	2	0.8615	15.011
8003	8514	2	0.9108	0.984
8644	8829	2	0.8993	56.062
8825	9018	2	0.8451	-84.094
8820	8830	2	0.8304	-98.109
8830	8834	2	0.8723	70.078
8719	8963	2	0.8583	-3.011
9244	9697	2	0.9402	0.000
7747	9615	2	0.8314	15.995
8599	9067	2	0.8714	-306.256
8241	8475	2	0.8417	-17.026
7609	7800	2	0.8174	0.000
8825	8830	2	0.8901	-56.063
8003	8918	2	0.9001	-320.271
8049	8062	2	0.9526	-0.036
8841	8849	2	0.8122	-28.031
7609	7905	2	0.816	0.000
8003	8143	2	0.9147	0.984
8597	9260	2	0.8455	-26.016
8262	8329	2	0.8489	-0.984
8722	9018	2	0.8761	-42.047
8821	8828	2	0.8679	28.031
8248	8835	2	0.8736	-84.094
8003	9067	2	0.8818	-320.271
8963	9195	2	0.8132	-11.005
8597	9697	2	0.8445	-336.266
8719	9194	2	0.8408	-31.042
7317	7800	2	0.9164	0.000
8241	8849	2	0.8999	0.000
8514	9697	2	0.8071	-321.255
7701	8918	2	0.8473	-308.346
8241	8834	2	0.8659	-14.015
8644	9017	2	0.8942	-56.063
8747	9216	2	0.9641	-56.063
8963	9017	2	0.8656	-39.036
8828	9017	2	0.873	-126.141
8963	9305	2	0.9304	-56.063
7313	7954	2	0.8241	-2.016
8732	9697	2	0.9842	0.000
8597	9067	2	0.8454	-336.266
8047	8300	2	0.922	-0.036
7609	9307	2	0.8054	-4.031
8514	8732	2	0.8108	-321.255
8722	8834	2	0.8318	56.063
8248	9195	2	0.8827	-84.094
8988	9216	2	0.967	-46.042
8820	8841	2	0.8942	14.016
8300	8597	2	0.8305	15.995
7961	8629	2	0.802	-0.000
8732	9244	2	0.9428	-0.000
8067	8094	2	0.9191	-0.000
8514	8599	2	0.8825	-15.000
8003	8732	2	0.8685	-320.271
8331	9545	2	0.8736	0.000
8300	8629	2	0.8477	0.000
8963	9194	2	0.9481	-28.031
8248	8644	2	0.8721	-56.062
8990	9216	2	0.9597	-28.031
8597	8918	2	0.8352	-336.266
8820	8849	2	0.8355	-14.016
8262	9196	2	0.8163	52.067
8820	9018	2	0.9039	-126.141
8597	9244	2	0.834	-336.266
8835	9017	2	0.8943	-28.031
8835	9195	2	0.9332	-0.000
8719	8828	2	0.8869	84.094
8331	9307	2	0.9596	-0.000
8822	9671	2	0.9642	-27.995
8565	9305	2	0.8466	-80.099
8566	8829	2	0.8746	102.105
8830	8849	2	0.868	84.094
8222	8300	2	0.804	-2.016
8331	8629	2	0.8501	0.000
8003	9697	2	0.8653	-320.271
8211	8262	2	0.811	0.984
8566	8843	2	0.8446	144.151
7701	9524	2	0.8576	-151.247
8599	9244	2	0.8753	-306.256
8655	8849	2	0.9202	56.062
8003	9390	2	0.8711	-2.016
8566	8593	2	0.8825	3.000
8248	8719	2	0.8674	-70.078
8143	8599	2	0.8812	-15.000
8329	8821	2	0.8965	30.010
9017	9195	2	0.936	28.031
8819	8824	2	0.8138	14.016
8593	8644	2	0.8138	43.042
8655	9018	2	0.8613	-56.063
7954	8084	2	0.8345	0.000
7323	7625	2	0.9404	0.000
8094	8361	2	0.8697	0.036
8655	8825	2	0.9286	28.031
9305	9619	2	0.84	-99.093
8331	9615	2	0.8032	15.995
8566	8747	2	0.8805	24.000
8644	8828	2	0.9251	70.078
8599	8918	2	0.8786	-306.256
8719	9195	2	0.9298	-14.016
7701	7799	2	0.8054	-2.054
8262	8993	2	0.9436	-56.062
7609	8222	2	0.8714	-2.016
8299	8329	2	0.8188	-1.012
8248	8566	2	0.8442	-102.104
8918	9697	2	0.9407	0.000
8653	8841	2	0.8186	0.000
8300	9307	2	0.9607	-0.000
8475	9194	2	0.803	-66.083
8715	8963	2	0.9736	-28.031
8047	9307	2	0.9459	-0.036
8330	9615	2	0.9076	0.000
8828	8835	2	0.8994	-98.109
8599	8732	2	0.8657	-306.256
8715	8719	2	0.8519	-25.020
9067	9697	2	0.9548	0.000
7317	8222	2	0.8164	-2.016
8593	8835	2	0.807	15.011
8566	8835	2	0.8614	18.011
8820	8834	2	0.8646	-28.031
8830	9018	2	0.8283	-28.031
8644	8835	2	0.982	-28.031
8300	8331	2	0.9848	0.000
8475	8963	2	0.8435	-38.052
8248	8829	2	0.9276	0.000
8644	8821	2	0.8787	42.047
8747	8988	2	0.998	-10.021
7747	7961	2	0.8389	0.000
7948	8535	2	0.896	-14.016
8222	9307	2	0.8039	-2.016
8825	8834	2	0.958	14.016
8067	8361	2	0.8631	0.036
7453	7625	2	0.8761	-0.000
7323	7453	2	0.9451	0.000
8825	8841	2	0.8333	56.062
8047	8094	2	0.8179	-0.036
8918	9067	2	0.9823	-0.000
8043	8361	2	0.8637	-27.995
7453	8662	2	0.8197	-126.140
8003	9244	2	0.8975	-320.271
8715	9194	2	0.9662	-56.063
8535	8662	2	0.8489	15.959
8285	8535	2	0.8425	-0.000
8062	8067	2	0.8409	1.003
8829	9195	2	0.9102	-84.094
8143	9067	2	0.8242	-321.255
8988	8990	2	0.9924	-18.011
9017	9619	2	0.8609	-116.120
8048	8361	2	0.8623	18.010
7317	7609	2	0.8694	0.000
8834	8841	2	0.805	42.047
8300	9545	2	0.87	0.000
7701	9067	2	0.8344	-308.347
7800	7948	2	0.8081	-2.016
8918	9244	2	0.976	-0.000
8719	9017	2	0.9971	-42.047
8655	8834	2	0.9133	42.047
8828	8829	2	0.9947	-14.016
8331	8599	2	0.8877	-14.016
