"","FC","log2(FC)","raw.pval","-log10(p)"
"2734/425.3043mz/7.68min",0.44725,-1.1608,0.017168,1.7653
"2420/426.3083mz/7.44min",0.47079,-1.0869,0.017357,1.7605
"1279/309.2419mz/5.88min",0.34951,-1.5166,0.017535,1.7561
"1612/149.0233mz/6.5min",2.1147,1.0804,0.018297,1.7376
"1883/457.2945mz/6.84min",0.4707,-1.0871,0.018345,1.7365
"487/517.3231mz/3.88min",3.0636,1.6152,0.018362,1.7361
"2671/374.3129mz/7.67min",0.41449,-1.2706,0.018525,1.7322
"1891/544.363mz/6.85min",0.37937,-1.3983,0.019101,1.7189
"987/494.3194mz/5.4min",0.4775,-1.0664,0.019196,1.7168
"2597/391.2989mz/7.63min",0.49927,-1.0021,0.019256,1.7154
"2103/443.3152mz/7.13min",0.44823,-1.1577,0.021139,1.6749
"1736/577.3343mz/6.64min",0.41409,-1.272,0.021732,1.6629
"1472/593.3288mz/6.18min",0.48936,-1.031,0.022375,1.6502
"2275/638.4021mz/7.32min",0.48919,-1.0315,0.022704,1.6439
"2759/267.174mz/7.7min",0.47023,-1.0886,0.023432,1.6302
"2981/588.5821mz/8.01min",6.1281,2.6154,0.023565,1.6277
"2736/409.3096mz/7.69min",0.44437,-1.1702,0.023745,1.6244
"1994/483.3069mz/7.0min",0.32217,-1.6341,0.02389,1.6218
"1869/425.3046mz/6.8min",0.20489,-2.2871,0.02428,1.6147
"2419/425.3044mz/7.44min",0.48407,-1.0467,0.024298,1.6144
"2421/447.2863mz/7.44min",0.31221,-1.6794,0.024845,1.6048
"1704/427.3205mz/6.6min",0.45616,-1.1324,0.026591,1.5753
"2290/285.1845mz/7.32min",0.41793,-1.2587,0.027348,1.5631
"1152/572.4105mz/5.68min",0.41217,-1.2787,0.028787,1.5408
"2517/467.3125mz/7.54min",0.3351,-1.5773,0.029793,1.5259
"2784/443.3153mz/7.73min",0.43164,-1.2121,0.030642,1.5137
"2660/599.5028mz/7.68min",11.904,3.5734,0.030827,1.5111
"476/461.2968mz/3.76min",2.6171,1.388,0.030932,1.5096
"1278/291.2314mz/5.88min",0.38982,-1.3591,0.031751,1.4982
"694/216.1956mz/4.8min",2.7134,1.4401,0.032313,1.4906
"2791/415.3202mz/7.73min",0.4282,-1.2237,0.03331,1.4774
"1216/399.2372mz/5.77min",0.35701,-1.486,0.035383,1.4512
"477/284.1603mz/3.76min",2.7569,1.4631,0.035846,1.4456
"985/965.6497mz/5.4min",0.3788,-1.4005,0.037928,1.421
"501/188.1645mz/3.96min",3.2787,1.7131,0.03799,1.4203
"3106/780.5513mz/8.13min",0.41566,-1.2665,0.038149,1.4185
"1211/587.3421mz/5.77min",0.29866,-1.7434,0.038781,1.4114
"2328/481.2918mz/7.36min",0.30282,-1.7234,0.039169,1.4071
"2407/740.522mz/7.46min",21.967,4.4572,0.039211,1.4066
"1748/383.2425mz/6.66min",0.46821,-1.0948,0.042785,1.3687
"2810/315.2313mz/7.77min",0.37306,-1.4225,0.043515,1.3614
"2826/245.138mz/7.79min",0.26919,-1.8933,0.043533,1.3612
"658/482.2831mz/4.76min",0.4976,-1.0069,0.043898,1.3576
"2373/377.3199mz/7.4min",0.48854,-1.0335,0.047874,1.3199
"2284/467.3122mz/7.32min",0.23712,-2.0763,0.048463,1.3146
