"","comp 1","comp 2","comp 3","comp 4","comp 5"
"988/276.1591mz/5.4min",-0.42702,0,0,0,0
"411/171.1016mz/3.45min",-0.37287,0,0,0,0
"397/285.1308mz/3.36min",-0.32899,0,0,0,0
"464/109.1012mz/3.72min",-0.31028,0,0,0,0
"1336/522.3509mz/5.97min",-0.30522,0,0,0,0
"395/245.1383mz/3.36min",-0.30125,0,0,0,0
"991/255.6458mz/5.4min",-0.29327,0,0,0,0
"1951/455.3321mz/6.93min",-0.27949,0,0,0,0
"434/269.1359mz/3.6min",-0.26563,0,0,0,0
"970/383.2423mz/5.38min",-0.23562,0,0,0,0
"1929/391.2991mz/6.91min",0,0.60397,0,0,0
"2052/730.4648mz/7.12min",0,-0.3904,0,0,0
"1203/118.0861mz/5.75min",0,-0.36087,0,0,0
"231/113.0597mz/2.22min",0,-0.28081,0,0,0
"2036/441.2995mz/7.03min",0,0.27952,0,0,0
"1689/690.4337mz/6.59min",0,-0.22,0,0,0
"2152/300.2893mz/7.16min",0,-0.20399,0,0,0
"3414/377.3202mz/8.52min",0,-0.20245,0,0,0
"1407/632.3986mz/6.07min",0,-0.18581,0,0,0
"2884/467.3714mz/7.89min",0,-0.17343,0,0,0
"216/220.118mz/2.11min",0,0,0,0,0
"217/242.0998mz/2.11min",0,0,0,0,0
"218/232.1543mz/2.11min",0,0,0,0,0
"219/184.1697mz/2.16min",0,0,0,0,0
"222/217.1047mz/2.21min",0,0,0,0,0
"223/185.0785mz/2.16min",0,0,0,0,0
"224/241.1182mz/2.19min",0,0,0,0,0
"226/171.1129mz/2.2min",0,0,0,0,0
"228/188.0706mz/2.21min",0,0,0,0,0
"229/205.0973mz/2.2min",0,0,0,0,0
"233/231.1703mz/2.25min",0,0,0,0,0
"238/116.0706mz/2.35min",0,0,0,0,0
"239/146.0601mz/2.35min",0,0,0,0,0
"241/146.1176mz/2.34min",0,0,-0.38989,0,0
"242/229.1547mz/2.36min",0,0,0,0,0
"244/114.0914mz/2.4min",0,0,0,0,0
"245/190.05mz/2.4min",0,0,0,0,0
"247/138.0551mz/2.41min",0,0,0,0,0
"249/191.0532mz/2.4min",0,0,0,0,0
"254/141.0547mz/2.46min",0,0,0,0,0
"255/231.1703mz/2.46min",0,0,0,0,0
"259/216.1231mz/2.52min",0,0,0,0,0
"260/167.0816mz/2.53min",0,0,0,0,0
"264/147.0553mz/2.55min",0,0,0,0,0
"266/246.17mz/2.56min",0,0,0,0,0
"267/245.186mz/2.63min",0,0,0,0,0
"268/200.0918mz/2.59min",0,0,0,0,0
"270/197.1286mz/2.61min",0,0,0,0,0
"273/180.0656mz/2.62min",0,0,0,0,0
"277/183.1017mz/2.64min",0,0,0,0,0
"278/130.1591mz/2.64min",0,0,0,0,0
"283/263.139mz/2.7min",0,0,0,0,0
"285/193.0973mz/2.71min",0,0,0,0,0
"287/114.0914mz/2.73min",0,0,0,0,0
"289/120.0445mz/2.73min",0,0,0,0,0
"290/138.0551mz/2.73min",0,0,0,0,0
"291/255.1703mz/2.75min",0,0,0,0,0
"292/164.0707mz/2.76min",0,0,0,0,0
"293/245.186mz/2.76min",0,0,-0.22945,0,0
"295/275.16mz/2.77min",0,0,0,0,0
"296/272.1855mz/2.77min",0,0,0,0,0
"304/245.186mz/2.82min",0,0,0,0,0
"305/295.1288mz/2.84min",0,0,0,0,0
"306/203.1392mz/2.85min",0,0,0,0,0
"314/279.1702mz/2.94min",0,0,0,0,0
"319/210.1102mz/2.95min",0,0,0,0,0
"320/170.1176mz/2.95min",0,0,0,0,0
"325/215.1391mz/2.98min",0,0,0,0,0
"328/231.1703mz/3.01min",0,0,0,0,0
"332/246.1699mz/3.02min",0,0,0,0,0
"337/279.1702mz/3.03min",0,0,0,0,0
"342/211.1442mz/3.05min",0,0,0,0,0
"343/289.1756mz/3.06min",0,0,0,0,0
"344/148.0394mz/3.05min",0,0,0,0,0
"345/223.154mz/3.09min",0,0,0,0,0
"346/240.1805mz/3.09min",0,0,0,0,0
"347/245.1359mz/3.09min",0,0,0,0,0
"348/173.1286mz/3.11min",0,0,0,0,0
"352/194.0813mz/3.13min",0,0,0,0,0
"355/211.1442mz/3.12min",0,0,0,0,0
"356/194.1152mz/3.14min",0,0,0,0,0
"359/172.1333mz/3.15min",0,0,0,0,0
"362/265.1158mz/3.15min",0,0,0,0,0
"365/162.055mz/3.19min",0,0,0,0,0
"367/247.1077mz/3.2min",0,0,0,0,0
"371/202.1438mz/3.22min",0,0,0,0,0
"374/118.0651mz/3.24min",0,0,0,0,0
"375/164.0706mz/3.24min",0,0,0,0,0
"376/182.0813mz/3.24min",0,0,0,0,0
"381/284.2066mz/3.27min",0,0,0,0,0
"382/289.162mz/3.27min",0,0,0,0,0
"383/146.0601mz/3.27min",0,0,0,0,0
"387/245.1859mz/3.28min",0,0,0,0,0
"388/217.1547mz/3.29min",0,0,0,0,0
"391/303.1913mz/3.34min",0,0,0,0,0
"408/243.0876mz/3.45min",0,0,0,0,0
"409/155.0598mz/3.45min",0,0,0,0,0
