"MetaboAnalyst_ID","POS_TJGI15pt3_EV_alcA.Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA.Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA.Control_3_Run203.mzML","POS_TJGIp4_1_Run43.mzML","POS_TJGIp4_2_Run108.mzML","POS_TJGIp4_3_Run188.mzML","shared_name"
"216/220.118mz/2.11min",2.82740422606936,2.75340671773704,2.8222116124711,2.77447303860494,2.80714903916279,2.7412873438546,"216"
"217/242.0998mz/2.11min",2.30761131449919,2.20348224939324,2.27272681210663,2.24252876026574,2.31081910148029,2.20473075893063,"217"
"218/232.1543mz/2.11min",2.91675683579272,2.8336265357589,2.91025542216088,2.90024866536722,2.92125203937104,2.87961979347221,"218"
"219/184.1697mz/2.16min",2.32980767360706,1.92317951699727,2.09758074112573,2.01831376507166,2.0663519300516,1.97336179850502,"219"
"222/217.1047mz/2.21min",2.22089260371533,2.35313115570978,2.46677168718014,2.14616785235293,2.31471204715278,2.35612888847815,"222"
"223/185.0785mz/2.16min",2.52118093238273,2.38517733041737,2.45340781325113,2.54709812332168,2.57749967634869,2.56631216819257,"223"
"224/241.1182mz/2.19min",1.83067534997159,1.97396458219013,2.06574879474676,2.0179585016026,2.20629953478728,2.00143602638437,"224"
"226/171.1129mz/2.2min",2.20420067669459,2.35799137717813,2.44152538956712,2.01932192394147,2.16055577997407,2.14413829071998,"226"
"228/188.0706mz/2.21min",2.59946377962378,2.52890822111745,2.6793697939648,2.26773172023045,2.43650519432822,2.39259590638336,"228"
"229/205.0973mz/2.2min",2.41935108991555,2.40225918290985,2.58866857226211,2.00098833953822,2.32574045564397,2.26135278153457,"229"
"231/113.0597mz/2.22min",2.42795410134694,2.19672428060903,2.50653191749501,2.40338697739286,2.47597065964351,2.37189636863767,"231"
"233/231.1703mz/2.25min",2.37606088258313,2.37319188376484,2.4529628299084,2.33078208017538,2.39882568793084,2.36692961388882,"233"
"238/116.0706mz/2.35min",1.95288792330201,1.90647685851287,1.96917576263245,2.07592587501419,2.18001207341903,2.10177794369949,"238"
"239/146.0601mz/2.35min",2.66844559200919,2.61339423074568,2.73060134786371,2.6012921296226,2.59773272375356,2.56393031849594,"239"
"241/146.1176mz/2.34min",2.11345463725888,2.23422801175195,2.31096493041759,2.2232730860743,2.23280548961063,2.16631905283103,"241"
"242/229.1547mz/2.36min",3.09452394949678,2.97667759629631,3.06178289405968,3.22752974543165,3.29022374797943,3.26015476223439,"242"
"244/114.0914mz/2.4min",2.44970416356406,2.35115399867801,2.34576795263528,2.37052297224544,2.33251413988573,2.29970026939681,"244"
"245/190.05mz/2.4min",3.16036175803066,3.21766904825488,3.28192993529579,3.08414884622127,3.10781007914504,3.09682849903735,"245"
"247/138.0551mz/2.41min",2.5324328942468,2.4521426259905,2.56792871111762,2.54023110608898,2.62016180731021,2.55573503042394,"247"
"249/191.0532mz/2.4min",2.18931274785239,2.25093866888447,2.31833733390577,2.10522228631329,2.13222770218041,2.1262006818679,"249"
"254/141.0547mz/2.46min",2.58569982205976,2.52054021764233,2.57537001741323,2.45548015548549,2.57759210303773,2.54075900952717,"254"
"255/231.1703mz/2.46min",2.13583039396026,2.10461417958615,2.20056889178871,2.10777975661711,2.12647735086553,2.09118874579936,"255"
"259/216.1231mz/2.52min",2.32790149036241,2.33798451912743,2.41112663570226,2.3293705127826,2.33066233544174,2.29023741853118,"259"
"260/167.0816mz/2.53min",2.28645124585751,2.24068110005656,2.36051088641643,2.38382546547147,2.44084834271999,2.41624481641273,"260"
"264/147.0553mz/2.55min",1.96411134612936,2.02478679779195,2.15801494273785,2.02176788534187,2.02705652646479,1.96827819494833,"264"
"266/246.17mz/2.56min",3.0611466221631,2.9091943291322,2.97575407633911,3.08616950760638,3.10138111458361,3.07075413765011,"266"
"267/245.186mz/2.63min",2.51763653276686,2.16223590931973,2.24066519919561,2.27755622768518,2.30072844914571,2.26304616549147,"267"
"268/200.0918mz/2.59min",2.22254684954996,2.11616373495889,2.24841192060906,2.0301167939175,2.05155371698807,2.05848994101445,"268"
"270/197.1286mz/2.61min",1.68439430861988,2.38329462615483,2.41963308225645,1.86594916990932,2.41788886122858,2.3192912341904,"270"
"273/180.0656mz/2.62min",2.30987024199089,2.2748227831748,2.35821539326059,2.26071466702642,2.34289674223026,2.31383724999035,"273"
"277/183.1017mz/2.64min",2.1410568605469,1.98025085478583,2.06133899800936,1.87752504237228,1.87676915456717,1.80613560059399,"277"
"278/130.1591mz/2.64min",3.4400392124204,3.06292514930198,3.12808460586764,3.22740067856262,3.15373204844406,3.15168363637917,"278"
"283/263.139mz/2.7min",2.71220634745908,2.5536654480418,2.65233381075647,2.80361195097297,2.83683553465218,2.79498409999286,"283"
"285/193.0973mz/2.71min",2.47157204685363,2.10765947437338,2.1550587031862,2.13139251774777,2.18816877707734,2.14522825964795,"285"
"287/114.0914mz/2.73min",2.04523188354499,2.05355682907947,2.2296465310762,1.79885418008528,1.94543088892842,1.93928381306936,"287"
"289/120.0445mz/2.73min",3.10309243941618,3.07045352539726,3.18762882990264,2.97480739415446,3.05237871855672,3.00434920790943,"289"
"290/138.0551mz/2.73min",2.497813079368,2.5048154993898,2.67229449526141,2.36644533969443,2.49616939776371,2.44823776233454,"290"
"291/255.1703mz/2.75min",2.46869290018226,2.19332456865809,2.27199417864403,2.37217446758988,2.38529123543546,2.37289048698467,"291"
"292/164.0707mz/2.76min",1.97196880699271,1.87374013802612,1.95559050389354,1.95606200667914,1.98206960411931,1.93801204175283,"292"
"293/245.186mz/2.76min",2.34865008095927,2.42321808006373,2.52987778716031,2.45925684721511,2.43911701851656,2.39488235724954,"293"
"295/275.16mz/2.77min",2.22867910507479,2.04256593738995,2.10401657491144,1.88843583748918,1.80604115070056,1.67328009070516,"295"
"296/272.1855mz/2.77min",2.31964253346364,2.09658980905194,2.20101531550073,2.22136362873618,2.14085134977005,2.10528564495819,"296"
