"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_pos_20190515_Run43.mzML","POS_D5.211.C3.a_Run145.mzML","POS_D5.211.C3.b_Run148.mzML","POS_D5.211.C3.c_Run151.mzML","shared_name"
"38/217.1048mz/2.24min",2.00089338386512,2.08518561629676,1.98203460653867,2.00379903401912,2.11750409078492,1.98254657887321,"38"
"45/257.0996mz/2.8min",1.86293759953927,1.7775349734629,2.11741283687544,1.70605708104417,1.61207516719951,1.75007071818654,"45"
"47/120.0445mz/2.83min",2.4683199033852,2.43489583824695,2.38741980899545,1.96183496607473,1.84764470194485,1.8047163413969,"47"
"48/171.0993mz/2.86min",1.75027924370639,1.71282477264301,1.46688450195054,2.44331818149542,2.4402788375906,2.43023160773361,"48"
"51/212.1259mz/3.19min",1.7906172293756,1.76176323672548,1.77663231388624,1.81163465566953,1.87753426260427,1.84577128764133,"51"
"52/172.1333mz/3.19min",2.08107663122051,2.03650293358789,2.04570586185798,2.05541950205834,2.05719119589552,2.05577433971541,"52"
"53/194.1154mz/3.19min",2.80414775954435,2.78500393256333,2.79990738889083,2.79660299507416,2.83527853499741,2.83532568670033,"53"
"55/239.089mz/3.35min",1.82697566996729,1.82926550823498,1.93534094187335,2.13749935267551,1.93475441282377,2.26152367909442,"55"
"57/219.0571mz/3.52min",1.73417346686482,1.88374069483763,1.79743239962901,1.98478807308789,1.92270528578975,1.9645425561638,"57"
"67/302.1304mz/3.8min",2.0399662812402,1.8388930779593,2.15168240509646,1.83483031988076,1.74162938443894,1.8492475333333,"67"
"68/324.1123mz/3.8min",2.40705666790772,2.26612432418861,2.52143289845429,2.30618406013243,2.22340202749595,2.33850990242817,"68"
"71/451.2171mz/3.84min",1.80521302762588,1.71505253432405,2.03109137581048,1.61461896405121,1.5366328462798,1.67154605163015,"71"
"73/473.1992mz/3.84min",2.3793560151592,2.28537308647299,2.57803371206378,2.18128795386036,2.09741704814927,2.23490615951441,"73"
"75/300.1147mz/3.9min",2.04198853195417,1.90149753164385,2.17828136817501,1.84966430951755,1.76194181367159,1.82467208233191,"75"
"76/322.0966mz/3.9min",1.95705146506488,1.82192854986161,2.09386359007054,1.85943664228054,1.77635704801707,1.85244920727545,"76"
"79/222.1465mz/4.05min",1.8044352205727,1.7807065067423,1.77296046358679,1.84842677107173,1.8467617265545,1.84161532650488,"79"
"80/325.1256mz/4.24min",1.99246587203874,1.95231355709333,1.94814718879422,1.99685529907889,1.97129820111233,1.94686105559369,"80"
"89/433.2068mz/4.54min",2.79044338736683,2.71009827613454,2.95251106116253,2.8345903514543,2.76266204620968,2.8943850525981,"89"
"90/450.2335mz/4.54min",2.4932768674739,2.39423191666701,2.62950469546647,2.28013485629785,2.18674190609485,2.33445861152164,"90"
"91/455.1887mz/4.54min",3.62121513013737,3.5556804678301,3.70527324392664,3.61056175284186,3.56659878823568,3.64687218432311,"91"
"92/236.0806mz/4.54min",2.4123249166046,2.35045590471732,2.55053228224113,2.47269376703802,2.41549200381051,2.52118624668337,"92"
"95/230.9845mz/4.69min",1.91853427107984,1.91078620467879,1.92020395613287,1.91892495085017,1.9137406439882,1.92214023257365,"95"
"96/211.9707mz/4.69min",2.64929920272649,2.64873939419486,2.65001867622553,2.6434925479148,2.64252901167356,2.6395006392165,"96"
"99/231.9791mz/4.69min",2.9919440870471,2.99070883656415,2.99161891751393,2.99031351900609,2.99217621533175,2.99279295449731,"99"
"100/232.9823mz/4.69min",1.90868520130229,1.91859694948679,1.91523958848151,1.92069130644245,1.91675071695236,1.91428419643973,"100"
"105/568.2964mz/4.73min",1.94543450213202,1.91466948460836,1.85507231364818,1.61090169397748,1.64194337741723,1.56923968625621,"105"
"106/573.2518mz/4.73min",2.71518224331955,2.69783741073905,2.66190200665816,2.66478136162105,2.69098288169071,2.63484194266647,"106"
"108/250.1778mz/4.82min",1.8085456890404,1.63139280156119,1.79964900501917,1.97781031654189,1.58686772785347,1.63988397200678,"108"
"113/344.1302mz/5.23min",1.91526463427872,1.82619031572659,2.04146122389335,1.94159308926667,1.86748613650488,1.96683108980427,"113"
"114/649.3065mz/5.23min",2.08967092973618,1.98137618864303,2.20204131343923,2.08251524406886,2.00331623700749,2.11646430456637,"114"
"115/666.3333mz/5.23min",2.05898507040093,1.94078122595624,2.11442828844872,1.87351696114234,1.78634966334585,1.85895485403131,"115"
"116/671.2887mz/5.24min",3.09742573874418,3.00025139242303,3.1643946097452,3.07212317076001,3.01104957734869,3.08976441403429,"116"
"117/318.3001mz/5.24min",2.43745229979712,2.46458392152145,2.39428841859782,1.21620437988985,1.11501919026378,1.06050377960066,"117"
"120/298.274mz/5.31min",1.83322383345851,1.81355305187178,1.78453306160608,2.43730652134709,2.43172181320784,2.37382033129286,"120"
"122/256.2999mz/5.43min",3.11318416590292,3.08967356019565,3.08396541281084,2.89510179850633,2.89833249050001,2.8674788884012,"122"
"123/284.6054mz/5.43min",1.83895317146499,1.77863977756378,1.84686043211267,1.74036854169256,1.72985535300569,1.70850388046754,"123"
"124/448.2035mz/5.43min",2.90765068207723,2.8310656664116,2.89669264664073,2.72659863398558,2.71354226638544,2.66779664635912,"124"
"125/470.1855mz/5.43min",3.17296973557519,3.10833771403231,3.15851989292926,3.06752178309217,3.05396356686803,3.02451520746584,"125"
"126/917.3815mz/5.43min",1.89361925390544,1.78705502197615,1.8989005984874,1.74603569829681,1.70334627229479,1.63759379314149,"126"
"128/304.2997mz/5.46min",1.68329607034744,2.24046017337053,1.93283815294972,1.83066899666093,1.74314431820548,1.48389521466119,"128"
"130/302.3052mz/5.49min",2.6971438923923,2.7316042220635,2.59132619045956,1.3580663828318,1.24270935401757,1.15502413128798,"130"
"135/437.1932mz/5.58min",2.36279865014075,2.40710852815538,2.37066899685714,2.24782736399469,2.20222523421378,2.16064606263246,"135"
"136/300.2897mz/5.59min",3.42691805857918,3.43491174959967,3.28745049333193,2.29992396440173,2.2576797026607,2.18937394762206,"136"
"137/344.3158mz/5.61min",2.254454729673,2.27164473390848,2.13180289936997,1.14253857590985,0.919653668925538,1.16897051413829,"137"
"138/195.1017mz/5.61min",1.9424197086886,1.91330477483427,1.93894882985432,1.91760499884188,1.9173961136482,1.90254928028066,"138"
"141/346.3315mz/5.67min",2.71950026079565,2.73493557088432,2.64367047203689,1.34890969722648,1.12057815910313,1.00243475283795,"141"
"143/225.0911mz/5.67min",2.33835621982014,2.43523592550274,2.45101658107205,1.67179918568711,1.64705183705138,1.63498389619157,"143"
"144/118.0651mz/5.68min",1.98007084057244,2.073153590491,2.0970039610459,1.32466509083576,1.28759356907606,1.26707811947514,"144"
"146/105.0336mz/5.68min",2.326247702768,2.42841725617977,2.45465935933518,1.67156906202362,1.65082030992703,1.61921972563519,"146"
"147/279.0992mz/5.68min",3.23992645993013,3.33562202573195,3.35677567236521,2.67160163379331,2.654950441824,2.63684588010964,"147"
"148/320.1256mz/5.68min",2.3397702927425,2.44621322083836,2.47853069220451,1.72855546337738,1.7135375550256,1.71021534575691,"148"
"149/887.3883mz/5.68min",2.13769688506215,2.05329901701847,2.19282293280508,2.15162644406302,2.08156423724357,2.16841171035582,"149"
"150/211.0755mz/5.68min",2.11352130285848,2.22401580961276,2.24962494001096,1.45761101822987,1.43218577428473,1.41211468117071,"150"
"151/399.1483mz/5.72min",2.57278676502897,2.50328153397395,2.55245764798261,2.44023819319957,2.43553027177104,2.3859861005928,"151"
