"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"541/881.7527mz/10.03min",245.17,7.9377,"541"
"177/372.347mz/6.05min",0.0052078,-7.5851,"177"
"488/546.4305mz/8.71min",0.010857,-6.5253,"488"
"547/881.7525mz/10.15min",85.057,6.4104,"547"
"141/346.3315mz/5.67min",0.030238,-5.0475,"141"
"162/330.3365mz/5.9min",0.035925,-4.7989,"162"
"130/302.3052mz/5.49min",0.038246,-4.7085,"130"
"537/853.7242mz/9.98min",0.042131,-4.569,"537"
"117/318.3001mz/5.24min",0.050393,-4.3106,"117"
"172/328.3209mz/6.0min",0.055831,-4.1628,"172"
"514/823.6789mz/8.97min",0.065573,-3.9307,"514"
"528/879.7409mz/9.62min",0.068404,-3.8698,"528"
"136/300.2897mz/5.59min",0.072978,-3.7764,"136"
"538/771.6472mz/9.99min",0.073573,-3.7647,"538"
"137/344.3158mz/5.61min",0.073604,-3.7641,"137"
"509/851.7101mz/8.97min",0.078096,-3.6786,"509"
"563/716.5218mz/10.22min",0.087953,-3.5071,"563"
"440/690.5064mz/8.21min",0.11275,-3.1487,"440"
"502/380.3391mz/8.97min",0.1183,-3.0795,"502"
"446/851.7099mz/8.22min",0.13987,-2.8378,"446"
"511/855.7393mz/8.97min",6.8994,2.7865,"511"
"521/587.4643mz/9.62min",0.14813,-2.7551,"521"
"556/589.48mz/10.2min",0.15444,-2.6949,"556"
"517/823.6789mz/9.2min",0.1599,-2.6447,"517"
"560/738.5038mz/10.22min",0.16016,-2.6425,"560"
"48/171.0993mz/2.86min",5.9947,2.5837,"48"
"578/385.7238mz/10.32min",0.16683,-2.5836,"578"
"150/211.0755mz/5.68min",0.17169,-2.5421,"150"
"512/852.7133mz/8.97min",0.17191,-2.5402,"512"
"143/225.0911mz/5.67min",0.17401,-2.5228,"143"
"144/118.0651mz/5.68min",0.17411,-2.5219,"144"
"146/105.0336mz/5.68min",0.17426,-2.5207,"146"
"474/136.0217mz/8.42min",0.17904,-2.4817,"474"
"148/320.1256mz/5.68min",0.19592,-2.3517,"148"
"496/378.3235mz/8.96min",0.20929,-2.2564,"496"
"501/379.336mz/8.97min",0.2159,-2.2116,"501"
"147/279.0992mz/5.68min",0.21929,-2.1891,"147"
"497/377.3202mz/8.96min",0.2234,-2.1623,"497"
"558/615.4955mz/10.21min",0.22619,-2.1444,"558"
"417/351.2505mz/7.88min",0.237,-2.077,"417"
"308/113.0167mz/7.57min",4.142,2.0503,"308"
"659/199.9753mz/10.55min",4.1142,2.0406,"659"
"518/379.3358mz/9.12min",0.24813,-2.0108,"518"
"120/298.274mz/5.31min",4.0209,2.0075,"120"
"522/613.4226mz/9.62min",0.26875,-1.8957,"522"
"551/879.7409mz/10.13min",3.7198,1.8952,"551"
"47/120.0445mz/2.83min",0.27868,-1.8433,"47"
"268/237.2213mz/7.37min",0.29005,-1.7856,"268"
"398/223.9885mz/7.87min",3.4301,1.7783,"398"
"494/378.3235mz/8.82min",0.29618,-1.7554,"494"
"274/255.2319mz/7.37min",0.29923,-1.7407,"274"
"197/313.2348mz/6.19min",0.30655,-1.7058,"197"
"529/383.1826mz/9.64min",3.258,1.704,"529"
"532/771.61mz/9.93min",3.2417,1.6967,"532"
"526/451.2452mz/9.64min",3.0837,1.6246,"526"
"210/220.1122mz/6.31min",0.3336,-1.5838,"210"
"523/519.308mz/9.63min",2.9221,1.547,"523"
"524/587.3707mz/9.63min",2.8803,1.5262,"524"
"371/80.9479mz/7.79min",0.35621,-1.4892,"371"
"267/350.1776mz/7.37min",0.36389,-1.4584,"267"
"394/213.983mz/7.87min",0.36599,-1.4501,"394"
"413/283.2632mz/7.88min",0.37553,-1.413,"413"
"289/481.2923mz/7.46min",0.37859,-1.4013,"289"
"500/395.3307mz/8.97min",0.38729,-1.3685,"500"
"490/201.9758mz/8.69min",0.38909,-1.3618,"490"
"539/743.6157mz/10.03min",0.39693,-1.3331,"539"
"477/199.9754mz/8.55min",2.3973,1.2614,"477"
"586/172.9564mz/10.32min",0.42635,-1.2299,"586"
"310/131.5336mz/7.62min",2.3261,1.2179,"310"
"304/481.2922mz/7.57min",0.43108,-1.214,"304"
"516/352.3392mz/9.06min",0.43644,-1.1962,"516"
"493/377.3201mz/8.82min",0.44235,-1.1767,"493"
"513/481.2923mz/8.97min",0.45946,-1.122,"513"
"663/173.0302mz/10.79min",2.1579,1.1096,"663"
"567/362.9261mz/10.23min",2.039,1.0279,"567"
"479/174.9535mz/8.56min",2.0102,1.0074,"479"
"128/304.2997mz/5.46min",0.49872,-1.0037,"128"
"472/393.2973mz/8.39min",0.49944,-1.0016,"472"
