"MetaboAnalyst_ID","X2024_NEG_Anid.EV.alcA_CTRL_1_Run177.mzML","X2024_NEG_Anid.EV.alcA_CTRL_2_Run198.mzML","X2024_NEG_Anid.EV.alcA_CTRL_3_Run230.mzML","X2024_NEG_Anid.p2_1_Run180.mzML","X2024_NEG_Anid.p2_2_Run221.mzML","X2024_NEG_Anid.p2_3_Run242.mzML","shared_name"
"183/212.0565mz/2.17min",1.9343160728203,1.61649724240755,1.54927565552378,1.52417941486603,1.8853803514078,1.82174414483755,"183"
"185/225.0881mz/2.15min",1.89341112507896,2.39285756064812,2.49780599514422,2.27834212824825,2.31658994122128,2.30723810250264,"185"
"187/240.0877mz/2.17min",1.97739115947078,2.07246455080463,2.05526440348163,1.39574915225874,1.92958349613345,1.84012020420978,"187"
"188/281.0991mz/2.18min",2.39297591050122,2.53660589603795,3.13781634174303,2.73269774913871,2.44535242165504,2.86449937935465,"188"
"191/303.0813mz/2.18min",1.44091662903328,1.17619862320399,2.22336756532895,1.63366796818838,1.50764053444073,1.97191260000597,"191"
"193/254.08mz/2.18min",1.23171459189657,1.7379829043338,2.50486020964588,1.73953108683194,1.27095379283273,2.08661711695992,"193"
"194/218.1034mz/2.18min",3.05582922980264,3.19120856110852,3.87191378241293,3.44970626709979,3.11111823691691,3.59487062999003,"194"
"195/175.0611mz/2.18min",1.46331270621754,1.71075119351377,2.07279251203647,1.88697681701916,1.70246323777224,2.01990986137309,"195"
"196/219.1067mz/2.18min",2.02779944491909,2.14739554921273,2.85100989925793,2.42383362484524,2.05940339803482,2.578008386494,"196"
"197/437.214mz/2.18min",1.78312131903031,1.9525823601915,3.20578390974946,2.57408148482435,1.86687400825181,2.80525521714285,"197"
"198/343.1143mz/2.2min",1.90729849919417,2.06771543577571,1.6673773568469,1.6233234863183,1.85100809790896,1.60181369451164,"198"
"200/184.0615mz/2.22min",1.95393370116307,2.0826517300149,2.07598064462863,1.82402201791362,1.82967723669591,1.53327323404548,"200"
"202/197.0454mz/2.21min",1.02276439929278,0.646515354908426,2.42949284426279,1.71677895908482,2.30783498276046,2.23692596588695,"202"
"203/145.0507mz/2.22min",2.33127098430327,2.41642681211071,2.90584118421241,2.50871105371736,2.36336517010126,2.62623194776818,"203"
"204/382.1002mz/2.22min",1.57626751742464,1.79335663111427,2.15422831250407,2.21021380523722,2.02179680294864,2.36912151022021,"204"
"205/235.0724mz/2.23min",1.07065247936134,1.25842551513128,1.59973743946146,1.92678759079851,2.05921012795775,2.07322041039732,"205"
"207/273.1092mz/2.24min",1.06990171375827,1.28806278023814,1.68443802177459,2.2070043586912,1.86948593426242,2.18004343484354,"207"
"208/317.0991mz/2.23min",1.74933669358927,1.90929218817679,1.85661937742158,2.80049534503454,2.59342696844289,2.75078506434025,"208"
"209/283.0936mz/2.24min",2.28992882724039,2.41769374563282,2.46177587433228,2.20117571605336,2.3022754245025,2.23725410135672,"209"
"211/200.0565mz/2.25min",1.84675932563038,1.91802702265392,2.0807670744645,2.12888923885182,2.21311489311584,2.17362368447935,"211"
"214/446.1778mz/2.27min",1.81988342830247,2.03023401792417,1.93844067519721,1.57191451513553,1.76306339374172,1.71171891513589,"214"
"215/196.0615mz/2.27min",1.97411732456818,2.28152875812607,1.78815050124362,1.98840007785785,1.2883667461988,1.95577757086189,"215"
"217/125.0245mz/2.27min",1.87087035505063,1.84443037843059,1.99524424974002,2.25755853421177,2.31588642009896,1.57652164432787,"217"
"218/181.0508mz/2.28min",2.15748908570811,2.22177105629467,2.13364096182453,1.72270714024197,1.93340374221326,1.90119057584348,"218"
"221/245.1143mz/2.28min",1.87985432042965,1.7856727518097,2.40826668168142,1.24500326394671,1.67399314131664,1.71542102273005,"221"
"226/345.1301mz/2.3min",2.51511567816001,2.72610886642159,2.58064957569173,2.35348343519552,2.47843265310999,2.43837663253431,"226"
"227/303.0511mz/2.31min",2.27703423649488,2.34018064657286,1.70759023177828,1.57261703753982,1.60171333037751,1.61165865580113,"227"
"229/356.1347mz/2.32min",1.74872199345584,1.50757305043846,2.36184109766078,1.65510931305906,1.90084202927616,1.83688302449079,"229"
"231/211.0612mz/2.33min",0.685095094885039,0.858666784099275,3.09695659313132,2.50567563018357,2.50202520463996,2.61178866793897,"231"
"233/242.0671mz/2.29min",2.03929612282344,1.92336012556359,1.90398840661501,1.74036878248751,1.58148646989988,1.10751259286584,"233"
"239/226.0721mz/2.32min",2.93718346852131,2.77465941377138,2.99060534731389,2.71434638901518,2.82856059334791,2.94236054058833,"239"
"240/343.1144mz/2.36min",2.1739611587879,2.26578323741837,1.88251276873057,1.90756615851448,2.05757208395986,1.98406595839291,"240"
"242/234.0772mz/2.36min",2.16361776970981,2.23714736700782,2.27179454426981,2.05707076613131,2.16048288347897,2.11847440327863,"242"
"244/297.0729mz/2.36min",2.10359493167233,2.15639814438427,2.19689193935002,2.06328074098318,2.10860356277424,2.09789978295035,"244"
"247/161.0819mz/2.36min",1.76755819658434,1.79750798673473,2.24917624385006,1.66559410160832,1.83734770458343,1.88895639268506,"247"
"248/309.1093mz/2.37min",1.29400471155882,1.76985961889826,1.74147663064778,1.58571213477611,1.53179441921454,1.61830600193037,"248"
"249/238.0721mz/2.37min",1.91040766820647,1.90750840547149,1.84314974423897,1.30357782772281,1.63183551082368,1.47946842296264,"249"
"250/212.0565mz/2.37min",2.36790449972845,2.64620111434201,2.47066183355162,2.41425631382847,2.35660972102417,2.29019644254929,"250"
"251/151.0401mz/2.38min",1.63110560328243,1.76314463058998,1.66850627721085,1.47236820512884,1.50317647043428,1.54873354135505,"251"
"252/153.0194mz/2.37min",2.39881446854454,2.78751891415777,2.36167319230321,1.14144172821437,1.54480013236297,1.5513017594526,"252"
"253/258.0983mz/2.4min",1.75131499517095,1.98224065864314,2.70993676893101,2.32476510044931,2.1614367955194,2.49046207206558,"253"
"254/240.0878mz/2.38min",2.39616044050006,2.53426122942522,2.50510346432775,2.38397993103437,2.39923064772323,2.35519966823028,"254"
"256/230.1034mz/2.38min",1.55083204645051,1.5119008822408,2.01472392478198,1.80936637737947,1.82247737643122,1.86044228430013,"256"
"259/375.1042mz/2.4min",0.655649443149293,0.793075253628807,0.687859783225807,1.82485756606919,2.03861247489225,1.99644661839035,"259"
"260/222.0771mz/2.4min",1.88070883808089,1.95314188458481,1.78251193011591,1.37090823222385,1.25113991478926,1.4168085761219,"260"
"261/168.0666mz/2.41min",2.07613912967316,2.32525527306913,2.42069704658189,2.13334388839045,2.2569301250262,2.23779897576774,"261"
"264/210.0772mz/2.41min",2.45465532686877,2.60068448270113,2.67510678550258,2.3975828241849,2.4975638059716,2.484607500157,"264"
"266/129.0558mz/2.42min",2.89051626692299,2.78688803097116,3.47335631561009,2.70474633336516,2.8350771477975,2.84142726759814,"266"
"267/180.0302mz/2.43min",1.75577737968019,1.90682549976231,2.03205521251192,1.93233645555642,2.00124201010993,1.99438247410783,"267"
"268/175.0612mz/2.43min",1.96181265759698,2.18474918506989,2.29933173538695,1.95275783941672,2.07315056626219,2.19339281635678,"268"
"269/479.1784mz/2.43min",1.92811899316978,1.84323834800905,2.01494045701257,0.68368910805732,1.79303594317652,1.27541323000213,"269"
"271/416.1825mz/2.44min",2.64408973595578,2.59443547522402,2.72323149670838,1.51036903491473,2.48638583043536,1.97931185169246,"271"
"272/762.3207mz/2.44min",1.98701220005134,2.04511841894374,1.98578562469877,0.641798340490622,1.79874971498877,1.22558660248791,"272"
"273/345.1301mz/2.44min",3.28116833153633,3.43634060142139,3.27737881658035,3.16148677470011,3.23960971669647,3.19464051534296,"273"
"274/691.2683mz/2.44min",2.06561588638294,2.29818814190802,1.96705977149426,1.87496685312749,1.98062502333644,1.89930747303166,"274"
"275/346.1336mz/2.44min",2.4585529228512,2.60726373679181,2.45083931025442,2.33191451181763,2.41082820562673,2.35423945363511,"275"
"276/204.0302mz/2.44min",2.07746975118474,2.0988877875589,3.00381509111068,2.31921111716837,2.43502399842159,2.50830531219607,"276"
"278/160.0405mz/2.45min",1.25632351101859,1.31169504406332,2.20922502066289,1.55002088490169,1.50767106744291,1.71726854261797,"278"
"284/188.0353mz/2.45min",2.21532219763902,2.00290328749085,3.13580229235001,2.88605470868095,2.81299025169306,2.98508805787214,"284"
"285/313.0678mz/2.45min",1.74829515689157,1.74638607317306,1.45935697357239,1.7774035657894,2.01263272573946,1.8044773557441,"285"
"289/282.0984mz/2.46min",2.21807839889398,2.39992829934579,2.30585510609124,2.16442717214723,2.35031112676223,2.21713065184143,"289"
"290/158.0822mz/2.45min",1.10111669892699,1.17727121783466,2.37865619983167,2.11425581778211,1.64579285482026,2.20020340394735,"290"
"291/194.0459mz/2.47min",2.94085218610811,3.00611872232528,3.07290249279492,2.87133611752253,3.05290936793154,2.99055497649987,"291"
"292/237.0881mz/2.47min",1.93340639297397,2.10403497687898,2.02215631932283,1.81939279938408,1.92132296699852,1.88363536615095,"292"
"293/144.0455mz/2.47min",1.79013502847868,1.95489913191426,2.39434266729474,1.89345118371408,1.84544821588126,2.0032703293476,"293"
"294/264.0514mz/2.47min",1.774365168779,2.11051958136127,1.81414554427087,1.1612902638175,1.48781233443176,1.47198614614994,"294"
"298/136.0404mz/2.47min",2.2734605120227,2.50697457218994,2.4454808520707,2.25945015976199,2.37704802352508,2.37431142485536,"298"
"299/259.13mz/2.47min",1.44312926115925,1.5760288912704,3.1548881633109,2.52702605091695,2.26019497875212,2.67128610951948,"299"
"300/260.114mz/2.48min",2.29031275059952,2.42800387006268,2.14697312304259,1.69798343559577,1.66358405694415,1.82872370460334,"300"
"303/716.3225mz/2.49min",2.55058925086577,2.53769532456384,3.21434675226675,2.26156323211266,2.67468502376858,2.49345287781704,"303"
"304/752.2992mz/2.49min",2.07025972248314,2.33794803035545,3.07546930121243,1.73220947209636,2.34489260866376,2.256452052735,"304"
"305/779.3181mz/2.49min",2.18307368829489,2.16780337513726,2.90675551957433,1.92312239697475,2.33680530102736,2.18945368436386,"305"
"309/167.035mz/2.49min",0.933203395199275,0.264025187339466,2.82659720319327,1.71903664400711,2.10119658885218,1.94535601476565,"309"
"310/190.0509mz/2.52min",1.89788240172453,2.21970426799973,1.74083165282902,1.06862234724758,1.38845650399948,1.19585242818711,"310"
"316/146.0611mz/2.5min",2.42777761227243,2.6137738309403,2.44506929647093,0.430599851858471,1.15866362148362,0.469641041069716,"316"
"318/181.0507mz/2.51min",2.48338421434484,2.33992493145364,2.6441437707458,1.67670798588205,2.24870965166227,1.98466785132571,"318"
"322/115.0401mz/2.52min",1.11994637226503,1.24707863166318,1.63094324649037,1.52736566858411,1.47092954308855,1.61969296482316,"322"
"323/139.0401mz/2.52min",1.81579205203472,1.94722757901013,3.6252975079399,2.70459686824108,2.90688114269996,2.94540768548727,"323"
"324/176.0645mz/2.52min",1.98222509867085,2.19021166651615,2.32348113132579,2.1791602256846,2.20975435902218,2.31779832595816,"324"
"325/175.0612mz/2.52min",3.1181662059459,3.3252385610295,3.46188709833955,3.3183314001469,3.34659852527411,3.45645051393479,"325"
"329/240.0877mz/2.53min",1.98147029525778,2.21193224591665,1.98601175135683,1.78221239535845,1.99325053470383,1.83222382714624,"329"
"334/411.1268mz/2.53min",1.21817758366961,1.31497132311899,1.78976396019602,1.72063878064727,1.52539251877004,1.82840036699093,"334"
"335/95.0503mz/2.52min",0.504796506644384,0.50600007957941,2.56864126705772,1.58975909741572,1.8097313853541,1.59511264110037,"335"
"336/192.0666mz/2.54min",0.411920196510544,0.0100436156653468,1.84452527146026,1.62841071899065,1.61029174452103,1.66417688291729,"336"
"337/153.0194mz/2.52min",1.74238561866284,1.79176901028404,2.85285527900721,1.80237769319992,2.14820956513451,2.30349535475056,"337"
"338/318.1672mz/2.54min",1.24959885717841,1.26737050684049,2.4254162882441,1.79690539036801,2.09576554247101,2.17130033589052,"338"
"339/349.1039mz/2.54min",2.12868080832533,2.11720599444845,2.02525839344441,2.03840148731486,2.17581343225627,2.06016842354434,"339"
"340/180.0666mz/2.54min",2.4237988582441,2.3130045526997,1.28402718520646,1.52280187288976,2.37980151075305,1.93202683740713,"340"
"345/285.1457mz/2.56min",0.986285399390885,0.797240922834663,2.31237148337352,2.21450352190458,1.60545679220557,2.03288270440199,"345"
"346/232.119mz/2.56min",1.67741976180379,1.76126550148851,2.49178457432242,1.95851860188269,1.75035392467726,2.1452127431002,"346"
"349/327.1198mz/2.56min",1.93177020920346,2.02975100796986,1.811901253998,1.70672803522628,1.81734580840385,1.75084012645852,"349"
"351/237.1244mz/2.57min",1.1860227441277,1.32540364613123,1.95066609711229,1.01522951307683,1.44283735963858,1.46660834881981,"351"
"352/282.1179mz/2.57min",1.21797355535144,1.41263476341202,2.0324523387967,1.34300658520812,1.5433921788701,1.52259498322481,"352"
"353/281.1143mz/2.57min",2.14758310191929,2.33654099151818,2.91840547849755,2.2386340739113,2.42085027237804,2.42503478791439,"353"
"354/301.1406mz/2.57min",2.44650855542274,2.44582000434296,2.59865899114502,2.08536799315689,2.08739201317722,2.13179601748021,"354"
"355/611.2572mz/2.57min",1.66225407010795,1.65222458764347,1.799780091138,1.20485776075208,1.27309674534375,1.22866459957778,"355"
"358/129.0558mz/2.55min",2.18019022211351,2.07312995065324,3.29565178676329,2.66014251648929,2.49298072333129,2.78939775179078,"358"
"359/591.231mz/2.58min",1.25779115184241,1.44132354425746,2.00663997285093,1.26458958870998,1.52870366154544,1.41874141628916,"359"
"360/265.083mz/2.58min",2.34488995267892,2.4171192662822,2.40294651746134,2.24560991812241,2.31983029251624,2.24352873117742,"360"
"361/272.0235mz/2.58min",1.81365446145755,1.84344087203703,2.64215045423306,3.01991459801967,2.71243481902159,3.07867279600918,"361"
"362/309.1093mz/2.58min",3.19336084871814,3.28118618580446,3.25718279437199,3.09809705056033,3.19819307652894,3.09393749517927,"362"
"363/582.1402mz/2.59min",0.572507903660328,0.602294140049058,1.4010025674063,1.68522605029365,1.47598001273977,1.74581163112235,"363"
"364/254.1034mz/2.58min",2.61121500447459,2.74909315481149,2.49535309352072,2.22578870632832,2.55919650436316,2.46111192160678,"364"
"365/619.226mz/2.58min",2.28953115249638,2.38331911826552,2.34254817496623,2.11062401898986,2.30380263575722,2.11712065832642,"365"
"367/246.0983mz/2.6min",1.37320656261839,1.3298822812962,1.84647325283444,1.68568291406952,1.39650830635474,1.75681908305955,"367"
"369/199.0612mz/2.6min",-0.140735674720652,-0.0025816166086719,1.41712412272504,1.91741997382837,1.70993805608287,1.90997749494125,"369"
"371/214.1085mz/2.6min",1.5570234233784,1.67042565824668,2.02969199630511,2.22364814650705,1.96066772233426,2.26373885682617,"371"
"376/183.0663mz/2.61min",1.81379942554614,1.87805342575758,3.00468844204285,1.36712664196209,1.82133700800049,1.66586518338316,"376"
"379/230.1034mz/2.62min",2.50026351189159,2.64440151231966,2.94960778108578,2.19605764962222,2.39002277932864,2.45890520297253,"379"
"380/293.0991mz/2.63min",1.60565468548636,1.72857818271162,1.92180359028761,1.32836005755667,1.44650612109357,1.57629826896847,"380"
"381/356.0985mz/2.63min",0.565285568935736,0.59507179941399,2.21473612319163,1.25880701380222,1.53008618510056,1.51252978159696,"381"
"382/196.0615mz/2.63min",2.66417832987643,2.91305356895929,2.91763359114816,2.62963047061338,2.7661633814655,2.70291243334244,"382"
"383/225.0881mz/2.62min",1.74534975964847,2.05219517400219,2.63081686577313,2.16564722482578,2.21231557503014,2.27472764125155,"383"
"385/815.2396mz/2.63min",2.36986755600497,2.43600653413987,2.50132112380159,2.48032268842313,2.32950597448616,2.49871059763978,"385"
"386/805.2107mz/2.64min",1.58585493456045,1.88484574128292,2.17570155352575,1.6592146726243,1.71395978849361,1.94966643749608,"386"
"387/832.2297mz/2.64min",1.92433149868336,2.03043616328108,2.30165516325195,2.00694349675872,1.94302416700623,2.14902060800324,"387"
"392/189.0768mz/2.64min",-0.0697577277406562,0.658973349959725,1.45344583785747,1.81230417148093,1.6545888509415,1.99509137231174,"392"
"393/211.0611mz/2.66min",0.0308622054397826,-0.637978326850545,1.65476960323212,1.64323454258403,1.86906006268905,1.84523545411857,"393"
"398/258.0983mz/2.66min",0.76676725896928,1.19495745078279,1.96839368498641,1.5608002008466,1.05722256163667,1.66490246342232,"398"
"400/210.0771mz/2.69min",1.95187800818695,1.96698360538695,2.12041520508902,2.06097238623232,2.11986114492457,2.10067107932767,"400"
"402/287.1248mz/2.71min",1.53298707260439,1.85554864481081,2.13508520169373,1.67234508944904,1.62595920369092,1.81845995779038,"402"
"403/359.1094mz/2.69min",1.36202354064002,1.79897196049669,0.955673288093104,2.32092805833092,2.2381508809412,2.27605778819984,"403"
"407/178.0509mz/2.7min",2.2372433293806,2.3755713579424,2.59961247080573,2.28348889174164,2.3517846296404,2.43551340584171,"407"
"408/373.0055mz/2.7min",2.28312182101672,2.19277817426869,2.26652151723011,2.31714549988463,2.26334272604476,2.24184731764835,"408"
"409/159.0662mz/2.7min",1.43177817573117,1.59016119026387,1.70901260501214,1.41739847040279,1.3900196686915,1.77224163524589,"409"
"412/327.1199mz/2.7min",2.88729237012615,3.05768675698139,2.94739638668423,2.76924734172654,2.92359669059641,2.85149116815418,"412"
"413/328.1235mz/2.7min",2.04342130132917,2.22788270082372,2.11667120174979,1.94095220926945,2.09414510508221,2.00618833863361,"413"
"415/247.0724mz/2.71min",0.840471073925028,0.955261063034584,2.09753139115978,1.95773210615303,1.85429300071868,2.06333132339284,"415"
"417/298.0931mz/2.7min",0.68543942289917,0.521509992505183,2.37583491726575,2.13938677697847,1.87846071934454,2.38535185379097,"417"
"421/240.0514mz/2.73min",2.34774200222421,2.29451298920246,2.61239483903898,3.11522138005044,3.1875728487959,3.09865631843233,"421"
"422/241.0547mz/2.72min",1.34798433715898,1.2660572390648,1.60266395275538,2.12898383104592,2.21198754920502,2.11188529471248,"422"
"424/229.1193mz/2.73min",1.43337615016144,1.61479103952603,1.95640072218166,1.59714247103746,1.75036572647374,1.86214374799419,"424"
"425/246.0983mz/2.68min",1.08570963985733,0.943499027211734,2.13519383118771,1.55547975433139,1.51760935264823,1.65176010889077,"425"
"426/196.0615mz/2.73min",2.2487858296507,2.20404362545964,2.22100031777374,2.50831057830015,2.58173520474174,2.53299529049684,"426"
"428/344.1824mz/2.74min",1.63177347909897,1.81702425529386,2.2233592158823,1.72629552881079,1.7988953600294,1.88845631617132,"428"
"431/309.1093mz/2.74min",2.3978437732424,2.50927856694988,2.50302718920812,2.32908564848631,2.41075124656244,2.34236996935936,"431"
"432/241.1193mz/2.75min",1.7367932518245,1.79568924237225,1.99616511801849,1.68240782174381,1.7190892166784,1.74686197471397,"432"
"434/254.1034mz/2.75min",2.13641606331336,2.29185184229188,2.22198734126389,1.990612725227,2.09682949351386,2.06224768586577,"434"
"435/282.0984mz/2.75min",2.55690374187543,2.66099388316261,2.43177888370886,2.17969302421411,2.48577268708687,2.34276842038522,"435"
"441/301.1406mz/2.79min",0.994444561920782,1.1493468506536,2.15730069133547,1.87256879077608,1.61877092190516,2.01372340435941,"441"
"442/163.0435mz/2.79min",1.61961081868474,1.5852721029671,2.67093284268427,2.25207566067613,2.13330409056916,2.49678149939715,"442"
"443/300.1565mz/2.8min",1.08052143625792,1.42403044303039,2.59946260919244,1.60793134353111,1.29348065044682,1.47636975490196,"443"
"444/240.0877mz/2.79min",2.21413616854287,2.31996684911703,2.56196508728586,2.22489934883583,2.33340427410166,2.3138691272194,"444"
"445/113.0609mz/2.79min",1.73326002102558,1.76326471345388,2.12681630435599,1.81121477905761,1.86932043663058,1.9610838365928,"445"
"446/157.0506mz/2.79min",2.68343965807134,2.74048694292905,3.08102718048949,2.79275767675256,2.88063876400063,2.9246645179764,"446"
"450/273.1456mz/2.8min",1.72861849866668,1.86226075165049,1.98675421632221,1.47906878467281,1.42297254762562,1.5216932402245,"450"
"453/194.0458mz/2.82min",1.33011494275397,1.60580767080546,1.84496169546246,1.48313220356507,1.75263511647457,1.6269188549811,"453"
"456/265.0176mz/2.83min",2.29438650235731,2.07447074023339,2.32209734213943,2.34916086641014,2.16856430121942,2.30198734309992,"456"
"457/168.0302mz/2.83min",0.238490429640605,-0.430561203760933,2.39269138831502,1.5992916520881,1.68429312894693,1.81728375034296,"457"
"458/162.056mz/2.83min",1.87612179219431,2.03426721809321,2.09160053981486,1.8306238956323,1.96766593366963,1.92933844914964,"458"
"460/259.1299mz/2.83min",1.72410390820507,1.96016910269794,2.27609315778236,2.06208659567615,2.02927340434316,2.21322833790395,"460"
"461/327.1199mz/2.83min",2.02994782027279,2.14340492451756,2.09913829635506,1.89192247007664,2.02318084103626,1.95999366380908,"461"
"462/322.1257mz/2.83min",1.19163757842062,1.46018509683298,1.74704279740805,1.59579022017218,1.59438044949036,1.72983483735713,"462"
"466/223.0612mz/2.84min",2.80168883066239,2.53162773562688,3.17709048265529,1.72262180456892,2.29372565212865,2.1053171510342,"466"
"468/241.1193mz/2.88min",1.53161576904168,1.58106502448077,1.59281606812826,1.0073810197012,1.32467452787291,1.15245185481201,"468"
"469/360.1774mz/2.85min",1.75944936368548,1.80783382094338,2.54961422916984,1.82462176874529,2.18429572015134,2.11220542275177,"469"
"470/107.0503mz/2.85min",1.9666061086486,2.12419416710537,1.70518478188582,1.03139044304738,1.09030691886308,1.2079988694362,"470"
"472/151.0401mz/2.85min",2.62903699486377,2.82802080632047,2.44300702574069,1.78354691077968,1.86099642896513,1.96181150706715,"472"
"481/265.083mz/2.87min",1.20865781621711,1.35162865154213,1.65480165102713,1.43586529363036,1.56512565556876,1.45019513268282,"481"
"482/168.0665mz/2.88min",1.2247087397856,1.55947546574286,1.54875916071336,1.41136626946198,1.47055734772826,1.43585386824068,"482"
"486/131.0714mz/2.89min",3.60721947240658,3.68879835479648,4.03711933092456,3.34333300164166,3.4838954992239,3.53492166998696,"486"
"487/132.0747mz/2.89min",2.37182396913684,2.44738623482218,2.82631657991611,2.10458668025314,2.22562645809471,2.28335917393027,"487"
"490/309.1093mz/2.89min",1.49759610024989,1.55175357455646,1.47445033688556,1.28780231854532,1.45133775997616,1.36495234677081,"490"
"491/313.1505mz/2.89min",1.95268032313512,2.04597825519131,1.92897245169145,1.18626628302818,1.61678754971775,1.44445977404161,"491"
"495/254.1034mz/2.92min",2.48372054181067,2.65643339076106,2.49792278800783,2.22271180453154,2.51042575825867,2.45631372408385,"495"
"496/293.1144mz/2.93min",1.43726816511754,1.6001416657909,2.40960395658153,1.52751863291459,1.95516037541688,2.0595781559681,"496"
"497/273.1456mz/2.92min",1.71087333952109,1.89092684269755,2.45293741014553,1.82067004312282,2.10785204574935,2.06382061439489,"497"
"498/336.1414mz/2.92min",1.46616443853802,1.52387858586523,2.14836230904298,1.63949045418696,1.90774965243322,1.86020898294961,"498"
"501/221.0091mz/2.93min",0.925521387178712,0.751457209572446,1.73573056236229,1.69383772893157,1.79979722755998,1.89126880536128,"501"
"503/246.0983mz/2.92min",1.04531627043179,0.460081259963708,2.0882807700097,1.66320168734332,1.54761131688695,1.94925315057674,"503"
"504/241.1194mz/2.94min",1.84263026392549,2.02192032516763,2.18703419358519,1.68888685564543,1.69781918984697,1.87598158201725,"504"
"505/195.0299mz/2.94min",2.00045294635643,2.1992822521237,1.88063060463901,1.02317012217467,0.979124276467878,0.819969644875719,"505"
"508/195.0662mz/2.96min",2.50342278090665,2.33230115296797,2.9637254041291,1.12597990270349,2.04267889075649,1.78255785899042,"508"
"510/159.0663mz/2.97min",2.35453248999286,2.56061315649239,2.51275452904568,2.20214077807135,2.31017815165072,2.3446319973576,"510"
"517/167.035mz/2.99min",3.20480835845994,2.93295750907351,3.12886502762505,1.73288006903225,2.78071718172589,2.18313645947399,"517"
"519/194.0458mz/2.99min",1.15522023205205,1.47247178010257,1.48953691009374,1.19713843154299,1.4231227165702,1.42861468445233,"519"
"520/209.0455mz/2.99min",1.65965573415382,1.77558258940045,1.77307580449337,1.69628121413347,2.09776704745626,1.93968056130743,"520"
"521/210.0771mz/2.99min",2.03880091861158,2.19090136378376,2.21036004459256,1.91829658769154,2.10303415654805,2.05750662689618,"521"
"522/457.2303mz/3.0min",1.24037069196542,1.40480201203125,2.44008807127239,2.71953928557535,2.26883380621264,2.85561254590569,"522"
"523/458.2338mz/3.0min",0.191670330795311,0.345327487724858,1.79077509149475,2.06101438155474,1.63324171068618,2.21762457702914,"523"
"526/172.0979mz/3.01min",1.59310184199429,1.57148940603406,2.89237902667796,2.13131425085329,2.11642525981337,2.33474209204086,"526"
"527/180.0666mz/3.01min",1.96716622332655,2.14840576334481,2.11281695589505,1.80219705429197,2.01151266795541,1.92647279065666,"527"
"530/313.1042mz/3.05min",1.37750795255371,1.89318849398889,1.42720571040172,1.30733284938885,1.50020758039086,1.39612780378935,"530"
"531/252.0878mz/3.03min",1.85301664978724,1.91706796770568,2.23763630681627,1.51163120124255,1.85752723151375,1.86738097953038,"531"
"536/431.9949mz/3.04min",2.06977388030879,2.14959894318604,1.50032988643431,1.36535670227203,1.39445299238,1.40439831695136,"536"
"540/236.0928mz/3.06min",0.948594453714029,1.02454997748927,1.46142668679059,1.36502530416908,1.48206915755713,1.61033113612405,"540"
"541/189.0768mz/3.06min",2.90058356308237,3.07214941779067,3.27250176092215,2.91664403087413,3.02295954828425,3.09934961471657,"541"
