"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2297/685.4145mz/6.37min",-0.53661,0,0,0,0
"2206/671.399mz/6.19min",-0.52038,0,0,0,0
"1673/251.1289mz/5.43min",0.42126,0,0,0,0
"1914/657.3832mz/5.8min",-0.41765,0,0,0,0
"259/375.1042mz/2.4min",0.26591,0,0,0,0
"1112/241.1446mz/4.51min",0.094502,0,0,0,0
"1667/992.6654mz/5.43min",0.072622,0,0,0,0
"1917/640.3934mz/5.78min",-0.063364,0,0,0,0
"2713/421.1655mz/7.66min",-0.01842,0,0,0,0
"426/196.0615mz/2.73min",0.0097779,0,0,0,0
"197/437.214mz/2.18min",0,0.48242,0,0,0
"194/218.1034mz/2.18min",0,0.44094,0,0,0
"196/219.1067mz/2.18min",0,0.43569,0,0,0
"188/281.0991mz/2.18min",0,0.37915,0,0,0
"784/155.1078mz/3.79min",0,0.32829,0,0,0
"398/258.0983mz/2.66min",0,0.25785,0,0,0
"2344/293.2123mz/6.47min",0,0.20936,0,0,0
"2754/671.466mz/7.89min",0,-0.13656,0,0,0
"153/158.0822mz/2.03min",0,0.040437,0,0,0
"346/232.119mz/2.56min",0,0.029708,0,0,0
"152/244.0826mz/2.02min",0,0,0,0,0
"155/345.13mz/2.04min",0,0,0,0,0
"162/182.0458mz/2.08min",0,0,0,0,0
"163/224.0564mz/2.08min",0,0,0,0,0
"165/283.0606mz/2.1min",0,0,0,0,0
"167/220.0649mz/2.1min",0,0,0,0,0
"168/231.0986mz/2.1min",0,0,0,0,0
"170/224.1041mz/2.11min",0,0,0,0,0
"171/242.067mz/2.11min",0,0,0,0,0
"172/117.0558mz/2.12min",0,0,0,0,0
"173/196.0615mz/2.14min",0,0,0,0,0
"174/163.9861mz/2.12min",0,0,0,0,0
"177/240.0514mz/2.14min",0,0,0,0,0
"178/259.1299mz/2.14min",0,0,0,0,0
"182/356.1345mz/2.16min",0,0,0,0,0
"183/212.0565mz/2.17min",0,0,0,0,0
"185/225.0881mz/2.15min",0,0,0,0,0
"187/240.0877mz/2.17min",0,0,0,0,0
"191/303.0813mz/2.18min",0,0,0,0,0
"193/254.08mz/2.18min",0,0,0,0,0
"195/175.0611mz/2.18min",0,0,0,0,0
"198/343.1143mz/2.2min",0,0,0,0,0
"200/184.0615mz/2.22min",0,0,0,0,0
"202/197.0454mz/2.21min",0,0,0,0,0
"203/145.0507mz/2.22min",0,0,0,0,0
"204/382.1002mz/2.22min",0,0,0,0,0
