"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-p2_1_Run180.mzML","2024_NEG_Anid-p2_2_Run221.mzML","2024_NEG_Anid-p2_3_Run242.mzML"
"875/205.0505mz/4.01min",3819865.75,7557501,5350134.5,8533477,337747.62,2289597,1154412.2
"877/248.0802mz/4.0min",102842.3905,17399.346,76740.53,409844.34,82271.086,317760.97,123413.695
"878/361.1401mz/4.0min",189730.705,56720.293,144645.08,765340.7,142321.42,589448.9,234816.33
"880/317.1507mz/4.0min",86113.487,18736.305,65708.99,388519.72,44454.363,287941.2,106517.984
"881/459.2024mz/4.0min",89547.495,12599.764,12599.764,116096.17,138271.88,62998.82,149133.19
"882/265.1081mz/4.01min",157670.664,52556.888,52556.888,52556.888,262784.44,679369.1,358432.16
"884/472.1979mz/4.01min",59863.256,11096.443,11096.443,515068.72,117891.19,64244.297,55482.215
"886/289.0354mz/4.03min",138845.298,83285.945,71370.61,265823.8,95318.766,192191.25,182371.83
"889/399.1082mz/4.03min",89043.715,69326.63,5303.615,418124.84,50332.28,157329.2,108760.8
"890/470.1824mz/4.03min",156847.09,29381.496,29381.496,676945.44,166786.7,175493.77,146907.48
"891/300.0514mz/4.04min",227092.83,3111488.2,4953880.5,322634.94,29656.73,131550.72,64110.41
"892/179.0713mz/4.04min",378369.965,354190.4,279215.78,2597724,299723.88,512767,402549.53
"893/373.0927mz/4.04min",40519.039,6942.3516,6942.3516,1075200,46326.32,34711.758,82613.31
"894/330.0621mz/4.02min",18447.784,2566.1862,2566.1862,260121.73,12830.931,95010.74,24064.637
"895/431.0982mz/4.05min",974153.6,371705.44,13013.045,7986094.5,648941.4,1685056.5,1299365.8
"896/261.0768mz/4.06min",124496.45,208768.9,4747.837,339726.16,949.5674,216314.9,40224
"897/270.0408mz/4.06min",85693.491,7717.5804,7717.5804,534867.7,38587.902,132799.08,147411.44
"900/191.0349mz/4.06min",5205.5813,5579.3833,10530.326,481569.6,966.35586,966.35586,4831.7793
"901/299.1071mz/4.07min",57620.0585,14068.633,5116.971,111208.84,46828.383,86797.9,68411.734
"905/341.0334mz/4.08min",251665.76,163462.1,102280.02,348640.6,174869.27,497933.03,328462.25
"906/285.0405mz/4.08min",75479.572,105137.14,42449.34,330769.78,25353.346,130769.57,45822.004
"907/468.1663mz/4.09min",352774.46,55331.224,55331.224,1073355.9,428892.8,438792.25,276656.12
"910/412.9526mz/4.1min",2182.6122,11667963,16730516,727.5374,727.5374,3637.687,727.5374
"911/293.0667mz/4.1min",20212.53,6737.51,6737.51,6737.51,33687.55,131571.64,113191.61
"913/177.0191mz/4.1min",16786.194,83930.97,121573.234,16786.194,16786.194,16786.194,16786.194
"914/454.1873mz/4.12min",29649.9485,4564.0414,4564.0414,247072.12,56183.15,36479.69,22820.207
"915/261.0404mz/4.11min",748498.71,73710.016,157283.62,307313.22,1273557.1,1189684.2,2127472.2
"916/313.0355mz/4.12min",412957.48,376648.94,448232.62,1611555.5,363992.1,477140.25,377682.34
"918/325.1195mz/4.12min",17111.425,85557.125,745397.6,17111.425,17111.425,17111.425,17111.425
"919/304.1191mz/4.12min",20520.531,2974.4504,2974.4504,270100.44,26168.81,14872.252,31609.312
"921/794.9234mz/4.14min",8125.33,40626.65,439149.75,8125.33,8125.33,8125.33,8125.33
"923/225.1132mz/4.14min",341183.52,292621.22,295603.6,734954.25,386763.44,271240.75,470603.38
"925/396.9576mz/4.14min",1063918.5,5319592.5,16380942,1063918.5,1063918.5,1063918.5,1063918.5
"926/398.9631mz/4.15min",19926.25,99631.25,310416.84,19926.25,19926.25,19926.25,19926.25
"928/470.1823mz/4.17min",107929.985,12597.19,12597.19,1178599.5,171817.75,62985.95,152874.02
"929/221.0455mz/4.15min",28831.607,10000.922,30544.764,5967408,2000.1844,65258.223,27118.45
"930/454.1871mz/4.23min",512816.26,37636.86,82489.65,254285.22,844674.4,1046481.3,771347.3
"934/165.0557mz/4.17min",1742835.8,2203045.5,2167064.8,2078697.1,298038.94,1406974.5,578035.9
"937/395.077mz/4.18min",809438.5,642418.56,137374.9,6325933.5,642508.2,976368.8,1069120
"939/396.0803mz/4.19min",174855.4,132772.1,24852.07,1440576.4,138326.42,211384.38,248668.84
"940/341.0334mz/4.16min",194988.575,650171.1,186691.48,203285.67,37338.296,416290.9,37338.296
"941/314.0307mz/4.19min",448675.005,1734235.9,1985868.1,707498.2,76113.8,189851.81,182980.9
"942/472.1979mz/4.18min",172830.015,34158.744,34158.744,1363493.5,182488.17,170793.72,174866.31
"943/159.1026mz/4.19min",454459.73,692950.94,484854.06,387249,217450.02,1628609.1,424065.4
"944/531.0934mz/4.2min",94207.758,628300.4,382659.7,47940.266,1100.2078,140475.25,5501.039
"945/453.1662mz/4.22min",2869.78242,4792.091,956.59414,956.59414,956.59414,88791.37,4782.9707
"946/485.1929mz/4.18min",8365.5864,2788.5288,2788.5288,257555.45,13942.644,30007.8,2788.5288
"947/498.2133mz/4.21min",192177.765,4488.123,24189.586,385479.28,204801.03,226159.39,179554.5
"948/451.2237mz/4.21min",106726.275,14530.164,14530.164,646159.4,72650.82,233980.44,140801.73
"950/484.1613mz/4.2min",13928.413,2252.2788,2252.2788,210827.88,11261.394,17713.95,16595.432
"951/299.0197mz/4.22min",196300.37,1935470,1064261.9,232021.12,89721.33,101818.125,160579.62
"953/991.4342mz/4.23min",18645.837,6215.279,6215.279,690083.94,6215.279,31076.395,40763.36
"954/213.1133mz/4.2min",30537.5175,4541.5,7770.294,9875.115,98631.55,51199.92,102602.875
"955/382.1869mz/4.23min",244950.48,81650.16,81650.16,81650.16,408250.8,1262613.9,597705.94
"956/263.1288mz/4.23min",38857.1298,12952.3766,12952.3766,12952.3766,64761.883,540284.94,255390.56
"957/237.1132mz/4.23min",109260.365,19544.662,27584.309,163571.77,313448.5,54948.96,253499.66
"958/301.0718mz/4.24min",2509.82376,374245.6,631229.2,4183.0396,836.60792,836.60792,836.60792
"959/495.2138mz/4.23min",2127863.62,68644.36,88535.13,14636484,928201.44,3327525.8,3564362.2
"960/455.1904mz/4.29min",334434.4,5050.367,16827.258,1125319.4,434496.78,304754,364114.8
"961/454.1871mz/4.26min",873604.675,77954.51,152602.95,2901233.5,939955.75,1090422.6,807253.6
"963/473.1816mz/4.24min",216524.815,38492.672,38492.672,434997.22,192463.36,240586.27,243851.45
"965/536.1775mz/4.24min",2549244.65,30777.387,105243.06,6716392,2093899.5,3454990.8,3004589.8
"966/519.1875mz/4.24min",1289357.7,3875.9087,45193.34,2741228.2,1118423.4,1526109.9,1460292
"967/157.0869mz/4.25min",19187.22,2549.645,2549.645,26451.082,12748.225,473538.2,25626.215
"968/509.1584mz/4.24min",418224.45,2376.4296,11882.148,1686411.9,224914.9,611534,622422.6
"969/354.1344mz/4.24min",350008.37,375948.3,550289.44,667068.5,71362.984,324068.44,145268.4
"972/300.0878mz/4.25min",409970.54,816076.2,409219.3,594930.06,185932.66,410721.78,339979.88
"974/363.0832mz/4.25min",71559.885,141563.72,74876.91,106123.14,7972.6828,68242.86,39863.414
"976/561.2092mz/4.25min",86372.1025,14911.18,14911.18,426535.47,99708.27,74555.9,98188.305
"977/487.1974mz/4.25min",189513.745,32161.204,32161.204,359410.2,218221.47,160806.02,223669.14
"978/259.1187mz/4.26min",25360.206,8453.402,8453.402,8453.402,630980.1,42267.01,334375.12
"979/504.1875mz/4.26min",258256.36,50196.376,50196.376,614364.4,265530.84,250981.88,317449.16
"981/533.1779mz/4.26min",297383.2,56495.02,56495.02,1223864.6,282475.1,312291.3,338666.8
"982/477.1685mz/4.26min",72199.32,12208.902,12208.902,332684.72,61044.51,83354.13,144877.48
"986/534.1815mz/4.26min",71870.107,13996.296,13996.296,322025.9,69981.48,73758.734,84638.195
"987/433.2594mz/4.27min",140826.745,27783.232,27783.232,276084.4,142737.33,138916.16,164981.97
"988/552.1728mz/4.27min",131800.27,24782.164,24782.164,275030.4,123910.82,139689.72,157084.36
"989/215.1289mz/4.24min",90261.615,35940.53,25452.57,15572.373,144582.7,146538.88,150113.23
"991/303.0511mz/4.31min",35157.6415,387565.5,925019.06,3088.002,18324.33,15440.01,51990.953
"992/279.0445mz/4.27min",125227.925,125300.05,37118.895,404601.6,54343.297,231983.03,125155.8
"994/509.2294mz/4.3min",73437.637,3642.7808,3642.7808,643862.1,18213.904,183055.81,128661.37
"995/465.2394mz/4.3min",65470.6285,5173.7305,9116.998,554796.5,41529.273,368294.06,89411.984
"998/303.0775mz/4.31min",19927.29,101293.99,99636.45,19927.29,19927.29,19927.29,19927.29
"999/567.2354mz/4.3min",1803.1294,1803.1294,1803.1294,552035.5,1803.1294,1803.1294,9015.647
"1000/325.1196mz/4.32min",2148.9796,10744.898,245977.34,2148.9796,2148.9796,2148.9796,2148.9796
"1001/207.0299mz/4.32min",236335.95,26689.86,26689.86,133449.3,339222.6,592785.75,808313.4
"1002/285.0404mz/4.35min",60311.4745,403235.12,847149.2,115252.414,5345.9863,1069.19726,5370.535
"1003/245.0455mz/4.34min",311129.505,381038.62,615406.6,705365.1,138151.8,241220.39,95267.125
"1005/336.0362mz/4.34min",429137.26,210038.94,93210.83,638747,327154.62,626137,531119.9
"1006/547.0884mz/4.34min",256672.935,66746.28,3910.044,367047.06,146298.81,553257.8,482951.3
"1007/274.0439mz/4.35min",602040.575,280501.44,133691.72,827257.7,418578.9,869528.1,785502.25
"1008/366.1344mz/4.34min",11229.8545,1922.3078,1922.3078,119945.234,22960.93,9611.539,12848.17
"1009/583.1091mz/4.33min",146387.29,18465.638,18465.638,918696.56,92328.19,322241,200446.39
"1011/273.0405mz/4.35min",4026842.1,1854865.8,929390.3,5806115,2852526.2,5892007.5,5201158
"1012/276.8505mz/4.35min",414873.735,109326.555,8389.158,415270.44,434400.94,566365.3,414477.03
"1013/278.8485mz/4.35min",840234.48,213323.33,43144.64,813703.06,902500.6,1153035.5,866765.9
"1016/468.1663mz/4.38min",104061.84,17721.06,24206.766,912670.94,78025.07,164201.69,130098.61
"1018/500.1927mz/4.35min",125435.585,22335.11,22335.11,725024.94,139195.62,111675.55,146761.2
"1019/509.277mz/4.36min",56083.4285,495631.6,571551.5,99103.68,2612.6354,13063.177,2612.6354
"1020/370.9419mz/4.36min",13595.349,226269.88,387355.16,8293.268,1658.6536,18897.43,1658.6536
"1022/493.1642mz/4.36min",808.01826,808.01826,808.01826,129961.63,808.01826,808.01826,4040.0913
"1023/909.3818mz/4.36min",1594.47608,1594.47608,1594.47608,235438.86,7972.3804,1594.47608,1594.47608
"1024/454.1871mz/4.33min",1605680.25,82174.734,152602.95,9931797,1741125.6,1825784.8,1470234.9
"1025/441.1916mz/4.36min",84938.765,16536.928,16536.928,106526.1,82684.64,87192.89,101866.51
"1026/517.1827mz/4.36min",701811.97,9947.575,22121.875,3726990,788228.4,673053,730570.94
"1027/490.1638mz/4.36min",183267.355,31462.522,31462.522,1957327.8,157312.61,209222.1,288846.44
"1028/504.1875mz/4.36min",89434.155,17764.092,17764.092,161981.44,90047.85,88820.46,104256.2
"1030/350.0781mz/4.37min",25446.192,806658.44,963441.5,42410.32,8482.064,8482.064,8482.064
"1031/287.0825mz/4.37min",29143.6338,585807.56,782940,48572.723,9714.5446,9714.5446,9714.5446
"1035/553.2557mz/4.38min",436298.835,17804.021,28535.496,1128495.6,333583.97,795620.25,539013.7
"1036/511.2086mz/4.39min",186947.696,8955.4664,8955.4664,2679358.8,44777.332,460884.06,329118.06
"1037/275.0561mz/4.4min",19853.388,202008.8,299238.44,33088.98,6617.796,6617.796,6617.796
"1039/497.0371mz/4.4min",621083.85,715611.56,617285.1,495105.22,667620.4,556164.5,624882.6
"1041/282.9838mz/4.4min",360997.91,386745.4,351293.72,359483.22,370438.94,357226.7,362512.6
"1042/498.2135mz/4.4min",175194.03,30320.122,30320.122,634371.75,198787.45,151600.61,227186.56
"1044/335.0096mz/4.4min",216443.935,1000.5306,5002.653,218396.98,276647.2,214490.89,457303.4
"1047/561.2091mz/4.4min",75680.235,13620.51,13620.51,400337.97,83257.92,68102.55,108624.64
"1048/339.0177mz/4.41min",154990.707,181489.75,128491.664,389359.62,3635.6242,191548.95,18178.121
"1049/309.9714mz/4.42min",176360.43,207826.97,364455.94,241699.75,104640.96,144893.89,143790.77
"1050/193.087mz/4.42min",952.6976,952.6976,952.6976,500826.3,952.6976,4763.488,952.6976
"1051/331.0845mz/4.46min",2879194.05,1445780.6,716881.2,143376.24,4312607.5,6101578.5,5102692
"1052/394.0777mz/4.42min",51198.74,446189.4,255993.7,51198.74,51198.74,51198.74,51198.74
"1054/242.1762mz/4.43min",300808.31,340438.88,294766.84,253310.02,345805.12,306849.78,288082.9
"1055/299.0198mz/4.43min",323967.465,697926.9,1017942.94,460495.6,187439.33,138412.89,157083.02
"1056/459.2025mz/4.43min",81577.631,10608.0914,10608.0914,366711.1,53040.457,133863.47,110114.805
"1057/313.0355mz/4.44min",10626.226,53131.13,123171.96,10626.226,10626.226,10626.226,10626.226
"1058/309.1345mz/4.44min",992828.4,330942.8,330942.8,330942.8,1654714,3062751,2432863.2
"1060/265.1445mz/4.44min",41913.117,13971.039,13971.039,13971.039,69855.195,146634.31,114201.19
"1061/468.1663mz/4.44min",143706.13,39126.89,26846.412,800412.2,100535.26,605471.94,186877
"1066/309.1709mz/4.45min",4799.5438,23997.719,97300.375,4799.5438,4799.5438,4799.5438,4799.5438
"1068/388.14mz/4.46min",232024.94,44423.21,44423.21,1054497.4,241933.83,379912.9,222116.05
"1070/586.2409mz/4.46min",18879.4235,4568.377,913.6754,913.6754,33190.47,297005.78,70760.22
"1073/306.9473mz/4.47min",9993.066,56733.527,46269.91,3331.022,3331.022,16655.11,3331.022
"1074/523.245mz/4.47min",299511.395,156455.92,40730.06,255709.67,343313.12,8031978,1304146
"1075/455.1912mz/4.48min",213245.085,27578.878,27578.878,1315487.6,338060.06,137894.39,288595.78
"1078/382.1294mz/4.47min",184241.31,13272.354,66361.77,2269476,187113.7,227454.47,181368.92
"1079/438.1922mz/4.48min",937.46328,937.46328,937.46328,245421.17,937.46328,4687.3164,937.46328
"1080/490.1638mz/4.48min",125112.775,20956.356,20956.356,1368383.4,104781.78,145443.77,225875.03
"1082/493.1638mz/4.47min",747.24424,747.24424,747.24424,117232.04,747.24424,747.24424,3736.2212
"1083/500.1926mz/4.48min",193198.68,38186.988,38186.988,794101.06,195462.42,190934.94,206811.61
"1084/909.3812mz/4.48min",2176.6137,725.5379,725.5379,235350.06,3627.6895,725.5379,4120.476
"1085/454.1881mz/4.48min",769807.18,8818.492,41447.28,4879504,1242536,489577.16,1050037.2
"1086/517.1829mz/4.48min",526727.93,9714.458,11058.992,2978268.8,531741.06,521714.8,556779.25
"1088/227.1289mz/4.47min",19558.0715,2551.2046,12756.023,22732.592,62100.62,16383.551,91322.52
"1091/261.0404mz/4.48min",38994.5838,12998.1946,12998.1946,12998.1946,92618.766,64990.973,146545.55
"1092/303.0511mz/4.49min",44124.176,330085.3,220620.88,44124.176,44124.176,44124.176,44124.176
"1094/452.1711mz/4.49min",54869.7345,8604.1188,8604.1188,1144889.5,43020.594,114838.72,66718.875
"1095/422.9768mz/4.5min",497839.35,619511.9,530024.9,167982.25,565774.1,395451.75,465653.8
"1100/436.1766mz/4.51min",6567.85545,1029.33046,1029.33046,120479.91,5146.6523,18337.895,7989.0586
"1102/303.0776mz/4.52min",63385.55,316927.75,491748.56,63385.55,63385.55,63385.55,63385.55
"1104/453.1663mz/4.52min",2197.5314,2197.5314,2197.5314,2197.5314,2197.5314,85837.05,10987.657
"1105/653.0255mz/4.53min",581199,676526.5,598137.44,413995.7,637285.7,485377.72,564260.56
"1106/686.3448mz/4.53min",76374.9425,27419.145,11361.556,2528206.5,3497.059,706970.6,125330.74
"1107/484.2092mz/4.55min",6902.8848,2300.9616,2300.9616,404472.72,2300.9616,18664.04,11504.808
"1109/421.2131mz/4.55min",95763.73,10855.17,10855.17,1696124.4,54275.85,229888.73,137251.61
"1110/422.2164mz/4.55min",16418.556,5472.852,5472.852,477524.97,5472.852,51880.387,27364.26
"1112/241.1446mz/4.51min",4179668.225,20794.098,30425.248,33152.95,8326183.5,32503294,15994219
"1113/243.1501mz/4.55min",53919.144,17973.048,17973.048,17973.048,89865.24,345586.03,171491.81
"1114/304.1402mz/4.55min",444381.45,148127.15,148127.15,148127.15,740635.75,2051037,1199826.1
"1115/454.1732mz/4.54min",135653.688,38373.516,1707.9004,8539.502,232933.86,3561109.5,490165.78
"1116/483.2963mz/4.55min",97861.98,32620.66,32620.66,32620.66,163103.3,2384701.8,645401.3
"1117/531.0932mz/4.56min",136849.11,419859.25,175670.16,98028.06,3817.493,178984.1,19087.465
"1118/352.1425mz/4.55min",290982.08,32720.332,32720.332,4749756.5,163601.66,491007.25,418362.5
"1119/487.1973mz/4.56min",593585.525,106390.16,106390.16,1057787.1,531950.8,655220.25,691708.25
"1120/477.1685mz/4.56min",167732.58,31407.376,31407.376,1215116.4,157036.88,178428.28,335520.28
"1122/341.0486mz/4.56min",367646.875,524642.25,440396.53,271843.4,413461.5,235685,321832.25
"1123/441.1916mz/4.56min",85963.43,15488.912,15488.912,164142.61,77444.56,94482.3,105549.5
"1125/507.2599mz/4.56min",57387.066,19129.022,19129.022,19129.022,95645.11,200725.05,177763.72
"1126/504.1875mz/4.56min",633114.545,3471.4184,17357.092,3365928,792688.25,473540.84,805422.44
"1127/620.2269mz/4.56min",300939.22,7470.9634,32933.67,2232324.2,244255.19,885801.75,357623.25
"1128/265.1081mz/4.57min",371736.64,58309.824,11661.9648,902208.4,389963.5,353509.78,495971.28
"1129/396.0053mz/4.47min",3848261.15,4483314.5,3755962.5,2779077.5,4491542.5,3692187,3940559.8
"1130/196.0377mz/4.57min",152663.49,7474.5625,1494.9125,489561.38,180808.02,124518.96,205561.88
"1131/559.2175mz/4.56min",25224.34035,1501.35214,1501.35214,7506.7607,42941.92,390332.97,83813.35
"1132/586.2419mz/4.56min",6482.6844,2160.8948,2160.8948,2160.8948,10804.474,383752.97,31648.607
"1133/167.0349mz/4.58min",353923.01,2058432.8,630780.06,338422.8,130517.74,369423.22,170564.38
"1134/494.1821mz/4.57min",110078.72,18049.962,18049.962,1232281.5,90249.81,179613.39,129907.63
"1135/551.2764mz/4.58min",49325.4945,16000.723,5001.242,687283.9,8423.034,257077.7,82650.266
"1136/317.0668mz/4.58min",1335113.3,7878424,2647796.2,1181850.6,523114.25,1488376,661294.25
"1137/523.2567mz/4.58min",796108.82,1097371.8,1123380.8,861244.44,730973.2,97620.312,488101.56
"1138/438.1921mz/4.6min",133343.75,2354.0184,11770.092,1560000.2,96298.56,190023.53,170388.94
"1140/439.1954mz/4.58min",23098.7325,1800.4062,1800.4062,415945.5,9002.031,41810.58,37195.434
"1141/710.3184mz/4.59min",4394.107,4394.107,4394.107,4394.107,4394.107,368929.94,21970.535
"1142/456.2027mz/4.6min",9049.248,3016.416,3016.416,357178.44,3016.416,43487.168,15082.08
"1143/227.1289mz/4.6min",66486.198,22162.066,22162.066,22162.066,361810.72,110810.33,294329.7
"1144/470.172mz/4.6min",33569.64,11189.88,11189.88,11189.88,55949.4,348738.8,58693.47
"1146/937.3402mz/4.6min",7096.3266,2365.4422,2365.4422,2365.4422,16507.945,305733.1,11827.211
"1147/480.2027mz/4.6min",18101.9375,1205.9218,1205.9218,183349.78,6029.609,36602.477,30174.266
"1149/222.0852mz/4.61min",334598.79,76332.33,31808.365,1106684,343161.78,326035.8,401738.97
"1150/221.0819mz/4.61min",2737553.3,730175.1,328447.12,8511138,2838652.8,2636453.8,3405028
"1151/205.9417mz/4.61min",270462.55,243256.84,276734.2,330258.12,211848.81,267711.94,273213.16
"1152/256.0615mz/4.61min",68146.032,68146.032,68146.032,340730.16,68146.032,68146.032,68146.032
"1155/518.2031mz/4.6min",28577.0875,1887.653,1887.653,704436.1,9438.265,48296.273,47715.91
"1156/468.1664mz/4.6min",1221660.925,169101.62,43726.64,825431.25,1617890.6,7785039.5,1830152.8
"1157/463.1874mz/4.61min",130786.295,974.74648,4873.7324,307999.75,154520.08,262259.62,107052.51
"1158/287.0826mz/4.6min",134357.898,824353.5,1585567,223929.83,44785.966,44785.966,44785.966
"1159/298.0357mz/4.62min",87951.2225,1751249.8,2481284.8,105508.125,70394.32,44959.973,56263.133
"1160/350.078mz/4.62min",31443.06,157215.3,332176.9,31443.06,31443.06,31443.06,31443.06
"1163/346.0929mz/4.61min",41458.52,7815.346,7815.346,531279.75,39076.73,43840.31,64016.332
"1165/441.1919mz/4.69min",485141.47,8530.16,31747.207,3142194.2,334943.44,985187.94,635339.5
"1166/259.1551mz/4.69min",2475009,825003,825003,825003,4125015,6279756.5,6574939
"1167/325.1294mz/4.63min",803798.46,267932.82,267932.82,267932.82,1339664.1,1452097.4,2337932.5
"1168/244.0979mz/4.63min",191598.555,51788.715,46404.035,1166199.9,138832.25,390387.72,244364.86
"1169/309.1708mz/4.67min",13584.2225,38367.188,68964.445,11935.906,15232.539,1203.5667,6017.8335
"1171/293.1395mz/4.64min",22192.1952,7397.3984,7397.3984,7397.3984,36986.992,141614.97,84284.234
"1173/436.1395mz/4.65min",57349.063,29307.596,22339.799,32123.496,82574.63,696505.9,130131.81
"1174/452.1715mz/4.59min",5468.067,1822.689,1822.689,342995.94,1822.689,43291.562,9113.445
"1175/354.1344mz/4.64min",84432.8875,8763.658,18462.094,1791417,44985.145,171161.44,123880.63
"1176/258.1711mz/4.66min",139161.504,231935.84,290194.9,1953693,46387.168,46387.168,46387.168
"1177/321.1668mz/4.66min",44700.8904,74501.484,108871.22,764162.75,14900.2968,14900.2968,14900.2968
"1179/447.2751mz/4.66min",28774.453,5478.1972,5478.1972,244356.47,27390.986,39197.17,30157.92
"1180/452.2191mz/4.67min",139288.088,696440.44,1073818.9,139288.088,139288.088,139288.088,139288.088
"1181/496.1979mz/4.64min",50483.9525,3904.5715,39463.645,425857.75,780.9143,71254.555,61504.26
"1182/515.2148mz/4.67min",120137.94,600689.7,825890.8,120137.94,120137.94,120137.94,120137.94
"1183/497.0371mz/4.67min",894610.44,1073072.1,916953.94,790097.6,980676.06,760849.3,872266.94
"1184/488.1982mz/4.63min",25071.24435,160959.92,445420.3,43372.434,1354.01094,1354.01094,6770.0547
"1185/438.1922mz/4.67min",79830.76,2354.0184,11770.092,991447,32719.89,200958.39,126941.63
"1186/564.1149mz/4.66min",40856.155,7781.324,7781.324,1513019.8,38906.62,42805.69,135173.67
"1188/322.1508mz/4.69min",276796.728,92265.576,92265.576,92265.576,461327.88,757493.94,679517
"1189/482.2184mz/4.68min",74825.6625,14508.661,14508.661,668622.8,77108.02,72543.305,84758.41
"1190/583.1095mz/4.67min",43792.694,1837.7696,1837.7696,566762.44,9188.848,86427.73,78396.54
"1191/477.1686mz/4.7min",43749.87,14583.29,14583.29,580890,14583.29,81542.49,72916.45
"1193/504.1875mz/4.69min",154175.12,19693.608,19693.608,1460639.4,98468.04,341022.34,209882.2
"1197/281.0818mz/4.7min",570101.575,763884.9,1313078,1316354.2,148460.6,376318.25,276299.66
"1198/457.1866mz/4.73min",374620.58,138154.14,266940.88,1264551,309522.78,439718.38,474494.03
"1199/237.0921mz/4.7min",445453.72,608469.6,929219,939724.06,112021.06,282437.84,209541.05
"1200/223.0975mz/4.71min",158602.482,52867.494,52867.494,52867.494,264337.47,740806.5,349561.75
"1201/265.1081mz/4.72min",100542.15,33514.05,33514.05,33514.05,167570.25,247082.2,208665.6
"1203/437.1798mz/4.72min",203610.13,30006.912,30006.912,1796411.1,150034.56,296983,257185.7
"1205/873.3608mz/4.72min",64478.32,64478.32,64478.32,322391.6,64478.32,64478.32,64478.32
"1206/436.1766mz/4.72min",772912.8,39459.76,13026.137,6653579,571478.1,1123753.9,974347.5
"1208/586.2408mz/4.73min",55656.0925,37134.645,7426.929,7426.929,74177.54,539930.25,144153.67
"1209/523.2447mz/4.73min",289922.22,182048.1,43045.066,70736.4,397796.34,2800332,640591.7
"1210/454.1737mz/4.72min",146846.132,94078.234,27885.4,3472.246,199614.03,1278991.4,294502
"1212/499.1724mz/4.72min",61655.455,8480.236,8480.236,701819.5,42401.18,97572.305,80909.73
"1213/530.1854mz/4.72min",136370.465,22135.286,22135.286,831482.6,110676.43,272184.25,162064.5
"1214/225.0556mz/4.73min",37888.084,189440.42,203448.67,37888.084,37888.084,37888.084,37888.084
"1215/269.0456mz/4.73min",30013.5153,891999.25,882746.06,55662.703,872.86552,4364.3276,872.86552
"1216/523.8579mz/4.73min",7348.0304,36740.152,326624.56,7348.0304,7348.0304,7348.0304,7348.0304
"1217/637.0305mz/4.73min",4008083.7,4294210,3932605.2,3399990.2,4275128.5,3715754,4083562.2
"1218/639.0284mz/4.73min",590565.7,611617.3,590220,487899.4,632950.6,564882.8,590911.4
"1219/466.1507mz/4.72min",3164.7354,3164.7354,3164.7354,496813.88,3164.7354,15823.677,3164.7354
"1220/522.8546mz/4.73min",57018.944,285094.72,2157701.5,57018.944,57018.944,57018.944,57018.944
"1221/230.9678mz/4.75min",357010.545,397567.9,357339.12,271549.84,403886.47,356681.97,345225.16
"1222/213.1132mz/4.74min",210890.55,70296.85,70296.85,70296.85,375642.94,351484.25,494212.4
"1223/228.9699mz/4.75min",370723.78,396362.66,376474.72,285126.22,415478.97,356578.44,364972.84
"1224/227.9666mz/4.75min",4752582,5054015,4719001.5,3750684.5,5117805,4786162.5,4677805
"1225/229.9645mz/4.75min",4663709,5000622.5,4733460,3809609.8,5171018,4483282.5,4593958
"1228/268.9857mz/4.76min",402444.435,456412.78,451095.97,318156.25,384383.03,367038.16,420505.84
"1229/266.9888mz/4.76min",1228407.55,1375817.8,1329097.8,1019675.8,1203652.9,1146875.5,1253162.2
"1231/372.8226mz/4.77min",2129682.85,338365.94,171195.02,2382278.8,1967891.2,2291474.5,2371078.5
"1233/531.0933mz/4.78min",99407.99,183536.56,72798.31,165069.03,11576.8125,126017.67,63985.207
"1234/339.0177mz/4.78min",724686.845,599525.25,457462.88,3594098.8,342683.94,1435907.9,849848.44
"1238/470.1721mz/4.79min",13424.325,4474.775,4474.775,4474.775,22373.875,178574.55,25015.059
"1240/221.0454mz/4.8min",4736.83182,1578.94394,1578.94394,531016.6,1578.94394,7894.7197,30504.053
"1241/915.3809mz/4.79min",33256.9855,5890.9746,5890.9746,364354.06,29454.873,37059.098,52184.547
"1242/951.3579mz/4.79min",47605.6765,6561.716,6561.716,604249.8,32808.58,62402.773,104693.14
"1243/457.1867mz/4.79min",3139762.4,212785.72,395331.9,9548297,2945849,3333675.8,3734296
"1244/503.1924mz/4.79min",3654152.5,218530.16,457526.78,10299367,3445331.8,3862973.2,4345299.5
"1245/520.1825mz/4.79min",3994438,286077.9,641681.3,10801889,3821425,4167451,4874038.5
"1246/468.1663mz/4.79min",553315.975,58009.426,11601.8852,519931.75,586700.2,3885939.8,812803
"1247/493.1635mz/4.79min",981883.45,34673.082,201053.73,5636853,735468.9,1228298,1838168.1
"1249/340.155mz/4.79min",6646.848,2215.616,2215.616,269515.66,2215.616,80193.74,11078.08
"1250/352.1188mz/4.81min",2582.4204,860.8068,860.8068,728817,860.8068,27890.754,4304.034
"1252/494.1668mz/4.8min",267641.475,8558.542,42792.71,1536593.2,207528.45,327754.5,483669.06
"1253/505.1983mz/4.79min",201163.605,2437.048,12185.24,632884.5,187715.27,214611.94,245010.3
"1255/961.3871mz/4.79min",22409.111,3294.3304,3294.3304,244626.83,16471.652,28346.57,36825.05
"1256/547.1821mz/4.8min",91976.035,18363.318,18363.318,192677.95,92135.48,91816.59,101451
