"","PC1","PC2","PC3","PC4","PC5","PC6"
"NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML",-6.7764,9.4283,0.097835,1.4378,-1.002,2.616e-15
"NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML",-3.5795,-4.0619,5.6157,-2.6658,-2.7579,1.3626e-15
"NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML",8.5417,1.8262,4.6899,0.65086,3.3948,4.9839e-15
"NEG_TJGIp4_1_Run44.mzML",-7.3258,-3.0549,-3.639,-2.172,3.5856,7.1124e-16
"NEG_TJGIp4_2_Run109.mzML",0.17495,-5.5138,-1.6712,5.2237,-1.0784,4.5138e-15
"NEG_TJGIp4_3_Run189.mzML",8.9651,1.376,-5.0932,-2.4745,-2.142,6.3387e-15
