"","FC","log2(FC)","raw.pval","-log10(p)"
"316/100.9337mz/7.95min",0.40642,-1.299,0.0053225,2.2739
"397/717.5791mz/8.72min",0.42412,-1.2375,0.035667,1.4477
"491/606.4144mz/10.29min",0.44558,-1.1662,0.037166,1.4299
