"","comp 1","comp 2","comp 3","comp 4","comp 5"
"316/100.9337mz/7.95min",-0.66789,0,0,0,0
"98/428.9624mz/4.97min",-0.50154,0,0,0,0
"398/651.4955mz/8.73min",-0.33631,0,0,0,0
"332/660.4613mz/8.1min",-0.30004,0,0,0,0
"443/618.5105mz/9.36min",-0.22633,0,0,0,0
"97/426.9678mz/4.97min",-0.12297,0,0,0,0
"469/144.9235mz/10.21min",0.12018,0,0,0,0
"350/186.9706mz/8.28min",-0.091231,0,0,0,0
"397/717.5791mz/8.72min",-0.080626,0,0,0,0
"491/606.4144mz/10.29min",-0.060357,0,0,0,0
"494/116.9286mz/10.36min",0,-0.60963,0,0,0
"518/96.9601mz/10.61min",0,-0.44337,0,0,0
"426/186.9706mz/8.99min",0,0.41536,0,0,0
"194/637.1418mz/7.01min",0,-0.34051,0,0,0
"187/701.1544mz/6.93min",0,-0.25613,0,0,0
"407/221.8746mz/8.74min",0,0.16914,0,0,0
"212/765.1668mz/7.15min",0,-0.14674,0,0,0
"180/637.1419mz/6.84min",0,-0.13825,0,0,0
"409/223.8723mz/8.76min",0,0.078681,0,0,0
"47/421.0056mz/3.41min",0,-0.047466,0,0,0
"37/328.9796mz/2.13min",0,0,0,0,0
"38/312.9847mz/2.35min",0,0,0,0.039727,0
"39/312.9847mz/2.45min",0,0,0.30062,0,0
"40/373.0055mz/2.71min",0,0,0,0,0
"41/370.9898mz/2.8min",0,0,0,0,0
"42/265.0176mz/2.84min",0,0,0,0,0
"44/265.0176mz/3.18min",0,0,-0.33292,0,0
"45/212.0353mz/3.31min",0,0,0,0,0
"49/249.0227mz/3.49min",0,0,0,0,0
"50/582.981mz/3.53min",0,0,0,-0.19353,0
"53/560.999mz/3.54min",0,0,0,-0.34447,0
"54/213.0386mz/3.54min",0,0,0,0,0
"55/212.0353mz/3.54min",0,0,0,0,0
"57/407.0044mz/3.62min",0,0,0,0,0
"58/405.0107mz/3.62min",0,0,-0.16996,0,0
"60/406.0138mz/3.62min",0,0,0,0,0
"62/421.0055mz/3.86min",0,0,0.31037,0,0
"63/309.1014mz/4.02min",0,0,0,0,0
"64/605.0258mz/4.07min",0,0,0,-0.15135,0
"66/421.1867mz/4.15min",0,0,0,0,0
"67/603.01mz/4.17min",0,0,0,0,0
"69/263.0383mz/4.27min",0,0,-0.52319,0,0
"71/282.9837mz/4.4min",0,0,0,0,0
"72/242.1762mz/4.43min",0,0,0,0,0
"73/497.0371mz/4.44min",0,0,0,0,0
"77/793.0186mz/4.49min",0,0,0,0,0.25343
"79/341.0486mz/4.56min",0,0,0,0,0
"80/422.9768mz/4.56min",0,0,0,0,0
"81/404.0444mz/4.56min",0,0,0,-0.65463,0
"84/653.0255mz/4.57min",0,0,0,0,0
"85/497.0371mz/4.67min",0,0,0,0,0.00048986
"86/228.9699mz/4.74min",0,0,0,0,0
"88/229.9645mz/4.74min",0,0,0,0,0
"89/230.9678mz/4.74min",0,0,0.3282,0,0
"90/266.9888mz/4.76min",0,0,0,0,0
"91/268.9857mz/4.76min",0,0,0,0,0
"92/637.0305mz/4.78min",0,0,0,0,0.011405
"95/481.0421mz/4.92min",0,0,0,0,0.19543
"96/544.0379mz/4.92min",0,0,0,0,0
"99/396.2154mz/4.99min",0,0,0,0,0
"101/484.2681mz/5.03min",0,0,0,0,0
"107/396.2154mz/5.1min",0,0,0,0,0
"108/397.2189mz/5.1min",0,0,0,0,0
"110/484.2681mz/5.14min",0,0,-0.043967,0,0
"111/501.2583mz/5.14min",0,0,0,0,0
"114/779.3651mz/5.29min",0,0,0,0,0
"116/424.2468mz/5.55min",0,0,0,0,0
"123/424.2468mz/5.66min",0,0,0,0,0
"124/512.2994mz/5.71min",0,0,0,0,0
"134/265.1479mz/6.02min",0,0,0,0,0
"136/452.2782mz/6.13min",0,0,0,0,0
"139/452.2782mz/6.24min",0,0,0,0,0
"140/540.3309mz/6.3min",0,0,0,0,0
"141/478.2939mz/6.3min",0,0,0,0,0
"146/478.2939mz/6.41min",0,0,0,0,0
