"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.NaB_1_Run30.mzML","X2024_NEG_CC.NaB_2_Run51.mzML","X2024_NEG_CC.NaB_3_Run57.mzML","shared_name"
"57/407.0044mz/3.62min",2.34318809778698,2.3067362807015,2.33886590787851,2.3231348800696,2.34385971475434,2.34756100092207,"57"
"58/405.0107mz/3.62min",3.49366153113873,3.4785469468403,3.50062475483544,3.48031223921423,3.51239236808521,3.52111694737892,"58"
"60/406.0138mz/3.62min",2.77627772658957,2.73939745578507,2.81180374910009,2.75433824720578,2.77248919499156,2.81954354165872,"60"
"62/421.0055mz/3.86min",1.92755697270276,1.91126657171975,1.90468467775178,1.99392998160232,1.86355596570297,1.94497975387668,"62"
"63/309.1014mz/4.02min",1.86218240359315,1.83621497684477,1.84277074578135,1.86886448996745,1.85942299401942,1.86346322982368,"63"
"64/605.0258mz/4.07min",2.1670317412383,2.05586267622341,2.11772465438496,2.0652693227927,2.0815904987273,2.16808996751604,"64"
"66/421.1867mz/4.15min",2.28180895374108,2.13508170920909,2.23951544255425,2.18819049648258,2.15744753223704,2.17316961888335,"66"
"67/603.01mz/4.17min",1.80569891379796,1.71875066639198,1.78445182020056,1.74412633075898,1.74896904815211,1.79090047268897,"67"
"69/263.0383mz/4.27min",1.75900025590993,1.75395501413964,1.76868495018315,1.74149266291054,1.7690893519575,1.76929153691038,"69"
"71/282.9837mz/4.4min",1.8171168483518,1.80467975608034,1.79774737039215,1.77323840148753,1.79605409517783,1.79771345824441,"71"
"72/242.1762mz/4.43min",1.92025024637248,1.91104884554442,1.93350390345048,1.90520849187599,1.93599550540564,1.89717727478562,"72"
"73/497.0371mz/4.44min",2.23686568929011,2.19242110355458,2.25378190045296,2.19047912733235,2.20496624369642,2.23504821614951,"73"
"77/793.0186mz/4.49min",1.99434301056803,2.03828564514047,2.2322910150761,2.11908038203565,2.04368758765328,2.14176249878572,"77"
"79/341.0486mz/4.56min",2.12957499040212,2.07601478214359,2.12052430689558,2.08659776466404,2.08705364274872,2.1091569468095,"79"
"80/422.9768mz/4.56min",2.15256275125632,2.10594110741808,2.13383007446226,2.11512192099058,2.09689333111337,2.12674954760744,"80"
"81/404.0444mz/4.56min",1.90204909205083,1.8761500522987,1.86870047806842,1.87489368011927,1.87209399162244,1.89006518241486,"81"
"84/653.0255mz/4.57min",1.95914139890891,2.02565179271084,2.17461234050224,2.01808344837637,2.02905084897768,2.09697605094107,"84"
"85/497.0371mz/4.67min",2.33648347765055,2.37439525904401,2.52225132455645,2.41359776609686,2.39256985926981,2.45906715346938,"85"
"86/228.9699mz/4.74min",1.91135435085192,1.88812407085205,1.90925567284141,1.89899622928005,1.90029767785805,1.90988234001015,"86"
"88/229.9645mz/4.74min",2.99667218824562,3.00593556516952,2.9954417445897,2.99444028116938,2.99458672631959,2.99703990807594,"88"
"89/230.9678mz/4.74min",1.89571677020381,1.90643482281286,1.89599444678526,1.90461110542019,1.87481519928108,1.89898653778629,"89"
"90/266.9888mz/4.76min",2.44570307350202,2.41507489605663,2.38537362476199,2.41159190447603,2.38920971251584,2.39191291209333,"90"
"91/268.9857mz/4.76min",1.97188443052703,1.94212055350002,1.90809461365269,1.9136989597924,1.89145321516085,1.91308713814528,"91"
"92/637.0305mz/4.78min",2.82098961200807,2.83638587670597,2.99532614020664,2.85382714593075,2.85831262858274,2.91107282015364,"92"
"95/481.0421mz/4.92min",2.81817248311011,2.83945132123256,2.96048864334036,2.89031399062546,2.87612262805905,2.88864440893063,"95"
"96/544.0379mz/4.92min",2.41457568933513,2.44878294381723,2.58166416646618,2.48547740096169,2.49976293645835,2.50446653247406,"96"
"97/426.9678mz/4.97min",3.24902266415383,3.25351595522648,3.23323982772873,3.22081727804286,3.2122446092285,3.18611276130469,"97"
"98/428.9624mz/4.97min",1.8236105453209,1.82846056592657,1.81375256932773,1.78052153816422,1.79706173561874,1.77079073162363,"98"
"99/396.2154mz/4.99min",2.17623272724057,1.95916806117029,2.13892706729156,1.8195505885782,1.98527447480223,1.82923486065443,"99"
"101/484.2681mz/5.03min",2.33527065214598,2.13164994205176,2.34603554610852,2.14214371011564,2.24097220333642,2.15432779902647,"101"
"107/396.2154mz/5.1min",2.65967330622096,2.46376070661834,2.69174947215528,2.37709510729183,2.57223472255372,2.3810905672169,"107"
"108/397.2189mz/5.1min",1.92982876550345,1.71757411476242,1.96263818291237,1.64857135049417,1.83694821937874,1.64029105287174,"108"
"110/484.2681mz/5.14min",2.77571936839065,2.63424506565789,2.82686291894827,2.67679370728623,2.7930845468833,2.70968310564752,"110"
"111/501.2583mz/5.14min",2.0567206494967,1.91758728284717,2.12057103872694,1.96162564681865,2.08538256679622,1.97768573158206,"111"
"114/779.3651mz/5.29min",2.10508112066767,1.86597608587938,2.00158678481657,1.72019842776485,1.7860965644757,1.82392353897843,"114"
"116/424.2468mz/5.55min",2.12274775885107,1.92960458718966,2.12797699144939,1.85777811120147,1.9992233716846,1.84373273045369,"116"
"123/424.2468mz/5.66min",2.70316435796407,2.5432910855314,2.74324451266163,2.4919358774185,2.62378361025808,2.48006218025305,"123"
"124/512.2994mz/5.71min",1.93311826361895,1.80381302584081,1.97822862345075,1.86828248184735,1.95173358324561,1.89041996362761,"124"
"134/265.1479mz/6.02min",1.98090248117887,1.56257257229514,1.88734380546316,1.70654591304614,1.83650041842012,1.58848646907664,"134"
"136/452.2782mz/6.13min",2.18600557955654,2.02831449168811,2.20970992275253,2.00362569084335,2.09918066974803,2.02317883562397,"136"
"139/452.2782mz/6.24min",2.96194131883569,2.79778394021595,2.98122100255118,2.76112244274439,2.86800796905836,2.777540904496,"139"
"140/540.3309mz/6.3min",2.20080230368113,2.11539961236841,2.26393490874596,2.16424798045129,2.20178189056339,2.20209905363818,"140"
"141/478.2939mz/6.3min",2.69872363474925,2.42711148540595,2.67060498320283,2.35080357775421,2.53094621685764,2.36982975852133,"141"
"146/478.2939mz/6.41min",3.26283335618765,3.02450822150905,3.27491379780985,2.96324298009519,3.14292290872326,2.97379073721879,"146"
"149/566.3466mz/6.47min",2.52089665347696,2.34439619023076,2.55374891469961,2.36430388311005,2.46346647172657,2.41645830246871,"149"
"152/590.1196mz/6.5min",2.06145260248523,1.99468541030319,1.98436932853749,1.97431740658989,1.98983186008498,2.00037958418627,"152"
"153/311.1687mz/6.53min",2.45731744174678,2.22819648864209,2.26642434302439,2.15989906201913,2.20654958476741,2.23359070984548,"153"
"155/297.2436mz/6.61min",2.06590909386607,1.81530437126184,2.01934638725006,1.93243683967976,1.86795192203932,1.97052902126592,"155"
"156/654.1321mz/6.62min",1.98226384734338,1.93174396003134,1.90885547382666,1.87602800876406,1.90305190392066,1.90745940803443,"156"
"157/634.4456mz/6.66min",1.62534792002687,2.42819228294597,1.82593728767129,2.21216288398018,2.31852985304453,1.7463575440316,"157"
"158/637.1419mz/6.63min",2.08826229805366,2.00876321151838,2.03260866522074,2.03435667251035,2.0015052443723,1.96028334882111,"158"
"159/311.1687mz/6.64min",2.26641439212509,2.11581276000438,2.17623879186183,2.0765256763391,2.12961826432515,2.09247752254972,"159"
"160/299.2592mz/6.67min",2.74749374472825,2.55082691744734,2.68494331814064,2.49891171246564,2.57400055881843,2.50260140018254,"160"
"161/300.2626mz/6.67min",2.02031723138606,1.82555207002806,1.97940667219403,1.75990456992128,1.85220140295498,1.78315234403534,"161"
"162/573.1294mz/6.68min",2.19136275702573,2.08314747598213,2.10241729382465,1.94372409762145,2.0954902092324,1.9629375731734,"162"
"165/701.1544mz/6.71min",1.91133076379032,1.8091990326347,1.86631441673878,1.87322664452129,1.80868138482959,1.74539590892238,"165"
"168/718.1445mz/6.72min",1.8991261335308,1.93869453089536,1.88545198112337,1.81950402986269,1.87053003419323,1.93103642220121,"168"
"171/295.2279mz/6.77min",2.0202740416461,1.85335736196646,2.11462975788365,1.91427571898217,1.91785871762253,1.96972492056456,"171"
"172/634.4456mz/6.77min",2.23633154270976,1.92511014571931,2.58729353538257,1.11646367462724,1.22601014515086,2.24175502685595,"172"
"173/782.157mz/6.8min",1.86651590810686,1.88676913007942,1.83100490649875,1.74005909298796,1.81781328106907,1.84070981283685,"173"
"174/654.1321mz/6.81min",2.53227446997903,2.51313706095882,2.48104814925884,2.43853744888255,2.47625294257695,2.51482553832689,"174"
"177/480.3096mz/6.82min",2.48259431965643,2.27554756126538,2.45464482847436,2.26307238422341,2.34332347034698,2.27563787683388,"177"
"180/637.1419mz/6.84min",2.25482780769453,2.17401129479034,2.1861952216907,2.29265484412798,2.23541287989024,2.08757709802054,"180"
"184/299.2592mz/6.9min",2.35766906516336,2.12704741177275,2.30220547053989,2.10000961979042,2.16787836116322,2.09309271878188,"184"
"185/718.1446mz/6.92min",2.53550196744308,2.52834611787007,2.50389568740106,2.44793322439252,2.48038940778414,2.53751820837949,"185"
"187/701.1544mz/6.93min",2.38199272572995,2.26637683594088,2.31115103499693,2.38617179843751,2.34916554235047,2.16475036565287,"187"
"188/765.1668mz/6.96min",2.3228789780842,2.2204887891925,2.2710896139531,2.33747919833726,2.27019164078253,2.10250371116579,"188"
"193/782.157mz/6.99min",2.40495485799871,2.40672932118216,2.37046415946867,2.29557462606202,2.31869870389528,2.41399394652421,"193"
"194/637.1418mz/7.01min",1.79502781213312,1.711603801078,1.72305801288288,1.8726828733807,1.82216371314949,1.63092566928225,"194"
"195/654.1321mz/7.01min",1.91172524796059,1.85029305022647,1.84521009887243,1.79149720061456,1.80067090681906,1.8817075933776,"195"
"200/846.1693mz/7.05min",2.34644156802363,2.30214904060625,2.26412489266846,2.16367402904014,2.18294216761464,2.28290923918389,"200"
"201/829.1793mz/7.06min",1.96623760382165,2.0731465321387,1.96244181186425,2.19495037718937,2.13224916377677,1.83901988308229,"201"
"204/565.2822mz/7.07min",2.8484338454527,2.71694430888672,2.81428775371107,2.59452380244393,2.67313270503936,2.68336992029014,"204"
"205/628.2779mz/7.07min",1.95132589621817,1.83150784512044,1.92564160231269,1.68924829373737,1.79395338757538,1.84185091584695,"205"
"206/701.1544mz/7.08min",2.01899925645969,2.00415732253927,1.95160639697681,2.19229568556577,2.11329339799345,1.89782931263034,"206"
"207/893.1918mz/7.1min",1.82658924081859,1.78511121149639,1.76658498903366,1.98394764480756,1.89237406193414,1.65466723300652,"207"
"208/718.1445mz/7.11min",2.22553799943816,2.2050099775893,2.21322847879141,2.13127335990945,2.11414844137574,2.22823696797324,"208"
"209/910.182mz/7.11min",2.23177617673102,2.21662059571105,2.21375119910239,2.08413751374558,2.12677009729878,2.20273605683149,"209"
"210/325.1844mz/7.12min",2.40820599368658,1.70724727418581,2.02537094858384,1.72432257951785,1.70842687241306,1.90337272931491,"210"
"211/782.157mz/7.14min",2.37379635312573,2.29199556282126,2.33779007538815,2.22993709859303,2.21141889582502,2.3372947358815,"211"
"212/765.1668mz/7.15min",2.14281027098049,2.04859195943821,2.00448544175653,2.31229021459635,2.22270740954942,1.92911839525013,"212"
"214/974.1942mz/7.15min",2.02204242536306,1.96549244339068,2.02853673571668,1.84611881569303,1.8913753374482,2.00251025993592,"214"
"217/829.1793mz/7.23min",2.07019954066992,2.13838023904976,2.0287742934268,2.27468879447995,2.24413659698259,1.70730415183971,"217"
"218/846.1693mz/7.2min",2.29289458302812,2.24141740663689,2.29175362333834,2.14689254716792,2.17591820355474,2.26611051767766,"218"
"221/421.2264mz/7.22min",2.45973822849865,2.35969454771723,2.41350119242397,2.41339597789706,2.39752032474452,2.39409357497299,"221"
"222/750.5292mz/7.2min",0.265251107155962,2.93050586086882,0.995013185262807,2.09171031672838,3.00112079380101,0.289922463184394,"222"
"224/910.182mz/7.24min",2.1272417353963,2.05638125829064,2.0915545985097,1.98352058094946,1.94275728178835,2.07024059477837,"224"
"226/325.1844mz/7.23min",2.10496528957171,1.77717262493634,1.93792845846098,1.8427826676784,1.84783908203561,1.86932615994506,"226"
"227/716.5239mz/7.3min",0.430623606253442,2.2898298504975,1.16094259449653,2.95062537304032,3.55310310497561,0.455356898405603,"227"
"228/893.1918mz/7.28min",2.19970404355212,2.20745285147949,2.15154857118057,2.27265618290284,2.23985392419484,2.1204706816607,"228"
"232/327.127mz/7.3min",2.05296168332405,1.8619346417236,2.01241376004396,1.75806946876036,1.83415669675412,1.9425391010771,"232"
"234/116.9286mz/7.3min",2.01761913397771,2.15384878303961,1.87845149689677,2.09010003869484,2.13667682194104,2.21756306652876,"234"
"235/134.8947mz/7.31min",2.19538019078893,1.95601861852597,2.09115531230707,1.99973559476073,2.08268396759527,2.22526524705897,"235"
"238/957.2041mz/7.31min",2.21166153752683,2.20706454020969,2.14744095559822,2.23614032862351,2.21342099417416,2.13691191083225,"238"
"240/1021.2165mz/7.33min",2.08317616779905,2.07369588317731,2.01985774825036,2.1005409702648,2.06363821331264,1.96166354327406,"240"
"247/829.1793mz/7.38min",1.77338817647425,1.75183648903732,1.58612687648986,1.9453556202282,1.81763886684908,1.21235346858386,"247"
"251/694.4669mz/7.43min",3.45641175180369,3.16606423781735,3.43045620977788,3.11005706369433,3.16844150184563,3.17337541195821,"251"
"254/711.457mz/7.44min",2.58032617888873,2.10174222536178,2.54766762218685,2.02746058764787,2.06532497895948,2.06992436522603,"254"
"255/893.1917mz/7.44min",1.90420959664256,1.89623782719722,1.84500644222701,1.9252934604283,1.89681919258477,1.74388981881943,"255"
"256/957.204mz/7.46min",1.97871910190429,1.93733656473883,1.94130129203621,1.94148514589506,1.88862056576023,1.82125205506617,"256"
"257/1021.2165mz/7.48min",1.94805826772842,1.8736155763503,1.86809946857225,1.87937719036885,1.88242581685623,1.81154714875463,"257"
"260/161.9136mz/7.55min",1.97415376458936,1.88835903853687,1.80344172849368,1.84270156380423,1.89485313123621,1.87161548251987,"260"
"261/134.8947mz/7.56min",2.58944902936228,2.54394761756211,2.53141707153955,2.4936955607799,2.53940033058986,2.73594178553799,"261"
"263/501.3546mz/7.59min",2.67821860999678,2.40485546892945,2.61753103234684,2.41050714483668,2.46208485457948,2.32836560685772,"263"
"264/484.3644mz/7.59min",2.30007770718465,2.00108417186184,2.21191347093215,2.01858353425924,2.05118531395249,2.02418051646927,"264"
"268/455.2106mz/7.68min",2.22705845927092,1.96740099887708,2.15323449060941,1.80532347805773,2.02353402154161,1.96792267566889,"268"
"272/116.9286mz/7.68min",2.76292104285886,2.63280039578584,2.72541287831303,2.43458716482619,2.66542068354902,2.54599933936596,"272"
"273/716.5239mz/7.66min",0.567399064737782,3.28681961629553,1.29794583982147,2.86558578494177,2.83315912406812,0.592157750909618,"273"
"274/115.9208mz/7.7min",2.38018941479869,2.16861166547917,2.64732047112709,2.27282363857108,2.07924691017259,2.58800373719146,"274"
"277/134.8947mz/7.7min",2.59823768021016,2.59039308327812,2.6107503392621,2.55652840762928,2.60379953929761,2.60793240686803,"277"
"278/161.9136mz/7.7min",1.83423130309994,1.84721380673239,2.11272373391665,1.81207262985282,1.85740349409994,1.96383323067206,"278"
"280/720.4824mz/7.79min",1.99680867606138,1.98255323209339,2.19881607658646,1.90543127051526,1.98086782932191,1.61221364125877,"280"
"281/116.9286mz/7.84min",2.64069298825077,2.59929377938434,2.61597135656586,2.86255105972215,2.48589540802878,3.04729736458971,"281"
"282/115.9208mz/7.84min",2.92983572594092,2.78511885592178,2.98918460960461,2.72401499756295,2.76396626804084,2.94155378854246,"282"
"284/355.1579mz/7.84min",2.93194565499263,2.68584621117394,2.81450133449913,2.65289418564224,2.57410265184715,2.76255504613261,"284"
"285/144.9235mz/7.84min",2.72580725150895,2.63990331839825,2.69816161427833,2.52150705171459,2.53842778354711,2.65485532282354,"285"
"286/186.9706mz/7.84min",1.81427812282335,1.78062788902148,1.84411493525783,1.73820100239871,1.76621297754428,1.75773452073234,"286"
"294/134.8947mz/7.86min",2.33596871910611,2.34827715914016,2.40240203374054,2.37546500689318,2.36469908189026,2.38706978325879,"294"
"296/100.9337mz/7.87min",2.03813162615513,2.21538384905923,2.58219688427794,2.36505273235856,2.13455557269851,2.327193583467,"296"
"297/634.4456mz/7.9min",3.45481045811007,3.21444282832285,3.40010979149565,3.09676628409157,3.16816168786092,3.17547854956861,"297"
"299/567.4017mz/7.93min",2.02659010442621,1.80463828462782,1.85447585391489,1.81250397570559,1.82646476226593,1.79811726836875,"299"
"301/685.5011mz/7.93min",2.35885468875051,2.2390804224349,2.27931578771759,2.28388150119725,2.27484605347457,2.26145578550983,"301"
"312/186.9706mz/7.94min",1.9798880637512,1.96753002475405,2.01108975127868,1.95083250611003,1.95523073991255,1.98658588301721,"312"
"313/381.1737mz/7.94min",3.29760350291683,3.04890747114509,3.18342154588551,2.98419203695215,2.93429482163973,3.04129305666488,"313"
"314/115.9208mz/7.95min",2.93478284383881,2.86128869323136,2.96205857760473,2.87204105741489,2.85345593835159,2.76806356491927,"314"
"315/144.9235mz/7.95min",2.69591819586053,2.64828085138201,2.80844642077475,2.61412222467434,2.53517855734766,2.63512359058238,"315"
"316/100.9337mz/7.95min",2.34667262100728,2.43882715770558,2.52614123051563,2.02676571304066,2.13900706742862,1.97469106446821,"316"
"319/161.9136mz/7.96min",1.85235823183836,1.78668577805624,1.88220310218872,1.83955223064101,1.78790065969963,1.87476486660018,"319"
"320/134.8947mz/7.96min",2.64088633049862,2.60597635082603,2.65882966976635,2.6219265309611,2.58093203228036,2.64356523187862,"320"
"323/742.5395mz/8.06min",1.32192288890347,2.03320718138994,1.35375801291371,2.90677618242777,2.8001225503768,1.34670964873487,"323"
"324/100.9337mz/8.01min",2.09784013757263,2.05234663936953,2.30641298876054,1.61918765004158,2.15116764237994,2.25429490605129,"324"
"325/134.8947mz/8.06min",2.51154988278332,2.51432721199072,2.46562348066169,2.48883166010925,2.45281173437695,2.40488960576466,"325"
"328/529.3859mz/8.07min",2.43106099887387,2.10646480492145,2.33199462484016,2.1485717874481,2.20417210968082,2.10548477272172,"328"
"329/669.5061mz/8.07min",2.02985755505371,1.7234368501213,1.90215383185693,1.73792339482297,1.796261725026,1.71794449194102,"329"
"332/660.4613mz/8.1min",3.05790496327652,2.85099432050053,3.01497364139307,2.67559296789085,2.77544921937171,2.7052211006466,"332"
"333/100.9337mz/8.23min",2.46188096249044,2.1820242402314,2.09292675070943,1.91584685989223,1.93135198458494,2.18847619681759,"333"
"334/683.4854mz/8.18min",2.16763345885713,1.87347398238439,2.02233371995872,1.86023593078972,1.92264644822015,1.81737057184446,"334"
"338/100.9337mz/8.27min",2.1234651628499,2.31634658514192,2.64643548593626,1.82100556620389,2.71197557101985,2.68560132884511,"338"
"340/703.5633mz/8.28min",2.52731835708248,2.37997974126475,2.47000944431167,2.01519468136861,2.28217649928324,2.34003390326335,"340"
"348/115.9208mz/8.28min",3.41993623771198,3.29539937402464,3.25742839194039,3.23719310010233,3.20487076012193,3.2035596217595,"348"
"350/186.9706mz/8.28min",2.35718751738001,2.37659527237139,2.41419454043842,2.25958917896032,2.33149010743839,2.22767738429547,"350"
"351/383.1893mz/8.28min",2.99825170280424,2.64407057157275,2.87031253622455,2.61449011608649,2.64339428078611,2.62640391058464,"351"
"352/144.9235mz/8.28min",3.13861477360107,3.1165730803686,3.11689186176147,3.12105345571735,2.93152604197564,3.15299174002241,"352"
"355/134.8947mz/8.29min",2.92471048624031,2.78341000124639,2.94979696801322,2.77647785223292,2.78837887366229,2.86942144153301,"355"
"359/161.9136mz/8.3min",2.23063888284674,2.1866611522318,2.37010680881744,2.30458273456059,2.19253517100486,2.27265891847104,"359"
"360/100.9337mz/8.31min",2.26762052693792,2.19169293841015,2.47352416245864,2.50392703243849,2.57402540757061,2.2621745375725,"360"
"361/667.4906mz/8.28min",2.29248138092898,2.19051288340944,2.23464992396272,2.18912568208362,2.2100568523171,2.1020714663871,"361"
"364/100.9337mz/8.36min",2.14189765353211,2.14469673068306,1.67208273954845,1.97279430983803,2.30421171239217,2.13084785219421,"364"
"366/134.8947mz/8.4min",2.49927815372748,2.49481117420917,2.623064698638,2.50865420109928,2.53861346786787,2.5587081269844,"366"
"367/186.9706mz/8.4min",1.76203720865848,2.1467661160536,1.93603396747047,2.25503506601565,2.32531505095296,1.94338445541678,"367"
"368/161.9136mz/8.41min",2.17297708812637,2.25691008169638,2.3102152217808,2.22894486832484,2.27505725776575,2.30840473930431,"368"
"372/665.4749mz/8.44min",1.9662593344962,1.72840783001684,1.88301268759832,1.76956620538706,1.82097134231054,1.68416035826994,"372"
"373/697.5374mz/8.46min",2.00660698644231,1.76966305699399,1.89801619105587,1.80573831602241,1.83155484386707,1.78503109559385,"373"
"375/100.9337mz/8.45min",1.99492836385046,2.13867979445924,2.09122462488207,1.85525764065831,2.00830603177506,2.17081316921658,"375"
"377/669.5063mz/8.48min",2.47645792719375,2.15453766460109,2.38666069054757,2.2267051370132,2.27264347508977,2.17090697498347,"377"
"379/583.433mz/8.51min",2.00015962165973,1.76046184535766,1.93862375959304,1.80952032866358,1.85007466967854,1.7431059327619,"379"
"381/711.5167mz/8.54min",2.25673480445479,2.04624801055229,2.15326318319301,2.03251051279516,2.05779190381152,2.00433613522978,"381"
"383/1035.7314mz/8.59min",2.33577929328744,1.80083720201518,2.32958573831897,2.0690099681164,2.11705841067161,2.11066186072219,"383"
"386/248.8936mz/8.65min",2.51498449588352,2.58544153904847,2.62187146170225,2.54829192074054,2.64977993009879,2.78342218766026,"386"
"387/250.8917mz/8.66min",2.17207770620718,2.28529935114656,2.26143939974716,2.13698870750682,2.23587206913741,2.4286670502697,"387"
"389/695.5218mz/8.62min",2.21990040016685,1.99143062697131,2.0802575367962,1.86455098866189,2.03890827844336,1.76464491314433,"389"
"390/697.5366mz/8.62min",2.06647284262082,1.80069371870804,1.9727723557183,1.86096314184819,1.87584827912973,1.75451884422827,"390"
"391/499.3753mz/8.64min",2.17309042619323,1.868669697341,2.12791353328446,1.86813655274068,1.93651058103623,1.79016383084544,"391"
"395/655.5634mz/8.68min",2.97640284072631,2.7040296217834,2.88923536769262,2.64296825437759,2.69576940717511,2.59533269821906,"395"
"397/717.5791mz/8.72min",2.29860612204518,2.17605099961755,2.10247352988995,2.01294735460969,1.62974901665607,1.74821303709837,"397"
"398/651.4955mz/8.73min",2.00072141250045,1.8914344492818,1.94333032576151,1.84097116800028,1.78851462707304,1.76382736800724,"398"
"399/245.8948mz/8.73min",2.99647004175127,2.98413674209258,2.97124440961764,2.98819104410945,2.96097218478759,3.11121396053162,"399"
"400/243.8993mz/8.74min",3.41133457726308,3.3962890911933,3.38831597452384,3.40079424629561,3.37734216607606,3.5261747894204,"400"
"403/186.9058mz/8.75min",2.97623546194446,2.92435218239641,2.93244577249892,2.9568834424917,2.92268027379951,2.9929482798152,"403"
"404/188.9039mz/8.75min",2.62359323561892,2.56508077888106,2.58491909724116,2.60078750112449,2.56424903013759,2.63072887878363,"404"
"406/693.5062mz/8.75min",2.43481265920111,2.04983206814016,2.14439630467314,2.04243220351248,2.06178305813909,1.96597369748975,"406"
"407/221.8746mz/8.74min",2.79972383091422,2.86352454821739,2.84417415483992,2.80316078669641,2.82310289084809,2.93049075887271,"407"
"409/223.8723mz/8.76min",2.65129427479499,2.71952035089711,2.7025339323221,2.65897430383564,2.68298395367804,2.79338475373006,"409"
"410/248.8936mz/8.76min",3.09913917064245,3.14725695391513,2.95152981251276,3.13192245837827,3.11448915103795,3.24673284258578,"410"
"411/250.8917mz/8.76min",2.74796852286224,2.79147085836874,2.59679592195702,2.7784042128493,2.76117602497413,2.8959022178679,"411"
"412/591.4381mz/8.77min",2.08635995004503,1.8963212249446,1.90593839655641,1.90573904269017,1.7934203689414,1.83819204598542,"412"
"413/797.5535mz/8.79min",2.01353848331617,1.8715652043568,1.92578165949065,1.83620445829643,1.65754019126005,1.80688732120122,"413"
"414/697.5376mz/8.82min",2.78028529297621,2.42760780218019,2.64993330758582,2.48620996316322,2.49763655677536,2.40063628302261,"414"
"418/545.4537mz/8.9min",2.49332184688328,2.26624648080342,2.5337273484219,2.25340167125421,2.24483802230593,2.19864746287457,"418"
"422/115.9208mz/8.92min",2.11583316243417,2.68820930184614,2.26324830778396,2.73923226170231,2.70650691834591,2.3106551475462,"422"
"424/607.4695mz/8.96min",2.0588514896396,1.97616642073087,1.99892317825203,1.94057928306202,1.76864512254812,1.84229613723611,"424"
"426/186.9706mz/8.99min",2.12070166179617,2.13283223921145,2.14134084412287,2.12666785398218,2.10858940050575,2.14226086391335,"426"
"428/122.9758mz/9.0min",1.88965256289424,1.7871265136629,1.80608294464764,1.96130193042213,1.8224642023423,1.89593284394477,"428"
"429/180.9812mz/9.01min",1.63732726434082,1.77167838891132,1.81298658179163,1.81722984924632,1.7848293357218,1.79701969596912,"429"
"431/465.2676mz/9.01min",2.12032594735966,2.07043497528384,2.05594020688243,2.15294257898583,2.08708584190117,2.12223322710173,"431"
"434/856.6885mz/9.02min",1.99650204946464,2.24777446901493,2.39073010522044,2.28673284083321,2.21300889065905,1.69849978298624,"434"
"435/873.6787mz/9.07min",2.42425525691871,2.19519649182335,2.35638016932382,2.31822814919619,2.1775986666726,2.26503400054395,"435"
"438/621.485mz/9.21min",2.60875724850503,2.4141835128191,2.47721301248496,2.53080077738515,2.39497856320821,2.44799099785451,"438"
"439/604.495mz/9.21min",2.28410404111188,2.195973809908,2.23825539891989,2.17093846773864,2.15077010884784,2.17864048636557,"439"
"441/573.485mz/9.31min",2.54395110034797,2.29182769020156,2.44245145289828,2.34852972524431,2.30029547445523,2.25448902023948,"441"
