row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_CC_2_Run48.mzML Peak area,2024_NEG_CC-AZA_3_Run71.mzML Peak area,2024_NEG_CC-AZA_2_Run39.mzML Peak area,2024_NEG_CC-AZA_1_Run24.mzML Peak area,2024_NEG_CC_1_Run21.mzML Peak area,2024_NEG_CC_3_Run62.mzML Peak area,Unnamed: 19
492,452.92261798360727,10.277545,,,,34.0,,,,,,,159320.69,162150.12,62603.613,154040.73,170887.42,149829.62,
4,452.9226708665403,0.33468246,,,,3.0,,,,,,,584415.06,564108.2,551874.5,643225.94,661190.7,660201.6,
268,455.210560231727,7.682939,,,,25.0,,,,,,,546547.8,483765.5,691739.1,770531.2,1022370.25,801581.94,
443,465.26761537930616,9.009418,,,,29.0,,,,,,,692886.8,798654.44,637851.44,832292.7,799605.2,640698.25,
21,467.14204086891675,0.38027826,,,,24.0,,,,,,,939862.0,858572.8,841860.75,950634.9,935687.5,876873.7,
456,467.2832669733143,9.437393,,,,,,,,,,,285434.88,493548.28,485716.72,699575.94,772931.6,336049.3,
132,478.2939036030287,6.3025947,,,,4.0,,,,,,,1575212.0,1673460.9,2569132.0,2605057.5,3028820.2,2638266.0,
139,478.2939211924176,6.4075303,,,,46.0,,,,,,,6233555.0,6556251.5,9545502.0,9797800.0,11101540.0,10607851.0,
133,480.2990302723967,6.303891999999999,,,,4.0,,,,,,,53516.062000000005,56553.15,81753.53,89133.51,110371.08,92865.33,
137,480.2990792422077,6.40646,,,,46.0,,,,,,,241661.5,241417.25,362223.28,351394.16,410062.38,375621.4,
160,480.30955635972964,6.709241400000001,,,,17.0,,,,,,,170661.86,162691.2,206918.06,207903.94,286617.2,255503.1,
172,480.3095662145744,6.826175,,,,30.0,,,,,,,1111156.0,1130350.5,1368567.4,1302035.5,1841383.1,1604569.0,
92,481.0421074585222,4.92201,,,,41.0,,,,,,,4070791.8,4373730.5,4091226.5,4208500.0,3987698.8,5142831.0,
171,481.3129187999601,6.8248754,,,,,,,,,,,273035.9,282142.75,336364.16,318283.47,435096.6,376125.8,
162,481.3129576634114,6.7094765,,,,,,,,,,,29706.722999999998,34018.684,50582.773,49461.15,64564.203,54680.31,
98,484.26811727568185,5.028353,,,,45.0,,,,,,,797769.3,899877.25,1241264.9,1248343.0,1311657.5,1249536.9,
104,484.2681259377052,5.141147,,,,52.0,,,,,,,2537889.0,3098252.2,3600304.0,3554549.2,3616339.8,3780737.5,
261,484.36437485505166,7.598228,,,,6.0,,,,,,,590624.4,586160.75,941690.25,844041.0,1209560.2,917544.1,
71,497.0370856242175,4.440664,,,,,,,,,,,917589.7,874969.2,904235.6,1068284.2,1045720.06,1010404.8,
82,497.0371035266437,4.6718683,,,,,,,,,,,1395156.0,1577413.2,1380441.1,1477630.8,1315325.6,1874843.0,
401,499.37527163825376,8.638125,,,,,,,,,,,435408.2,461124.0,851782.25,735408.9,902901.0,756183.06,
99,501.25823571707565,5.029878,,,,45.0,,,,,,,156216.22,188552.06,252569.16,246983.97,270422.0,254273.72,
105,501.25828156120866,5.141147,,,,52.0,,,,,,,487320.1,583268.75,665297.0,692787.9,690669.44,743505.94,
260,501.35464260188525,7.594209700000001,,,,6.0,,,,,,,1496521.6,1607138.0,2752015.5,2236017.5,2889139.2,2334772.8,
184,506.32519725136314,6.9524550000000005,,,,,,,,,,,155509.84,165722.48,255614.1,277212.0,350362.84,330003.3,
146,506.3252041426125,6.564888000000001,,,,,,,,,,,42075.996,45665.566,79617.305,76195.9,93383.7,93380.98,
176,506.32525315183767,6.844523,,,,,,,,,,,29290.664,34142.598,56694.28,55308.105,73450.65,67937.4,
110,512.2994142277594,5.600186,,,,,,,,,,,76161.95,96392.56,116988.516,109805.46,128773.26,122300.74,
116,512.2994470022303,5.7131515,,,,,,,,,,,375007.28,461895.1,531685.44,484447.25,519598.2,535724.9,
331,512.3956854831662,8.079798,,,,,,,,,,,219883.14,282309.25,358878.66,357006.62,432822.66,325990.62,
156,520.3045475392704,6.680719,,,,22.0,,,,,,,116308.875,169387.97,403856.03,596144.56,619270.9,434940.44,
488,520.9102095106334,10.274617,,,,34.0,,,,,,,93001.99,95378.445,34808.004,78817.51,97404.24,86445.55,
5,520.9102936562582,0.33468243,,,,3.0,,,,,,,463503.2,412145.84,419860.1,484664.56,500453.53,495341.94,
329,529.3859484674617,8.068760000000001,,,,11.0,,,,,,,752821.75,916358.8,1389545.2,1250981.1,1635350.4,1209784.9,
129,540.3308063844305,6.185697,,,,,,,,,,,98026.41,128376.08,137045.12,126961.33,141203.97,145578.94,
131,540.3308646918155,6.3012357,,,,4.0,,,,,,,768470.1,909469.9,928539.4,894589.44,962392.06,1034304.5,
93,544.0379460980445,4.9223647,,,,41.0,,,,,,,1655809.9,1909511.9,1654113.5,1786177.2,1574437.8,2149699.5,
427,545.4537008836045,8.899972,,,,,,,,,,,1087611.9,1491613.9,1400959.1,1790400.0,1887433.6,1925045.2,
452,556.4948061521354,9.313761999999999,,,,42.0,,,,,,,760710.94,866303.6,866214.9,1076480.8,1175858.1,940245.2,
51,560.9990415312602,3.5389555,,,,36.0,0.0,[M+H]+,,2.0,48;51,559.99177,3811020.2,3742111.2,3915987.2,4338360.5,4224123.0,3745378.5,
530,560.9990638334606,10.609149,,,,37.0,,,,,,,69895.4,73985.555,70749.71,95894.04,90768.02,65125.71,
119,562.0038445354302,5.8323407,,,,,,,,,,,56904.168,54740.78,50305.94,62455.63,59231.617,71395.22,
201,565.2822522785675,7.072473,,,,55.0,,,,,,,3070236.8,2443143.5,3269182.5,3446379.2,4275468.5,3672834.5,
174,565.2873788114492,6.824884,,,,30.0,,,,,,,40421.87,34845.215,41858.08,37770.723,63614.79,62948.715,
134,566.3465459963978,6.3658543,,,,,,,,,,,244704.3,262649.22,361125.25,338637.4,405563.7,382524.7,
141,566.3465823796076,6.4729657,,,,,,,,,,,1302038.1,1476509.4,1728990.0,1762473.0,2011159.4,2015869.9,
298,567.401673833817,7.929778999999999,,,,,,,,,,,375720.56,307414.78,576067.44,572321.1,644376.44,402892.1,
143,573.1293503755841,6.5025945,,,,32.0,,,,,,,294492.62,322386.6,457567.53,416032.44,354637.03,291222.03,
155,573.1293587752591,6.678301299999999,,,,22.0,,,,,,,713468.5,723455.2,908600.44,999823.8,941699.8,713067.56,
301,573.4122358580669,7.9306755,,,,,,,,,,,250649.98,249719.34,351872.62,355973.75,218183.5,288354.66,
455,573.4848992504818,9.423969,,,,,,,,,,,59993.105,49244.585999999996,41790.875,61581.35,65062.6,72964.734,
451,573.4850161437868,9.308639,,,,42.0,,,,,,,1153599.8,1358475.6,1432497.1,1991045.0,2120806.0,1560145.2,
287,578.3829107635128,7.8401320000000005,,,,,,,,,,,281214.78,221701.84,311200.25,308876.94,537635.8,451221.06,
48,582.9809860469993,3.5360660000000004,,,,36.0,0.0,[M+Na]+,,2.0,48;51,559.99177,682728.9,685775.4,724830.4,768116.5,787449.2,655657.0,
387,583.4330032991805,8.509999,,,,2.0,,,,,,,339381.62,395089.62,593001.9,532332.0,606330.1,489031.56,
490,588.8978024166055,10.274460000000001,,,,34.0,,,,,,,68378.39,58820.395,16979.46,61635.953,69614.266,47522.773,
6,588.8978837520142,0.33468243,,,,3.0,,,,,,,392047.75,355620.84,362954.3,420753.56,440027.72,427487.0,
144,590.1195990853386,6.5036054000000005,,,,32.0,,,,,,,581986.1,563145.7,544033.5,633792.94,698235.94,543353.6,
421,591.4381066003867,8.763364,,,,,,,,,,,464032.3,407995.84,518627.12,564641.56,739451.3,453577.44,
65,603.0099614898743,4.1751190000000005,,,,,,,,,,,308302.4,311549.4,319339.06,374486.5,387478.75,342897.6,
449,604.4949789448193,9.21008,,,,56.0,,,,,,,925126.75,847689.2,971545.7,1003113.5,1165879.9,974919.8,
62,605.0258345141166,4.0686754999999994,,,,,,,,,,,653391.7,670156.0,714230.1,923490.8,890392.4,738648.9,
502,606.4143483853908,10.291397,,,,,,,,,,,2085172.5,1766761.6,2004392.6,2505581.2,4827875.0,3214635.0,
434,607.4694877457728,8.9626465,,,,,,,,,,,557690.94,454772.44,440738.12,622245.56,694066.5,561870.75,
453,618.510495542116,9.366325999999999,,,,33.0,,,,,,,2199139.5,1722530.1,2147545.8,2362651.5,2906701.2,2239133.5,
448,621.4850038309243,9.204044999999999,,,,56.0,,,,,,,1529012.5,1776769.8,1666547.1,2276121.0,2462108.0,1690155.2,
202,628.2778712249852,7.0707854999999995,,,,55.0,,,,,,,399700.44,308481.75,392599.94,393524.56,541845.3,474629.47,
466,632.5261680766628,9.695395,,,,13.0,,,,,,,752782.06,758067.44,1011035.25,1024305.6,1273757.9,901870.6,
508,634.4455138725982,10.376405,,,,,,,,,,,172590.28,143084.11,540841.06,200637.7,420758.97,318992.8,
166,634.4455839996683,6.758926400000001,,,,,,,,,,,495835.03,401383.47,317097.44,339874.7,1081319.0,2177745.5,
149,634.4455914652925,6.641107000000001,,,,,,,,,,,1579137.0,1204325.0,299312.25,1815813.8,255797.17,377268.1,
181,634.4456223722648,6.8638864,,,,,,,,,,,367107.66,156624.08,132416.44,137283.94,2215181.0,741169.1,
295,634.445636509977,7.9007053,,,,,,,,,,,9653180.0,8356095.0,12111530.0,11308386.0,17272704.0,14152182.0,
158,635.4488963117736,6.704820599999999,,,,,,,,,,,481375.47,302567.22,67025.03,72189.266,207156.69,798919.9,
454,635.5007586427038,9.371955999999999,,,,33.0,,,,,,,2225450.5,1921302.8,2217415.2,2864283.2,2906184.5,2079208.9,
90,637.0305377026967,4.7829239999999995,,,,15.0,,,,,,,4042159.5,4852025.0,4204211.0,3994443.0,4013649.8,5572367.5,
190,637.1418546433941,7.0123878,,,,47.0,,,,,,,303270.38,436888.06,464603.88,512106.8,378073.94,297694.16,
150,637.1419022187246,6.634008000000001,,,,,,,,,,,601160.5,590108.2,774752.94,797234.25,742697.44,607186.3,
175,637.1419039404169,6.8330589999999995,,,,50.0,,,,,,,879505.8,1240247.2,1637538.9,1689902.8,1089877.2,864786.06,
91,639.0284185080271,4.784293,,,,15.0,,,,,,,626447.44,715325.06,595478.3,562140.9,570079.25,828259.56,
469,646.5419032586049,9.900598,,,,49.0,,,,,,,2371206.0,2057096.4,2617981.2,2885799.0,3339945.8,2447901.5,
369,648.4607096305923,8.37775,,,,,,,,,,,327589.84,317888.78,524621.0,487472.06,443367.1,405531.06,
487,648.4612580156672,10.269612,,,,,,,,,,,359858.78,305647.53,257517.69,478473.5,1655254.9,598411.5,
465,649.5163791786962,9.692366,,,,13.0,,,,,,,539713.06,661159.56,751091.0,1130090.6,1325754.4,762257.25,
351,650.500257733273,8.282528,,,,,,,,,,,66065.734,41040.016,134258.67,119587.69,374424.53,148996.69,
407,651.4955498583668,8.734197,,,,20.0,,,,,,,458840.16,391511.97,533691.75,539942.1,607114.94,494360.16,
332,652.5160416897036,8.0809765,,,,,,,,,,,153865.92,145546.9,213522.62,272224.16,322104.06,212090.19,
384,652.5163510086387,8.482558000000001,,,,,,,,,,,74929.375,88747.84,127342.09,141265.52,184652.77,137143.22,
100,653.0254092506414,5.042177,,,,,,,,,,,58481.97,64062.164000000004,55230.35,65015.004,54784.625,78698.12,
81,653.0254830859429,4.572895,,,,43.0,,,,,,,624998.6,735203.1,588190.8,614778.2,551684.56,842026.56,
191,654.1321011514137,7.0149729999999995,,,,47.0,,,,,,,417368.72,322560.5,244726.5,342976.56,494623.3,394387.34,
148,654.1321075212451,6.6165175000000005,,,,40.0,,,,,,,503467.03,432421.28,378528.22,445781.9,581853.06,456634.3,
167,654.1321227899397,6.803344999999999,,,,50.0,,,,,,,1920280.2,1524926.2,1465738.9,1662244.4,2064544.8,1705146.6,
404,655.5634475131917,8.6794405,,,,,,,,,,,2980280.8,2815740.5,4666549.0,4910440.5,5740539.5,4364645.5,
3,656.8853527267803,0.33378586,,,,3.0,,,,,,,231489.42,228278.69,220891.8,261166.3,294596.12,271044.44,
503,660.4612875244819,10.294883,,,,,,,,,,,355051.9,308302.03,117475.76,425428.12,1012343.6,634573.6,
333,660.4613484335131,8.088633999999999,,,,,,,,,,,4180439.0,3679155.2,5307395.5,4988842.5,6925559.0,5830251.0,
497,661.4648297270699,10.286475999999999,,,,,,,,,,,75774.53,24865.475,0.0,57119.37,338493.34,143267.97,
441,662.4766516758506,9.009034,,,,29.0,,,,,,,193675.34,145820.0,48514.64,150742.8,190316.08,152641.75,
368,662.4768501492565,8.451607000000001,,,,,,,,,,,0.0,0.0,1250492.1,100935.57,0.0,0.0,
485,662.4768650479848,10.240753,,,,,,,,,,,618691.75,547947.7,454972.62,648497.56,2839854.0,1793104.1,
463,662.4768940224203,9.512438000000001,,,,,,,,,,,163712.34,210491.66,131634.55,137545.58,850454.4,142361.53,
470,663.5321326467708,9.902838000000001,,,,49.0,,,,,,,989504.7,913453.56,1129735.8,1425596.4,1717784.8,1046262.3,
388,665.4749184740549,8.486033,,,,2.0,,,,,,,307513.88,268896.72,125791.99,109513.305,118517.43,90336.664,
380,665.4750213922648,8.435553,,,,,,,,,,,315234.78,273326.44,644565.56,496710.8,560801.0,430254.75,
468,666.6045002186297,9.806909,,,,57.0,,,,,,,551415.06,672728.94,751950.4,916605.3,1034950.25,759469.8,
374,667.4893569633408,8.4102545,,,,16.0,,,,,,,130336.23,85251.94,322295.84,243635.55,140776.92,237981.03,
403,667.4903900146486,8.674449000000001,,,,,,,,,,,26995.27,197159.56,49861.133,42781.9,42845.32,95361.625,
364,667.4906376101217,8.276835,,,,5.0,,,,,,,913566.8,718560.0,1267691.8,1277752.6,1188587.5,966859.6,
338,667.4909365075964,8.207652000000001,,,,31.0,,,,,,,165385.25,137333.78,224781.48,260538.12,287403.12,208250.97,
312,668.5111695127172,7.944157000000001,,,,7.0,,,,,,,173843.86,126646.14,310451.94,304070.47,517202.06,257369.77,
330,669.5060600767149,8.073006,,,,11.0,,,,,,,311647.12,314748.84,444814.97,576997.8,649242.75,449642.0,
385,669.5063686471808,8.485013,,,,,,,,,,,840940.1,899517.5,1515520.6,1627391.5,1815548.1,1372063.6,
498,674.4016927495069,10.281665,,,,,,,,,,,324789.34,275840.22,273111.03,396446.22,647736.8,448522.8,
379,681.4699103002657,8.435553,,,,,,,,,,,99343.08,100827.03,328394.8,207415.16,231614.94,162333.16,
365,681.4699553937522,8.374713,,,,,,,,,,,57848.085999999996,49193.655999999995,125998.99,60021.71,65250.914000000004,93400.52,
377,683.4850881987363,8.415561,,,,,,,,,,,107201.21,119995.97,236620.03,154850.97,170900.12,205609.45,
336,683.4854208547507,8.181994,,,,,,,,,,,440251.56,420072.03,735292.56,789907.7,891626.9,592989.5,
359,683.4854672455422,8.293365,,,,5.0,,,,,,,304177.78,285576.0,549558.6,467272.6,476523.2,341733.22,
394,683.5215904136231,8.594836,,,,,,,,,,,169439.0,167365.17,335730.3,341039.53,432212.72,366309.2,
428,683.5217882670473,8.922487,,,,,,,,,,,207491.06,228758.66,335416.2,288965.75,371122.66,395998.4,
467,683.5945138146595,9.800725,,,,57.0,,,,,,,422051.44,548122.6,634236.25,894082.75,978145.5,648173.44,
300,685.5010563270397,7.933519,,,,7.0,,,,,,,1021663.5,1027333.9,1353286.2,1481055.1,1384855.6,1071591.6,
293,685.5010810834592,7.8562617,,,,,,,,,,,118310.266,111048.58,204863.62,198300.06,196996.38,140590.67,
177,690.5081276067338,6.836426299999999,,,,,,,,,,,144583.39,4673450.0,235921.42,989899.06,0.0,0.0,
414,693.5061957616011,8.753877000000001,,,,,,,,,,,660783.75,610475.06,1323712.6,1242549.4,1649538.6,785434.06,
245,694.466886713234,7.424488,,,,,,,,,,,8635586.0,7755415.0,12252483.0,11649691.0,17336508.0,15176437.0,
505,694.4678488964702,10.372111,,,,,,,,,,,58941.043,22578.646,0.0,68197.74,204268.67,116028.77,
415,694.5093844753659,8.75747,,,,,,,,,,,264723.72,212933.55,508153.72,492002.44,697547.75,271715.28,
458,694.6357316964845,9.444612,,,,,,,,,,,258956.86,1011787.1,522432.1,402224.56,0.0,50701.375,
412,695.5202068558538,8.749755,,,,51.0,,,,,,,218527.86,182311.27,495173.0,454304.72,571011.0,308606.53,
398,695.5217931255501,8.61604,,,,,,,,,,,577640.75,552981.94,590544.5,591309.5,1005657.6,677596.1,
464,695.632436819074,9.616278,,,,,,,,,,,276693.22,718734.75,566478.94,827867.56,0.0,0.0,
399,697.5366283835657,8.619244,,,,,,,,,,,372323.44,327394.06,619577.06,710519.3,706354.06,529036.4,
381,697.5374146707594,8.455376,,,,,,,,,,,346648.7,304659.38,479513.44,550800.25,615398.6,445378.47,
424,697.5375765045779,8.819732,,,,,,,,,,,1577013.2,1480909.6,3048037.8,3050764.2,3654560.5,2515630.8,
235,701.1543424156822,7.3273473,,,,39.0,,,,,,,165374.25,174566.12,172396.28,193124.94,192599.95,139067.83,
161,701.1543938609576,6.7118516,,,,17.0,,,,,,,379687.0,438346.16,548506.75,570918.6,494174.22,414025.75,
204,701.1544053126394,7.092054400000001,,,,8.0,,,,,,,594818.6,861728.9,966945.1,1046915.4,633211.5,503871.22,
182,701.1544230800622,6.9315,,,,,,,,,,,1087938.4,1533417.0,1900185.2,1957517.1,1460637.8,1153093.6,
290,703.5632278663948,7.8653636,,,,19.0,,,,,,,126549.28,101083.44,194033.28,175964.1,204662.1,147436.88,
317,703.5632525937011,7.9612503,,,,7.0,,,,,,,234166.16,258225.8,344673.3,314749.16,318556.75,306740.06,
335,703.5633205215909,8.157123,,,,,,,,,,,851485.7,470033.8,810079.9,1103356.8,927997.2,869406.9,
344,703.5633458383226,8.278792,,,,5.0,,,,,,,1413211.8,529025.4,1480173.8,417884.22,2041118.4,1662352.1,
111,705.3283523393408,5.629371599999999,,,,,,,,,,,264946.7,259014.66,369602.12,361584.1,489167.97,327699.4,
411,709.5012060878951,8.743702,,,,51.0,,,,,,,222327.19,219517.42,663163.56,528608.8,697393.6,272709.4,
378,711.4568778221046,8.405768,,,,,,,,,,,289699.66,205226.28,85782.51,159370.25,418797.16,446058.9,
250,711.4569708264422,7.424324,,,,,,,,,,,744679.8,625260.4,701116.2,850980.6,2306088.8,1987839.0,
408,711.5160815785971,8.739039,,,,20.0,,,,,,,156473.5,185546.03,292954.94,282599.0,340811.53,209729.77,
389,711.5167086727129,8.539634,,,,,,,,,,,655353.0,684510.06,1003157.3,991465.1,1094673.4,801634.9,
460,711.6259509686611,9.475736999999999,,,,,,,,,,,1023639.94,1952118.6,1603856.9,1384510.5,0.0,143445.05,
390,713.5281467968616,8.542748,,,,,,,,,,,74666.9,122604.305,172992.66,162171.33,164139.94,112141.17,
366,713.5323386114452,8.346829,,,,,,,,,,,235356.27,265131.72,521983.94,491968.34,491007.72,409271.78,
489,716.5238703585028,10.317931,,,,,,,,,,,549673.5,399413.06,1524397.8,535334.2,0.0,59530.176,
271,716.5239501227153,7.666876299999999,,,,,,,,,,,11403737.0,5234274.0,2754440.2,5556334.5,0.0,111853.65,
213,716.5239546675857,7.222819,,,,,,,,,,,456784.88,32880728.0,28154646.0,40722876.0,0.0,199475.72,
219,717.5271715775575,7.2350593,,,,,,,,,,,235552.75,13999806.0,12209130.0,17773494.0,0.0,5883.085,
406,717.5791625291052,8.726496000000001,,,,,,,,,,,883646.2,420770.38,819241.44,925055.5,1205468.6,713159.9,
163,718.1445150005505,6.720255,,,,,,,,,,,511589.5,384453.56,325719.12,392170.03,480480.12,432678.16,
206,718.1445452889394,7.106673,,,,8.0,,,,,,,944577.1,686963.2,607078.44,742696.25,1018797.2,920326.56,
180,718.1445803658386,6.913412599999999,,,,,,,,,,,1988720.1,1513584.5,1329127.4,1532541.6,2079944.8,1797253.2,
322,720.4822974286342,7.9822693,,,,,,,,,,,6244.365,5780.5415,8468.28,49039.215,80359.63,121732.8,
277,720.4823681448721,7.785158,,,,,,,,,,,533374.06,462839.66,1081023.6,894779.44,601669.75,890286.0,
435,735.5511632973786,8.963288,,,,,,,,,,,19590.271,17993.273,68543.77,60633.45,64852.88,41078.19,
425,735.5532991474655,8.855737,,,,,,,,,,,153338.45,168459.27,282178.7,320536.9,388489.8,221369.4,
496,742.5394238687799,10.279461999999999,,,,,,,,,,,500408.16,1305160.9,404081.72,1860970.0,0.0,50313.066,
325,742.5395233016047,8.01885,,,,,,,,,,,584948.2,4408322.0,1308558.6,3997968.0,0.0,0.0,
279,742.5395530527987,7.795953,,,,,,,,,,,56834.38,528804.06,1306321.0,2481237.0,0.0,73665.66,
266,742.5395587339543,7.699436,,,,,,,,,,,0.0,469829.16,5054564.5,1325511.5,0.0,79048.77,
501,744.5519425984253,10.332541,,,,,,,,,,,19160.38,163655.66,1306251.4,113454.61,0.0,0.0,
507,750.5291309866126,10.404169,,,,,,,,,,,95724.93,86220.63,1848150.0,164109.55,0.0,0.0,
221,750.5291919656826,7.202952400000001,,,,,,,,,,,5020343.5,1085331.9,489956.25,1927369.6,0.0,55678.727,
170,750.5292088729666,6.8559149999999995,,,,,,,,,,,244098.2,2009374.9,5096060.5,2054338.6,0.0,11964.681999999999,
203,750.5293085658188,7.098720599999999,,,,,,,,,,,1015836.5,10076160.0,1052461.0,8467589.0,0.0,32043.64,
450,751.5843294590146,9.239783000000001,,,,,,,,,,,147468.19,216030.8,287308.5,426087.78,417955.16,285917.28,
447,751.5843312635692,9.085764999999999,,,,,,,,,,,9553.113000000001,35307.973,29745.373,63076.418,46816.63,25838.979,
423,751.5851654152715,8.825038000000001,,,,,,,,,,,102876.125,84217.25,121602.97,152595.12,179192.11,119608.805,
241,765.1667839130349,7.365502,,,,,,,,,,,327568.9,303494.22,364919.3,402596.3,308910.38,251471.95,
209,765.1668372718553,7.1476474,,,,14.0,,,,,,,658899.6,1147386.2,1310825.6,1431138.1,842092.8,569113.25,
187,765.1668546182377,6.970095,,,,,,,,,,,978850.2,1339919.9,1584863.8,1586332.4,1274761.0,1051485.1,
169,765.1669356681367,6.812431299999999,,,,58.0,,,,,,,148000.11,217175.97,300111.75,291701.75,172986.48,137694.28,
107,779.3651621276006,5.2943907,,,,,,,,,,,432716.03,414837.5,661350.3,622897.4,772023.94,565327.4,
168,782.1569719505451,6.8041215,,,,58.0,,,,,,,453937.53,328244.2,288800.28,333846.88,445723.06,381696.1,
189,782.1569778336301,6.9914746,,,,,,,,,,,1502992.6,1056248.2,906296.9,1031228.7,1539943.1,1321836.4,
208,782.1569934535485,7.143915,,,,14.0,,,,,,,1154045.8,821843.5,762454.94,940897.0,1433329.9,1226037.1,
242,782.157055242708,7.366912400000001,,,,,,,,,,,117734.69,74240.56,60320.63,90509.28,182637.08,146332.42,
74,793.0186243235298,4.491862,,,,,,,,,,,643447.2,838664.9,600085.1,655930.56,598263.5,961622.25,
422,797.5535056643068,8.789258,,,,,,,,,,,438320.84,315056.94,408670.62,529180.44,625299.4,474782.56,
57,811.0291633099936,3.6181848,,,,12.0,,,,,,,313384.12,347168.9,347358.1,354744.1,370601.94,323123.25,
244,829.1792827205651,7.401067299999999,,,,18.0,,,,,,,332707.75,371232.1,516707.44,460460.1,359697.16,217189.1,
214,829.179302248386,7.222552,,,,38.0,,,,,,,810228.7,1166654.2,1251562.8,1376848.2,712441.4,601849.06,
199,829.1793058310408,7.0546690000000005,,,,48.0,,,,,,,697226.44,971842.4,1120006.6,1104876.9,560772.94,516600.7,
198,846.1693262188679,7.052063,,,,48.0,,,,,,,1181344.4,871603.4,820457.4,832089.56,1345833.6,1034757.06,
215,846.1693537145841,7.199157700000001,,,,38.0,,,,,,,1027176.0,676900.7,666429.6,851280.06,1189718.9,1102724.8,
178,846.1694061611863,6.8862724,,,,,,,,,,,259154.84,188404.4,133690.86,183964.64,264970.97,210270.86,
243,846.1694480371189,7.401334299999999,,,,18.0,,,,,,,171629.27,122235.016,99003.47,121380.36,240288.77,204489.31,
445,856.6885195591702,9.023558999999999,,,,,,,,,,,1042322.06,1028044.06,1268437.0,1466408.1,601245.1,1384980.5,
446,873.6786551654468,9.06622,,,,,,,,,,,923472.4,981501.0,1017439.75,1506652.9,1609922.9,1279657.4,
251,893.1917219072712,7.4433110000000005,,,,,,,,,,,463943.2,456398.22,447407.94,556764.2,486137.25,394202.44,
224,893.1917747307674,7.276776,,,,,,,,,,,949905.25,1131970.6,1235771.9,1264569.8,959961.4,798476.25,
205,893.1917873948612,7.105956599999999,,,,8.0,,,,,,,359201.22,539565.9,597606.7,598281.6,406572.78,329077.0,
185,893.1920582569965,6.9656754,,,,,,,,,,,88092.734,127630.92,164602.61,165680.98,130107.67,101601.46,
207,910.181928388204,7.1083455,,,,8.0,,,,,,,970170.44,620478.6,588123.6,718672.56,1033536.75,921434.94,
222,910.1819703808467,7.254486,,,,,,,,,,,670823.94,410609.12,179547.05,576142.7,812440.2,695453.3,
247,910.1820306466827,7.428792999999999,,,,,,,,,,,194867.58,108123.055,123843.36,152624.94,245553.72,191937.72,
252,957.2040358520064,7.460708599999999,,,,,,,,,,,509992.34,482193.97,479666.22,576892.25,577123.25,492055.88,
211,957.2040756626193,7.155882000000001,,,,14.0,,,,,,,227653.95,391383.22,454653.53,464853.62,243276.08,191187.2,
234,957.2040821519728,7.3212850000000005,,,,,,,,,,,949056.3,991446.0,994073.0,1061782.9,986759.4,790959.75,
138,957.5952987542368,6.4053783,,,,46.0,,,,,,,162516.58,192066.78,389316.47,386971.12,480843.44,467697.62,
249,974.194044614539,7.431050999999999,,,,,,,,,,,147046.16,88194.625,89195.35,88512.29,148274.03,117270.92,
227,974.1942100882933,7.295350599999999,,,,,,,,,,,403348.22,321780.8,268847.12,218478.17,526122.8,248745.39,
210,974.1942186744743,7.15488,,,,,,,,,,,544151.2,383093.88,340405.53,431462.53,637664.1,601519.94,
195,974.194350015246,7.0337996,,,,,,,,,,,105920.06,99034.67,38788.223,66907.93,107611.22,79763.15,
236,1021.2165077715739,7.3330784,,,,39.0,,,,,,,698108.94,708595.2,846993.1,828780.94,734050.25,589618.4,
216,1021.2165112122356,7.200464,,,,38.0,,,,,,,126281.734,229278.34,240971.6,272887.47,94627.56,104691.37,
254,1021.216519862854,7.484619,,,,,,,,,,,440395.12,425875.25,440187.8,501892.44,537783.75,415731.0,
393,1035.7314395891997,8.586244,,,,,,,,,,,372446.47,419689.8,1089403.1,1232493.2,1313194.6,1203093.2,
200,1131.5712979625541,7.072473,,,,,,,,,,,227956.94,140961.88,256996.88,271480.9,391379.3,306260.06,
