CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3826	3939	1	0.8662	84.130
1911	2662	1	0.8416	16.410
1752	2966	1	0.8704	-262.230
2625	3112	1	0.9697	-28.031
3108	3124	1	0.8356	14.016
2518	2891	1	0.8548	-27.036
2858	3370	1	0.9438	-28.031
3116	3119	1	0.9633	14.016
1807	3239	1	0.934	52.068
2624	3119	1	0.8624	14.016
920	1437	1	0.9636	-154.099
920	3649	1	0.8298	-238.229
1437	2379	1	0.8399	211.109
920	2227	1	0.9625	-154.099
3411	3414	1	0.8884	-18.011
3251	3939	1	0.881	108.130
1752	2518	1	0.8744	57.010
2186	2891	1	0.8412	29.974
2310	3433	1	0.8583	-154.099
3433	4277	1	0.8286	-108.130
1132	2950	1	0.9344	-95.098
3433	4278	1	0.8657	24.000
2401	3112	1	0.884	18.011
2227	3428	1	0.9785	154.100
1132	3657	1	0.926	-155.156
1911	1933	1	0.8274	0.415
2310	3168	1	0.899	-262.229
1752	4277	1	0.8936	-262.229
2886	3127	1	0.8576	42.047
3233	3414	1	0.9133	-14.016
2518	3239	1	0.86	52.068
2624	3124	1	0.8401	42.047
3116	3123	1	0.866	-98.109
3428	3654	1	0.9848	0.000
1154	1437	1	0.9914	0.000
1752	3168	1	0.8749	-262.230
2401	2891	1	0.8615	32.027
2648	3573	1	0.8409	-324.230
1154	2379	1	0.841	211.109
2950	3657	1	0.9996	-60.057
2227	2379	1	0.8516	211.110
3108	3119	1	0.8417	-14.016
2310	2518	1	0.8427	57.010
3188	4322	1	0.917	0.000
2519	2948	1	0.8342	0.000
3411	3657	1	0.8622	-32.026
2662	2966	1	0.8227	-336.266
2379	3428	1	0.8381	-57.010
2310	2401	1	0.84	-2.052
2891	2950	1	0.8286	9.984
1154	3939	1	0.9662	-0.000
3168	4322	1	0.8263	24.000
1752	2845	1	0.8711	-16.031
2648	2966	1	0.838	-324.230
3109	3123	1	0.8822	-70.078
2950	3233	1	0.9996	-32.026
3233	3411	1	0.8583	3.995
3406	4278	1	0.9635	-0.000
3370	3516	1	0.8502	-39.036
2519	2966	1	0.8226	-336.266
3573	4322	1	0.8228	24.000
3233	3657	1	0.9993	-28.031
3109	3121	1	0.8257	14.016
2379	3654	1	0.8328	-57.010
2227	3433	1	0.8496	-108.130
1154	3826	1	0.8309	-84.130
3123	3127	1	0.8687	56.063
2186	2966	1	0.8567	-262.229
1752	2186	1	0.9072	-0.000
4277	4322	1	0.8287	24.000
2401	3516	1	0.8532	-10.020
1437	3654	1	0.9626	154.099
2648	3113	1	0.9777	-28.031
1437	3428	1	0.9642	154.099
3428	3939	1	0.9646	-154.099
2186	2401	1	0.903	-2.052
3251	3406	1	0.8677	24.000
2186	2845	1	0.8456	-16.031
3119	3124	1	0.8232	28.031
2178	3116	1	0.8577	42.047
2950	3799	1	0.8217	-74.073
3406	3826	1	0.9639	-0.001
3573	4277	1	0.9748	0.000
2178	3124	1	0.824	84.094
3406	3433	1	0.8411	-24.000
2518	3372	1	0.8547	-55.067
2966	3573	1	0.9852	0.000
2345	3370	1	0.9327	-56.062
2625	3516	1	0.9289	-56.062
2858	3745	1	0.9016	-56.062
3251	3649	1	0.8847	24.000
3251	3826	1	0.8471	24.000
1132	3233	1	0.9335	-127.124
2345	3745	1	0.8612	-84.093
2186	2310	1	0.9415	0.000
2310	4277	1	0.8748	-262.229
2966	4277	1	0.9662	0.000
1437	3649	1	0.8384	-84.130
3109	3116	1	0.8964	28.031
3168	3573	1	0.9957	0.000
2891	3372	1	0.9987	-28.031
3411	4269	1	0.8646	-84.094
3188	3406	1	0.8485	108.131
3113	3573	1	0.8368	-296.199
3414	3657	1	0.987	-14.016
1154	3251	1	0.8589	-108.130
1154	2227	1	0.9768	-0.000
2624	3116	1	0.862	0.000
920	3654	1	0.9995	0.000
2845	3116	1	0.8282	112.089
