"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2809/699.3811mz/6.19min",-0.46283,0,0,0,0
"2489/282.1136mz/4.37min",0.38133,0,0,0,0
"2463/329.0669mz/4.23min",-0.37458,0,0,0,0
"2467/527.2513mz/4.24min",-0.37365,0,0,0,0
"2522/697.3934mz/4.53min",-0.327,0,0,0,0
"2964/494.3961mz/7.33min",0.3001,0,0,0,0
"2434/584.311mz/4.07min",-0.30008,0,0,0,0
"2503/325.1771mz/4.47min",0.25866,0,0,0,0
"2482/227.129mz/4.33min",-0.080513,0,0,0,0
"3306/607.4217mz/8.29min",0.0056965,0,0,0,0
"2567/501.1768mz/4.78min",0,-0.50698,0,0,0
"3508/731.4861mz/10.21min",0,-0.47238,0,0,0
"3065/833.5187mz/7.67min",0,-0.46373,0,0,0
"2530/718.4511mz/4.55min",0,-0.31297,0,0,0
"3522/833.5188mz/10.25min",0,-0.29933,0,0,0
"2559/539.3243mz/4.73min",0,-0.25272,0,0,0
"3260/699.4958mz/8.14min",0,-0.18373,0,0,0
"2999/134.8946mz/7.44min",0,-0.13124,0,0,0
"3102/769.5015mz/7.68min",0,-0.042192,0,0,0
"3220/833.5187mz/8.14min",0,-0.024662,0,0,0
"2417/621.3257mz/4.02min",0,0,0,0,0
"2423/382.1985mz/4.04min",0,0,0,0,0
"2424/745.3573mz/4.04min",0,0,0,0,0
"2427/428.186mz/4.04min",0,0,0,0,0
"2429/329.1718mz/4.06min",0,0,0,0,0
"2431/285.1133mz/4.06min",0,0,0,0,0
"2435/499.2566mz/4.07min",0,0,0,0,0
"2437/396.214mz/4.08min",0,0,0,0,0
"2441/214.145mz/4.09min",0,0,0,0,0
"2442/964.5149mz/4.1min",0,0,0,0,0
"2445/656.2941mz/4.12min",0,0,0,-0.10455,0
"2448/681.3468mz/4.15min",0,0,0,0,0
"2449/232.0074mz/4.15min",0,0,0,0,0
"2450/188.0176mz/4.15min",0,0,0,0,0
"2452/215.1289mz/4.18min",0,0,0,0,0
"2457/297.1132mz/4.2min",0,0,0,0,0
"2465/451.2926mz/4.23min",0,0,0,0,0
"2466/354.2398mz/4.23min",0,0,0,0,0
"2469/268.098mz/4.27min",0,0,0,0,0
"2473/612.3152mz/4.27min",0,0,0,0,0
"2475/248.1292mz/4.24min",0,0,0,0,0
"2477/327.2178mz/4.31min",0,0,0,0,0
"2478/325.2021mz/4.31min",0,0,0,0,0
"2485/242.1762mz/4.36min",0,0,0,0,0
"2488/398.2297mz/4.37min",0,0,0,0,0
"2490/649.357mz/4.39min",0,0,0,0,0
"2493/718.4511mz/4.41min",0,0,0,0,0
"2495/488.2403mz/4.42min",0,0,0,-0.20812,0
"2497/343.2125mz/4.43min",0,0,0,0,0
"2499/229.1445mz/4.52min",0,0,0,0,0
"2501/755.3624mz/4.45min",0,0,0,0,0
"2507/470.2507mz/4.48min",0,0,0,0,0
"2508/184.1343mz/4.49min",0,0,0,0,0
"2509/228.1242mz/4.49min",0,0,0,0,0
"2511/330.2367mz/4.5min",0,0,0,0,0
"2512/331.2391mz/4.5min",0,0,0,0,0
"2513/373.1687mz/4.48min",0,0,0,0,0
"2514/307.1915mz/4.5min",0,0,0,0,0
"2515/329.2334mz/4.5min",0,0,0,0,0
"2517/388.2241mz/4.5min",0,0,0,0,0
"2523/375.1846mz/4.57min",0,0,0,0,0
"2527/328.2212mz/4.55min",0,0,0,0,0
"2528/262.1084mz/4.54min",0,0,0,0,0
"2529/327.2178mz/4.56min",0,0,0,0,0
"2531/228.1605mz/4.56min",0,0,0,0,0
"2533/296.0928mz/4.58min",0,0,0,0,0
"2535/299.1864mz/4.58min",0,0,0,0,0
"2537/229.9645mz/4.61min",0,0,0,0,0
"2540/262.1449mz/4.63min",0,0,0,0,0
"2541/394.271mz/4.63min",0,0,0,0,0
"2544/375.1846mz/4.64min",0,0,0,0,0
"2546/311.1865mz/4.65min",0,0,0,0,0
"2549/180.1031mz/4.67min",0,0,0,0,0
"2551/251.1038mz/4.67min",0,0,0,0,0
"2556/187.134mz/4.71min",0,0,0,0,0
"2557/309.2072mz/4.72min",0,0,0,0,0
"2560/307.1916mz/4.73min",0,0,0,0,0
"2569/329.2334mz/4.81min",0,0,0,0,0
"2570/379.1412mz/4.81min",0,0,0,0,0
"2572/325.2022mz/4.84min",0,0,0,0,0
"2575/408.1849mz/4.83min",0,0,0,0,0
"2577/521.2977mz/4.84min",0,0,0,0,0
"2578/243.1601mz/4.84min",0,0,0,0,0
"2579/330.2367mz/4.83min",0,0,0,0,0
"2580/287.1864mz/4.84min",0,0,0,0,0
"2581/762.441mz/4.84min",0,0,0,0,0
"2584/198.15mz/4.86min",0,0,0,0,0
"2585/242.1398mz/4.86min",0,0,0,0,0
"2586/313.2385mz/4.87min",0,0,0,0,0
"2589/232.1343mz/4.88min",0,0,0,0,0
"2590/276.1241mz/4.88min",0,0,0,0,0
"2591/1022.5201mz/4.87min",0,0,0,0,0
"2592/633.2932mz/4.87min",0,0,0,0,0
"2594/555.2824mz/4.91min",0,0,0,0,0
"2595/401.187mz/4.92min",0,0,0,0,0
"2596/437.1635mz/4.92min",0,0,0,0,0
"2598/427.9708mz/4.96min",0,0,0,0,0
"2600/313.2384mz/4.92min",0,0,0,0,0
"2604/269.1758mz/4.94min",0,0,0,0,0
"2609/426.9677mz/4.96min",0,0,0,0,0
"2612/312.1898mz/4.97min",0,0,0,0,0
"2613/311.1865mz/4.98min",0,0,0,0,0
"2614/410.2005mz/5.03min",0,0,0,0,0
"2615/312.2261mz/5.0min",0,0,0,0,0
"2616/311.2227mz/5.0min",0,0,0,0,0
"2621/341.208mz/5.02min",0,0,0,0,0
"2625/285.2071mz/5.03min",0,0,0,0,0
"2626/257.1758mz/5.04min",0,0,0,0,0
"2629/310.2106mz/5.05min",0,0,0,0,0
"2631/309.2071mz/5.05min",0,0,0,0,0
"2634/410.2005mz/5.06min",0,0,0,0,0
"2638/201.1496mz/5.12min",0,0,0,0,0
"2639/293.1759mz/5.12min",0,0,0,0,0
"2640/221.1547mz/5.12min",0,0,0,0,0
"2642/236.1054mz/5.12min",0,0,0,0,0
"2643/327.2177mz/5.13min",0,0,0,0,0
"2645/301.2019mz/5.13min",0,0,0,0,0
"2648/257.1759mz/5.15min",0,0,0,0,0
"2651/329.2333mz/5.15min",0,0,0,0,0
"2655/313.2383mz/5.19min",0,0,0,0,0
"2662/309.1709mz/5.27min",0,0,0,0,0
"2663/312.2261mz/5.28min",0,0,0,0,0
"2664/311.2228mz/5.28min",0,0,0,0,0
"2665/381.2645mz/5.28min",0,0,0,0,0
"2666/686.3308mz/5.29min",0,0,0,0,0
"2671/256.1918mz/5.3min",0,0,0,0,0
"2676/290.1761mz/5.34min",0,0,0,0,0
"2683/420.2503mz/5.36min",0,0,0,0,0
"2684/374.2447mz/5.36min",0,0,0,0,0
"2689/668.3668mz/5.36min",0,0,0,0,0
"2692/313.2383mz/5.4min",0,0,0,0,0
"2693/314.2417mz/5.4min",0,0,0,0,0
"2694/381.2645mz/5.43min",0,0,0,0,0
"2695/343.2124mz/5.43min",0,0,0,0,0
"2698/410.3023mz/5.45min",0,0,0,-0.24567,0
"2701/271.1915mz/5.45min",0,0,0,0,0
"2703/381.2645mz/5.49min",0,0,0,0,0
"2705/295.1913mz/5.49min",0,0,0,0,0
"2706/296.1947mz/5.49min",0,0,0,0,0
"2707/215.1651mz/5.5min",0,0,0,0,0
"2708/313.2384mz/5.52min",0,0,0,0,0
"2712/311.2228mz/5.56min",0,0,0,0,0
"2714/312.2262mz/5.56min",0,0,0,0,0
"2717/729.4278mz/5.58min",0,0,0,0,0
"2718/775.4336mz/5.58min",0,0,0,0,0
"2720/313.2384mz/5.59min",0,0,0,0,0
"2722/303.2176mz/5.62min",0,0,0,0,0
"2728/424.2469mz/5.61min",0,0,0,0,0
"2736/215.1652mz/5.74min",0,0,0,0,0
"2739/391.2853mz/5.74min",0,0,0,0,0
"2741/285.2071mz/5.75min",0,0,0,0,0
"2743/491.2662mz/5.76min",0,0,0,0,0
"2745/315.2539mz/5.77min",0,0,0,0,0
"2746/383.176mz/5.78min",0,0,0,0,0
"2749/347.1993mz/5.79min",0,0,0,0,0
"2750/229.1808mz/5.8min",0,0,0,0,0
"2753/571.1654mz/5.85min",0,0,-0.030696,0,0
"2754/269.2122mz/5.83min",0,0,0,0,0
"2755/438.2623mz/5.84min",0,0,0,0,0
"2756/365.2695mz/5.84min",0,0,0,0,0
"2757/381.2645mz/5.85min",0,0,0,0,0
"2762/315.2538mz/5.88min",0,0,0,0,0
"2763/309.2071mz/5.89min",0,0,0,0,0
"2764/293.2122mz/5.89min",0,0,0,0,0
"2765/361.1995mz/5.89min",0,0,0,0,0
"2768/265.1478mz/5.95min",0,0,0,0,0
"2773/383.176mz/5.88min",0,0,0,0,0
"2776/297.1527mz/5.96min",0,0,0,0,0
"2778/365.2695mz/5.97min",0,0,0,0,0
"2779/438.2623mz/5.92min",0,0,0,0,0
"2781/271.2278mz/6.0min",0,0,0,0,0
"2784/613.3804mz/6.01min",0,0,0,0,0
"2785/311.2227mz/6.02min",0,0,0,0,0
"2794/337.2054mz/6.15min",0,0,0,0,0
"2796/383.1761mz/6.16min",0,0,0,0,0
"2800/296.231mz/6.16min",0,0,0,0,0
"2801/363.2153mz/6.16min",0,0,0,0,0
"2802/295.2277mz/6.17min",0,0,0,0,0
"2806/448.2736mz/6.17min",0,0,0,0,0
"2810/452.2781mz/6.21min",0,0,0,0,0
"2811/243.1964mz/6.21min",0,0,0,0,0
"2814/429.2967mz/6.22min",0,0,0,0,0
"2818/297.2432mz/6.25min",0,0,0,-0.017041,0
"2827/293.2123mz/6.32min",0,0,0,0,0
"2828/311.1686mz/6.38min",0,0,0,0,0
"2831/437.3118mz/6.34min",0,0,0,0,0
"2834/297.2434mz/6.36min",0,0,0,0,0
"2835/328.2492mz/6.37min",0,0,0,0,0
"2837/351.221mz/6.48min",0,0,0,0,0
"2841/243.1964mz/6.44min",0,0,0,0,0
"2845/297.2434mz/6.46min",0,0,0,0,0
"2846/452.2782mz/6.46min",0,0,0,0,0
"2847/257.2122mz/6.51min",0,0,0,0,0
"2848/637.1418mz/6.49min",0,0,0,0,0
"2859/299.2591mz/6.58min",0,0,0,0,0
"2861/452.2783mz/6.56min",0,0,0,0,0
"2863/342.2648mz/6.61min",0,0,0,0,0
"2864/249.1496mz/6.62min",0,0,0,0,0
"2867/325.1843mz/6.71min",0,0,0,0,0
"2869/269.2123mz/6.66min",0,0,0,-0.41214,0
"2875/301.2384mz/6.69min",0,0,0,0,0
"2876/299.2591mz/6.65min",0,0,0,0,0
"2877/637.1419mz/6.7min",0,0,0,0,0
"2878/257.2123mz/6.7min",0,0,0,-0.054009,0
"2879/433.236mz/6.75min",0,0,0,0,0
"2880/369.301mz/6.7min",0,0,0,0,0
"2883/342.2649mz/6.74min",0,0,0,0,0
"2886/701.1544mz/6.78min",0,0,0,0,0
"2888/483.2728mz/6.81min",0,0,0,0,0
"2889/325.1843mz/6.81min",0,0,0,0,0
"2891/269.2123mz/6.81min",0,0,0,0,0
"2892/765.1668mz/6.86min",0,0,0,0,0
"2894/433.2361mz/6.82min",0,0,-0.0093246,0,0
"2897/271.2279mz/6.86min",0,0,0,0,0
"2901/371.3165mz/6.89min",0,0,0,0,0
"2906/478.2938mz/6.87min",0,0,0,0,0
"2909/329.2697mz/6.93min",0,0,0,0,0
"2911/701.1542mz/6.95min",0,0,0,0,0
"2914/325.1842mz/6.89min",0,0,0,0,0
"2916/365.2365mz/6.98min",0,0,0,0,0
"2918/765.1667mz/7.01min",0,0,0,0,0
"2919/483.2727mz/6.92min",0,0,0,0,0
"2922/584.4532mz/7.05min",0,0,0,0,0
"2927/826.5607mz/7.03min",0,0,0,0,0
"2929/271.2279mz/7.07min",0,0,0,0,0
"2930/371.3165mz/7.08min",0,0,0,0,0
"2933/329.2696mz/7.1min",0,0,0,0,0
"2935/285.2434mz/7.1min",0,0,0,0,0
"2937/365.2365mz/7.13min",0,0,0,0,0
"2939/328.2938mz/7.14min",0,0,0,0,0
"2943/327.2904mz/7.14min",0,0,0,0,0
"2944/134.8946mz/7.14min",0,0,0,0,0
"2946/473.327mz/7.15min",0,0,0,0,0
"2947/373.2958mz/7.16min",0,0,0,-0.51112,0
"2948/285.2435mz/7.16min",0,0,0,0,0
"2956/409.2358mz/7.19min",0,0,0,0,0
"2957/297.2434mz/7.24min",0,0,0,0,0
"2959/655.4429mz/7.26min",0,0,0,0,0
"2960/586.4689mz/7.27min",0,0,0,0,0
"2961/339.1998mz/7.28min",0,0,-0.32067,0,0
"2963/341.2696mz/7.31min",0,0,0,0,0
"2966/397.3321mz/7.32min",0,0,0,0,0
"2972/285.2434mz/7.36min",0,0,0,0,0
"2974/369.3008mz/7.36min",0,0,0,0,0
"2975/313.2748mz/7.37min",0,0,0,0,0
"2981/341.306mz/7.4min",0,0,0,0,0
"2984/343.2852mz/7.42min",0,0,0,0,0
"2985/443.2105mz/7.42min",0,0,0,0,0
"2986/455.3126mz/7.42min",0,0,0,0,0
"2989/297.2434mz/7.43min",0,0,0,0,0
"2990/339.1998mz/7.36min",0,0,0,0,0
"2992/339.254mz/7.44min",0,0,0,0,0
"2994/299.259mz/7.44min",0,0,0,0,0
"3006/419.1082mz/7.46min",0,0,0,0,0
"3007/421.1052mz/7.46min",0,0,0,0,0
"3012/411.3478mz/7.55min",0,0,0,0,0
"3016/313.2748mz/7.6min",0,0,0,0,0
"3020/134.8946mz/7.62min",0,0,0,0,0
"3021/299.259mz/7.63min",0,0,0,0,0
"3022/399.348mz/7.63min",0,0,0,0,0
"3024/402.3012mz/7.64min",0,0,0,0,0
"3027/508.4117mz/7.64min",0,0,0,0,0
"3032/675.5446mz/7.64min",0,0,0,0,0
"3035/453.2523mz/7.65min",0,0,0,0,0
"3038/455.247mz/7.65min",0,0,0,0,0
"3040/368.3167mz/7.65min",0,0,0,0,0
"3041/771.3909mz/7.65min",0,0,0,0,0
"3043/749.3497mz/7.65min",0,0,0,0,0
"3046/738.5086mz/7.65min",0,0,0,0,-0.43141
"3048/357.328mz/7.65min",0,0,0,0,0
"3049/457.3322mz/7.66min",0,0,0,0,0
"3050/423.3092mz/7.66min",0,0,0,0,0
"3051/355.3217mz/7.66min",0,0,0,0,0
"3054/356.325mz/7.66min",0,0,0,0,0
"3058/751.3466mz/7.66min",0,0,0,0,0
"3061/544.4218mz/7.66min",0,0,0,0,0
"3069/391.2984mz/7.67min",0,0,0,0,0
"3070/387.1628mz/7.67min",0,0,0,0,0
"3074/758.4976mz/7.67min",0,0,0,0,-0.46484
"3077/313.2748mz/7.64min",0,0,0,0,0
"3079/343.2853mz/7.67min",0,0,0,0,0
"3081/313.2384mz/7.68min",0,0,0,0,0
"3083/480.3094mz/7.68min",0,0,0,0,0
"3085/351.1864mz/7.68min",0,0,0,0,0
"3089/766.503mz/7.68min",0,0,0,0,0
"3091/397.3321mz/7.68min",0,0,0,0,0
"3093/731.486mz/7.68min",0,0,0,0,0
"3094/745.5013mz/7.68min",0,0,0,0,0
"3095/713.4765mz/7.67min",0,0,0,0,0
"3096/742.5031mz/7.68min",0,0,0,0,0
"3098/354.1869mz/7.68min",0,0,0,-0.11409,0
"3103/473.2823mz/7.68min",0,0,0,0,0
"3111/116.9285mz/7.68min",0,0,0,0,0
"3112/325.1842mz/7.68min",0,0,0,0,0
"3113/117.9286mz/7.68min",0,0,0,0,0
"3114/339.1998mz/7.68min",0,0,0,0,0
"3115/671.466mz/7.68min",0,0,0,0,0
"3116/695.4658mz/7.68min",0,0,0,0,0
"3119/729.4703mz/7.69min",0,0,0,0,0
"3120/355.1583mz/7.69min",0,0,0,0,0
"3121/356.1603mz/7.69min",0,0,0,0,0
"3127/114.9341mz/7.69min",0,0,0,0,0
"3129/118.9268mz/7.69min",0,0,0,0,0
"3134/421.1052mz/7.69min",0,0,0,0,0
"3138/327.2904mz/7.69min",0,0,0,0,0
"3147/323.2591mz/7.7min",0,0,0,-0.58487,0
"3148/132.9234mz/7.7min",0,0,0,0,0
"3151/459.3116mz/7.71min",0,0,0,0,0
"3154/144.9234mz/7.71min",0,0,0,-0.30984,0
"3155/115.9207mz/7.71min",0,0,0,0,0
"3158/113.9262mz/7.72min",0,0,0,0,0
"3159/441.322mz/7.72min",0,0,0,0,0
"3161/99.9258mz/7.71min",0,0,0,0,0
"3165/134.8946mz/7.74min",0,0,0,0,0
"3170/397.3321mz/7.81min",0,0,0,0,0
"3173/473.2823mz/7.78min",0,0,0,0,0
"3176/313.2748mz/7.87min",0,0,0,0,0
"3177/480.3094mz/7.8min",0,0,0,0,0
"3179/369.3372mz/7.88min",0,0,0,0,0
"3181/580.2347mz/7.9min",0,0,0,0,0
"3184/327.2904mz/7.94min",0,0,0,0,0
"3185/554.4789mz/7.94min",0,0,0,0,0
"3186/353.2696mz/7.97min",0,0,0,0,0
"3188/461.3272mz/8.0min",0,0,0,0,0
"3192/371.3165mz/8.04min",0,0,0,0,0
"3196/473.327mz/8.09min",0,0,0,0,0
"3200/483.2781mz/8.09min",0,0,0,0,0
"3202/383.353mz/8.09min",0,0,0,0,0
"3203/327.2904mz/8.11min",0,0,0,0,0
"3207/673.4097mz/8.12min",0,0,0.046804,0,0
"3208/481.3532mz/8.13min",0,0,0,0,0
"3210/371.3165mz/8.12min",0,0,0,0,0
"3211/461.3273mz/8.13min",0,0,0,0,0
"3212/508.364mz/8.13min",0,0,0,0,0
"3221/397.3321mz/8.14min",0,0,0,0,0
"3224/589.4507mz/8.14min",0,0,0,0,0
"3225/603.4659mz/8.14min",0,0,0,0,0
"3232/766.503mz/8.14min",0,0,0,0,0
"3233/339.1997mz/8.14min",0,0,0,0,0
"3234/114.9341mz/8.14min",0,0,0,0,0
"3235/118.9268mz/8.14min",0,0,0,0,0
"3236/674.4839mz/8.14min",0,0,0,0,0
"3241/742.5032mz/8.14min",0,0,0,0,0
"3249/769.5024mz/8.14min",0,0,0,0,0
"3250/383.1895mz/8.14min",0,0,0,0,0
"3251/713.4764mz/8.14min",0,0,0,0,0
