"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_S4_MC_RCG_1_neg_20210511_Run71.mzML","GF_S4_MC_RCG_2_neg_20210511_Run91.mzML","GF_S4_MC_RCG_3_neg_20210511_Run171.mzML","shared_name"
"2933/329.2696mz/7.1min",2.8696492171821,2.76437197197942,3.06589377761315,3.1678609342509,3.21460888936009,3.16241770551259,"2933"
"2935/285.2434mz/7.1min",2.9575497988374,2.93593340913512,3.10602035337873,3.16450834719615,3.20553162504555,3.16262057104369,"2935"
"2937/365.2365mz/7.13min",4.10046082670727,3.87937676201035,2.74824792749285,3.61062853106208,3.71501036987987,2.93792204988801,"2937"
"2939/328.2938mz/7.14min",3.23964412922387,3.12954038096578,3.33284182312713,3.4487449739191,3.52769826892105,3.5158538100371,"2939"
"2943/327.2904mz/7.14min",3.90970892040205,3.79362930139631,3.99781651946357,4.11670069594799,4.19510755419373,4.18276151451363,"2943"
"2944/134.8946mz/7.14min",3.5717031189036,3.17345553980317,3.42549122892098,3.64640663199719,3.64165877106543,3.67314941730847,"2944"
"2946/473.327mz/7.15min",2.39092587365244,2.24205514502333,2.56570847759674,2.83262239026602,2.89769448102783,2.91019239156463,"2946"
"2947/373.2958mz/7.16min",2.77565310335202,2.64745168042602,2.96200349944701,2.76036692429067,2.89399652561903,2.77337631798958,"2947"
"2948/285.2435mz/7.16min",3.18839324277852,3.17839759460996,3.34648478061925,3.39429044772007,3.38974211154302,3.35401840142605,"2948"
"2956/409.2358mz/7.19min",3.48438446319055,2.70005657642375,2.2928599957192,2.85003801536517,2.13759489604507,2.69553753445997,"2956"
"2957/297.2434mz/7.24min",2.25572777791296,2.10223482970812,2.45715488810076,2.98739307560165,2.96083338780281,2.91618630925531,"2957"
"2959/655.4429mz/7.26min",3.14019349369917,3.09991879063267,3.3051623236534,3.30822099409324,3.41888235611028,3.46788264093008,"2959"
"2960/586.4689mz/7.27min",2.361743610961,2.63344215725891,2.54919446207364,3.11631724937412,3.09092425374176,2.93848677161866,"2960"
"2961/339.1998mz/7.28min",3.43583367021354,2.76488491038803,2.78136017960021,2.7960099051754,3.65220323837167,2.79463588171171,"2961"
"2963/341.2696mz/7.31min",2.76619724442101,2.74353016450389,2.9763623376337,3.02920477408521,3.08026753756267,2.96996307411979,"2963"
"2964/494.3961mz/7.33min",2.77204906481428,2.77536124172608,2.82075757003464,2.07412501364665,1.97568613276347,1.90174095326535,"2964"
"2966/397.3321mz/7.32min",3.35819832505959,3.4747920738193,3.62580800370536,3.51342836547194,3.64290974485798,3.70286429401037,"2966"
"2972/285.2434mz/7.36min",2.8812773706468,2.86372802024076,3.04883296218387,3.09754454218564,3.10936201831282,3.13176666209516,"2972"
"2974/369.3008mz/7.36min",3.50368408759174,3.4099478200026,3.67254248713484,4.03670690426542,3.98838798360619,4.11489126407803,"2974"
"2975/313.2748mz/7.37min",2.8473726118822,2.7804529938347,2.98532574218611,3.07840077437324,3.09151960343463,3.01883682557323,"2975"
"2981/341.306mz/7.4min",3.12081094141177,3.03220089930005,3.18942880750385,3.34119074875997,3.33853106215268,3.42308112737248,"2981"
"2984/343.2852mz/7.42min",4.25401288386117,4.16858100107691,4.39350141385296,4.5286514421747,4.54247089354713,4.49063546304316,"2984"
"2985/443.2105mz/7.42min",2.49330637892293,2.33429057145784,2.69374141020993,2.79169218924828,2.74424553901058,2.81782526734504,"2985"
"2986/455.3126mz/7.42min",2.86869110248168,2.95004997740468,3.10148108528827,3.27533762860653,3.22246038138867,3.11708906738211,"2986"
"2989/297.2434mz/7.43min",2.97453999755468,2.9381334682211,3.09461189045018,3.22581266489105,3.16577131623803,3.17271032806859,"2989"
"2990/339.1998mz/7.36min",2.99035547898489,2.49779478634376,2.24446108219446,3.36379156512332,3.02876673751681,2.12187197234293,"2990"
"2992/339.254mz/7.44min",2.91335069130498,2.66998807881868,2.95962868256232,3.28934860839204,3.38104501432536,3.30349404915925,"2992"
"2994/299.259mz/7.44min",3.14032246298396,3.13099036274052,3.29940753418384,3.42031254318886,3.34246992886611,3.38143395233425,"2994"
"2999/134.8946mz/7.44min",3.91207384953011,3.44321151928223,3.72244360244753,3.89550779093174,3.88378770144292,3.89643513186708,"2999"
"3006/419.1082mz/7.46min",2.81176009491251,2.67441668181163,2.99493896991086,2.98446840123717,3.0290620062178,3.13808855495197,"3006"
"3007/421.1052mz/7.46min",2.91969083511203,2.78786691088985,3.10947996944987,3.0980014077479,3.14581279038646,3.24891548237763,"3007"
"3012/411.3478mz/7.55min",2.58547845783813,2.82803564114135,2.93341328401128,2.75184436175023,2.87237951370101,3.02694831456547,"3012"
"3016/313.2748mz/7.6min",3.58464411393136,3.45752926749308,3.7031074142545,3.72143842080054,3.79969367753056,3.78170596898096,"3016"
"3020/134.8946mz/7.62min",3.51679594966338,3.80899892613641,4.07662915542067,4.16667537331471,4.28220434128672,4.17514602813794,"3020"
"3021/299.259mz/7.63min",3.75046250134934,3.78959365203595,3.96247512458493,4.0375754204801,3.98858825852741,4.05883505715456,"3021"
"3022/399.348mz/7.63min",2.66107092849223,2.68384181491299,2.65625999510398,3.08964128611404,2.73003315594789,2.87786843210247,"3022"
"3024/402.3012mz/7.64min",2.92675939348964,2.97222764343502,3.19100634758851,3.06534574300273,2.92373148598562,2.9984738377063,"3024"
"3027/508.4117mz/7.64min",2.86763395446012,2.93635096036519,3.05578857753752,1.89688478891627,1.62625034148997,2.16089979589871,"3027"
"3032/675.5446mz/7.64min",2.74130440192484,2.64779812239312,2.8025733472398,3.66495395253158,2.98210942722692,2.99224747065762,"3032"
"3035/453.2523mz/7.65min",2.66694685125829,2.68045661790564,2.85123095585236,2.98818845348002,2.92386092797631,3.01520820518265,"3035"
"3038/455.247mz/7.65min",3.98605508738797,3.99804499353716,4.16185365119641,4.32281806086738,4.2310474186258,4.32887718509571,"3038"
"3040/368.3167mz/7.65min",3.24063694679494,3.27553024641648,3.50233883373811,3.47946125151134,3.30314213757769,3.33000027897844,"3040"
"3041/771.3909mz/7.65min",2.85598741421825,0.364744627100657,1.68913776608338,1.38144065884444,3.25115814268589,3.09057547813054,"3041"
"3043/749.3497mz/7.65min",2.62417356135479,2.75246636520784,2.89763245306202,3.21319678757668,3.13861371187757,3.17241325095592,"3043"
"3046/738.5086mz/7.65min",3.37093739399756,3.23880518781795,3.46892530198853,1.60697974499954,4.41053341556748,3.57602434971093,"3046"
"3048/357.328mz/7.65min",3.35640942573873,3.37481446573798,3.52969808790631,3.63701418889153,3.49347826711691,3.63123093231425,"3048"
"3049/457.3322mz/7.66min",3.34762831137903,3.30475391306033,3.5278808494979,3.7610442262114,3.6587244997694,3.71316477187512,"3049"
"3050/423.3092mz/7.66min",2.87338429329887,3.01148639280198,3.09465607450062,3.29955241368746,2.90138159710507,3.1427877584613,"3050"
"3051/355.3217mz/7.66min",4.86962969447212,4.8878972299146,5.04135349527807,5.14906276839282,5.00800450510969,5.14488594814693,"3051"
"3054/356.325mz/7.66min",4.25072503901185,4.27158073851727,4.42204616776954,4.53285289791497,4.39104121602614,4.52265363300733,"3054"
"3058/751.3466mz/7.66min",2.45913178415842,2.89240918452408,3.02774535409608,3.35191775375427,3.27257613951522,3.32071954679565,"3058"
"3061/544.4218mz/7.66min",2.0365248755905,2.23060683910052,2.25106065728615,3.22859920875505,2.9518667893835,2.92445777426568,"3061"
"3065/833.5187mz/7.67min",4.13443133744242,3.26167061290789,4.19267484635785,4.01052491206085,3.61602277814832,4.26678624456361,"3065"
"3069/391.2984mz/7.67min",3.20776860778502,3.20520993050803,3.29256556823675,3.56673911079943,3.38514452906127,3.32560714770151,"3069"
"3070/387.1628mz/7.67min",2.79875174672726,2.68484159626735,2.90132403553139,3.12343238465233,3.07448499280415,3.00488036479384,"3070"
"3074/758.4976mz/7.67min",2.47184059128798,2.51109491214004,2.74774332104523,1.63170935389526,3.73128288850306,3.72807414771973,"3074"
"3077/313.2748mz/7.64min",3.49081897139425,2.67789950331423,2.92088477818354,2.96963760479969,3.72463787942362,3.70639071067113,"3077"
"3079/343.2853mz/7.67min",2.99614195746432,2.91584021143839,3.13027766351181,3.35239813112722,3.21485287639744,3.13190817223532,"3079"
"3081/313.2384mz/7.68min",2.71372714809726,2.75997737420898,2.67129991499994,2.81032183855871,2.588048097101,2.71059263559202,"3081"
"3083/480.3094mz/7.68min",2.21552180469164,4.16603854967735,4.29046344685403,1.74123208171776,3.47705149193957,3.3627037686616,"3083"
"3085/351.1864mz/7.68min",3.51336611778792,3.47527201525067,3.75074871825762,3.79202258837997,3.78690845732694,3.83843927764397,"3085"
"3089/766.503mz/7.68min",3.69975853492433,3.37617917521378,3.08294264403074,2.82568993651835,2.89269848935677,3.12740246763655,"3089"
"3091/397.3321mz/7.68min",2.72723502036849,2.85753877746051,2.98905546740355,3.11633934791032,2.93088857730436,3.01965962135094,"3091"
"3093/731.486mz/7.68min",2.92849888663319,1.79551366077975,2.90175654028474,3.15801019918442,2.83693061241579,3.36481990258634,"3093"
"3094/745.5013mz/7.68min",0.59258920922752,1.19790045985656,2.76567449441601,3.68323984592773,3.22101350424913,2.60757688592619,"3094"
"3095/713.4765mz/7.67min",3.09998864648699,1.50010984054339,3.08114597452039,3.30306962143385,2.80980575850169,2.38860470301003,"3095"
"3096/742.5031mz/7.68min",3.97923118400308,3.21530418738894,3.19775007010699,3.96709610162113,1.50304261579426,3.20480566339056,"3096"
"3098/354.1869mz/7.68min",2.52129222036231,2.53969206097375,2.80940499731841,2.84360905295454,2.84627678840951,2.67756391432757,"3098"
"3102/769.5015mz/7.68min",4.19954311842416,2.0897615528596,1.7591336347296,3.3192626596629,2.6770921524367,3.36831388352949,"3102"
"3103/473.2823mz/7.68min",4.08330859495423,3.45955004623154,3.87232906331833,3.07876588161031,4.17186531372689,3.99172437869352,"3103"
"3111/116.9285mz/7.68min",4.73847149221063,4.72034322019855,4.9127465412901,5.01663265244341,4.97209497603346,5.04186625086448,"3111"
"3112/325.1842mz/7.68min",2.77530927918491,2.50159772316844,2.85900329969048,2.90487342292653,2.95152075605012,3.09708145308144,"3112"
"3113/117.9286mz/7.68min",3.79864548172116,3.77951337150573,3.96497304822303,4.07283267291302,4.03031465704272,4.10325974343801,"3113"
"3114/339.1998mz/7.68min",2.71656980515618,2.47527388559499,2.72823425364009,3.27995760807905,2.88591896980497,2.88003394460324,"3114"
"3115/671.466mz/7.68min",3.93669209276245,3.08031944733824,3.47337327630254,3.58442941630232,4.20810587383603,4.14429826777646,"3115"
"3116/695.4658mz/7.68min",3.81520919611273,2.5875895973001,3.31049942704558,3.20909447204571,4.05123420496548,3.7324954602993,"3116"
"3119/729.4703mz/7.69min",2.92789986402257,2.78600700954018,0.997643378732063,0.462354842239689,2.33759779836789,3.70326494749558,"3119"
"3120/355.1583mz/7.69min",3.74211753030011,3.74047140328261,3.89370314302041,4.0422392459094,3.96541078155999,3.94067430162894,"3120"
"3121/356.1603mz/7.69min",3.10142733920216,3.10229653634299,3.25925517011264,3.41749502992963,3.32279460576926,3.29783546852132,"3121"
"3127/114.9341mz/7.69min",3.4479744879295,3.42524636975416,3.6093277955753,3.72564125230674,3.68512907261279,3.75540832738821,"3127"
"3129/118.9268mz/7.69min",3.16429541203223,3.14960627674526,3.36981332380095,3.46965634370504,3.40282252128361,3.49293662829084,"3129"
"3134/421.1052mz/7.69min",2.48325320619112,2.49130425837335,2.79404017684269,2.82693868819329,2.77679233832931,2.85525741591805,"3134"
"3138/327.2904mz/7.69min",4.00992370585262,4.01319606432489,4.22098423896293,4.31850902724223,4.22140785078797,4.16271987587177,"3138"
"3147/323.2591mz/7.7min",3.02533109213652,3.05587059574492,3.34155008120619,3.13311962780316,3.11761427841869,3.05014739698291,"3147"
"3148/132.9234mz/7.7min",3.13121196244916,3.102108835859,3.28666537876027,3.38796277872594,3.32832243924471,3.52099725726274,"3148"
"3151/459.3116mz/7.71min",3.04662779018911,2.92582077476533,3.29228940578863,3.26368849619096,3.36251135070727,3.47131582896578,"3151"
"3154/144.9234mz/7.71min",3.83960412833182,3.74800603972137,4.06192315811108,4.04770282083399,3.99884096013559,3.68357616930422,"3154"
"3155/115.9207mz/7.71min",4.6627201958568,4.45765115123437,4.62004874309075,4.74975306693442,4.7149605930244,4.74131485719876,"3155"
"3158/113.9262mz/7.72min",3.3652143120695,3.17221022760011,3.33297621690971,3.43611952453374,3.43333761660692,3.45733221753407,"3158"
"3159/441.322mz/7.72min",2.4448209163895,2.38538055719503,2.69320691578421,2.92873040050386,3.05108669384286,2.93232263016289,"3159"
