Filename,2024_POS_Anid-EV-gpdA_CTRL_1_Run188.mzML,2024_POS_Anid-EV-gpdA_CTRL_2_Run208.mzML,2024_POS_Anid-EV-gpdA_CTRL_3_Run238.mzML,2024_POS_Anid-TJGIp11_1_Run167.mzML,2024_POS_Anid-TJGIp11_2_Run205.mzML,2024_POS_Anid-TJGIp11_3_Run252.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
1671/528.2932mz/3.92min,137460.55,125219.91,158723.0,14397.923,54981.96,77401.53
1672/949.3856mz/3.92min,0.0,601446.5,0.0,7750.395,0.0,21609.357
1673/451.2048mz/3.92min,407104.8,2109105.8,831519.6,661738.1,396010.53,499575.84
1674/451.1721mz/3.92min,13088.491,92671.83,88469.875,106268.2,108539.88,285521.8
1675/475.196mz/3.92min,338325.22,4400283.5,428081.97,770607.4,302680.2,954783.9
1676/462.2388mz/3.92min,63729.027,0.0,63330.566,213341.83,218241.33,26811.186
1677/523.2437mz/3.92min,0.0,0.0,0.0,128303.35,0.0,0.0
1679/654.2307mz/3.93min,345590.56,0.0,352753.25,456950.7,317956.4,149119.42
1680/586.1682mz/3.93min,506292.9,0.0,551239.44,852350.94,477403.62,235933.05
1681/446.1443mz/3.93min,233574.55,0.0,233571.64,586474.1,583263.44,65994.41
1683/333.1808mz/3.93min,0.0,0.0,0.0,276765.06,0.0,0.0
1684/626.3431mz/3.94min,247331.98,0.0,146717.8,271247.0,235550.48,8423.452
1685/319.0448mz/3.94min,0.0,0.0,504470.75,1596426.0,1104137.6,987982.25
1686/570.3399mz/3.94min,995533.4,818852.6,1072974.2,809260.6,605679.6,662202.56
1687/179.0702mz/3.9min,94243.56,0.0,93577.68,133148.25,102504.35,0.0
1688/256.0637mz/3.94min,134010.48,76067.86,244373.81,470983.53,271847.75,103799.19
1690/196.0605mz/3.94min,0.0,0.0,170467.23,59041.863,160991.66,129762.55
1693/594.3171mz/3.94min,934748.0,0.0,919958.75,1640075.4,1400796.9,184439.52
1697/587.2875mz/3.96min,218205.95,0.0,225624.25,341805.72,381038.28,24136.412
1698/517.2177mz/3.96min,504637.62,0.0,496297.47,868368.94,888080.56,29419.947
1699/282.0971mz/3.96min,0.0,0.0,0.0,8179.0283,5437.078,40626.86
1701/585.2804mz/3.96min,2824186.5,0.0,2744246.5,4177551.8,5107811.0,206465.64
1702/553.3464mz/4.0min,923271.7,0.0,778218.94,3210462.0,961697.9,900502.94
1703/586.2837mz/3.96min,985037.3,0.0,935376.94,1457971.2,1729576.4,66176.56
1704/514.2856mz/3.96min,766573.56,70780.89,255676.08,305615.2,614201.75,205588.3
1705/485.2837mz/4.0min,675638.3,0.0,669760.94,1699998.2,1573370.4,683079.56
1707/480.2491mz/3.98min,1074513.6,119353.63,1315811.4,1496172.9,1773118.6,376680.88
1710/567.27mz/3.99min,320973.72,0.0,393813.12,500569.34,590181.94,4071.489
1711/499.0869mz/3.94min,0.0,0.0,80450.195,178667.98,110322.07,36015.348
1713/278.1386mz/3.99min,245980.0,0.0,344994.6,480276.34,509510.06,228700.48
1715/734.3279mz/4.01min,411263.72,0.0,209962.38,228320.58,411247.28,25407.9
1718/652.2861mz/3.99min,267985.72,0.0,164184.56,268332.3,291101.38,25028.432
1719/333.1472mz/4.01min,73825.664,118311.625,123607.08,560093.4,385645.84,255577.25
1720/720.3487mz/3.99min,6987813.0,0.0,4292231.0,4917373.5,6961574.5,914430.5
1721/301.1755mz/3.99min,224076.6,79019.37,316384.2,135729.48,70609.5,111180.74
1722/481.2525mz/3.98min,307869.9,25064.959,372198.56,418494.97,520730.34,100878.41
1724/552.3431mz/4.0min,3819767.5,0.0,4777715.0,9012293.0,6857480.0,4025316.5
1727/484.2804mz/4.0min,2917743.2,0.0,3749072.8,5818222.5,5325418.0,3135278.0
1728/207.0651mz/4.0min,11928747.0,2183454.8,7216632.5,20576034.0,8849060.0,1348469.6
1729/718.333mz/3.97min,990581.6,0.0,564647.44,529804.6,1072080.8,173903.25
1731/704.3536mz/4.0min,259795.33,0.0,122738.9,219368.97,236427.94,0.0
1732/526.2545mz/4.01min,1245682.8,0.0,733320.5,935283.3,1287222.2,155685.42
1734/326.2536mz/4.01min,465460.72,343287.6,976522.4,520761.25,305282.22,163561.45
1735/509.2657mz/4.03min,28240.945,0.0,0.0,305538.03,7422.333,0.0
1736/331.2091mz/4.01min,109917.41,347421.34,897580.25,650961.94,181830.5,178769.25
1737/309.2271mz/4.02min,1721886.2,1289535.8,3629231.2,2261262.2,1141476.5,685728.9
1738/399.1801mz/4.01min,0.0,109627.22,0.0,0.0,0.0,47601.84
1739/583.2969mz/4.03min,17168.078,39389.62,75020.13,24327.148,8276.156,39125.312
1742/318.191mz/4.04min,224699.77,341042.06,146402.88,118602.39,154539.08,400691.3
1743/291.0499mz/4.03min,308095.7,49695.227,400162.7,396617.88,478773.06,237173.61
1744/594.3172mz/4.04min,384400.03,0.0,416434.12,647568.7,594406.5,77899.53
1745/181.0858mz/4.04min,262540.8,39407.523,268811.8,594151.75,406129.2,86642.45
1746/287.055mz/4.06min,10007.818,0.0,57038.137,313902.66,164376.33,49268.457
1747/564.343mz/4.12min,184503.06,0.0,238284.9,844892.2,561346.06,147176.47
1748/395.196mz/4.06min,125572.39,0.0,139823.42,75564.984,43458.066,0.0
1749/615.2909mz/4.08min,121840.07,0.0,85732.12,180688.34,226531.22,0.0
1750/335.1964mz/4.07min,688033.9,0.0,813148.56,733939.94,1080203.8,248853.36
1751/500.2276mz/4.08min,102878.07,0.0,153664.4,279101.25,255759.14,376163.7
1752/432.165mz/4.08min,167448.75,0.0,260368.81,480718.97,412464.66,564327.06
1753/734.3278mz/4.08min,404709.4,0.0,220820.86,298229.88,448140.62,43698.367
1754/737.4484mz/4.07min,527469.75,0.0,591588.7,522944.3,773833.2,190803.3
1755/333.1451mz/4.07min,54845.125,0.0,267688.75,148522.61,391636.53,68155.5
1756/511.2801mz/4.1min,18565.158,0.0,5173.1973,634831.5,10845.366,0.0
1757/553.254mz/4.09min,0.0,0.0,0.0,87690.53,0.0,0.0
1758/567.2699mz/4.05min,248693.52,0.0,210412.56,369345.56,365092.03,17528.023
1759/508.244mz/4.09min,715912.0,0.0,485574.0,414443.12,641669.9,108647.39
1761/281.1382mz/4.14min,9493.042,413572.3,72209.82,112435.19,77674.02,262301.97
1762/446.1444mz/4.13min,62074.754,0.0,67577.79,339483.28,100610.22,28763.637
1763/423.2025mz/4.09min,388477.66,0.0,396624.97,233976.62,179721.97,0.0
1765/702.3379mz/4.11min,741403.06,0.0,426608.25,531384.1,685898.2,82528.42
1766/496.2805mz/4.13min,71621.99,0.0,98856.64,332117.16,293496.97,62455.03
1767/338.1679mz/4.12min,314733.8,0.0,348756.16,0.0,0.0,0.0
1768/388.1389mz/4.15min,0.0,0.0,152789.88,73386.38,108133.86,215560.39
1769/526.2545mz/4.11min,105099.17,0.0,79746.59,122302.34,144286.5,0.0
1771/359.1464mz/4.16min,378929.94,10366.77,410210.0,5431.8193,15193.0,0.0
1772/704.3534mz/4.14min,398764.3,0.0,211626.48,250003.19,348926.03,231483.78
1775/345.1477mz/4.13min,3188.1094,35570.83,24445.137,176193.44,113985.53,57924.688
1776/249.1105mz/4.11min,40494.188,440720.03,48033.19,44951.465,42494.492,141502.73
1778/352.1965mz/4.14min,558688.2,468131.28,286145.44,325044.3,471972.22,443117.7
1779/209.1172mz/4.14min,204234.72,807701.06,300721.0,233010.4,175270.77,394737.66
1780/191.1066mz/4.14min,292018.25,1082060.5,437651.44,329959.12,212578.84,563793.75
1784/400.1751mz/4.14min,33351.918,0.0,85508.02,194499.73,178402.88,156642.2
1785/332.1128mz/4.14min,109006.44,0.0,263728.34,675478.75,500911.25,415775.03
1786/163.1117mz/4.14min,81800.09,367884.66,141315.9,123323.34,71213.45,85086.51
1787/686.3433mz/4.14min,6756872.5,0.0,4766326.0,6708720.0,8388218.0,1017789.1
1788/618.2806mz/4.14min,447988.56,0.0,296804.6,512152.16,622959.44,48142.355
1789/730.3329mz/4.15min,332841.25,0.0,648909.94,1824654.6,1667196.6,123229.0
1791/509.2662mz/4.11min,7405.369,0.0,0.0,253006.38,0.0,0.0
1793/554.297mz/4.16min,34645.832,66352.195,69288.69,101639.42,43443.844,59860.883
1794/713.3599mz/4.16min,384683.4,1736325.8,1090491.2,494168.53,348084.5,652454.6
1795/294.1335mz/4.16min,20674.36,0.0,65059.535,69569.1,56700.89,38882.816
1797/735.3414mz/4.16min,130814.95,678471.6,320599.94,177299.98,104401.46,216020.17
1798/557.2855mz/4.17min,0.0,0.0,0.0,568520.4,0.0,0.0
1799/388.1389mz/4.2min,25176.783,0.0,148335.0,68939.08,690325.4,643478.5
1801/281.1382mz/4.18min,42698.38,606968.7,91673.64,184973.77,131590.28,377323.3
1803/569.2854mz/4.18min,797397.44,0.0,648175.1,815171.3,959221.2,25255.666
1804/414.1181mz/4.19min,49870.82,0.0,58037.816,38384.977,79310.22,176673.08
1805/397.0916mz/4.19min,87230.39,0.0,100696.82,109380.79,141129.33,299242.16
1806/750.3592mz/4.19min,675986.3,0.0,260022.06,394739.2,619209.5,10948.918
1807/337.1643mz/4.12min,1549746.2,22258.453,1829237.2,88395.0,59988.22,0.0
1808/550.1342mz/4.19min,385031.38,0.0,398881.97,339649.22,328040.5,0.0
1809/400.1867mz/4.2min,26774.34,0.0,60653.023,381646.16,201910.03,32139.543
1811/446.1444mz/4.22min,627178.25,0.0,564592.7,1246832.8,961839.06,157593.39
1812/223.06mz/4.22min,1549646.6,175720.08,2999632.2,2365856.8,2094392.2,16253.783
1813/179.0702mz/4.21min,277604.28,0.0,415777.1,64290.297,52705.523,0.0
1814/704.3539mz/4.21min,2077565.5,0.0,885753.5,1344920.2,1758446.8,347872.2
1815/211.0964mz/4.21min,1532260.2,75401.61,2202715.8,213111.19,145165.95,30801.938
1816/359.1465mz/4.21min,463791.38,12750.857,556143.4,51417.55,25853.734,0.0
1818/305.0995mz/4.23min,64798.395,310737.34,142968.86,203701.06,128886.77,339147.38
1819/265.107mz/4.23min,164122.81,575414.3,355363.75,477648.2,287429.38,580913.8
1820/339.1796mz/4.24min,539683.4,23230.406,608200.2,25316.258,20644.178,0.0
1821/221.1171mz/4.23min,128292.164,544393.6,322608.97,453898.03,267904.12,547196.25
1822/283.1175mz/4.23min,263890.6,1245251.6,658413.2,889327.56,561944.7,1226290.8
1823/539.2742mz/4.24min,0.0,0.0,0.0,407248.2,5035.8135,0.0
1824/615.2907mz/4.24min,212178.98,0.0,118469.67,258644.67,317673.2,0.0
1825/497.1919mz/4.23min,1232563.8,0.0,1111330.2,447483.84,957715.9,265885.84
1829/700.3224mz/4.26min,100720.03,0.0,128244.47,343837.94,294939.0,0.0
1830/439.1747mz/4.24min,31961.229,346604.78,42948.195,73244.16,30463.78,118479.805
1831/475.1962mz/4.24min,40745.293,431456.28,60384.11,98242.1,39522.46,168474.2
1832/511.28mz/4.27min,4925.4844,0.0,0.0,664981.1,0.0,0.0
1833/971.318mz/4.24min,0.0,0.0,0.0,4782530.5,0.0,0.0
1835/397.1643mz/4.24min,99914.26,890648.56,137717.92,219282.77,91365.445,317353.88
1836/339.1591mz/4.24min,443794.03,3831858.0,615440.7,933853.56,435775.44,1425931.1
1837/457.1854mz/4.24min,317005.16,2743124.5,469297.84,601333.7,310686.75,1081671.5
1839/387.1799mz/4.24min,23866.346,246408.4,33669.152,55073.68,13179.236,89487.08
1840/432.165mz/4.24min,4054906.5,46596.766,4850850.0,10649868.0,8992856.0,2438548.5
1841/492.2226mz/4.24min,55095.066,628589.2,79506.29,74645.79,54453.652,228735.28
1842/949.3845mz/4.24min,0.0,387126.62,3884.6968,19664.11,0.0,59115.035
1843/966.4111mz/4.24min,0.0,597538.6,17458.79,29956.402,0.0,112522.87
1844/500.2277mz/4.25min,2329463.5,17146.996,2728834.0,5703929.0,5260225.0,1303321.9
1845/934.4207mz/4.25min,12985.308,402876.4,23122.639,15509.875,0.0,41828.473
1846/522.2095mz/4.25min,274528.12,0.0,297734.0,843382.8,689587.06,243814.55
1847/425.1958mz/4.25min,4940.579,82199.555,15268.539,0.0,0.0,16158.426
1848/917.394mz/4.25min,0.0,248354.05,4775.147,7662.1777,0.0,21538.234
1853/395.1963mz/4.25min,367142.1,0.0,402347.88,231226.69,155323.44,0.0
1854/443.2062mz/4.25min,1477552.5,7072356.5,2052643.0,1531551.5,751487.44,1797648.8
1856/885.4029mz/4.26min,0.0,61937.336,0.0,0.0,0.0,0.0
1857/902.4309mz/4.26min,0.0,43189.234,0.0,0.0,0.0,0.0
1858/196.0968mz/4.25min,148287.16,65643.94,231579.06,308620.44,211216.84,73803.87
1860/686.3433mz/4.27min,1499827.5,0.0,884459.8,1649106.8,1860133.8,252400.69
1861/618.2805mz/4.27min,128824.91,0.0,78517.96,160346.83,170018.12,11249.285
1862/562.2545mz/4.28min,374234.72,0.0,277009.72,443724.16,519502.5,73729.63
1863/446.1444mz/4.28min,1037676.44,0.0,920459.06,1654954.2,1587694.8,177831.6
1864/281.1382mz/4.22min,31177.797,121354.8,37408.492,72538.58,80479.75,75658.19
1867/471.2007mz/4.28min,21183.031,401095.6,37087.387,45886.918,7161.9717,120826.55
1868/529.2042mz/4.28min,6096.788,396694.47,16492.83,19280.652,0.0,125938.695
1869/524.2488mz/4.28min,270976.78,2901941.2,303340.3,342271.72,218292.39,981439.6
1874/554.295mz/4.32min,175978.38,0.0,170706.0,277683.78,259830.11,0.0
1875/217.1586mz/4.3min,34729.832,258326.08,59212.32,44699.76,31202.758,154387.5
1876/235.1692mz/4.3min,176249.08,964855.5,262943.88,183953.23,168021.84,603444.6
1877/293.1724mz/4.3min,223790.9,1475600.9,286164.75,196399.88,196463.05,919914.56
1878/253.1798mz/4.3min,162914.58,710484.94,215125.05,159375.6,173237.02,414082.4
1884/474.1754mz/4.33min,163236.89,0.0,140814.73,414625.97,197277.72,35054.965
1885/569.2855mz/4.33min,842818.44,0.0,675161.6,915182.06,944897.3,88165.75
1886/460.16mz/4.33min,574354.56,0.0,734567.2,1494137.4,1196285.0,122035.38
1887/553.2907mz/4.32min,393694.84,0.0,333079.25,765464.2,617028.5,5707.8867
1888/281.0997mz/4.33min,20882.174,43471.625,25346.166,24877.482,10122.794,24866.39
1889/466.2434mz/4.38min,0.0,140036.92,14529.578,8076.1045,0.0,17855.205
1890/195.1379mz/4.34min,705834.4,773146.56,675760.06,572984.5,657013.5,776410.1
1891/247.1077mz/4.34min,0.0,0.0,0.0,105814.88,0.0,0.0
1892/315.17mz/4.36min,19701.547,0.0,28675.705,1205960.5,45752.812,4670.4463
1893/459.2375mz/4.34min,0.0,123498.8,15538.242,19931.715,0.0,38539.492
1894/477.2481mz/4.34min,4466.8564,171647.61,25629.398,24656.73,0.0,47787.086
1896/223.06mz/4.29min,465407.25,97701.3,782600.0,8776730.0,755528.75,0.0
1897/702.3379mz/4.35min,715875.5,0.0,332356.72,414603.0,591916.3,60543.832
1898/511.2916mz/4.34min,415744.25,66303.22,694145.44,254757.17,261966.6,101301.55
1899/657.3506mz/4.35min,0.0,474065.03,0.0,0.0,0.0,218147.05
1900/582.2994mz/4.35min,454391.9,0.0,435298.47,855216.25,1105710.1,36573.375
1901/581.2969mz/4.35min,1481061.6,0.0,1400318.2,2712156.8,3325239.5,167719.98
1902/388.1389mz/4.36min,205391.62,0.0,4818545.5,2613944.0,4744376.0,3828774.8
1903/567.2716mz/4.36min,59887.348,0.0,36094.527,92256.484,107977.81,0.0
1904/425.1956mz/4.36min,11460.42,109845.484,66138.195,57121.562,29354.682,55433.703
1905/704.3539mz/4.36min,3206906.5,0.0,1415522.0,1855639.4,2433792.2,384441.53
1907/262.1471mz/4.38min,102224.0,91487.586,182797.55,127412.805,112035.04,97140.89
1908/456.2015mz/4.38min,0.0,0.0,315921.25,324117.34,555829.2,336221.38
1909/459.1946mz/4.39min,0.0,0.0,0.0,99704.484,142346.66,61903.598
1910/233.1535mz/4.41min,0.0,116195.69,0.0,3674.6687,0.0,36001.918
1911/474.1756mz/4.39min,438067.47,0.0,388511.7,895580.56,478960.34,38227.688
1912/347.1634mz/4.39min,191030.14,152921.8,234486.47,631225.75,447735.25,271855.88
1913/316.2593mz/4.39min,178600.25,0.0,269218.66,425055.62,301286.2,61983.617
1914/283.0811mz/4.39min,36875.24,0.0,28653.605,364662.4,144916.86,0.0
1915/473.1804mz/4.35min,61166.992,70781.984,20002.338,80101.13,9071.61,17274.012
1917/501.2296mz/4.4min,261305.44,0.0,304902.06,622113.8,571694.0,15939.579
1918/432.165mz/4.4min,1794114.8,0.0,2202134.5,4418806.0,3756933.8,865709.25
1919/500.2277mz/4.4min,933907.6,0.0,1089778.1,2077381.9,1942104.2,366281.1
1920/522.2096mz/4.4min,135865.05,0.0,160659.31,301911.28,254503.9,84531.195
1921/434.1703mz/4.4min,58408.703,0.0,67655.23,144396.9,132963.55,16755.438
1923/446.1444mz/4.4min,840263.8,0.0,745952.3,1286578.0,1212575.6,122895.125
1924/498.1756mz/4.4min,322379.22,0.0,353323.47,368761.8,413819.97,224949.42
1930/253.1798mz/4.41min,135185.48,255654.73,147362.3,132093.84,146101.86,149231.62
1932/333.0968mz/4.42min,144474.31,0.0,509675.8,10437.195,10664.326,11046.641
1933/400.1862mz/4.43min,46724.06,0.0,88805.29,525930.6,301045.94,47082.94
1934/244.1907mz/4.43min,288649.2,459065.6,213182.58,204682.8,315979.8,465471.03
1935/226.1801mz/4.43min,381249.53,572163.56,304637.8,314192.78,403549.88,629266.06
1936/435.2372mz/4.44min,0.0,58360.816,0.0,0.0,0.0,0.0
1937/163.0389mz/4.44min,53466.79,54995.445,130980.28,69267.88,5715.5405,5274.5366
1938/203.2198mz/4.47min,52600.848,64754.54,145675.19,314265.66,211917.6,112736.445
1939/580.3379mz/4.46min,464666.34,0.0,417867.53,735365.56,615036.5,129378.36
1940/384.2955mz/4.44min,922393.2,779721.5,2093995.1,1252068.5,625341.25,409167.8
1942/466.2438mz/4.45min,38467.453,665651.06,54026.066,53531.88,23277.793,197423.66
1943/471.1984mz/4.45min,0.0,156026.5,0.0,0.0,0.0,19039.998
1944/696.3851mz/4.45min,1297264.9,0.0,1753629.1,1885504.8,1622348.8,479645.6
1945/367.2688mz/4.45min,327120.2,277047.53,816346.8,506703.72,222382.84,144307.4
1946/181.0858mz/4.45min,105879.38,0.0,76153.5,108631.875,90561.11,0.0
1947/557.2854mz/4.45min,0.0,0.0,0.0,394422.62,0.0,0.0
1949/402.1545mz/4.46min,23873.084,0.0,187107.0,284541.6,262346.97,107906.49
1950/109.1011mz/4.46min,57498.875,84977.6,123305.24,55268.08,17683.705,15180.692
1951/460.16mz/4.46min,433172.75,0.0,502760.2,960454.2,808554.8,106755.26
1955/490.2658mz/4.47min,446792.78,153640.44,353084.88,450327.44,336890.28,95992.34
1957/202.2165mz/4.47min,573058.3,582174.2,1349405.1,2882908.5,1868020.4,974460.7
1959/427.2227mz/4.49min,120721.22,0.0,57614.242,2886256.2,105883.95,94411.76
1960/428.2259mz/4.47min,0.0,0.0,0.0,733231.56,0.0,0.0
1961/493.2694mz/4.47min,0.0,0.0,0.0,140153.77,0.0,0.0
1964/388.1389mz/4.48min,92289.37,0.0,2077247.6,919455.4,1839170.6,1457288.8
1965/456.2015mz/4.48min,0.0,0.0,167228.44,54357.434,134294.2,148171.78
1966/498.1756mz/4.47min,65619.67,0.0,78465.83,60585.36,76527.305,185517.22
1967/495.2851mz/4.49min,1083853.1,0.0,703041.5,20389206.0,1071504.9,834089.7
1968/594.3535mz/4.49min,1787691.2,0.0,1139251.4,1794605.5,1985930.1,262440.88
1969/488.1914mz/4.5min,77473.055,18310.188,134600.69,332904.3,198833.9,308880.5
1970/474.1756mz/4.5min,347825.72,0.0,340447.8,692661.6,434456.6,44443.246
1971/569.2854mz/4.5min,191523.92,0.0,205914.92,404903.3,398444.88,76653.66
1973/686.3432mz/4.51min,859226.0,0.0,552728.6,787250.6,922742.6,146896.39
1974/540.2789mz/4.51min,186336.06,0.0,146915.8,287196.66,368067.06,64590.1
1975/687.3465mz/4.5min,356432.34,0.0,215455.25,330292.47,367823.78,52077.25
1976/595.3571mz/4.49min,639523.6,0.0,402777.66,652323.25,717125.2,72308.45
1979/376.1862mz/4.52min,82576.555,100313.266,126194.55,141245.44,93611.14,44938.66
1980/539.2748mz/4.52min,517864.1,0.0,432337.78,793154.6,951051.6,242457.22
1981/562.3373mz/4.52min,0.0,65372.61,0.0,0.0,0.0,0.0
1983/416.1701mz/4.52min,57669.5,0.0,67803.59,126614.2,121387.82,35220.754
1984/252.0866mz/4.52min,8329.117,0.0,439750.12,171030.42,395273.25,264688.06
1985/688.3587mz/4.52min,6224433.5,0.0,4219468.5,3156484.8,5856100.5,192421.53
1986/447.2012mz/4.52min,0.0,163298.5,0.0,0.0,0.0,4380.9336
1987/395.1599mz/4.53min,1361889.0,42703.336,1247716.2,562463.0,349473.84,61591.766
1988/615.291mz/4.53min,209262.95,0.0,138615.98,353496.8,324782.56,0.0
1989/750.3591mz/4.53min,1218825.6,0.0,537205.4,1020348.8,1100393.0,178398.08
1993/424.2116mz/4.53min,0.0,0.0,69715.31,0.0,115686.41,529739.5
1995/233.1535mz/4.54min,21795.09,106200.95,39868.543,35370.445,21050.871,38764.953
1997/551.2756mz/4.56min,158752.7,0.0,185773.45,214526.61,238393.73,0.0
1999/425.1956mz/4.57min,0.0,47040.074,4116.77,3653.4363,0.0,5239.372
2000/443.2062mz/4.56min,514880.2,2802838.5,785780.75,931088.94,542591.06,1199788.4
2001/550.134mz/4.56min,184064.97,0.0,111940.52,55820.742,98064.375,0.0
2003/575.2727mz/4.57min,545446.9,0.0,399704.34,579329.6,820154.6,20461.98
2004/400.1752mz/4.57min,103350.13,0.0,105258.59,159344.86,108065.17,55614.82
2006/444.1652mz/4.57min,78159.73,0.0,238027.98,439660.0,288683.22,42450.87
2008/644.2229mz/4.57min,407639.7,0.0,368873.16,515868.28,371099.2,317464.75
2009/622.2408mz/4.57min,2865865.0,0.0,2615217.5,3243412.5,2749311.0,1611175.4
2010/554.1783mz/4.57min,3149731.8,0.0,3037247.2,4255924.0,3027259.5,1890826.8
2012/553.2907mz/4.57min,17289470.0,0.0,16140869.0,21306078.0,31897942.0,1729877.2
2013/246.1698mz/4.58min,0.0,94590.53,26006.188,39468.695,16351.85,8847.699
2015/555.1816mz/4.57min,740432.1,0.0,848285.3,1131097.5,761795.44,524322.75
2016/554.2939mz/4.57min,5946154.5,0.0,5577599.5,7374165.5,11105208.0,568132.4
2018/485.2279mz/4.58min,2185763.2,0.0,2103947.5,3070346.2,4089453.0,222813.02
2021/163.039mz/4.58min,140653.48,159946.89,391151.5,204237.39,49002.152,43049.984
2022/270.1124mz/4.59min,152000.73,190794.34,423723.3,201914.67,52192.414,51700.04
2023/555.2967mz/4.57min,1180804.2,0.0,1117240.2,1499929.0,2282391.2,97845.8
2024/525.2706mz/4.58min,862305.3,378832.8,854056.5,956205.06,762156.5,520961.5
2025/372.144mz/4.58min,0.0,0.0,99373.75,48419.812,88887.71,183847.75
2027/488.1914mz/4.58min,63618.953,18310.188,93247.44,228562.11,138450.34,214521.38
2028/542.2971mz/4.58min,395271.47,216993.98,363549.06,373067.1,314158.34,266846.38
2029/702.3382mz/4.5min,465983.5,0.0,148649.11,220632.14,196855.8,15224.546
2032/511.28mz/4.59min,0.0,0.0,0.0,642134.5,0.0,0.0
2035/181.0495mz/4.59min,0.0,66402.99,33857.47,66032.586,37065.754,94113.02
2036/396.1439mz/4.6min,166041.86,0.0,270890.0,498121.56,337358.8,113560.945
2038/482.2172mz/4.6min,18632.877,0.0,41060.336,81572.836,59880.68,5613.26
2039/498.1752mz/4.61min,0.0,0.0,298395.75,162346.4,227884.7,10798.582
2040/716.3537mz/4.62min,645224.25,0.0,273758.97,322027.22,433808.78,0.0
2042/309.1332mz/4.63min,96977.67,1385126.8,171693.73,421112.25,156122.2,708333.1
2047/563.3297mz/4.66min,831836.2,5216.817,974037.9,1401365.5,1540146.0,302186.44
2048/402.1545mz/4.58min,97957.24,0.0,380757.88,620651.94,793676.56,254632.47
2050/361.1757mz/4.64min,0.0,0.0,284300.28,144475.39,326882.03,69815.49
2053/569.2852mz/4.65min,126428.516,0.0,90325.42,239382.64,363862.53,0.0
2055/460.2043mz/4.7min,0.0,243718.38,81500.664,78124.78,45705.18,102419.71
2059/459.2013mz/4.67min,296189.4,881966.56,104630.05,109627.37,70283.2,387795.03
2060/179.0702mz/4.66min,64267.688,111922.78,92638.96,7415.049,17273.127,43867.234
2061/371.1849mz/4.74min,5181.3,299118.2,5051.1455,16632.146,0.0,83220.04
2062/473.1804mz/4.57min,133801.34,870530.7,131586.19,184022.33,74247.26,216637.03
2063/541.3457mz/4.66min,43747.53,532200.8,147201.86,175974.48,101517.64,323428.66
2064/282.1675mz/4.66min,411830.16,1949818.6,785357.6,967367.3,638844.0,1290195.8
2065/242.175mz/4.66min,528934.2,1993702.0,1030255.56,1410527.1,790821.8,1292697.9
2066/260.1856mz/4.66min,3393535.2,12790166.0,6474183.0,8111176.0,5237033.5,8150318.0
2067/221.1899mz/4.66min,177598.81,599566.8,281636.9,112095.08,65375.504,179241.38
2068/471.2715mz/4.66min,224623.03,1050293.1,368934.88,171301.33,87348.95,312282.53
2069/524.287mz/4.72min,181125.89,27086.885,80800.98,1296227.5,684193.6,30554.506
2070/203.1793mz/4.66min,305369.62,966153.3,451383.1,190359.25,102586.93,280347.56
2071/423.1802mz/4.66min,51908.742,0.0,344821.22,186103.12,280874.1,170538.73
2072/686.3429mz/4.66min,183880.03,0.0,130809.98,258257.55,289591.75,0.0
2073/562.3272mz/4.66min,2503382.2,0.0,2808311.8,3781426.5,4167641.5,821662.7
2074/211.0964mz/4.66min,281225.8,740003.9,415304.47,106200.06,101071.35,245587.44
2077/402.2123mz/4.67min,258572.83,0.0,395949.56,18497.37,0.0,0.0
2078/372.144mz/4.63min,0.0,0.0,95298.73,54013.637,66909.84,158788.83
2081/486.2487mz/4.68min,196200.45,0.0,351770.16,882606.9,750278.25,0.0
2082/274.201mz/4.71min,4421.5923,137400.44,10012.564,0.0,0.0,81947.92
2086/335.1964mz/4.68min,0.0,0.0,0.0,212442.81,0.0,0.0
2087/249.1108mz/4.67min,3603.2656,128348.555,35538.695,25636.379,4418.276,86449.23
2088/425.1962mz/4.69min,4327.813,88540.88,35416.168,18856.936,0.0,6104.363
2091/416.1702mz/4.69min,327437.7,0.0,286076.47,685911.25,514782.88,66742.22
2092/484.2328mz/4.69min,239596.34,14125.887,287016.72,751720.94,531948.3,48898.68
2093/445.2121mz/4.69min,110840.7,394250.28,194056.44,148734.39,76979.4,96667.57
2094/348.1076mz/4.68min,156797.12,0.0,162153.08,320993.94,238676.47,23890.11
2095/430.1494mz/4.68min,83044.42,0.0,68933.85,113902.37,105677.67,0.0
2097/444.2095mz/4.69min,744487.7,2539182.0,1322137.6,967762.5,526422.75,640765.44
2098/465.1878mz/4.69min,10147.843,134382.78,27303.605,5011.5654,0.0,10734.877
2100/902.4371mz/4.7min,4099.073,57860.004,17936.262,3842.8225,4256.8027,0.0
2102/443.2062mz/4.69min,2969800.8,9048369.0,5251063.5,3802219.2,2091541.6,2479625.8
2103/444.166mz/4.72min,34001.625,0.0,32272.457,329715.5,119732.19,5282.994
2104/441.1906mz/4.75min,24315.953,480669.66,111251.234,120465.445,49151.562,252825.34
2106/575.2746mz/4.74min,365735.2,0.0,608361.9,854972.44,783992.5,0.0
2108/352.1178mz/4.72min,47527.22,8067.172,806885.9,785288.8,977447.9,2265964.5
2109/293.042mz/4.74min,280998.4,0.0,680184.8,60770.832,302400.25,5370.8164
