"","PC1","PC2","PC3","PC4","PC5","PC6"
"160/213.0881mz/2.05min",-0.022944,-0.0088059,0.027648,-0.024738,-0.014943,-0.081365
"162/225.088mz/2.08min",-0.004803,-0.0045115,0.0092782,-0.0068088,-0.0087006,0.32368
"163/218.1033mz/2.11min",-0.0042708,-0.002246,0.015751,-0.0032685,-0.0068961,0.051726
"165/144.0666mz/2.14min",5.4808e-06,-0.0040541,0.014212,0.0027902,-0.0079552,-0.19987
"166/145.0506mz/2.14min",-0.0059919,0.012104,0.024246,-0.0066828,0.0082388,-0.10564
"172/222.0772mz/2.34min",-0.006771,-0.0026373,0.016437,-0.012385,0.0039165,0.057028
"173/144.0454mz/2.35min",-0.0024585,-0.021515,-0.0086868,0.0053032,-0.0024295,-0.037648
"174/227.1038mz/2.35min",-0.0041429,-0.00493,0.0091001,-0.006492,-0.0080213,0.00079592
"177/158.0822mz/2.37min",0.00036195,-0.0052433,0.0085467,-0.014985,-0.0037651,-0.055436
"179/194.0458mz/2.39min",-0.0015205,-0.0024418,0.014866,-0.0047264,-0.0033661,-0.017246
"181/136.0403mz/2.41min",-0.0038064,-0.0075366,0.0050864,-5.3822e-05,-0.0011654,-0.017497
"182/227.1399mz/2.4min",-0.0061208,-0.05321,0.027751,0.0068288,-0.0055645,-0.055886
"184/259.1298mz/2.41min",-0.0053204,0.0026825,0.019249,-0.013153,-0.0034395,0.056081
"185/175.0611mz/2.44min",-0.0073884,0.015413,0.027169,-0.020668,0.0078149,-0.017789
"186/227.1038mz/2.47min",-0.003823,-0.003427,0.010241,-0.0069181,-0.0069737,-6.7672e-05
"190/126.0019mz/2.5min",0.0039194,0.0010821,0.0041044,-0.021453,-0.0079513,0.037043
"191/169.9917mz/2.5min",0.0021676,0.0030072,0.0081521,-0.021769,-0.0084867,0.036434
"193/287.1248mz/2.54min",-0.0054565,0.020506,0.0010624,-0.021391,-0.016091,-0.054742
"194/228.0878mz/2.57min",-0.0068133,-0.025239,0.023351,0.0046398,-0.028566,0.037655
"201/178.0509mz/2.62min",-0.0083214,-0.0058643,0.0087576,-0.0099802,-0.00046467,0.03794
"204/229.1193mz/2.63min",-0.011638,-0.011988,0.011546,-0.010507,-0.009441,-0.036674
"206/202.1085mz/2.65min",-0.0016178,-0.014117,0.014964,-0.0096818,0.0013855,-0.035536
"207/130.0873mz/2.66min",-0.0024876,-2.6928e-05,0.0089618,-0.0045807,-0.011977,0.05593
"208/241.1193mz/2.66min",-0.0029388,-0.0021522,0.007542,-0.0045506,-0.0048904,0.055839
"210/300.1563mz/2.71min",-0.015875,-0.0044085,0.019044,-0.029274,0.016755,-0.013884
"213/339.1535mz/2.73min",0.015237,-0.0034599,0.0043757,0.008248,0.0072461,0.017642
"215/158.0822mz/2.73min",-0.0031607,-0.0029621,0.0093448,-0.011836,-0.007154,-0.054778
"216/208.0073mz/2.74min",-0.0077131,-0.0093228,0.022065,0.0046697,-0.0036376,-0.05389
"218/259.1298mz/2.74min",-0.0079108,-0.0052572,0.013007,-0.006856,-0.0097475,0.019206
"222/168.0301mz/2.76min",-0.0031376,0.010031,0.009184,-0.028138,0.0013188,-0.034842
"225/360.1775mz/2.76min",-0.01457,-0.0064639,0.021968,-0.020321,0.0057298,-0.015462
