"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"1572/714.5085mz/7.8min",0.095876,-3.3827,"1572"
"1306/634.3723mz/7.37min",7.3883,2.8852,"1306"
"1269/634.3727mz/7.28min",7.1581,2.8396,"1269"
"1229/826.5606mz/7.17min",6.8365,2.7733,"1229"
"1258/758.4975mz/7.38min",4.3879,2.1335,"1258"
"582/601.1828mz/4.9min",4.2418,2.0847,"582"
"1411/738.5081mz/7.62min",0.25203,-1.9884,"1411"
"1349/738.5082mz/7.42min",0.27502,-1.8624,"1349"
"1215/634.3726mz/7.16min",0.31783,-1.6537,"1215"
"1196/826.5605mz/7.07min",0.32128,-1.6381,"1196"
"1293/580.1984mz/7.39min",3.0167,1.593,"1293"
"1753/144.9234mz/8.29min",2.8394,1.5056,"1753"
"905/239.0673mz/6.03min",0.35573,-1.4911,"905"
"1701/99.9258mz/8.13min",2.7051,1.4357,"1701"
"1487/649.3356mz/7.68min",2.6701,1.4169,"1487"
"1894/687.4607mz/10.21min",2.5785,1.3665,"1894"
"1551/115.9207mz/7.72min",2.5448,1.3476,"1551"
"1441/687.2608mz/7.69min",2.4786,1.3095,"1441"
"1425/749.3495mz/7.66min",0.40944,-1.2883,"1425"
"1731/602.4824mz/8.15min",2.4129,1.2708,"1731"
"1710/857.5176mz/8.14min",0.43932,-1.1866,"1710"
"1917/857.5179mz/10.25min",0.43932,-1.1866,"1917"
"1921/134.8946mz/10.25min",2.2477,1.1684,"1921"
"1927/716.5236mz/10.36min",2.1904,1.1312,"1927"
"1238/435.2517mz/7.21min",2.1877,1.1294,"1238"
"1730/564.3387mz/8.14min",2.1713,1.1186,"1730"
"1618/593.3459mz/8.0min",2.1586,1.1101,"1618"
"1335/766.5028mz/7.44min",0.46439,-1.1066,"1335"
"1437/692.3785mz/7.67min",2.1476,1.1027,"1437"
"1151/826.5606mz/6.88min",2.1362,1.095,"1151"
"1634/565.3412mz/8.09min",2.1358,1.0948,"1634"
"1105/507.2724mz/6.65min",2.1214,1.085,"1105"
"1722/769.3129mz/8.14min",0.47748,-1.0665,"1722"
"1567/687.2607mz/7.74min",2.0768,1.0543,"1567"
"442/261.0768mz/3.96min",2.0656,1.0465,"442"
"500/197.0608mz/4.36min",0.48641,-1.0397,"500"
"1393/383.3166mz/7.59min",0.48647,-1.0396,"1393"
"1347/742.5031mz/7.45min",0.48706,-1.0378,"1347"
"1466/766.5028mz/7.68min",0.49827,-1.005,"1466"
