"","PC1","PC2","PC3","PC4","PC5","PC6"
"Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML",-7.3172,1.3981,-1.0169,0.41415,-2.6093,3.528e-15
"Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML",2.6801,-4.7097,-3.9732,1.3561,0.33922,4.4482e-16
"Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML",5.8836,4.051,-2.2814,-2.4614,0.1554,4.1468e-15
"NEG_TJGIp1_1_Run50.mzML",-7.5385,1.0284,0.42631,-0.027635,2.6699,4.496e-15
"NEG_TJGIp1_2_Run106.mzML",1.0777,-3.8649,3.8313,-2.3985,-0.50901,3.9587e-15
"NEG_TJGIp1_3_Run180.mzML",5.2143,2.0972,3.0138,3.1172,-0.046172,3.1326e-15
