"MetaboAnalyst_ID","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp1_1_Run50.mzML","NEG_TJGIp1_2_Run106.mzML","NEG_TJGIp1_3_Run180.mzML","shared_name"
"459/159.1027mz/4.07min",2.62650786494679,2.499712151406,2.43304438624694,2.57432262384049,2.70966531456399,2.5897200086018,"459"
"462/214.1449mz/4.1min",2.45370311917949,2.39325385792741,2.30408088807436,2.56202270674326,2.6510173228051,2.55505438762036,"462"
"463/395.077mz/4.1min",2.28685601865897,2.23790471886916,2.42405807171171,2.49743546554012,2.44767627123244,2.23179127924186,"463"
"465/580.2894mz/4.12min",3.36784282732558,3.43516775511716,3.18742696034026,3.31083170706542,3.50349676804136,3.45054000748942,"465"
"466/598.2998mz/4.12min",2.58110608646196,2.66662979130711,2.38734677116774,2.51865210407605,2.72670375777688,2.68244771617144,"466"
"467/487.2772mz/4.12min",2.57921815064551,2.24207520508877,2.66622414094107,2.44000298529348,2.56313189982763,2.78469445081003,"467"
"469/210.0924mz/4.13min",2.55218355220562,2.46280270700192,2.34356539457984,2.45430744428039,2.48791816479407,2.43109080626999,"469"
"470/225.1132mz/4.13min",2.34292718020052,2.27689444186069,2.23310452589538,2.4771590114853,2.42100658323639,2.3341824778994,"470"
"474/300.0877mz/4.15min",3.53022999858267,3.42348204692022,3.52276559428372,3.6335169375114,3.63974611858308,3.60595272646939,"474"
"477/301.1654mz/4.15min",2.4454902357426,2.56454614069285,2.30894208921935,2.38109168553684,2.53826231995276,2.4437938063763,"477"
"480/215.1288mz/4.18min",2.88905614714102,2.85662189528309,2.7268869546566,2.8426645611989,2.92193689711099,2.84317122783044,"480"
"483/566.237mz/4.22min",2.32561753573898,2.3607995526581,2.17625889636947,2.28819208718202,2.4758609639635,2.35328015399561,"483"
"488/495.2001mz/4.25min",3.58758387929044,3.60056148665114,3.39416986742012,3.5390172632659,3.73829394816521,3.61152238898165,"488"
"489/273.0405mz/4.26min",2.5857283676132,2.42864825358989,2.72572660987582,2.86701059431232,2.77273398661689,2.81821102658738,"489"
"493/249.1107mz/4.34min",2.61157407456728,2.62262605253432,2.62363825047447,2.69914551380181,2.67148788676748,2.66049783125521,"493"
"494/183.139mz/4.34min",3.06150280383061,2.96741555139301,2.90254260614721,3.14447929064218,3.09772226719388,2.98301358541108,"494"
"496/228.1321mz/4.34min",3.01477920258649,2.94426485878444,2.88252243026954,3.10151638769388,3.06510117807074,2.96875682753358,"496"
"497/227.1289mz/4.34min",3.90260370781538,3.83195184481745,3.76839671874059,3.98531813890706,3.95228464450567,3.8510337864649,"497"
"498/610.2997mz/4.35min",2.97210831483738,3.04510874109243,2.78722063434045,2.90853255198754,3.09526378909738,3.02036228444506,"498"
"499/628.3104mz/4.35min",2.40656272770828,2.49575524750487,2.2122286922113,2.34260726437599,2.52949230069482,2.46633065108505,"499"
"500/197.0608mz/4.36min",2.80209604177144,2.39618167080489,2.09575567063321,2.45093524093492,2.29965481221996,0.920730468688774,"500"
"501/242.1761mz/4.36min",2.78103047515422,2.6754778525153,2.76822069196025,2.55968733496644,2.43014275953712,2.70690507448812,"501"
"505/359.2188mz/4.44min",2.61224173486502,2.54866091546661,2.57931438051491,2.73690600179015,2.76650514231558,2.65292173952488,"505"
"506/375.2177mz/4.45min",2.49146239619703,2.47565579212613,2.52365965955209,2.41216105783562,2.50215185245779,2.54967260697875,"506"
"509/523.2562mz/4.48min",3.04016055343784,3.05055303649251,3.11468522824754,3.06983599289364,3.03050334262293,3.09818580605385,"509"
"510/184.1343mz/4.49min",2.75902318885278,2.65672236307294,2.64270840165052,2.72309838738101,2.77930242799497,2.70116304266398,"510"
"511/228.1242mz/4.49min",3.16477791502227,3.0855110647744,3.07842314950316,3.13269531756926,3.19194305423102,3.13191434145742,"511"
"515/479.2051mz/4.54min",3.36450868250927,3.38799834479251,3.17611405753298,3.31051626025003,3.49954674631926,3.37210475409656,"515"
"517/551.2263mz/4.54min",2.55815390418812,2.49754136871988,2.3719333669358,2.50698413236321,2.73507017598586,2.53155104937909,"517"
"518/258.171mz/4.55min",3.1183465336375,3.0497376966584,2.99633996127862,3.18772025729465,3.2316741452473,3.10454181829836,"518"
"525/620.3206mz/4.61min",2.41093384897799,2.44256586138283,2.23211381519269,2.35990502246265,2.59217613297371,2.42754611766332,"525"
"527/229.9644mz/4.62min",2.98746319708927,2.98694263394434,2.98738569400073,2.98743648749518,2.98945759098208,2.98470303983931,"527"
"530/458.1903mz/4.67min",2.65029604536353,2.52546595891011,2.59829397588454,2.58678030135435,2.63824854489606,2.59749434424895,"530"
"531/503.1923mz/4.67min",2.53149040437717,2.41882182985443,2.50037015691247,2.48601774412023,2.51701229525694,2.49954896876782,"531"
"532/457.1869mz/4.67min",3.21967834100465,3.10158313384882,3.17190864669246,3.15340647459148,3.20785020244043,3.17333510409535,"532"
"535/278.1397mz/4.67min",2.58598054857556,2.83748948712852,2.52556995422944,2.5657749256247,2.61661940479282,2.59462953135217,"535"
"536/257.1395mz/4.69min",2.35543705421631,2.1962152169669,2.13446965632629,2.34085102774686,2.48507611083977,2.31092424639031,"536"
"537/232.0979mz/4.71min",2.47910629547253,2.45708329119517,2.29561449893749,2.43155750748131,2.47214441361418,2.42284760488392,"537"
"540/537.2716mz/4.73min",2.29442515933142,2.35382507645443,2.35900397005044,2.39607325799705,2.3406722053734,2.33146546469926,"540"
"541/458.2872mz/4.73min",3.24084788835491,3.13890239192679,3.15920834144501,3.2575553805949,3.26490954143034,3.27129937582879,"541"
"542/459.2905mz/4.73min",2.60023700182189,2.51780989552159,2.53895503275733,2.64845876175115,2.65221578868392,2.65517735412556,"542"
"545/286.0721mz/4.76min",2.45230338747687,2.28874683265443,2.44526933447741,2.51198504161876,2.52745394053509,2.53542608189508,"545"
"546/343.2236mz/4.76min",2.51031810799091,2.43248122301573,2.418833438324,2.56159165793541,2.5730928428359,2.44342238342973,"546"
"548/455.1712mz/4.78min",2.91298427023387,2.83538925629026,2.85166492821194,2.75428927809178,2.82342499300056,2.82062000399545,"548"
"550/501.1766mz/4.78min",3.96280230632806,3.89960564187086,3.90865906679177,3.81757539857639,3.88394003628763,3.88469365477059,"550"
"551/491.1479mz/4.78min",3.42238895087333,3.14916273041146,3.06844147083467,3.28311209447498,3.11610353634229,3.05628335701374,"551"
"552/518.1663mz/4.78min",2.65456263647016,2.32792032941897,2.20573689249215,2.52032882372681,2.30747012153713,2.19309410900816,"552"
"555/259.061mz/4.79min",3.14665903452263,2.95263575527922,3.14843850444389,3.29641877032082,3.27233741786115,3.39354336146956,"555"
"556/212.108mz/4.79min",2.52821732848579,2.44147955765867,2.38386470330977,2.55200315692006,2.54300559605693,2.45496591483275,"556"
"559/560.156mz/4.8min",2.38850697210336,2.2523650432253,2.45644171211023,2.56545844148334,2.64325977469636,2.78578857497493,"559"
