Filename,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML,2024_NEG_Anid-TJGIp4_1_Run183.mzML,2024_NEG_Anid-TJGIp4_2_Run212.mzML,2024_NEG_Anid-TJGIp4_3_Run233.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
593/310.0933mz/3.16min,0.0,0.0,498318.0,64906.01,168236.14,4205.818
594/265.0176mz/3.16min,1240520.6,568066.5,1119056.1,1403539.0,1200187.5,1641723.8
596/301.1405mz/3.17min,129999.234,262285.62,254465.08,127477.4,114980.055,110396.21
598/224.0564mz/3.19min,4416.5234,0.0,280955.62,70033.76,10294.926,0.0
600/377.1351mz/3.2min,424103.25,681191.3,950765.25,721128.3,600855.06,709190.6
601/575.1197mz/3.2min,4109948.8,4866085.0,0.0,0.0,1003741.0,0.0
602/177.0193mz/3.2min,2711622.0,2643069.8,0.0,4609.975,1013992.3,0.0
604/225.0556mz/3.2min,403895.5,414517.66,0.0,0.0,146385.47,0.0
605/289.0616mz/3.2min,906969.0,956487.25,0.0,0.0,348404.03,0.0
606/243.0663mz/3.2min,7766097.5,7320309.5,3963.0076,63991.883,2902489.2,0.0
607/287.0562mz/3.2min,47678100.0,49730668.0,303958.8,760315.06,19621692.0,0.0
608/244.0685mz/3.19min,996182.06,871248.75,106445.25,59488.54,337394.38,82950.9
609/372.0334mz/3.19min,538363.75,408587.3,0.0,0.0,263122.06,0.0
610/597.1018mz/3.2min,402185.88,342588.7,0.0,0.0,70353.664,0.0
611/252.0877mz/3.18min,120879.6,69500.48,169236.0,93073.78,27527.121,59556.516
612/210.0771mz/3.21min,40122.05,96764.266,204524.0,157698.02,146847.56,104827.164
614/315.1563mz/3.22min,26405.873,25862.16,261351.6,154819.06,101366.484,0.0
615/196.9761mz/3.22min,686877.56,735959.2,616136.6,452196.25,660681.8,605577.5
617/188.0353mz/3.22min,105893.06,126187.92,354198.0,308505.4,146616.16,54016.562
618/209.0456mz/3.22min,15595.273,19556.46,222638.84,613615.5,424882.47,0.0
619/206.0822mz/3.23min,600376.5,821504.6,207092.89,82496.14,99917.33,298265.8
621/306.9474mz/3.23min,665292.2,972686.3,1305983.4,935575.7,852770.7,151477.3
622/245.0125mz/3.24min,62130.188,38775.54,429342.62,212734.25,111855.19,0.0
623/569.283mz/3.25min,240333.75,183647.94,1379735.4,725872.94,857237.25,72546.33
625/585.278mz/3.25min,1821063.6,1469769.4,1381900.2,923130.25,1108566.4,544413.9
626/242.0457mz/3.24min,204705.69,83024.76,978658.44,90453.05,143544.27,0.0
627/280.0827mz/3.22min,31971.062,49252.508,378014.62,66651.19,31539.717,11091.174
628/271.1663mz/3.26min,7881.0337,15942.418,198160.4,29080.771,20341.24,0.0
629/334.1621mz/3.26min,0.0,7735.117,144796.5,30504.844,14269.543,0.0
631/295.1018mz/3.27min,35211.45,47302.426,389196.25,123053.164,430638.12,0.0
633/221.0819mz/3.28min,0.0,0.0,0.0,165662.14,42943.008,0.0
634/294.0984mz/3.27min,318096.38,423499.44,2657998.2,1005588.94,2983227.0,0.0
635/167.035mz/3.25min,835019.0,450337.72,226204.89,497914.5,1419618.0,8779.59
636/293.0668mz/3.27min,0.0,0.0,61729.87,1863090.1,727857.2,0.0
637/380.0621mz/3.28min,720452.2,814792.56,254061.8,213596.4,178404.89,0.0
638/349.1403mz/3.28min,213520.9,372754.84,319419.5,218593.83,228800.14,123979.81
639/225.0405mz/3.28min,0.0,0.0,56196.92,122274.914,164180.16,0.0
640/317.0668mz/3.28min,333864.75,431948.1,112225.53,79336.24,65359.863,0.0
645/268.0616mz/3.3min,259903.55,302270.03,0.0,0.0,58642.61,0.0
647/246.0966mz/3.3min,278131.62,376234.88,281281.78,138832.22,159406.52,98536.19
648/245.0932mz/3.3min,2046007.9,2813407.8,1985938.5,1017267.8,1177011.5,744024.9
649/171.0663mz/3.37min,384187.72,438868.84,1239833.4,724432.4,448319.6,130205.85
650/214.1084mz/3.31min,0.0,0.0,115555.54,0.0,0.0,0.0
651/301.1406mz/3.32min,82620.23,165394.64,146594.66,26023.639,72573.19,26346.275
654/541.1829mz/3.35min,0.0,0.0,0.0,131942.52,42060.254,0.0
655/282.0806mz/3.35min,159039.56,329140.7,71916.33,63719.664,40562.094,314219.8
656/280.0827mz/3.3min,23462.164,20240.914,202041.12,27195.637,7966.1,0.0
657/178.051mz/3.36min,628503.3,1274984.8,1794339.4,615143.25,687284.06,318349.38
659/180.0666mz/3.36min,762588.5,736561.3,4755003.0,1284221.5,667394.44,21527.45
660/457.2304mz/3.36min,30716.89,19424.79,99744.42,83384.51,101619.42,0.0
661/275.0562mz/3.37min,176374.48,52394.832,115850.6,366245.72,1433305.2,0.0
662/181.0508mz/3.37min,522583.56,572242.06,1721978.1,705524.0,687710.1,398487.88
664/186.9803mz/3.39min,0.0,0.0,371821.1,427050.94,145385.58,0.0
666/461.0725mz/3.4min,0.0,0.0,429734.22,338915.4,117003.39,0.0
667/238.0873mz/3.39min,264409.5,407540.12,408705.16,154690.48,303641.06,0.0
668/144.0455mz/3.39min,43290.07,86995.016,73654.87,29492.23,15745.256,42899.03
669/252.0878mz/3.39min,283313.88,383908.3,901195.1,238314.39,219240.08,68920.75
670/421.0056mz/3.4min,1770611.1,1445896.1,1502365.4,1786606.8,1751388.8,1960301.6
671/236.0928mz/3.41min,706986.1,961614.4,597501.0,804546.25,554019.6,1355300.8
672/377.1351mz/3.41min,70229.08,173369.62,140127.7,122252.03,94897.28,107016.27
673/164.0353mz/3.41min,0.0,0.0,181385.34,0.0,0.0,0.0
674/356.0385mz/3.41min,89529.63,98658.37,0.0,0.0,0.0,0.0
675/282.0984mz/3.44min,22160.781,28179.232,14177.594,41608.824,22647.656,1768894.4
676/271.0612mz/3.42min,30608820.0,39210100.0,386608.12,190279.38,6525941.5,0.0
677/543.1299mz/3.42min,3499970.0,5033480.5,0.0,0.0,212814.62,0.0
680/272.0234mz/3.42min,0.0,0.0,79948.21,5544.7812,0.0,0.0
681/214.1084mz/3.45min,7369.962,19572.047,107959.734,9143.711,0.0,4984.791
682/283.1299mz/3.44min,238188.66,292062.3,309969.56,232057.44,249363.97,202715.69
684/331.0461mz/3.44min,364159.44,555473.4,0.0,0.0,217294.84,0.0
690/349.1403mz/3.45min,84316.24,139175.2,117687.766,94303.55,88031.86,70542.25
693/245.0455mz/3.47min,1552821.0,1457026.1,1692178.2,1897144.4,1596357.5,18705.715
694/289.0354mz/3.47min,389939.25,440542.53,464219.4,480296.75,410290.44,0.0
695/246.0488mz/3.47min,208123.39,182221.19,211432.17,258558.06,212476.03,0.0
696/258.0984mz/3.47min,113013.01,161863.53,74011.19,67784.11,40552.688,132280.92
697/271.1664mz/3.48min,125515.74,154562.3,776838.56,137696.86,71206.25,0.0
698/193.0506mz/3.48min,127677.484,160614.05,1563613.4,1497175.1,1965478.4,0.0
699/334.1622mz/3.48min,84768.3,93096.51,479161.62,96917.234,41345.53,0.0
700/194.0458mz/3.48min,247919.08,292815.56,1307001.6,376291.97,196196.92,0.0
705/412.9526mz/3.49min,30761.992,103420.266,0.0,0.0,0.0,0.0
706/249.0227mz/3.49min,2805090.0,2361960.5,2507378.0,2991818.0,2974893.5,3542368.2
709/413.0875mz/3.5min,4531.4614,0.0,132681.62,29756.297,54016.78,0.0
710/517.0988mz/3.54min,0.0,0.0,242695.86,9839.738,0.0,0.0
711/214.051mz/3.5min,1522317.4,2270069.8,1945111.5,1503326.4,1620665.1,1374445.8
712/137.0244mz/3.5min,160396.75,168096.17,112370.9,126582.984,161851.4,185899.5
714/315.1562mz/3.51min,150572.03,250930.55,149561.03,88065.27,121944.61,80696.33
715/196.0615mz/3.53min,130434.09,98821.0,60957.348,4212.3623,34283.453,54464.99
716/262.9211mz/3.52min,462225.88,536234.1,784695.75,603769.0,514385.6,355708.53
717/279.9958mz/3.52min,14546415.0,11035346.0,10763604.0,12623581.0,12957177.0,14422647.0
719/433.104mz/3.53min,84415.086,0.0,404014.2,76777.73,185117.22,0.0
720/560.9991mz/3.52min,1928417.1,1665537.8,1798745.0,1865979.6,1924671.6,2282461.8
721/431.0983mz/3.52min,2187530.5,291727.06,10265148.0,2204097.5,4539045.5,0.0
723/447.0932mz/3.55min,0.0,0.0,1674025.9,125645.695,64733.883,0.0
724/206.0458mz/3.55min,0.0,0.0,260902.48,595667.94,766677.7,0.0
725/181.0507mz/3.57min,919748.25,1185772.2,6302769.5,2528133.8,4746781.0,105016.01
728/182.0539mz/3.57min,71426.32,99560.93,545793.06,213125.67,408502.53,0.0
730/223.0612mz/3.57min,443026.56,357086.22,714227.1,662312.94,840694.25,481055.62
731/240.0878mz/3.57min,412826.62,539458.9,237374.61,286303.56,344873.56,305846.97
732/191.0713mz/3.57min,0.0,0.0,455201.94,82191.586,0.0,0.0
733/164.0175mz/3.57min,94208.82,85335.31,260421.94,344919.47,258517.94,26216.512
736/145.087mz/3.59min,415809.78,451607.0,632239.1,337884.88,328766.44,36212.383
738/853.4203mz/3.58min,244412.34,170564.25,282882.88,334874.94,467966.28,112069.3
739/517.0987mz/3.59min,0.0,0.0,391989.16,17535.617,0.0,0.0
740/366.1337mz/3.59min,3654.6826,4973.2734,128346.6,73952.3,23105.582,24912.709
742/407.0045mz/3.6min,808888.3,664937.06,605956.75,767049.3,750876.3,881439.9
743/405.0106mz/3.6min,12381539.0,10232058.0,9350332.0,11636524.0,11091811.0,13236791.0
744/341.0329mz/3.6min,295264.25,147434.36,64384.625,391224.72,1089143.1,4755.6187
745/330.0621mz/3.6min,0.0,0.0,146834.28,55638.645,31284.627,0.0
746/430.1141mz/3.61min,3795.586,0.0,476361.9,90210.16,138039.77,0.0
747/165.0556mz/3.61min,388279.38,536282.0,238847.1,120092.445,250064.53,338078.03
748/349.1403mz/3.63min,47341.14,100871.6,61378.586,47186.426,46072.95,4568.6143
751/529.2191mz/3.62min,0.0,0.0,427428.44,35043.832,0.0,0.0
752/376.1035mz/3.62min,425916.03,40474.94,1348612.6,213974.33,738981.44,6696.09
753/235.0611mz/3.61min,29128.838,16908.322,1893036.2,323059.72,89702.04,0.0
754/285.1455mz/3.64min,113664.44,229827.23,156901.23,102466.47,106765.01,40379.43
755/485.193mz/3.66min,0.0,0.0,607762.3,229898.05,95607.42,0.0
759/301.0354mz/3.66min,3172205.5,2829336.0,341091.34,102072.25,666153.0,0.0
760/541.1826mz/3.67min,0.0,0.0,4152.481,595237.94,267960.12,0.0
761/385.2346mz/3.67min,339574.78,181193.3,0.0,101398.7,219188.06,0.0
762/144.0455mz/3.67min,878510.2,1640474.5,2204223.8,268763.4,347490.62,0.0
765/192.0302mz/3.68min,0.0,0.0,191306.0,22738.924,0.0,0.0
766/317.0668mz/3.69min,537677.3,379427.16,158651.94,150991.84,105028.13,0.0
767/501.1038mz/3.69min,0.0,0.0,608732.1,0.0,0.0,0.0
768/287.1434mz/3.7min,0.0,0.0,166501.92,651391.2,194409.3,0.0
769/349.1403mz/3.71min,82449.38,140253.03,95813.17,64821.13,69412.23,21476.379
771/950.3218mz/3.71min,841295.4,678438.2,143030.9,293545.56,288060.75,501504.12
773/485.193mz/3.71min,0.0,0.0,2021217.9,624632.9,116371.69,0.0
774/247.0612mz/3.72min,103863.23,107898.96,497038.1,208166.89,192213.42,200930.39
777/339.0177mz/3.74min,2241830.0,1832535.0,3733255.0,3300590.5,4617226.5,0.0
779/177.0196mz/3.74min,30888.242,371400.1,0.0,0.0,3656.467,0.0
782/315.0148mz/3.75min,798772.8,382985.3,345171.34,64659.01,108491.9,0.0
783/455.9949mz/3.76min,638353.44,1052556.5,0.0,0.0,20617.8,0.0
784/193.0505mz/3.76min,5014.6953,14937.233,56976.055,35325.688,144215.06,0.0
785/190.0384mz/3.76min,0.0,7910.3066,412427.03,42236.062,48944.258,0.0
786/504.1875mz/3.77min,0.0,0.0,142959.69,0.0,0.0,0.0
787/361.1403mz/3.77min,129489.66,240486.94,267214.78,172396.03,154595.86,82792.65
789/230.0823mz/3.78min,562148.4,999674.56,0.0,0.0,3893.595,0.0
790/200.1009mz/3.79min,683218.5,1052472.0,1814510.1,1272257.5,397246.94,100283.15
791/199.0976mz/3.78min,6701618.0,10425196.0,18001340.0,12129485.0,4043126.2,1028626.1
792/235.0248mz/3.77min,195364.25,144725.3,862010.94,377330.75,727772.44,0.0
793/191.035mz/3.78min,403544.1,268638.2,494430.8,724602.7,1440421.1,0.0
795/209.0819mz/3.79min,833813.2,955638.9,4074.5215,3971.3086,156917.67,22826.768
796/155.1078mz/3.79min,681823.2,899956.7,1743108.4,1138666.4,350356.62,95308.17
799/358.1293mz/3.79min,0.0,0.0,391623.78,48992.367,0.0,0.0
800/835.41mz/3.79min,805326.1,422368.1,71702.8,334204.56,449045.34,178760.92
801/898.4056mz/3.79min,596731.3,322249.94,82271.02,262476.84,352680.9,162183.2
802/234.0771mz/3.8min,68779.05,106193.84,61656.586,12812.6,44320.23,93391.65
803/285.182mz/3.8min,425636.16,517966.06,2263838.0,429293.5,154430.02,0.0
804/300.0513mz/3.8min,70307.61,203601.48,3963.222,0.0,0.0,0.0
806/321.1588mz/3.8min,27282.037,74611.58,444484.03,9843.227,0.0,0.0
807/348.1773mz/3.81min,360481.3,395978.44,1532269.8,222503.77,128523.47,0.0
808/261.0403mz/3.81min,31710.086,14928.749,50872.668,160486.06,216561.83,0.0
809/342.0464mz/3.8min,72506.0,58652.76,120344.55,388232.03,520005.7,0.0
810/261.0768mz/3.81min,86929.734,70023.77,271046.22,203279.48,199028.72,161092.2
811/279.0511mz/3.8min,204891.42,179355.81,377347.06,1044073.9,1472021.2,0.0
814/292.9317mz/3.74min,1702823.2,1786482.8,23023.164,217122.86,1457899.8,0.0
816/412.1036mz/3.82min,367186.78,29645.148,4019935.0,449917.5,745469.5,0.0
818/421.0056mz/3.83min,225720.45,208725.28,174081.86,210167.77,217376.9,292177.44
822/192.0666mz/3.84min,14195.339,4443.0156,305807.06,36127.387,31761.729,0.0
823/377.1352mz/3.84min,15898.942,0.0,0.0,0.0,0.0,271190.84
824/459.2823mz/3.85min,94111.04,122566.26,1975642.5,2005513.9,2237838.5,0.0
825/522.2782mz/3.85min,27946.57,40127.926,757872.7,681998.7,737754.06,0.0
826/259.0612mz/3.84min,533733.8,377271.8,95673.445,70804.305,127630.016,0.0
827/413.0877mz/3.84min,32943.555,5997.1514,6907704.0,628125.4,665939.4,0.0
828/495.2592mz/3.85min,0.0,7296.204,544909.2,222035.86,248007.58,0.0
829/516.2243mz/3.85min,0.0,0.0,460588.06,47583.957,0.0,0.0
830/587.225mz/3.86min,0.0,0.0,50191.56,463134.0,49715.56,0.0
832/324.1454mz/3.87min,0.0,0.0,0.0,711464.5,560010.7,0.0
833/195.0662mz/3.87min,61578.91,85909.57,389802.88,110475.58,276871.9,94696.03
835/185.1183mz/3.88min,264774.7,17614.105,216217.2,346393.03,144971.53,20124.504
836/330.062mz/3.89min,9489.176,0.0,477829.56,185403.44,123261.39,0.0
837/395.077mz/3.89min,1273555.9,502588.84,6501312.0,1868618.4,3369878.2,0.0
838/458.0729mz/3.89min,461640.84,218661.56,3055714.5,722320.44,1172957.5,0.0
839/431.0537mz/3.89min,23032.182,32883.492,667915.44,79361.83,129209.49,0.0
840/459.0762mz/3.89min,102008.164,44039.332,687535.7,166911.31,283002.75,0.0
841/791.1623mz/3.89min,8071.585,0.0,589613.0,33743.69,125255.51,0.0
842/342.0616mz/3.89min,898668.3,1213161.4,0.0,0.0,73831.766,0.0
844/305.9633mz/3.9min,1817083.5,1301300.6,0.0,201570.38,1149047.6,0.0
845/368.9586mz/3.9min,647627.2,472388.16,0.0,65194.24,410229.97,0.0
848/273.0405mz/3.91min,1262010.1,766182.3,944107.56,2020281.0,5251985.5,0.0
850/484.1612mz/3.92min,0.0,0.0,469200.97,38099.945,0.0,0.0
851/547.0883mz/3.91min,0.0,0.0,0.0,24907.416,256032.98,0.0
852/426.1768mz/3.92min,0.0,0.0,0.0,449250.7,320638.38,0.0
854/229.0618mz/3.92min,15245.14,16485.752,376902.2,520991.72,192475.5,0.0
855/224.0645mz/3.93min,65702.61,93436.8,559787.94,207486.5,221429.5,30684.873
856/223.0612mz/3.93min,918751.56,825514.9,4896383.5,1911348.5,1892878.9,362736.84
857/179.0713mz/3.93min,143731.47,121715.43,755951.8,284417.4,442853.4,39423.887
858/303.0511mz/3.93min,197528.16,229037.45,96758.195,122604.02,193131.6,0.0
859/261.0768mz/3.94min,314434.84,40473.367,534435.5,122038.05,1101232.2,412048.0
860/180.0667mz/3.93min,30089.674,57921.258,468152.75,45156.52,44586.633,0.0
862/245.0455mz/4.03min,1067854.2,909046.2,2553080.2,1773055.2,2076470.1,0.0
863/193.0382mz/3.94min,0.0,8314.684,867060.75,376948.2,106723.55,0.0
864/262.1084mz/3.94min,0.0,0.0,296046.38,134950.67,29819.98,0.0
865/298.0852mz/3.94min,0.0,0.0,278404.2,47662.367,0.0,0.0
866/461.1083mz/3.94min,0.0,0.0,395796.66,3996.0967,53279.043,0.0
868/267.1238mz/3.95min,0.0,0.0,0.0,626675.0,940447.9,46318.52
870/501.1039mz/3.95min,0.0,0.0,4081708.2,157502.84,194920.62,0.0
873/356.0409mz/3.96min,947495.4,997930.7,226121.25,70834.84,134513.1,0.0
878/486.1771mz/4.02min,0.0,0.0,404268.5,78769.57,0.0,0.0
880/246.9261mz/3.97min,61131.15,152056.45,56893.625,329146.6,222216.1,49671.89
882/357.1172mz/3.98min,0.0,0.0,318041.0,49511.125,0.0,0.0
883/356.1137mz/3.99min,0.0,0.0,1583245.6,272525.28,29186.027,0.0
884/309.1014mz/3.99min,398114.62,343331.4,317514.34,357291.56,393969.84,403345.9
887/587.2248mz/3.99min,0.0,0.0,56059.02,588162.3,42024.953,0.0
888/206.0539mz/4.0min,769069.56,540815.7,798621.56,386689.97,1309459.0,10299.562
890/205.0506mz/4.0min,7557501.0,5350134.5,8533477.0,4373727.0,11851346.0,397571.88
891/361.1401mz/4.0min,56720.293,144645.08,765340.7,723089.25,397323.28,0.0
892/248.0802mz/4.0min,17399.346,76740.53,409844.34,391550.8,206363.97,0.0
893/317.1507mz/4.0min,18736.305,65708.99,388519.72,353438.16,184891.67,0.0
895/459.2023mz/4.0min,0.0,0.0,116096.17,78662.73,56212.445,0.0
896/265.1081mz/4.01min,0.0,0.0,0.0,654070.5,707584.7,0.0
898/426.1769mz/3.97min,0.0,0.0,0.0,432181.72,249344.27,0.0
900/472.198mz/4.0min,0.0,0.0,515068.72,140499.2,4513.341,0.0
901/291.0511mz/4.0min,191718.03,22473.848,231118.94,433108.62,955929.1,0.0
903/289.0354mz/4.03min,83285.945,71370.61,265823.8,144558.89,189709.27,0.0
905/275.0561mz/4.03min,35578.33,0.0,192042.16,79629.89,252386.28,0.0
907/399.1082mz/4.03min,69326.63,5303.615,418124.84,138027.02,124074.305,0.0
908/470.1825mz/4.03min,0.0,0.0,676945.44,238104.23,5058.331,0.0
909/179.0713mz/4.04min,354190.4,279215.78,2597724.0,529508.4,2043376.2,98908.16
910/300.0514mz/4.04min,3111488.2,4953880.5,322634.94,173910.06,1152553.2,0.0
911/373.0929mz/4.05min,0.0,0.0,1075200.0,30946.598,13680.657,0.0
912/330.0618mz/4.02min,0.0,0.0,260121.73,164127.58,4323.0225,0.0
913/431.0982mz/4.06min,371705.44,13013.045,7986094.5,1507687.4,2210112.0,0.0
914/261.0768mz/4.06min,208768.9,4747.837,339726.16,43856.46,903276.8,147896.16
915/270.0408mz/4.06min,0.0,0.0,534867.7,168032.55,111492.47,0.0
918/191.0349mz/4.07min,5579.3833,10530.326,481569.6,4063.5344,10780.847,5783.5845
919/486.1771mz/4.07min,0.0,0.0,754272.2,127336.95,0.0,0.0
921/299.1071mz/4.08min,14068.633,5116.971,111208.84,89117.125,57591.15,0.0
923/468.1663mz/4.08min,0.0,0.0,1073355.9,622651.44,87220.43,0.0
924/285.0405mz/4.08min,105137.14,42449.34,330769.78,115646.84,0.0,0.0
925/341.0334mz/4.11min,163462.1,98592.43,348640.6,441151.78,864707.06,0.0
926/259.0612mz/4.1min,4981.7812,0.0,167160.25,10473.51,38582.555,67026.28
930/412.9525mz/4.1min,11667963.0,16730516.0,0.0,16394.695,2770049.0,0.0
931/177.0191mz/4.1min,83930.97,121573.234,0.0,0.0,0.0,0.0
932/293.0668mz/4.11min,0.0,0.0,0.0,108762.38,9611.313,0.0
933/454.1873mz/4.11min,0.0,0.0,247072.12,36366.188,0.0,0.0
934/261.0404mz/4.11min,73710.016,157283.62,307313.22,669172.8,859929.44,0.0
935/313.0355mz/4.11min,376648.94,448232.62,1611555.5,510455.6,183468.89,0.0
938/325.1195mz/4.12min,85557.125,745397.6,0.0,0.0,0.0,0.0
939/304.1191mz/4.12min,0.0,0.0,270100.44,26607.92,0.0,0.0
940/365.0989mz/4.12min,4880.772,0.0,27831.229,83747.25,306353.12,0.0
941/302.1034mz/4.13min,31009.979,0.0,44392.652,78056.75,328832.9,0.0
942/221.0455mz/4.12min,10000.922,30544.764,5967408.0,908721.1,1925256.0,5481.582
943/794.9234mz/4.14min,40626.65,439149.75,0.0,0.0,0.0,0.0
946/396.9576mz/4.14min,5319592.5,16380942.0,0.0,0.0,531388.2,0.0
947/398.9631mz/4.15min,99631.25,310416.84,0.0,0.0,0.0,0.0
948/225.1132mz/4.14min,292621.22,295603.6,734954.25,235749.19,236222.52,403706.56
950/470.1823mz/4.15min,0.0,0.0,1178599.5,137849.44,0.0,0.0
951/454.1871mz/4.22min,37636.86,82489.65,254285.22,2244365.5,328534.97,0.0
955/165.0557mz/4.17min,2203045.5,2167064.8,2078697.1,1388674.9,2280074.0,148214.4
957/281.1429mz/4.17min,102334.625,0.0,46292.63,800903.2,40757.203,0.0
958/395.077mz/4.18min,642418.56,137374.9,6325933.5,1064310.0,2315703.8,0.0
959/396.0803mz/4.19min,132772.1,24852.07,1440576.4,242439.28,527625.2,0.0
960/485.1926mz/4.18min,0.0,0.0,257555.45,89248.22,4784.7803,0.0
961/314.0307mz/4.19min,1734235.9,1985868.1,707498.2,230696.39,330345.94,0.0
963/472.1974mz/4.21min,0.0,0.0,1363493.5,552289.5,33965.836,0.0
964/159.1026mz/4.19min,692950.94,484854.06,387249.0,1372369.4,1773358.2,14092.885
966/531.0934mz/4.2min,628300.4,382659.7,47940.266,107708.555,319326.44,0.0
967/498.2133mz/4.19min,4488.123,24189.586,385479.28,748832.0,117384.83,0.0
968/341.0334mz/4.19min,650171.1,186691.48,34714.96,43702.094,2154686.8,71002.82
969/451.2237mz/4.2min,0.0,0.0,646159.4,243827.66,100573.93,0.0
971/294.1711mz/4.21min,0.0,0.0,0.0,48296.223,142782.38,0.0
973/484.1611mz/4.18min,0.0,0.0,210827.88,3988.6606,3703.954,0.0
974/299.0197mz/4.22min,1935470.0,1064261.9,232021.12,103149.57,197024.28,0.0
975/301.0719mz/4.23min,374245.6,631229.2,4183.0396,0.0,486411.84,0.0
976/263.1288mz/4.22min,0.0,0.0,0.0,1126686.8,1324097.4,0.0
977/382.1869mz/4.22min,0.0,0.0,0.0,2525984.2,2996819.8,0.0
979/991.4343mz/4.23min,0.0,0.0,690083.94,51161.656,0.0,0.0
980/495.2138mz/4.23min,68644.36,88535.13,14636484.0,3786701.8,1030147.9,0.0
981/454.1871mz/4.26min,77954.51,152602.95,2901233.5,2345504.5,353285.5,0.0
982/473.1816mz/4.24min,0.0,0.0,434997.22,341718.0,341008.94,0.0
985/597.2456mz/4.3min,0.0,0.0,124104.375,701045.2,52478.445,0.0
986/354.1344mz/4.24min,375948.3,550289.44,667068.5,269969.3,248209.88,0.0
987/536.1775mz/4.24min,30777.387,105243.06,6716392.0,4535909.0,3910933.8,46287.234
988/509.1584mz/4.24min,0.0,11882.148,1686411.9,554273.2,536638.4,0.0
989/519.1875mz/4.24min,3875.9087,45193.34,2741228.2,2216386.5,2255541.0,5881.1196
990/300.0878mz/4.24min,816076.2,409219.3,594930.06,418758.44,1447931.8,0.0
992/363.0831mz/4.25min,141563.72,74876.91,106123.14,61732.188,239966.81,0.0
995/561.209mz/4.25min,0.0,0.0,426535.47,99964.75,0.0,0.0
996/487.1973mz/4.25min,0.0,0.0,359410.2,239716.34,210923.44,0.0
997/504.1875mz/4.26min,0.0,0.0,614364.4,343168.25,237376.98,0.0
999/533.1779mz/4.26min,0.0,0.0,1223864.6,482916.44,307075.88,0.0
1000/477.1685mz/4.25min,0.0,0.0,332684.72,86171.766,68951.0,0.0
1004/534.1812mz/4.26min,0.0,0.0,322025.9,117143.23,69166.55,0.0
1005/433.2594mz/4.27min,0.0,0.0,276084.4,114976.38,107806.38,0.0
1006/215.1289mz/4.24min,35940.53,25452.57,23515.805,114423.74,129454.27,114073.836
1007/552.1728mz/4.27min,0.0,0.0,275030.4,202023.6,137708.55,0.0
1010/303.0511mz/4.28min,387565.5,925019.06,0.0,0.0,85605.69,0.0
1011/279.0445mz/4.27min,125300.05,37118.895,404601.6,192869.73,139246.06,6497.92
1014/465.2394mz/4.29min,5173.7305,9116.998,554796.5,282208.34,155041.03,0.0
1015/509.2293mz/4.3min,0.0,0.0,643862.1,90102.85,36717.637,0.0
1017/317.1971mz/4.31min,157983.94,43658.168,0.0,49174.74,60848.527,1286085.8
1019/303.0775mz/4.31min,101293.99,99636.45,0.0,0.0,0.0,0.0
1020/567.235mz/4.3min,0.0,0.0,552035.5,24709.086,0.0,0.0
1021/325.1196mz/4.32min,10744.898,245977.34,0.0,0.0,0.0,0.0
1023/285.0405mz/4.34min,403235.12,847149.2,115252.414,9610.606,29215.684,0.0
1024/245.0455mz/4.34min,381038.62,615406.6,705365.1,326450.28,96921.87,0.0
1026/454.1871mz/4.32min,82174.734,152602.95,9931797.0,5959331.0,589760.6,0.0
1027/273.0405mz/4.34min,1854865.8,929390.3,5806115.0,6700589.5,14205151.0,0.0
1028/276.8505mz/4.35min,109326.555,8389.158,415270.44,644662.4,591297.1,177572.94
1029/280.8464mz/4.34min,101698.234,0.0,370315.94,606153.8,542283.0,165605.73
1030/547.0884mz/4.34min,66746.28,3910.044,367047.06,703458.8,4227035.0,0.0
1031/366.1344mz/4.34min,0.0,0.0,119945.234,28817.865,0.0,0.0
1032/278.8485mz/4.34min,213323.33,43144.64,813703.06,1287017.1,1174004.9,340796.47
1033/274.0439mz/4.35min,280501.44,133691.72,827257.7,987068.8,2123144.8,0.0
1034/583.109mz/4.35min,0.0,0.0,918696.56,205584.14,310718.97,0.0
1035/275.0926mz/4.35min,68103.37,36924.15,0.0,46873.957,444719.2,5339.397
1036/336.0362mz/4.35min,210038.94,93210.83,638747.0,752742.25,1292121.2,0.0
1038/500.1926mz/4.35min,0.0,0.0,725024.94,191258.75,12182.83,0.0
1039/509.277mz/4.35min,495631.6,571551.5,99103.68,14383.223,45570.355,0.0
1040/370.9419mz/4.36min,226269.88,387355.16,8293.268,7174.4727,19574.209,0.0
1042/493.164mz/4.36min,0.0,0.0,129961.63,4314.2656,0.0,0.0
1043/909.382mz/4.35min,0.0,0.0,235438.86,24034.82,0.0,0.0
1044/468.1663mz/4.44min,31415.379,26846.412,800412.2,607698.0,296139.16,0.0
1045/441.1915mz/4.36min,0.0,0.0,106526.1,106874.4,100090.88,0.0
1046/517.1827mz/4.36min,9947.575,22121.875,3726990.0,962991.56,104694.98,0.0
1047/490.1639mz/4.36min,0.0,0.0,1957327.8,218461.33,21535.268,0.0
1048/504.1875mz/4.37min,0.0,0.0,161981.44,104472.46,57849.152,0.0
1049/263.1287mz/4.37min,0.0,0.0,0.0,58956.188,130311.47,0.0
