"","PC1","PC2","PC3","PC4","PC5","PC6"
"70/196.0108mz/2.26min",0.019501,0.0055988,-0.014935,-0.072018,-0.014116,0.47135
"71/144.0455mz/2.34min",-0.0042152,-0.0034381,-0.01349,-0.010178,-0.0044544,0.098715
"73/188.0353mz/2.4min",-0.00060892,0.0031101,-0.0035478,-0.0054065,0.00017228,-0.072248
"74/139.0401mz/2.45min",0.013364,0.027889,0.026176,-0.0046793,0.019028,0.23765
"75/769.234mz/2.57min",0.006059,0.02288,-0.001956,0.0065633,-0.014909,0.06991
"76/815.2397mz/2.57min",0.0077517,0.026375,-0.00039886,0.0096169,-0.011806,-0.00028733
"79/158.0823mz/2.72min",-0.00016164,-0.0068638,-0.01678,-0.0019328,-0.013103,0.00072526
"82/158.0823mz/2.81min",-0.002907,-0.0058625,-0.015526,-0.0072756,-0.0158,-0.014286
"83/131.0714mz/2.81min",0.0023948,-0.00012691,0.0095273,-0.010491,-0.0077142,0.029017
"87/186.1136mz/2.95min",-0.0061297,-0.0095872,0.017325,0.0010902,0.0054879,0.014395
"88/426.19mz/2.97min",0.0082119,0.032782,0.0067699,-0.012651,-0.026878,-0.028821
"89/192.0667mz/2.97min",-0.0034532,-0.0024991,-0.024623,-0.0073401,-0.018752,-0.029338
"90/153.0558mz/2.98min",0.018478,0.035686,0.031288,-0.013803,0.027211,-0.037021
"92/165.0557mz/3.02min",0.0032232,0.00015938,0.0058203,-0.0027603,-0.005666,0.029347
"93/173.082mz/3.04min",-0.004277,-0.0079149,-0.014156,-0.0049011,2.1006e-06,0.014234
"94/164.0354mz/3.05min",0.00028104,-0.0048047,-0.0044531,-0.0038499,-0.0064019,0.029114
"95/186.0772mz/3.05min",-0.00011194,0.0021977,8.1534e-05,0.0012355,-0.0020843,-0.014523
"96/456.2006mz/3.1min",0.0028686,0.032606,0.0079009,-0.021334,-0.01822,-0.044842
"99/245.0932mz/3.2min",0.0032705,0.010609,0.0078091,-0.0058315,-0.007188,-0.029196
