Filename,POS_D5-Ctrl-a-P-EAMeOH_Run28.mzML,POS_D5-Ctrl-b-P-EAMeOH_Run31.mzML,POS_D5-Ctrl-c-P-EAMeOH_Run34.mzML,POS_D5-211-C1-a_Run91.mzML,POS_D5-211-C1-b_Run94.mzML,POS_D5-211-C1-c_Run97.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
911/349.321mz/8.58min,667464.4,691857.75,804005.44,2473631.8,1651628.9,1836996.9
912/797.662mz/8.6min,849696.56,686990.4,210127.84,0.0,0.0,10864.423
913/350.1774mz/8.64min,3425.064,0.0,0.0,498998.94,340760.47,500583.25
914/379.3357mz/8.63min,843001.44,706189.25,568148.4,5093825.5,5471005.0,5457717.0
915/340.3571mz/8.68min,117368.09,130037.27,101687.05,494866.2,431914.97,295837.1
916/366.3727mz/8.67min,260667.38,287298.72,465828.34,422409.0,842919.94,682632.94
917/377.3199mz/8.71min,928050.5,888493.94,827090.44,1322177.8,3234048.2,1453635.5
919/546.4302mz/8.71min,2443487.0,2844977.2,1591969.8,2918610.5,2044022.0,2364163.5
920/377.3199mz/8.82min,3007157.0,2985153.5,2778176.2,4142692.8,1338454.0,4146424.8
921/377.3517mz/8.82min,110104.43,121734.49,197551.88,447115.1,304992.5,386462.3
922/553.3893mz/8.9min,544688.44,465311.9,371607.66,545602.3,373078.8,404295.9
923/687.5316mz/8.92min,137861.66,128307.875,322034.62,1162742.5,874169.0,1098204.2
924/703.5267mz/8.94min,188956.81,110881.62,164832.89,886400.56,368867.44,763682.94
925/797.6611mz/8.96min,111817.8,115249.086,140734.64,20707.852,0.0,3809.2612
926/379.3357mz/8.96min,4590237.0,4299401.0,3806143.2,1751427.6,1682138.1,1891416.4
927/823.6784mz/8.97min,25630958.0,14929377.0,14819836.0,34709840.0,22990246.0,31765494.0
929/851.7093mz/8.97min,21203614.0,18404340.0,23437390.0,1948030.0,382625.3,1131244.5
930/883.7714mz/8.97min,0.0,0.0,0.0,1515281.0,0.0,0.0
931/909.7872mz/8.97min,0.0,0.0,0.0,1078458.4,0.0,0.0
932/377.32mz/8.97min,1435012.9,1586490.0,1451491.0,1163865.4,992583.7,1126289.8
935/378.3233mz/8.97min,306198.84,477993.84,303042.66,345379.97,300321.1,342283.84
936/481.292mz/8.98min,2796934.8,2753018.0,2691621.8,5193484.5,3623744.8,4330950.0
937/879.7402mz/8.98min,0.0,3076842.5,3250293.5,0.0,2865743.2,3609649.2
938/853.7207mz/8.97min,21656.715,2776087.0,3365092.2,134087.62,30726368.0,17319896.0
939/395.3305mz/8.98min,326188.62,341743.03,333324.75,448069.56,373523.0,412614.62
940/827.7086mz/8.98min,0.0,2172307.5,2165005.5,0.0,38269.414,57869.4
941/467.313mz/8.98min,69791.26,59649.01,58742.695,240249.16,91298.34,123244.586
942/377.352mz/9.02min,142794.0,117113.93,207169.52,620469.44,404080.94,470058.53
943/745.5371mz/9.0min,1599416.5,1574162.6,967694.75,620777.2,562043.0,659725.0
944/717.5059mz/9.05min,1427788.9,1273997.1,1165104.1,1136788.6,1066642.2,1197158.9
945/352.339mz/9.05min,1158877.2,1117087.6,1050375.5,1380993.2,1101576.4,1103948.0
946/687.5316mz/9.1min,389228.53,404885.12,369517.72,120905.72,346892.3,397698.6
947/546.4301mz/9.09min,3356.7456,3397.8599,7316.231,45635.234,37562.6,66977.12
948/463.3312mz/9.19min,36519.6,33513.45,485077.53,34945.348,4071.8687,58447.312
949/869.7202mz/9.26min,197022.28,106800.0,97408.63,1910830.5,500707.34,531006.5
950/717.5059mz/9.27min,852779.0,996735.5,940255.75,560629.6,524088.56,547634.0
951/549.4484mz/9.38min,314674.7,344965.7,284487.7,876698.75,868737.44,971813.44
952/879.7402mz/9.45min,0.0,2175549.5,14073119.0,0.0,3464881.8,204695.05
953/505.4221mz/9.48min,277205.56,298747.25,220768.61,840061.9,794813.06,859467.56
955/421.2344mz/9.49min,0.0,0.0,0.0,220739.31,127040.37,191389.34
956/745.537mz/9.45min,864467.5,885149.8,786175.5,320333.72,257195.86,127207.43
957/588.4674mz/9.61min,703523.1,443565.72,276915.44,973113.3,775421.56,935791.1
958/587.464mz/9.61min,1864480.2,1206528.2,742545.25,2543568.2,2021460.0,2446185.0
959/771.6463mz/9.66min,467685.9,251006.23,161395.95,4948187.0,4381451.5,4887130.5
960/613.4222mz/9.62min,8286986.5,6221275.5,6682799.5,10894207.0,7779705.5,10126096.0
962/587.3704mz/9.63min,499508.84,386859.12,384630.8,1231061.6,912234.8,1042383.7
963/519.3076mz/9.64min,503678.88,396798.97,400813.8,1188776.0,921849.8,1034010.1
964/315.1199mz/9.64min,378370.12,267574.78,266519.28,813164.0,585875.2,674113.5
965/451.2449mz/9.64min,744797.1,584307.8,600983.25,1744533.0,1370158.6,1529602.2
966/383.1824mz/9.64min,814660.9,618506.8,626683.56,1906284.4,1445999.0,1626965.5
968/745.5369mz/9.63min,867455.94,1052977.8,796704.4,258553.69,242630.12,466917.66
969/717.5058mz/9.68min,759393.75,802108.2,873382.0,655405.6,613939.8,589771.6
970/853.7231mz/9.75min,3430.6587,34985016.0,38532092.0,0.0,2878690.8,1139779.5
971/537.3942mz/9.79min,617378.6,641741.44,831199.25,323983.97,297837.0,310145.94
972/216.9226mz/9.84min,757598.94,3569.1697,0.0,68745.43,6893.165,143149.14
973/621.5055mz/9.82min,209802.64,278530.22,196279.02,447671.44,734131.9,742621.94
974/610.1834mz/9.82min,658838.44,686365.44,682826.6,185101.22,211095.8,238009.56
975/743.6153mz/9.89min,854175.25,381156.8,417042.84,4455449.0,3307629.5,3383017.2
976/717.5058mz/9.9min,800933.9,773144.9,779002.25,653211.7,636843.4,614257.0
977/577.4797mz/9.93min,379914.38,465894.28,336648.22,1282062.2,1290870.6,1347636.0
978/771.6463mz/9.9min,4454603.5,1105416.8,1132857.8,351534.62,403819.06,598029.1
979/909.7875mz/9.93min,0.0,0.0,0.0,4081798.8,0.0,0.0
980/226.9513mz/9.93min,5918081.0,3331156.8,3198498.0,4006232.8,2429879.0,3017434.2
983/158.964mz/9.93min,564915.25,318930.78,986496.94,327124.22,218734.31,210195.89
984/797.6622mz/10.02min,517139.12,148405.92,190782.3,3235059.2,1845838.2,3355717.5
985/717.5058mz/10.01min,387296.8,487386.34,299143.72,645823.3,690322.6,774408.6
988/743.6153mz/9.98min,2674279.2,1314696.9,1429757.8,280093.22,663170.94,997652.06
989/771.6455mz/9.97min,995991.2,2414371.8,2054749.5,68437.52,407301.3,401098.03
990/745.5371mz/10.03min,744159.3,720687.9,381174.2,410782.0,388862.25,198627.0
991/533.4535mz/10.06min,213316.36,183325.47,177972.03,660638.8,635383.2,903394.06
992/726.4614mz/10.09min,1349947.2,1212559.5,1272004.6,1091547.5,969391.0,1063650.6
993/685.4352mz/10.09min,14198628.0,12336856.0,12782980.0,11908243.0,10532889.0,11404721.0
994/663.4532mz/10.09min,1126665.9,1025178.0,1101098.2,1094667.5,1032054.44,1087417.6
995/708.5106mz/10.09min,808202.56,734469.3,767312.06,556008.06,526999.56,419209.56
997/879.7401mz/10.16min,0.0,1369649.0,2057986.4,0.0,29779904.0,14703517.0
1000/687.5314mz/10.17min,414458.5,525227.25,464821.94,2382828.5,1961827.5,2001227.8
1001/769.6308mz/10.18min,742484.0,508128.6,566936.44,3443701.0,2883401.0,2825809.5
1002/799.6737mz/10.17min,238102.28,188077.61,60046.5,2661788.8,1777314.9,2213487.5
1003/797.6621mz/10.16min,1614758.1,1263721.8,637562.25,1171569.1,4543254.5,1526105.5
1004/688.5347mz/10.17min,105568.86,236145.8,200536.11,1103905.2,662285.44,692255.1
1005/743.613mz/10.16min,1016991.8,873565.9,822342.44,314327.6,265638.97,260540.11
1007/741.5994mz/10.19min,194844.25,121086.2,228331.8,1375104.8,1343086.9,1170605.5
1008/144.9821mz/10.18min,18340072.0,11139084.0,15302243.0,23185322.0,18834350.0,12707183.0
1009/146.9803mz/10.18min,8319023.5,6411129.0,6856543.5,10456282.0,8766179.0,5690768.0
1012/823.6779mz/10.16min,307538.72,269230.1,203944.77,5834567.5,6176967.0,6148111.0
1013/101.0709mz/10.17min,1217452.8,1200940.1,1194035.2,1534515.0,1423431.5,1496656.5
1014/589.4797mz/10.19min,5209475.5,4726526.5,3460496.8,5032803.0,5084709.5,5785147.5
1015/703.5266mz/10.2min,45431.48,95236.65,11230.813,1331506.6,1166360.1,1128613.5
1016/216.9226mz/10.19min,883703.4,794152.2,804961.75,359304.62,383008.06,376691.7
1017/754.5353mz/10.21min,0.0,0.0,0.0,750999.7,794941.8,906909.56
1018/808.5816mz/10.23min,47076.47,14359.469,76639.78,665239.0,670990.75,767107.0
1021/716.5217mz/10.24min,455421.66,5566.714,6350.9424,427235.88,371971.06,434581.75
1022/738.5037mz/10.24min,210567.53,23870.574,16799.227,421283.5,398722.88,413477.66
1023/881.5115mz/10.22min,266896.9,220228.86,232552.61,444669.97,462656.0,503880.88
1024/158.964mz/10.21min,3251979.0,2203717.2,1106263.8,382377.9,356324.62,403007.53
1025/615.4951mz/10.21min,1712047.8,2420062.0,1311224.1,3039784.2,2959165.8,3340069.2
1027/86.0964mz/10.22min,22634.871,6981.4663,3424.519,393317.12,396323.56,378209.88
1029/226.9513mz/10.22min,4070245.2,4111145.0,3952238.2,1598590.1,1608475.0,1609556.4
1030/740.5186mz/10.22min,0.0,0.0,0.0,1249578.0,101704.625,49854.74
1031/362.9258mz/10.22min,536414.3,590029.1,564446.8,82835.48,104746.05,106146.06
1032/430.9132mz/10.22min,495171.2,570481.7,537661.5,53256.742,73535.7,69284.99
1033/780.5505mz/10.24min,62847.53,38763.516,31043.348,5577287.5,4754566.0,5520013.0
1034/300.2894mz/10.22min,125491.734,152808.86,131599.16,13586.035,15717.727,10234.127
1036/377.3198mz/10.23min,155763.34,127967.16,193154.97,418709.56,403226.1,375261.5
1038/859.5296mz/10.23min,584767.25,395487.72,411343.84,852723.3,871381.0,1006861.1
1041/782.5654mz/10.24min,160915.17,112547.84,194853.22,4952406.5,4936091.0,3390619.2
1042/752.5192mz/10.23min,1045541.9,230174.97,367333.3,115005.59,196201.05,195761.6
1043/346.3311mz/10.23min,105273.6,147279.22,116468.484,11369.244,14689.83,19773.854
1048/718.5346mz/10.31min,5080.9453,8849.508,4271.62,3104309.8,478511.53,300147.97
1049/140.0681mz/10.25min,410948.06,455571.6,409625.22,254819.39,269646.62,279133.1
1050/758.5685mz/10.29min,6087.4688,3431.7446,0.0,4682717.0,4148429.5,4949575.5
1051/732.5517mz/10.29min,3188.6228,0.0,0.0,603386.3,739029.56,877915.75
1052/786.5994mz/10.3min,3022.158,3631.7817,7582.401,486584.88,472732.1,623271.44
1053/760.5835mz/10.3min,29110.328,31890.027,37180.605,3832926.2,3954975.0,2795689.8
1055/328.9147mz/10.32min,576777.0,674722.2,615438.1,342207.53,325991.03,339258.34
1056/205.017mz/10.32min,7090205.5,7484946.0,7011692.0,6250744.5,6036393.5,6297361.5
1057/213.9827mz/10.32min,720608.0,722894.56,772026.44,1979026.0,744600.4,809362.2
1058/180.9897mz/10.32min,1090741.5,1145363.8,1154109.2,1024559.44,1188145.9,1094193.0
1059/386.7312mz/10.32min,0.0,3678.3164,0.0,1132216.1,448622.75,183547.81
1060/169.9772mz/10.32min,2236982.0,2483410.2,2425635.0,2512880.0,2505447.8,2704300.0
1061/138.9953mz/10.32min,5245645.5,5495771.0,5231803.5,4400537.0,4469915.0,4296144.0
1062/141.9585mz/10.32min,2368296.8,2552462.8,2411338.8,1757818.4,1802487.0,1787079.2
1063/182.985mz/10.32min,20407730.0,23784876.0,19469764.0,21927456.0,18362004.0,17524104.0
1064/110.02mz/10.32min,68945860.0,121790370.0,117759704.0,117430184.0,112307860.0,100721660.0
1066/196.0166mz/10.32min,1883441.2,1912621.1,1342120.6,1337866.0,1359719.2,1325478.8
1067/163.9904mz/10.32min,4036945.2,4242220.5,3846748.2,3377880.0,3286890.0,3342690.2
1068/109.0224mz/10.32min,4378519.5,7704614.0,7490417.0,7423942.5,7104500.5,7129235.0
1069/172.9562mz/10.33min,1615370.8,1763469.5,1876391.8,1934948.2,2177081.0,2160787.8
1070/110.5217mz/10.32min,5217458.5,9245116.0,7715164.0,7588384.5,7456217.5,7720536.5
1071/89.5066mz/10.33min,9858189.0,17827090.0,16995338.0,15506191.0,14540424.0,13059147.0
1072/98.512mz/10.33min,18823794.0,29835704.0,28170888.0,28193632.0,28027398.0,28316386.0
1073/385.7234mz/10.33min,1488636.6,993488.06,942507.0,158863.12,190484.95,247301.6
1075/223.9881mz/10.33min,4128516.5,4116917.2,4161007.8,3924137.8,3935946.2,3869650.5
1076/406.747mz/10.33min,0.0,0.0,0.0,876579.6,806253.5,957071.6
1077/154.9901mz/10.33min,29004490.0,47072876.0,27159958.0,34080140.0,37865508.0,27199982.0
1078/113.9635mz/10.33min,7956385.5,7654270.0,6495934.5,7243036.5,7718615.0,8381512.0
1079/152.9948mz/10.33min,1725668.5,1456120.9,1772932.6,1617121.8,1794158.0,1511861.6
1080/97.5144mz/10.33min,1201113.9,1346158.2,1412234.2,1776333.9,1607456.5,1798553.4
1083/716.5212mz/10.33min,1864660.4,1125745.9,1157148.6,319772.38,176993.6,149549.58
1088/207.0174mz/10.36min,5338483.5,5307098.0,5166777.0,4975558.0,4888067.0,4902770.5
1089/718.5343mz/10.35min,15094.766,20482.793,27887.396,1816265.4,1598031.4,535264.94
1090/139.9878mz/10.36min,24654724.0,24597386.0,24375280.0,23720040.0,23006770.0,22880772.0
1091/181.0143mz/10.36min,4370098.5,4318707.0,4300481.0,3997798.8,3937789.5,3950388.8
1092/183.0097mz/10.36min,1621586.2,1623317.8,1637921.6,1522885.6,1501929.5,1493524.4
1093/209.0128mz/10.36min,2010664.8,2034364.5,1930620.4,1898564.9,1833862.5,1846610.8
1094/141.9833mz/10.36min,9463457.0,9453684.0,9330623.0,8948377.0,8848050.0,8725945.0
1095/165.9908mz/10.36min,1011352.1,1032953.3,999028.25,925217.8,870852.6,690501.8
1096/111.5217mz/10.36min,6037525.5,6008252.0,6034546.5,6016134.5,5905554.0,5863630.0
1098/184.9854mz/10.36min,7472886.0,7570842.5,7383807.0,6806138.0,6699432.0,6521260.0
1099/186.9808mz/10.36min,2859466.0,2905444.8,2850303.8,2588783.5,2586342.8,2509558.5
1101/109.5216mz/10.36min,3082259.5,4923398.5,4763808.0,4570178.5,4383098.0,4348319.5
1102/131.5334mz/10.37min,5244460.5,5368441.0,5222369.5,5197862.0,5204077.5,5084117.0
1103/111.0201mz/10.37min,71022850.0,71884370.0,70543130.0,72109850.0,69477080.0,68910110.0
1104/112.0178mz/10.37min,27804864.0,27998676.0,27614432.0,28068322.0,27245102.0,26985262.0
1105/112.5195mz/10.37min,1981689.0,1986589.2,1948893.9,1984443.2,1944251.4,1892582.1
1106/91.5044mz/10.37min,1618628.4,1629793.8,1594746.5,1510938.8,1497146.9,1498010.0
1107/143.9808mz/10.37min,1207956.4,1219765.1,1218293.9,1152057.0,1117880.4,1092752.6
1108/90.5067mz/10.37min,4386701.0,4367993.0,4264018.0,4184507.2,4054492.2,3997352.5
1109/577.5181mz/10.36min,1345078.2,862854.4,454568.28,565748.25,440837.62,1735390.4
1111/113.0165mz/10.37min,3886991.5,3967739.0,3862623.5,3935726.2,3871707.0,3765999.0
1112/114.0164mz/10.37min,983421.4,968435.1,947619.3,981429.6,962508.9,946891.7
1115/111.5189mz/10.37min,1734760.6,1793320.0,1782252.9,1831642.9,1759348.8,1758224.2
1116/158.986mz/10.37min,2618745.8,2637395.8,2629258.5,2651638.8,2478545.5,2583840.5
1117/115.9639mz/10.38min,1955697.2,2100977.2,1965431.8,2105197.2,2253072.0,2061303.9
1118/156.9906mz/10.38min,6730205.5,6756706.5,6733332.5,6972691.5,6776687.5,6759150.5
1120/165.9828mz/10.4min,2748353.8,2782605.2,2255136.8,2637242.5,2650998.8,2440908.0
1123/377.7375mz/10.46min,1360730.1,1110809.9,1138642.4,55767.19,90683.445,75620.195
1124/174.9567mz/10.44min,1108789.2,1127186.8,1095741.4,1276155.6,1266025.5,1246553.0
1126/398.7612mz/10.46min,0.0,0.0,0.0,792277.0,332403.84,1093892.9
1127/172.9562mz/10.45min,2809712.2,2831507.5,2632600.0,5602088.5,5451392.5,5251792.5
1128/213.9827mz/10.45min,876108.25,887274.2,828662.94,1102983.2,1041107.2,1075833.5
1130/94.0451mz/10.47min,5013116.5,5340124.0,5369320.0,5038204.0,4907916.5,4730053.0
1132/208.0392mz/10.48min,2356677.2,2268030.5,2367428.5,2266074.2,2139723.0,2297615.5
1133/154.0049mz/10.48min,2354459.5,2420631.5,1909617.5,2192509.5,2178883.5,2185723.0
1134/167.0127mz/10.48min,36841604.0,40813700.0,40536040.0,39664464.0,39529320.0,39601000.0
1138/102.5354mz/10.49min,11875919.0,12060341.0,11839413.0,12100187.0,11980684.0,11843343.0
1139/104.0302mz/10.49min,3521008.0,3239063.5,3619757.2,3486220.0,3399589.8,3434240.5
1140/81.5205mz/10.49min,31056016.0,32479510.0,31885224.0,29687516.0,27314040.0,28494728.0
1141/102.0338mz/10.49min,129113330.0,139400980.0,136399410.0,135963340.0,136553570.0,136515180.0
1142/125.9861mz/10.5min,22145970.0,26562546.0,15372197.0,20890610.0,21013226.0,22461780.0
1143/168.016mz/10.51min,1953860.2,2145079.5,2158171.2,1806539.4,2097995.0,1061834.1
1144/201.9755mz/10.51min,1238365.2,1280619.1,1225040.5,1772619.8,1720260.1,1627703.4
1145/139.0178mz/10.51min,8922642.0,9374432.0,9158457.0,7944167.5,9665111.0,9955295.0
1147/111.039mz/10.52min,9047413.0,8754781.0,8234046.5,8027497.0,8843215.0,8444986.0
1148/225.0293mz/10.52min,2355985.2,2406350.0,2461255.8,1855467.6,2277359.8,2370102.5
1149/97.9913mz/10.53min,9115602.0,8845534.0,8118100.5,9283602.0,9856823.0,9673573.0
1150/184.0028mz/10.53min,7826009.5,8102182.0,6919192.5,7673498.0,7130278.5,6250837.5
1151/90.5259mz/10.53min,36536864.0,52941412.0,48408036.0,40287650.0,44720636.0,34416492.0
1153/169.9772mz/10.74min,2150718.0,2117240.8,6432040.0,1525751.0,1449106.4,745583.94
1154/199.9881mz/10.83min,1133557.8,3598559.2,3629250.8,417344.34,277162.4,590130.44
1155/147.0308mz/10.86min,5728863.5,5942991.0,5995890.0,5624847.0,5077466.5,5700473.5
1157/171.9929mz/10.87min,7222088.0,7271790.5,7091545.0,5557210.5,5457898.5,5109859.5
1159/199.9881mz/10.88min,3708442.5,174083.61,1158706.8,224854.28,471502.72,869446.8
1160/145.0352mz/10.93min,9432633.0,9818685.0,9930586.0,9149256.0,9313706.0,9098421.0
1161/140.0682mz/11.0min,71071.38,130682.266,150140.86,81789.51,40038.76,63372.527
1162/130.9664mz/11.17min,4325167.0,1474305.1,258865.33,297296.62,554869.2,217326.88
