CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
67	112	1	0.9288	-216.100
52	112	1	0.7468	-432.199
65	110	1	0.7336	-198.089
67	110	1	0.9307	-233.127
65	112	1	0.7436	-181.063
88	112	1	0.9276	-199.073
68	110	1	0.7921	-215.116
39	58	1	0.9785	0.000
39	68	1	0.702	-234.110
39	52	1	0.9997	0.000
87	88	1	0.9645	-17.027
68	112	1	0.8186	-198.089
67	87	1	0.9532	-0.000
52	58	1	0.9791	0.000
52	110	1	0.7882	-449.226
39	87	1	0.7899	-216.100
52	88	1	0.8368	-233.126
87	110	1	0.9298	-233.126
110	112	1	0.9794	17.027
52	68	1	0.7031	-234.110
87	112	1	0.9641	-216.100
67	88	1	0.9767	-17.027
68	87	1	0.7183	18.010
52	87	1	0.7893	-216.100
39	88	1	0.837	-233.126
39	110	1	0.7885	-449.226
39	112	1	0.7472	-432.199
68	88	1	0.7876	0.984
88	110	1	0.9766	-216.100
65	68	1	0.8675	17.027
346	397	2	0.7763	0.000
382	383	3	0.747	2.000
382	698	3	0.7346	211.217
382	404	3	0.7152	-0.111
685	698	3	0.8373	-16.990
685	687	3	0.8859	-1.003
383	491	3	0.9916	-28.031
383	698	3	0.802	209.217
243	430	4	0.7898	-28.031
464	500	4	0.8413	-11.005
342	344	4	0.878	-18.011
308	430	4	0.8793	0.000
284	500	4	0.8793	-84.094
332	391	4	0.8775	-17.027
342	391	4	0.8784	-18.011
500	501	4	0.7679	-17.027
332	344	4	0.905	-17.027
308	464	4	0.7337	-45.058
243	464	4	0.7476	-73.089
308	501	4	0.7133	-73.089
301	464	4	0.8542	-28.031
284	308	4	0.8658	-28.031
391	392	4	0.7357	-2.016
430	501	4	0.7012	-73.089
308	500	4	0.8758	-56.062
308	468	4	0.8011	-71.073
464	468	4	0.736	-26.016
243	284	4	0.779	0.000
430	500	4	0.9428	-56.062
392	468	4	0.7794	-108.130
430	464	4	0.7465	-45.058
344	392	4	0.7806	-2.016
468	500	4	0.753	15.011
332	342	4	0.8353	0.984
243	308	4	0.8928	-28.031
284	430	4	0.9568	-28.031
344	391	4	0.9633	0.000
464	501	4	0.7528	-28.031
243	500	4	0.8101	-84.094
301	501	4	0.7418	-56.062
430	468	4	0.7096	-71.073
278	287	5	0.923	1.995
278	418	5	0.9677	-28.031
490	578	6	0.8852	-30.042
570	578	6	0.8766	-28.027
537	552	6	0.853	-2.016
480	581	6	0.8766	28.030
538	552	6	0.8611	-26.015
480	538	6	0.8086	-2.017
569	571	6	0.9446	-28.031
535	560	6	0.9996	-0.000
545	583	6	0.8625	54.048
538	549	6	0.8611	-26.015
535	545	6	0.8661	56.062
480	570	6	0.8638	-28.031
453	490	6	0.9836	-0.000
538	571	6	0.7597	56.063
552	578	6	0.8732	-28.026
480	549	6	0.8581	-28.033
564	569	6	0.7666	28.031
560	578	6	0.9372	-2.011
453	545	6	0.9265	28.031
453	581	6	0.9128	54.047
490	549	6	0.8845	-2.016
480	481	6	0.8193	28.030
481	581	6	0.9314	0.000
535	549	6	0.9086	26.015
535	578	6	0.9361	-2.011
537	549	6	0.8563	-2.016
538	553	6	0.8475	-28.024
552	560	6	0.9106	-26.015
538	570	6	0.8629	-26.014
480	552	6	0.8594	-28.033
537	545	6	0.947	28.031
564	571	6	0.8205	0.000
537	578	6	0.8539	-30.042
540	553	6	0.9551	0.000
480	583	6	0.7997	56.062
490	581	6	0.9294	54.047
453	537	6	0.9531	-0.000
480	490	6	0.9109	-26.017
453	578	6	0.864	-30.042
490	537	6	0.9696	0.000
552	570	6	0.9994	0.001
482	571	6	0.7154	-2.016
481	564	6	0.7723	26.016
538	569	6	0.7255	84.094
564	583	6	0.7995	2.016
535	570	6	0.9089	26.016
481	583	6	0.9216	28.032
545	560	6	0.8718	-56.062
538	540	6	0.8628	-28.025
480	537	6	0.893	-26.017
549	578	6	0.8732	-28.026
571	583	6	0.8842	2.016
453	552	6	0.867	-2.016
549	570	6	0.9988	0.001
490	552	6	0.882	-2.016
537	560	6	0.8762	-28.031
453	480	6	0.8974	26.017
490	560	6	0.9024	-28.031
490	535	6	0.9007	-28.031
482	583	6	0.8364	0.000
549	560	6	0.911	-26.015
490	545	6	0.9426	28.031
538	564	6	0.7999	56.063
545	581	6	0.8223	26.016
537	581	6	0.9169	54.047
535	537	6	0.874	28.031
453	535	6	0.8821	-28.031
560	570	6	0.9108	26.016
540	578	6	0.7617	-26.017
481	482	6	0.758	28.032
549	552	6	0.9995	0.000
581	583	6	0.9198	28.031
535	552	6	0.9085	26.015
453	549	6	0.8686	-2.016
453	560	6	0.8827	-28.031
3	10	7	0.8311	0.000
45	652	7	0.909	0.082
621	641	7	0.9926	-0.025
615	652	7	0.723	-41.051
641	652	7	0.8498	-1.995
3	13	7	0.7444	17.015
4	615	7	0.8562	18.011
617	652	7	0.9848	-0.025
3	4	7	0.7493	17.015
4	617	7	0.8147	-23.016
13	615	7	0.8672	18.011
12	615	7	0.9675	0.000
4	12	7	0.8689	18.010
615	642	7	0.9438	-0.025
2	4	7	0.864	-18.010
2	615	7	0.9663	0.000
4	652	7	0.8038	-23.040
12	13	7	0.8796	-18.010
12	652	7	0.7024	-41.051
13	652	7	0.8062	-23.040
13	617	7	0.8179	-23.016
45	617	7	0.9086	0.107
2	652	7	0.7023	-41.051
4	13	7	0.9992	0.000
617	621	7	0.7497	1.995
2	12	7	0.9994	0.000
2	13	7	0.8755	-18.010
114	164	8	0.8537	-12.036
114	142	8	0.9167	-28.031
130	164	8	0.9481	-28.031
136	170	8	0.9414	-28.031
142	164	8	0.8146	15.995
118	164	8	0.7347	-32.063
118	136	8	0.7072	-2.016
136	157	8	0.8998	-14.016
157	170	8	0.9151	-14.016
130	142	8	0.8166	-44.026
511	592	9	0.9917	-0.000
478	511	9	0.965	-26.015
478	592	9	0.975	-26.016
517	523	10	0.8992	15.995
324	523	10	0.8693	-136.125
376	452	11	0.9768	-28.031
450	452	11	0.8193	-28.031
295	380	11	0.8264	28.031
377	452	11	0.9451	-2.015
452	484	11	0.9365	58.077
445	446	11	0.9888	28.031
289	291	11	0.8318	-2.015
291	447	11	0.9904	56.062
376	446	11	0.8199	2.015
289	450	11	0.9745	-2.015
289	376	11	0.8205	-2.015
291	445	11	0.8376	-26.016
295	452	11	0.9481	-2.015
295	446	11	0.8294	28.031
445	450	11	0.9837	26.016
291	377	11	0.9727	-26.016
376	484	11	0.9604	30.046
291	452	11	0.9995	-28.031
291	484	11	0.9362	30.046
380	484	11	0.8098	28.031
376	377	11	0.998	-26.016
377	447	11	0.9283	82.078
289	446	11	0.9999	0.000
377	455	11	0.9871	56.062
376	447	11	0.967	56.062
295	376	11	0.9982	26.016
380	455	11	0.8	28.031
291	446	11	0.8312	2.015
295	484	11	0.9893	56.063
380	445	11	0.9914	-28.031
289	295	11	0.8297	-28.031
446	452	11	0.8209	-30.046
291	295	11	0.9755	-26.016
289	445	11	0.989	-28.031
377	380	11	0.812	28.031
446	450	11	0.9743	-2.015
289	447	11	0.8505	54.047
446	484	11	0.8292	28.031
295	377	11	0.9992	0.000
291	455	11	0.9335	30.047
376	455	11	0.9582	30.046
455	484	11	0.9961	-0.000
446	447	11	0.851	54.047
447	455	11	0.9438	-26.016
447	452	11	0.9907	-84.093
377	484	11	0.9897	56.062
295	455	11	0.986	56.063
452	455	11	0.934	58.077
289	484	11	0.83	28.031
291	376	11	0.9768	0.000
376	445	11	0.827	-26.016
447	484	11	0.9483	-26.016
295	447	11	0.934	82.078
380	446	11	0.9843	-0.000
289	452	11	0.8214	-30.046
289	380	11	0.9843	0.000
14	638	12	0.7185	-41.026
638	657	12	0.7374	41.005
17	639	12	0.8183	0.000
643	657	12	0.7446	-3.993
638	639	12	0.9625	-1.995
14	657	12	0.8452	-0.022
63	153	13	0.8896	-75.036
178	188	14	0.9635	0.227
311	361	15	0.7985	-21.982
311	363	15	0.9255	0.000
313	362	15	0.9734	0.000
362	363	15	0.7147	-136.125
311	313	15	0.7816	136.125
361	363	15	0.7113	21.982
311	362	15	0.7368	136.125
304	528	16	0.7948	18.011
304	536	16	0.7119	15.995
528	531	16	0.8193	-0.000
528	534	16	0.8306	-18.011
533	536	16	0.7806	1.003
304	534	16	0.8512	0.000
473	534	16	0.9995	0.000
473	528	16	0.8314	18.011
304	473	16	0.8511	-0.000
305	531	16	0.9433	0.000
528	533	16	0.7204	-3.019
528	536	16	0.7918	-2.016
531	536	16	0.7219	-2.016
347	393	17	0.968	0.000
648	695	18	0.9937	109.994
206	510	19	0.8996	-236.214
483	604	19	0.963	-26.015
290	604	19	0.9407	0.000
206	290	19	0.962	-236.214
483	602	19	0.9374	0.000
206	604	19	0.901	-236.214
290	483	19	0.9095	26.016
602	604	19	0.9142	-26.016
510	602	19	0.9156	26.016
290	510	19	0.9413	0.000
290	602	19	0.9467	26.016
483	510	19	0.9492	-26.016
510	604	19	0.9849	0.000
436	547	20	0.9852	0.000
436	515	20	0.9694	0.000
515	547	20	0.9548	0.000
451	467	21	0.9997	0.000
619	666	22	1.0	-0.003
426	607	23	0.9667	0.000
365	607	23	0.951	0.000
365	426	23	0.985	0.000
705	709	24	0.9994	0.000
669	681	25	0.9995	-0.012
294	431	26	0.8871	-28.031
7	9	27	0.99	0.000
