"MetaboAnalyst_ID","X2024_NEG_Anid.EV.alcA_CTRL_1_Run177.mzML","X2024_NEG_Anid.EV.alcA_CTRL_2_Run198.mzML","X2024_NEG_Anid.EV.alcA_CTRL_3_Run230.mzML","X2024_NEG_Anid.p4_1_Run186.mzML","X2024_NEG_Anid.p4_2_Run195.mzML","X2024_NEG_Anid.p4_3_Run224.mzML","shared_name"
"208/254.08mz/2.18min",1.23171462305098,1.7379829073606,2.50486020973444,1.99792404037412,2.20091509725182,1.50262335161177,"208"
"209/303.0813mz/2.18min",1.44091664092147,1.17619866343412,2.2233675656527,1.74208427396863,1.96300735111182,1.49141464213578,"209"
"211/240.0877mz/2.18min",1.97739116047578,2.07246455145329,2.05526440418377,1.84819323573238,1.89469348353816,1.95913031805272,"211"
"212/218.1034mz/2.18min",3.05582922980964,3.19120856111227,3.87191378241309,3.55531813885474,3.68805014099283,3.03978684910653,"212"
"213/219.1067mz/2.18min",2.02779944571589,2.14739554967209,2.85100989927592,2.52155150310753,2.6641937253619,2.00150135839284,"213"
"214/437.214mz/2.18min",1.78312132148901,1.95258236131813,3.20578390975297,2.60476201161773,2.837721993377,1.59001636581749,"214"
"215/175.0611mz/2.19min",1.46331271694072,1.71075119694497,2.07279251268415,2.56167865493097,2.06020836092086,1.66458434030884,"215"
"216/343.1143mz/2.2min",1.90729850058205,2.06771543643872,1.66737736103671,1.7136584910047,1.81112672989813,1.90219137294113,"216"
"218/184.0615mz/2.23min",1.95393370228272,2.08265173063383,2.07598064526688,2.06593489729134,1.68106286895643,1.89997780054594,"218"
"222/145.0507mz/2.22min",2.33127098450024,2.41642681224379,2.90584118422638,3.05308267934857,2.77515374136155,2.45683788080447,"222"
"223/382.1002mz/2.22min",1.57626752379866,1.79335663345978,2.1542283129492,2.18611389736334,2.24537441074681,1.76362774144385,"223"
"226/317.099mz/2.23min",1.74933669646187,1.90929218955198,1.85661937917429,2.9411519489048,2.42009606829004,2.00272947473406,"226"
"229/283.0936mz/2.24min",2.28992882747867,2.41769374576512,2.46177587444027,2.39181784761629,2.32741221706896,2.28319457270779,"229"
"230/273.1092mz/2.24min",1.06990177939474,1.28806280427198,1.68443802564782,2.42618288178671,1.74833919771278,1.27536312861818,"230"
"234/196.0615mz/2.25min",1.97411732558845,2.28152875837375,1.7496930163694,1.76778358075798,2.01570794323999,1.97238131531998,"234"
"235/125.0245mz/2.27min",1.85770210861513,1.84443038028449,1.98841488669655,0.55395313324003,1.27725124282278,2.21689486624186,"235"
"236/200.0565mz/2.26min",1.84336450091794,1.90000801829342,2.08076707508883,2.35167666211498,2.21151710929269,2.10037382479504,"236"
"237/446.1778mz/2.27min",1.81988343037825,2.03023401871209,1.93844067639966,1.71374012746861,1.91867279523116,1.88222870150619,"237"
"241/181.0508mz/2.28min",2.15748908614661,2.22177105662081,2.13364096231393,1.95759926589645,1.87944237000165,2.11833649372365,"241"
"242/245.1142mz/2.28min",1.88641804552486,1.78567275423968,2.40826668181959,1.18773960585558,2.22472140986182,1.65252805342274,"242"
"243/360.0723mz/2.28min",2.00916343786956,2.24742238253027,1.20023366743878,1.21252714951419,1.23685735667695,1.90604313649183,"243"
"248/226.0721mz/2.28min",2.93718346853341,2.92758860785855,3.04565551561456,2.95644661605879,3.07908154339583,2.84050735454061,"248"
"249/345.1301mz/2.3min",2.51511567824449,2.72610886645356,2.5806495757542,2.48857875994597,2.5052102552692,2.63814313449699,"249"
"251/303.0511mz/2.3min",2.27703423674774,2.34018064676192,1.21351806340287,1.22581154584323,1.25014175367011,1.91932753882941,"251"
"252/356.1347mz/2.32min",1.74872199633658,1.50757305918432,2.36184109783189,1.92446707032082,2.13101639067846,2.05174375265245,"252"
"253/215.0674mz/2.31min",0.977770167340191,1.00755653860028,1.80626586012001,2.85576308329355,1.93306936857489,1.11413558714533,"253"
"257/306.0985mz/2.34min",2.03928406631146,2.07454306928842,1.42846279187993,0.973682993503635,1.01764489675643,2.33294348768787,"257"
"258/211.0612mz/2.34min",0.685095481036112,0.858666957725224,3.09695659313712,3.17280871151769,2.84988048300022,2.5953460112731,"258"
"259/242.0671mz/2.29min",2.03929612357915,1.92336012685251,1.90398840802421,1.6418558870261,1.98340784259675,1.24292305746084,"259"
"268/343.1144mz/2.35min",2.17396115919437,2.26578323768467,1.88251277028626,2.06124380506988,2.07371264578856,2.23475397031179,"268"
"271/234.0772mz/2.36min",2.16361777013611,2.23714736731166,2.27179454452884,2.20358693477339,2.21124290899478,2.20198255924441,"271"
"272/297.0729mz/2.36min",2.10359493223436,2.15639814482498,2.19689193971576,2.15290541525794,2.18583106504702,2.15794831875327,"272"
"275/161.0819mz/2.36min",1.76755819922573,1.79750798903581,2.24917624413753,1.97670139580523,1.93963479320767,1.45142148111249,"275"
"276/309.1093mz/2.37min",1.29400473494392,1.76985962151181,1.74147663362626,1.76936785722737,1.60031987818249,1.64564393076589,"276"
"277/238.0721mz/2.37min",1.91040766957462,1.90750840685803,1.84314974610384,1.83024060872151,1.98249436595615,1.95616332858904,"277"
"278/151.0401mz/2.37min",1.63110560823394,1.76314463328561,1.66850628137893,1.74627684647557,1.69231953908895,1.63374938011313,"278"
"279/153.0194mz/2.37min",2.39881446868886,2.78751891418186,2.36167319247445,2.41203060922603,2.33368455127091,2.21606244738246,"279"
"280/212.0565mz/2.37min",2.36790449989485,2.6462011143882,2.47066183365529,2.19323888987928,2.14941976579279,2.42150722784409,"280"
"282/258.0983mz/2.4min",1.7513149980175,1.98224065962595,2.70993676896546,2.67134147603477,2.70570406641989,1.72098341765042,"282"
"283/240.0878mz/2.38min",2.39616044064616,2.53426122950257,2.50510346441621,2.44811449562106,2.45458941183959,2.41061259046154,"283"
"286/230.1034mz/2.39min",1.55083205361664,1.51190089081408,2.01472392562823,1.9113309446595,1.74059028855515,1.43529953495403,"286"
"289/222.0771mz/2.4min",1.88070883964955,1.95314188570855,1.78251193258152,2.08633861547524,1.46857343127522,1.47789530230767,"289"
"292/168.0666mz/2.41min",2.07613913031094,2.32525527327163,2.42069704671237,2.35631267516054,2.37778481209547,2.17797637432388,"292"
"293/210.0772mz/2.41min",2.45465532698036,2.6006844827581,2.67510678554301,2.57082469372916,2.53927016533297,2.5292887648484,"293"
"294/129.0558mz/2.43min",2.89051626693798,2.78688803099533,3.47335631561112,3.40179792658705,2.99394032916931,2.85164528284359,"294"
"295/180.0302mz/2.43min",1.75577738246884,1.90682550115321,2.03205521329326,2.09410160326102,2.09625099107617,1.93681157105252,"295"
"296/175.0612mz/2.43min",1.96181265867673,2.18474918545666,2.29933173561514,2.26638709331619,2.38336194817055,1.99541051461404,"296"
"297/479.1785mz/2.43min",1.92811899443076,1.84323834987316,2.01494045785798,1.22285033516636,2.25704178982086,2.24399869855188,"297"
"299/416.1826mz/2.44min",2.64408973600242,2.59443547528265,2.72323149674077,1.9926209924411,2.95957951923298,2.94414415134865,"299"
"301/762.3207mz/2.44min",1.98701220101279,2.04511841967945,1.98578562566566,1.24215647447863,2.13427816128586,2.18670669055887,"301"
"303/345.1301mz/2.44min",3.28116833153881,3.4363406014226,3.27737881658287,3.34399307735328,3.27131422988658,3.30819768157153,"303"
"304/346.1336mz/2.44min",2.4585529229608,2.60726373684707,2.45083931036799,2.53142296876514,2.44484581388035,2.47150854519618,"304"
"305/691.2683mz/2.44min",2.06561588705239,2.29818814213741,1.96705977254824,2.05342911252584,1.82136330816861,1.97982474503046,"305"
"307/204.0302mz/2.44min",2.07746975181863,2.09888778813325,3.00381509111958,2.32780493676389,2.8682468951078,2.17459459581242,"307"
"313/188.0353mz/2.45min",2.215322197975,2.00290328838445,3.13580229235486,2.96006654732864,3.15237746703065,2.25456401002149,"313"
"316/313.0678mz/2.46min",1.74829515977798,1.74638607608496,1.4593569844927,1.59965273724494,1.89102927022497,1.93242295532213,"316"
"317/282.0984mz/2.47min",2.21807839922572,2.39992829948937,2.30585510631267,2.11332056175182,1.80076309544018,1.84914898692402,"317"
"318/194.0459mz/2.47min",2.94085218612001,3.00611872233408,3.0729024928014,2.96210037490482,3.09305423450727,3.12171747608815,"318"
"320/237.0881mz/2.47min",1.93340639420462,2.10403497743987,2.02215632014061,1.9707187080363,2.02167665302559,1.92828903082956,"320"
"322/158.0822mz/2.45min",1.10111675577499,1.17727125786656,2.37865619999002,2.39719680927764,2.19189632005004,1.52828377140424,"322"
"323/264.0514mz/2.48min",1.77436517133887,2.11051958190565,1.81414554640223,1.15132931642453,1.47513065420092,1.6302712128054,"323"
"327/136.0404mz/2.47min",2.27346051227975,2.50697457227764,2.44548085218711,2.37972025571026,2.42769828796457,2.23384978262568,"327"
"328/144.0455mz/2.47min",1.79013503085924,1.95489913302894,2.39434266744206,1.99053993933614,2.21940556954326,1.87671465871881,"328"
"329/259.13mz/2.48min",1.44312927292691,1.57602889765144,3.15488816331534,2.60075378298786,2.89183263803583,1.56364371823622,"329"
"330/260.114mz/2.48min",2.29031275083738,2.42800387018884,2.14697312350285,1.75947299084248,2.05516357709446,1.90267976753564,"330"
"331/905.3653mz/2.48min",0.385369711743599,-0.283714862383667,2.04521391598146,1.78686055459284,2.09866697709458,0.921985298988874,"331"
"333/167.035mz/2.49min",0.93320351837967,0.264027871996308,2.8265972032134,2.40850632097414,2.73845990647536,2.00570133225026,"333"
"334/779.3181mz/2.49min",2.18307368868465,2.16780337555542,2.90675551958824,2.71622613192426,2.97486088709711,2.65168246264793,"334"
"335/716.3226mz/2.49min",2.55058925093752,2.53769532463997,3.21434675227013,3.07618348009897,3.33996676195135,3.04919112941525,"335"
"337/752.2991mz/2.49min",2.07025972313843,2.33794803054645,3.07546930121882,2.68424278477728,2.99446927060625,2.63828567710748,"337"
"341/190.0509mz/2.52min",1.89788240317392,2.21970426832899,1.74083165581637,0.578790578888881,1.4206224978459,1.90994036071414,"341"
"344/907.3791mz/2.49min",1.5529890342573,1.70448686381405,2.1446957783162,1.01395793398546,1.76067170442458,2.00310156876453,"344"
"345/755.2998mz/2.49min",1.03509699528135,1.33833817249984,2.1234051935782,1.72836614580199,2.05579564138881,1.69853965775659,"345"
"347/227.1401mz/2.46min",1.06245533209713,1.02693981788912,2.20491219565186,2.60638646810171,2.02466792412402,1.35367927115416,"347"
"349/146.0611mz/2.5min",2.42777761239873,2.61377383099393,2.44506929658756,0.886817812560626,1.90108273785371,2.52678450620108,"349"
"353/181.0507mz/2.51min",2.4833842144426,2.33992493164292,2.64414377079243,1.40756803751781,2.27340463339425,3.03635995977219,"353"
"356/139.0401mz/2.53min",1.81579205414999,1.94722758016489,3.6252975079404,3.00758821182681,3.06195679603312,2.71658395624561,"356"
"357/176.0645mz/2.52min",1.98222509965373,2.19021166689331,2.32348113152996,2.78182334659675,2.41226254408583,2.04820083173324,"357"
"361/175.0612mz/2.53min",3.11816620595115,3.32523856103153,3.46188709834063,3.91980608587183,3.54518711979572,3.18822715169654,"361"
"362/240.0878mz/2.53min",1.98147029624408,2.21193224625791,1.98601175232272,1.82972152949502,2.02712986685742,1.96100577856021,"362"
"363/551.1521mz/2.53min",1.69279596299237,1.72258237266545,1.82232195062945,2.53358543706343,1.85894565622027,1.82916152254956,"363"
"366/411.1269mz/2.53min",1.21817761682801,1.31497134435174,1.78976396258065,1.92965789026,1.88492443749298,1.22733037828262,"366"
"368/95.0503mz/2.53min",0.50479739247895,0.506000960517715,2.56864126712374,1.88305654449894,1.95157821307236,1.59418896979465,"368"
"369/192.0665mz/2.54min",0.411921555147864,0.0100522619682914,1.84452527331336,1.74488383602266,1.89223392559081,1.23363728750686,"369"
"370/153.0194mz/2.5min",1.74238562162888,1.86108148238362,2.85285527902504,1.68670280529249,2.48336599118838,1.5306681758004,"370"
"371/318.1672mz/2.54min",1.24959888586976,1.26737053327722,2.42541628837178,1.91064836251037,2.35560872840744,1.73645069396658,"371"
"372/180.0666mz/2.55min",2.42379885837273,2.31300455291395,1.28402720969114,0.208253123318234,2.53669543926296,2.73110836650732,"372"
"373/349.1039mz/2.54min",2.12868080882604,2.11720599497633,2.02525839425059,2.13470075521147,2.14186837958802,2.2641313916874,"373"
"379/285.1457mz/2.56min",0.986285495857643,0.797241153226003,2.3123714835884,3.12104226850679,2.31259721862374,1.97655835685231,"379"
"385/232.119mz/2.56min",1.67741976580424,1.76126550420757,2.49178457441647,2.08528562811593,2.39458086552337,1.61486826252377,"385"
"386/327.1197mz/2.57min",1.93177021044343,2.02975100875953,1.8119012561515,1.79870927585047,1.88775421557147,1.93000056957605,"386"
"389/281.1144mz/2.57min",2.14758310237826,2.33654099171043,2.91840547851074,2.42655440234637,2.78571104997069,2.45115031780041,"389"
"390/301.1406mz/2.57min",2.4465085555386,2.44582000445919,2.59865899120251,3.22548087471705,2.47690705924782,2.58641283289659,"390"
"394/611.2572mz/2.57min",1.66225407439778,1.65222459213609,1.79978009341513,2.29345739547331,1.56042954791315,1.7080587888519,"394"
"396/129.0558mz/2.53min",2.18019022250849,2.07312995129992,3.29565178676562,3.33355966515262,2.73005940686958,1.95903303132707,"396"
"398/265.083mz/2.58min",2.34488995286392,2.41711926641485,2.40294651760294,2.32610471742225,2.34410830644812,2.35135481101401,"398"
"399/272.0235mz/2.58min",0.96585510955517,0.995641478565013,2.64215045428012,2.91846699538743,2.60356550277438,1.80119035705921,"399"
"401/309.1093mz/2.59min",3.19336084872185,3.28118618580694,3.25718279437476,3.19367935199238,3.22587822661775,3.23274951896401,"401"
"402/619.226mz/2.59min",2.28953115273509,2.38331911842051,2.34254817515323,2.05843866046343,2.1924322595709,2.18164723050286,"402"
"404/254.1034mz/2.59min",2.61121500452886,2.74909315484025,2.49535309361324,2.14010953919038,2.1002482512434,1.94437364915048,"404"
"405/246.0983mz/2.59min",1.37320657885651,1.32988230111987,1.84647325467099,2.46984230821544,2.35730284621491,1.83866958677167,"405"
"406/214.1085mz/2.6min",1.55702343034309,1.67042566237808,2.029691997095,2.31775698372569,2.1458180546472,1.69092894518016,"406"
"407/326.1246mz/2.59min",2.22766387211985,2.27363747411566,0.380680962475143,-0.305885481137188,0.755397346189306,2.2946833834989,"407"
"411/183.0663mz/2.61min",1.81379942768091,1.87805342734554,3.00468844205171,2.38034115365136,2.52777143580096,2.74480267675397,"411"
"417/230.1034mz/2.62min",2.50026351198204,2.64440151236624,2.9496077810972,2.34539663463726,2.78008023093171,2.48247220130391,"417"
"419/225.0881mz/2.62min",1.77820076570493,2.05219517471432,2.63081686582271,2.20108138621324,2.37286989782234,2.00983934447939,"419"
"420/293.0991mz/2.63min",1.60565469105359,1.72857818587239,1.92180359158581,1.40292006646613,1.87246314884767,1.46834489542795,"420"
"421/196.0615mz/2.63min",2.66417832991895,2.91305356897281,2.9176335911614,2.84303510266703,2.86233134682515,2.76522869931287,"421"
"423/805.2107mz/2.63min",1.58585494065917,1.88484574282199,2.17570155392897,1.84368243222418,1.96768405436548,1.29485291362671,"423"
"424/815.2395mz/2.63min",2.36986755616987,2.43600653426147,2.5013211238916,2.53023589363079,2.5233196112784,1.97863816019199,"424"
"425/832.2297mz/2.64min",1.92433149996654,2.03043616406827,2.30165516347771,2.05462092113218,2.1675258447542,1.59965393049547,"425"
"438/167.0713mz/2.67min",0.372100854990942,0.401886617132422,1.95227700805477,1.97976278808951,1.76284568303314,1.20743146896054,"438"
"441/192.0302mz/2.68min",-0.0533844523998041,-0.721822924598102,2.08296854658581,1.62192569559736,2.16279710122069,1.46250491748893,"441"
"444/178.051mz/2.68min",2.23724332968432,2.37557135810303,2.59961247086298,2.16387457694846,2.38914869555293,2.21275199755137,"444"
"445/210.0771mz/2.69min",1.95187800931725,1.96698360644129,2.12041520560916,2.18413240673355,2.1341810897998,2.01041560933542,"445"
"447/359.1094mz/2.69min",1.36202355773631,1.79897196278231,0.955673399164403,2.51740299606,2.0379403705684,1.90312097956047,"447"
"448/287.1248mz/2.71min",1.5329870803843,1.85554864657219,2.13508520217989,2.22860071043507,1.66172263020112,1.44033105443193,"448"
"449/246.0983mz/2.68min",1.08570970088535,0.943499144688059,2.13519383167362,2.12737456650658,2.07102025313374,1.82289742234609,"449"
"450/180.0666mz/2.68min",1.31191340461204,1.71085587143587,1.41602508459076,1.27581669145634,1.73380965126305,1.70367410911692,"450"
"452/373.0055mz/2.7min",2.28312182126259,2.19277817464142,2.26652151749551,2.33732095886712,2.3996566886061,2.41782380443676,"452"
"453/159.0662mz/2.7min",1.43177818813033,1.59016119624284,1.70901260847093,1.75998414114969,1.66952779049305,1.75563365519177,"453"
"456/327.1199mz/2.7min",2.88729237014137,3.05768675698833,2.94739638669577,2.98307589566317,2.92710159528387,2.96892813044379,"456"
"458/328.1235mz/2.7min",2.04342130207066,2.22788270114081,2.11667120227898,2.12743772484833,2.10077212457002,2.14667361585938,"458"
"459/247.0724mz/2.71min",0.840471262726771,0.955261174316937,2.09753139173773,1.92564127836734,2.03252134700516,1.57576401052526,"459"
"464/240.0514mz/2.73min",2.3477420024068,2.29451298943576,2.61239483909295,3.01524044961542,3.02053727450077,2.81945324366672,"464"
"467/229.1193mz/2.73min",1.43337616246969,1.61479104486388,1.95640072328866,1.89313081850522,1.86307798417671,0.773361906379011,"467"
"468/282.0984mz/2.72min",2.55690374194511,2.66099388320576,2.43177888383285,2.30328746308825,2.17492230593716,2.49345663664138,"468"
"469/344.1824mz/2.74min",1.63177348403528,1.81702425739716,2.22335921620606,1.86449094976519,2.06737039752988,1.78078196477341,"469"
"472/309.1093mz/2.74min",2.39784377338737,2.50927856703665,2.50302718929743,2.50691442265804,2.44300813341269,2.4288715175851,"472"
"473/196.0615mz/2.73min",2.25714122235702,2.20404362581353,2.23889942693865,2.56942197474272,2.54241850790679,2.45913342574619,"473"
"474/241.1194mz/2.74min",1.73679325486793,1.79568924469269,1.99616511894025,2.02945850192489,1.88916638283753,1.57305533229262,"474"
"478/254.1034mz/2.75min",2.13641606379655,2.29185184252806,2.22198734158971,2.17742316340579,2.1635358335636,2.13050814094161,"478"
"484/239.056mz/2.76min",0.438593745128791,0.0476992786128116,2.2988054109095,1.50809797166912,1.89771399891585,2.35748563144769,"484"
"485/240.0877mz/2.78min",2.21413616888068,2.31996684932453,2.56196508735394,2.425934595881,2.56239161823316,2.39259919011288,"485"
"486/163.0435mz/2.79min",1.61961082390543,1.58527210908221,2.67093284272549,2.40135173602989,2.58593677410865,1.72068049474568,"486"
"487/301.1407mz/2.79min",0.99444465483012,1.14934689617912,2.15730069177435,2.24017267038928,1.81033873000598,0.840341087741483,"487"
"488/157.0506mz/2.79min",2.68343965811025,2.74048694295897,3.08102718049573,3.13830430948225,3.06537421946058,2.81258147714695,"488"
"490/113.0609mz/2.79min",1.73326002411893,1.76326471614802,2.12681630486102,2.19333066637124,2.10811368424405,1.74238075891055,"490"
"491/300.1565mz/2.81min",1.08052149876162,1.42403045587994,2.59946260924972,3.10383438371321,1.8770801534561,1.10295585675078,"491"
"497/273.1456mz/2.81min",1.72861850182686,1.86226075335825,1.9867542172848,2.15802510852926,1.61340864275997,1.24945431326329,"497"
"501/330.0985mz/2.82min",3.05704498605894,3.16910860312022,1.56311607716443,0.062179787835826,1.25586214299142,2.88107339853081,"501"
"502/265.0176mz/2.83min",2.29438650259075,2.09061490424145,2.3220973423449,2.04946886186437,2.42733989231161,2.43148208465414,"502"
"503/194.0458mz/2.82min",1.33011496255641,1.60580767636877,1.84496169731184,1.5328050185099,1.77230517800489,1.61153092641485,"503"
"504/162.056mz/2.83min",1.87612179379646,2.03426721886663,2.09160054040881,1.75434209132892,2.05299771196615,1.83618931526413,"504"
"507/168.0302mz/2.83min",0.238493449293956,-0.430495463052518,2.39269138846346,2.65534463810694,2.14479716658088,0.921632498560966,"507"
"508/259.1299mz/2.83min",1.72410391143164,1.9601691037859,2.27609315803632,2.02519868545222,2.06104740522483,1.7186529229946,"508"
"509/327.1199mz/2.83min",2.02994782106175,2.14340492498544,2.09913829692875,2.13818864592997,2.02493618968347,2.07890654122149,"509"
"510/322.1256mz/2.83min",1.19163761588975,1.46018510771172,1.74704280031116,1.52259694785493,1.60112471224661,1.13345588471362,"510"
"513/224.0645mz/2.84min",1.77221715133915,1.51941329367813,2.17492725942121,1.54884415479235,1.86812406472743,2.55324190110059,"513"
"516/223.0612mz/2.84min",2.80168883068496,2.53162773570517,3.17709048265929,2.60229616849364,2.88098135374583,3.52231240561877,"516"
"518/360.1774mz/2.85min",1.75944936642737,1.80783382313761,2.5496142292419,2.18811314587771,2.46325932727351,2.06289837743691,"518"
"519/241.1193mz/2.86min",1.53161577687088,1.58106503071551,1.59281607403457,1.73967317628866,1.25796305570943,1.18355224551256,"519"
"520/107.0503mz/2.85min",1.96660610970477,2.12419416761653,1.70518478540612,1.32183270183192,1.43682580975848,1.19831560678534,"520"
"521/151.0401mz/2.85min",2.62903699491375,2.82802080634046,2.44300702585844,2.09568567293367,2.14173488658229,1.97480955631457,"521"
"523/294.062mz/2.85min",1.22663614576231,0.0573672466163014,2.20805915508197,1.97008964847287,2.06140109718462,1.63835288816327,"523"
"535/421.1365mz/2.87min",-0.50052574857199,-0.470775418842362,0.327694730281573,2.17168724925008,2.38518554765535,2.40458576220252,"535"
"536/375.1308mz/2.88min",0.967532938419716,0.997319307753948,1.0970587846723,1.80832210433536,2.03645734371563,2.0312380072845,"536"
"537/411.1074mz/2.89min",-0.780241504529254,-0.0524717475060234,1.14242722676926,1.86333178490982,2.17841578314199,2.05920409019132,"537"
"538/438.1266mz/2.88min",0.0283053585032521,0.0580886086255931,0.856777236174746,2.11259861108457,2.39441802535088,2.29094701523278,"538"
"539/168.0665mz/2.88min",1.22470877196154,1.55947547262935,1.54875916794823,1.5752759240843,1.55246337885614,1.48189726121801,"539"
"541/507.2096mz/2.88min",-0.198928189806802,0.52976044372539,0.902546536042781,1.93138565559031,2.22369628792778,2.00557553714525,"541"
"542/132.0747mz/2.89min",2.36759985348351,2.44738623493757,2.82631657993626,2.32328818267451,2.45072531407841,2.19439088508462,"542"
"544/131.0714mz/2.89min",3.60721947240714,3.68879835479686,4.03711933092464,3.56891609025179,3.69654801027844,3.44888747940003,"544"
"548/313.1505mz/2.89min",1.95268032426125,2.04597825592412,1.92897245294749,1.26720626110055,1.78649142009948,1.71264085327952,"548"
"549/309.1093mz/2.89min",1.49759610940696,1.55175358169225,1.47445034707261,1.59057629999755,1.32745471880421,1.49613291332523,"549"
"553/336.1414mz/2.92min",1.46616444912129,1.52387859397842,2.1483623095003,2.02109214264572,2.22589511478944,1.84215772132783,"553"
"554/254.1034mz/2.92min",2.48372054190828,2.65643339080512,2.49792278809927,2.28618738083219,2.05093248334655,1.92197700299839,"554"
"555/293.1144mz/2.93min",1.43726817720715,1.60014167150129,2.40960395671885,2.65021709010826,2.61673894455651,2.3664284617228,"555"
"556/273.1456mz/2.92min",1.71087334295037,1.89092684419412,2.45293741025801,2.27580354781269,2.38817789048546,2.0498208991533,"556"
"558/246.0982mz/2.91min",1.04531634393664,0.460082348348303,2.0882807706128,2.15157903598189,2.05473411494101,1.73941708157613,"558"
"565/226.072mz/2.93min",0.91236389200633,1.22216345508748,1.60967888786982,2.04036249298942,1.67110211263198,1.48759352711438,"565"
"566/195.0299mz/2.94min",2.00045294726017,2.19928225248543,1.88063060620824,1.70540626616722,1.67092626903122,2.09637066763401,"566"
"567/241.1194mz/2.94min",1.84263026579483,2.0219203259863,2.18703419396791,2.03303093505527,1.90410758885632,1.64743530818562,"567"
"571/195.0663mz/2.95min",2.5034227809958,2.33230115316401,2.9637254041398,1.91775291385036,2.38199437072521,2.99988208476175,"571"
"573/196.0695mz/2.96min",1.5009990654733,1.30418284949899,1.95630830963633,0.567303602193105,1.34190836655535,1.98904239935315,"573"
"574/159.0663mz/2.97min",2.35453249016983,2.56061315656089,2.51275452913107,2.48181295868056,2.4963391081566,2.27847582743249,"574"
"579/310.0933mz/2.97min",1.21433485107677,1.28784611428929,2.07316788214185,1.98514032222503,1.76343615353553,1.75327847891166,"579"
"580/230.1034mz/2.98min",0.831555252392267,1.01597890540839,1.74671916451663,1.75465696594547,1.765616211789,1.16127120229268,"580"
"584/167.035mz/2.99min",3.20480835846347,2.93295750908584,3.12886502763006,3.29603574966903,3.12780567968669,3.20441211234919,"584"
"586/210.0771mz/3.0min",2.03880091936902,2.19090136415972,2.2103600449363,2.25408192295969,2.20698195206443,2.09757886334128,"586"
"587/457.2303mz/3.0min",1.24037072190235,1.40480202607053,2.44008807139172,2.39532778589995,2.58538998683776,2.22527533122688,"587"
"589/180.0666mz/3.01min",1.96716622438,2.14840576380204,2.11281695643371,2.04587037795306,2.07282529459909,2.05646121502537,"589"
"590/172.0979mz/3.01min",1.59310184789283,1.5714894125499,2.89237902669283,3.34324509395151,2.39448477384141,1.58576283060315,"590"
