"","PC1","PC2","PC3","PC4","PC5","PC6"
"169/244.0826mz/2.02min",-0.004336,-0.015207,0.012739,-0.013045,0.0454,0.56273
"171/158.0822mz/2.03min",0.035497,0.011736,-0.044678,0.0029361,0.0061786,-0.43728
"172/345.13mz/2.04min",-0.008472,0.0099391,0.0036534,-0.015949,-0.0025891,0.23916
"174/327.1199mz/2.05min",0.019189,0.0051506,-0.031974,0.0051983,0.018056,-0.50593
"179/224.0564mz/2.08min",0.0090793,-0.016085,-0.020631,0.0093958,-0.031735,-0.18252
"180/182.0458mz/2.08min",-0.0047106,-0.002726,0.0055787,0.0098518,-0.025229,-0.016555
"182/283.0607mz/2.1min",-0.0091234,-0.009496,-0.0011364,0.014122,-0.02317,0.0124
"184/220.0649mz/2.1min",-0.0047123,-0.01074,-0.0076187,0.0019125,0.00181,0.0088818
"185/231.0986mz/2.1min",0.043104,0.018823,-0.068021,0.0008318,-0.054246,0.011906
"188/224.1041mz/2.12min",-0.058124,-0.038022,0.062216,-0.018923,-0.017316,-0.016488
"189/242.067mz/2.12min",0.0021289,0.010384,0.010238,-0.0072609,0.0097967,-0.0014273
"190/117.0558mz/2.12min",0.0049467,-0.0031654,-0.02476,-0.006896,-0.0044316,-0.0077822
"192/163.9861mz/2.12min",0.0019179,0.003431,0.014044,0.0095678,-0.0023362,-0.0083081
"193/196.0615mz/2.14min",0.01087,0.0035835,0.019904,0.028905,0.0052159,0.0045345
"194/240.0514mz/2.14min",0.0088127,0.005042,0.0079264,-0.014056,0.0021227,-0.00011853
"195/259.1299mz/2.14min",0.0073296,0.036928,-0.032307,-0.019165,0.0017709,-0.0042527
"198/212.0565mz/2.18min",-0.010283,-0.029567,0.023142,0.023223,0.0083992,-0.0098223
"199/356.1347mz/2.16min",0.0048804,-0.016264,-0.006195,0.031015,-0.014415,-0.0018848
"202/225.0881mz/2.14min",0.0085563,0.0056599,-0.017969,-0.031272,0.0030948,0.023212
"205/281.0991mz/2.18min",0.014451,-0.0035126,-0.025345,-0.0023309,-0.012219,0.0088967
"208/254.08mz/2.18min",0.020333,-0.011495,-0.037191,-0.0229,-0.0063517,0.00083867
"209/303.0813mz/2.18min",0.018087,-0.010956,-0.017037,0.026216,-0.0018807,-0.0095901
"211/240.0877mz/2.18min",-0.0023427,-0.0073104,-0.007421,-0.0025025,0.00624,0.01267
"212/218.1034mz/2.18min",0.015882,-0.0023412,-0.029218,-0.00083129,-0.011106,0.0021179
"213/219.1067mz/2.18min",0.016156,-0.0025843,-0.029667,0.00048277,-0.011608,0.026708
"214/437.214mz/2.18min",0.02788,-0.0021077,-0.058549,0.0052184,-0.022436,-0.017328
"215/175.0611mz/2.19min",0.01704,0.027835,-0.0098176,-0.022031,0.0054203,0.010403
"216/343.1143mz/2.2min",-0.0068938,-0.0027307,0.0039539,-0.011972,-0.0077256,0.010603
"218/184.0615mz/2.23min",-0.0019737,0.0062817,-0.012082,-0.006278,0.029262,-0.0069155
"222/145.0507mz/2.22min",0.014334,0.013641,-0.011538,-0.0062593,0.0067268,0.00057116
"223/382.1002mz/2.22min",0.013626,0.0039811,-0.010332,-0.014188,-0.014438,0.0086605
"226/317.099mz/2.23min",0.014852,0.043447,0.015759,-0.02795,-0.017851,-0.0064651
"229/283.0936mz/2.24min",0.0011556,0.00021768,-0.0093232,-0.0062324,0.0052906,-0.0071387
"230/273.1092mz/2.24min",0.020405,0.039645,-0.0073237,-0.023712,0.0048962,-0.0014628
"234/196.0615mz/2.25min",-0.007562,-0.0055452,0.0011207,-0.021186,-0.02062,-0.0034412
"235/125.0245mz/2.27min",-0.015286,-0.070349,0.0033357,0.018228,0.040886,-0.0014471
"236/200.0565mz/2.26min",0.0088873,0.0094132,0.0077187,-0.009206,-0.00063972,0.014877
"237/446.1778mz/2.27min",-0.001734,-0.011153,-0.006035,-0.010562,-0.0052947,-0.0073219
"241/181.0508mz/2.28min",-0.005232,-0.0056782,-0.0055534,-0.00093432,0.017034,-0.016001
"242/245.1142mz/2.28min",0.0035499,-0.045924,-0.031214,0.027381,-0.033207,-0.0019467
"243/360.0723mz/2.28min",-0.024413,-0.009152,0.011796,-0.017396,0.0093477,-0.0024124
"248/226.0721mz/2.28min",0.0026829,-0.0010278,-0.0079376,0.0031207,-0.011382,-0.0068591
"249/345.1301mz/2.3min",-0.0025965,-0.006118,-0.0012456,-0.013074,0.00649,-0.00041038
"251/303.0511mz/2.3min",-0.028719,-0.0065163,0.0096183,-0.0046,0.0061129,0.0050883
"252/356.1347mz/2.32min",0.013602,-0.017288,0.00058432,0.020873,0.010311,-0.0080279
"253/215.0674mz/2.31min",0.031917,0.059233,-0.01058,-0.014433,0.00040911,-0.0031779
"257/306.0985mz/2.34min",-0.024788,-0.033693,0.026029,-0.00062717,0.051161,0.0047594
"258/211.0612mz/2.34min",0.05929,-0.0042289,0.027123,-0.021974,0.045164,-0.024084
"259/242.0671mz/2.29min",-0.0028648,0.0027766,-0.035498,0.018307,-0.041497,0.0010229
"268/343.1144mz/2.35min",-0.0058873,0.0012632,0.011322,-0.010322,-0.0044983,0.018772
"271/234.0772mz/2.36min",0.0007848,-0.0022785,-0.0034385,-0.003642,0.0023624,-0.0078282
"272/297.0729mz/2.36min",0.0012911,-0.0021214,-0.0012461,-0.0029606,-0.00036023,0.00027372
"275/161.0819mz/2.36min",0.0078013,0.0035842,-0.033879,0.0073496,-0.0025712,-0.0076504
"276/309.1093mz/2.37min",0.0044232,8.9622e-05,-0.0058994,-0.032319,0.013922,0.0061943
"277/238.0721mz/2.37min",-0.000683,-0.0040685,0.0052634,-0.00063705,-0.0094086,0.003762
"278/151.0401mz/2.37min",0.00014443,0.003824,-0.0033712,-0.009387,-0.0019588,-0.011841
"279/153.0194mz/2.37min",-0.0057615,0.0057164,-0.017303,-0.023673,-0.0056059,-0.014766
"280/212.0565mz/2.37min",-0.0061963,-0.010804,-0.010097,-0.013559,0.019938,-0.00043057
"282/258.0983mz/2.4min",0.022465,0.011751,-0.033432,-0.010308,-0.024997,-0.019005
"283/240.0878mz/2.38min",0.00016423,-0.0013904,-0.0060472,-0.0076814,0.00028787,-0.0074452
"286/230.1034mz/2.39min",0.0097952,0.0069019,-0.020377,0.007312,0.0072645,0.010466
"289/222.0771mz/2.4min",-0.0034176,0.026096,-0.020738,-0.0043162,0.020876,-0.0023737
"292/168.0666mz/2.41min",0.0049727,-0.00077189,-0.010519,-0.014681,-0.0031617,0.015801
"293/210.0772mz/2.41min",0.0018385,-0.0026997,-0.0070348,-0.0075807,0.0066439,0.00827
"294/129.0558mz/2.43min",0.012213,0.010635,-0.01958,0.011087,0.027272,-0.020648
"295/180.0302mz/2.43min",0.0063854,0.0018231,-0.00091139,-0.011389,-0.0042938,0.0042406
"296/175.0612mz/2.43min",0.0066005,0.00099691,-0.012169,-0.013019,-0.016164,0.00063354
"297/479.1785mz/2.43min",-0.0014565,-0.047763,0.014025,0.012602,-0.029286,-0.0073523
"299/416.1826mz/2.44min",-0.0016379,-0.044459,0.012855,0.0096808,-0.028016,-0.0021627
"301/762.3207mz/2.44min",-0.0060231,-0.043223,0.0066905,0.0038806,-0.023468,0.0041054
"303/345.1301mz/2.44min",-0.0016578,0.0023987,-0.0017785,-0.011054,0.0021872,0.015458
"304/346.1336mz/2.44min",-0.0015445,0.0033735,-0.0021861,-0.010701,0.0020849,-0.01592
"305/691.2683mz/2.44min",-0.0062023,0.0059449,-0.0077314,-0.01518,0.012197,0.003953
"307/204.0302mz/2.44min",0.017604,-0.021548,-0.025099,0.010389,-0.021145,-0.0044607
"313/188.0353mz/2.45min",0.026222,0.0034498,-0.019128,0.018886,-0.023285,0.028522
"316/313.0678mz/2.46min",-0.0028821,-0.0057531,0.021395,-0.0055588,-0.021365,-0.0048357
"317/282.0984mz/2.47min",-0.0058332,0.0050038,-0.030335,-0.0039414,0.022485,0.024159
"318/194.0459mz/2.47min",0.0017551,-0.0081557,0.0038759,-0.0040666,-0.0006332,0.015316
"320/237.0881mz/2.47min",-0.00029393,-0.0015281,-0.0068504,-0.0098051,-0.0046245,0.0079477
"322/158.0822mz/2.45min",0.031505,0.010724,-0.016068,-0.004296,0.0050319,0.00010635
"323/264.0514mz/2.48min",-0.011915,-0.02623,-0.021852,-0.010301,0.0053561,-0.0013128
"327/136.0404mz/2.47min",0.00087936,-0.00022889,-0.012561,-0.012927,-0.0071324,-0.015235
"328/144.0455mz/2.47min",0.0090156,-0.01214,-0.019087,-0.0033926,-0.005317,0.0095482
"329/259.13mz/2.48min",0.037188,-0.0039623,-0.048425,0.0046087,-0.02435,0.0030897
"330/260.114mz/2.48min",-0.0094305,-0.011677,-0.021767,-2.591e-05,-0.014406,-0.014622
"331/905.3653mz/2.48min",0.051305,-0.0012572,-0.0033797,0.04673,-0.021913,-0.0032629
"333/167.035mz/2.49min",0.05444,-0.016782,0.016151,0.044578,0.0032101,-0.00011899
"334/779.3181mz/2.49min",0.018231,-0.010812,0.004329,0.0013205,-0.0080008,0.0083427
"335/716.3226mz/2.49min",0.017517,-0.010334,0.0081484,-0.00017213,-0.0093587,0.015878
"337/752.2991mz/2.49min",0.018944,-0.018151,-0.0067806,-0.013699,-0.0038463,-0.015324
"341/190.0509mz/2.52min",-0.021286,-0.057548,-0.010207,-0.0050905,0.0025226,-0.0037182
"344/907.3791mz/2.49min",0.00040816,-0.054613,-0.0045546,0.0038226,0.010971,-0.00017938
"345/755.2998mz/2.49min",0.02071,-0.01958,-0.0048561,-0.0166,-0.0034292,0.0096853
"347/227.1401mz/2.46min",0.0328,0.031148,-0.015008,-0.0014203,0.012003,-5.7294e-05
"349/146.0611mz/2.5min",-0.020273,-0.074228,-0.010906,0.0090628,0.013617,0.012169
"353/181.0507mz/2.51min",-0.0082122,-0.067815,0.018977,0.021353,0.023206,-0.01286
"356/139.0401mz/2.53min",0.03584,-0.02057,-0.013204,-0.0014095,0.030162,0.0007148
"357/176.0645mz/2.52min",0.011109,0.024709,-0.0079311,-0.018939,-0.0035,-0.0031221
"361/175.0612mz/2.53min",0.01113,0.024687,-0.0078092,-0.018897,-0.0029043,0.016917
