"","PC1","PC2","PC3","PC4","PC5","PC6"
"231/254.1385mz/2.08min",-0.00037751,0.0058372,0.0086281,-0.017554,0.0052214,0.16258
"232/220.118mz/2.1min",-0.0024355,0.01186,0.0052825,-0.0095706,0.0015146,0.11327
"233/242.0998mz/2.1min",-0.0044298,0.018941,0.0098036,-0.016709,0.013464,-0.15274
"234/232.1543mz/2.11min",-0.0024475,-0.0017799,0.012568,-0.010289,0.0013908,-0.33603
"238/184.1697mz/2.16min",-0.0013582,0.023892,0.031365,0.0046191,0.031598,0.13516
"239/185.0785mz/2.15min",-0.001243,-0.0087072,0.018513,-0.0017587,0.0076312,-0.0006163
"241/205.0972mz/2.2min",0.0051924,0.010955,0.006395,-0.014304,-0.00080813,-0.030197
"242/171.1128mz/2.2min",0.0045452,0.02418,-0.014628,-0.018471,-0.0036659,0.027403
"244/188.0706mz/2.2min",0.00073511,0.010908,0.0093962,-0.01461,0.00051053,-0.04559
"245/217.1047mz/2.2min",0.0090662,0.0095773,-0.0037342,-0.013446,0.0069497,0.029436
"246/113.0597mz/2.21min",0.0022452,0.0065986,0.019492,-0.0089434,-0.016024,-0.00023433
"248/231.1703mz/2.26min",0.00024654,0.01114,0.002818,-0.013797,0.0033631,-0.030956
"253/146.0601mz/2.34min",-0.0031718,0.014192,0.0045455,-0.018435,-0.0070396,0.031262
"255/146.1176mz/2.34min",0.0036427,-0.0078889,0.005208,-0.020792,0.0046374,0.014511
"256/116.0706mz/2.35min",-0.0014228,-0.022562,0.021137,-0.012704,0.0061314,0.0069654
"258/229.1547mz/2.38min",-0.0011145,-0.027671,0.028161,-0.0074803,0.0077637,0.027549
"259/114.0914mz/2.4min",-0.0052947,0.0082409,0.0040004,-0.0020282,0.001699,-0.030099
"260/138.055mz/2.4min",0.00066824,0.002478,0.010743,-0.0078451,0.00037313,0.015108
"262/190.0499mz/2.4min",0.00058661,0.0082531,0.00045752,-0.017792,0.0029321,-0.016616
"263/191.0532mz/2.4min",0.00067277,0.0087746,0.00026638,-0.018555,0.0030852,-0.03036
"268/141.0547mz/2.45min",-0.0023038,0.010118,0.0069523,-0.010566,0.0071099,-0.030472
"269/231.1703mz/2.45min",-0.00078502,0.0095772,0.0046744,-0.01384,-0.001262,0.029918
"271/102.0914mz/2.49min",-0.031849,0.026126,0.0038557,-0.022032,-0.067305,-0.01945
"274/216.1231mz/2.52min",-0.0021429,0.0093408,0.0029112,-0.019365,-0.0006947,-0.028593
"275/167.0816mz/2.53min",0.0037029,0.0037146,0.0082708,-0.0057194,0.003602,-0.030975
"278/147.0553mz/2.55min",0.002345,0.011989,-0.00051291,-0.021284,-0.0050098,-0.0076284
"280/246.17mz/2.56min",-0.0036144,0.0034556,0.014082,-0.0045617,0.0051284,-0.030534
"281/245.186mz/2.63min",-0.010275,0.019637,0.017805,0.0030094,0.00098307,0.030542
"282/200.0918mz/2.59min",-0.00129,0.023057,0.0044255,-0.011527,-0.00087102,-0.015183
"284/197.1285mz/2.61min",0.028974,-0.0027158,-0.031184,-0.024938,0.025615,0.038925
"286/180.0656mz/2.62min",-0.00065933,0.016215,0.0017999,-0.01189,0.0016573,-0.014445
"288/183.1017mz/2.63min",-0.005012,0.030312,0.0058485,-0.010606,0.0089758,-0.022036
"292/130.1591mz/2.64min",-0.013904,0.018594,0.019241,-0.00059398,-0.0028277,-0.031352
"297/263.1389mz/2.69min",-0.0025323,-0.020226,0.026442,-0.0063671,0.0034582,0.027939
"299/193.0973mz/2.7min",-0.0011088,0.0023884,0.019177,0.031576,0.0084471,0.044109
"301/245.1859mz/2.76min",0.0014779,0.0056663,0.0023074,-0.023162,-0.00080488,0.030196
"302/120.0445mz/2.72min",0.00096961,0.0051821,0.0075596,-0.012966,-0.00019872,-0.00031012
"303/138.055mz/2.72min",0.0050169,0.0069266,0.0053406,-0.01403,-0.0024717,-0.029729
"304/114.0914mz/2.72min",0.0028109,0.021059,-0.012369,-0.0069248,-0.033922,-0.011781
"305/213.0659mz/2.74min",-0.00030467,0.014632,0.0018913,-0.01463,0.014197,-0.0085946
"306/255.1703mz/2.74min",-0.0027167,0.0056498,0.019756,0.0092536,0.01078,-8.4332e-05
"309/275.16mz/2.77min",-0.0089532,0.021718,0.004928,-0.0077479,-0.0080776,0.03123
"310/272.1855mz/2.76min",-0.0038884,0.0095138,0.013717,0.00093291,-0.0023318,-0.045209
"320/295.1287mz/2.84min",-0.0004315,-0.046393,0.039105,0.00132,0.0096107,-0.00065102
"321/245.1859mz/2.82min",-0.0043588,0.0029758,0.0056935,-0.013863,0.0036218,-0.01592
"322/203.1391mz/2.85min",-0.012234,0.0053324,0.016289,-0.0093204,-0.021282,-0.029389
"329/279.1702mz/2.94min",-0.0034655,0.011973,0.0059684,-0.013079,-0.0070122,0.014796
"331/210.1101mz/2.95min",-0.0096618,0.03047,-0.00072504,0.0011012,-0.0062266,-0.020584
"334/170.1176mz/2.95min",-0.0087237,0.030035,0.0051269,-0.0039038,-0.0029129,0.00098673
"339/215.1391mz/2.98min",0.0013775,0.021097,0.00066979,-0.0016282,-0.0037088,0.00029504
"342/231.1703mz/3.0min",-0.0019043,0.006482,0.0074,-0.010289,0.0019675,-0.00042413
"347/246.1699mz/3.02min",-0.0048045,0.00046329,0.017469,-0.0087017,0.00011554,-0.031254
"351/279.1702mz/3.03min",-0.0018291,0.0078313,0.0071887,-0.013937,-0.0023716,0.014781
"352/120.0444mz/3.05min",-0.00023847,0.0086175,0.0052529,-0.013832,-0.0011335,-0.0082756
"357/148.0393mz/3.05min",-0.0011224,0.010445,0.001477,-0.016658,-0.0031249,-0.00060192
"358/289.1756mz/3.06min",-0.0068849,0.031044,0.0081,-0.0070227,-0.014451,-0.029161
"359/223.154mz/3.08min",-0.0075573,0.0021886,0.017362,-0.030503,-0.0071835,-0.014858
"360/240.1805mz/3.08min",-0.014614,0.0023893,0.02077,-0.025864,-0.0038498,0.012586
"361/245.1359mz/3.08min",0.014124,-0.01266,0.002695,-0.034896,-0.0093424,-0.0019485
"363/259.1764mz/3.12min",-0.0047858,0.0025026,0.011867,-0.010522,-0.008669,0.022939
"364/173.1285mz/3.11min",-0.0054946,0.0081462,0.0083035,-0.016875,-0.0054726,0.044502
"368/194.0813mz/3.13min",0.0028008,-0.0088082,0.026008,0.025952,0.009144,-0.00051531
"370/211.1442mz/3.05min",0.022744,0.014475,-0.034215,0.010537,0.025577,0.035519
"371/194.1152mz/3.14min",-0.0042091,0.022766,-0.0022665,0.0021016,-0.0073207,-0.030153
"374/172.1332mz/3.14min",-0.00911,0.031215,0.006273,-0.0040701,-0.011305,-0.030023
"377/265.1158mz/3.15min",-0.005015,-0.003549,0.0095786,-0.012755,-0.015214,0.015809
"380/162.055mz/3.19min",-0.0025148,0.023115,-0.0002098,-0.0097885,-0.0081945,0.015498
"382/247.1077mz/3.2min",-0.0046961,0.019945,0.010074,-0.0097068,0.0014537,-0.029698
"387/202.1438mz/3.22min",0.0057887,0.0096455,0.0056003,0.011127,-0.01148,-0.012907
"390/118.0651mz/3.24min",-0.0035202,0.012567,0.0061062,-0.0080798,0.0019563,0.03009
"391/164.0706mz/3.24min",-0.001434,0.011449,0.0078617,-0.0064782,0.0019351,-0.030022
"392/182.0813mz/3.24min",0.0010279,0.011444,0.007345,-0.0043567,-0.0017357,0.046101
