"","comp 1","comp 2","comp 3","comp 4","comp 5"
"POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML",-2.5825,-0.38617,3.3889,-2.3039,1.6173
"POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML",-2.2966,1.8478,0.51071,3.7196,-0.32104
"POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML",-2.5667,-0.91247,-3.9715,-1.4298,-1.298
"POS_TJGIp3_1_Run40.mzML",2.4809,-0.056313,1.7691,-0.57861,-3.9411
"POS_TJGIp3_2_Run126.mzML",2.8579,2.7737,-1.4409,-1.1861,2.1011
"POS_TJGIp3_3_Run164.mzML",2.107,-3.2666,-0.2563,1.7788,1.8417
