CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
309	578	1	0.9739	-0.000
1093	1253	1	0.9006	-2.016
1013	1103	1	0.7719	31.989
1021	1093	1	0.8877	-35.037
628	1180	1	0.8529	50.029
309	647	1	0.8018	37.057
743	1031	1	0.9012	-37.053
1147	1215	1	0.806	-18.010
1181	1253	1	0.9307	-35.037
602	666	1	0.7407	2.016
1152	1155	1	0.8996	-16.023
309	526	1	0.8209	-13.979
1213	1215	1	0.8105	-18.010
610	612	1	0.7377	35.037
605	612	1	0.7771	17.027
1211	1253	1	0.8916	-15.071
602	875	1	0.7419	-108.130
743	1155	1	0.8204	-19.042
572	648	1	0.7422	95.099
534	919	1	0.8561	-142.114
921	1152	1	0.8742	50.029
945	1153	1	0.7313	-35.961
921	1180	1	0.937	48.013
921	1031	1	0.8479	15.995
602	610	1	0.7569	2.016
612	653	1	0.7369	-18.010
1153	1211	1	0.8131	0.000
569	1181	1	0.8768	-84.073
1021	1031	1	0.9234	-35.037
628	1081	1	0.9013	87.053
1145	1147	1	0.7703	18.010
919	1211	1	0.8025	-53.972
195	602	1	0.8206	0.000
532	648	1	0.7691	95.099
945	1103	1	0.7624	-0.001
921	1021	1	0.8287	51.032
195	647	1	0.8679	0.000
1093	1211	1	0.8633	13.055
1031	1155	1	0.9031	18.011
1093	1152	1	0.8887	34.034
258	572	1	0.9026	-0.000
979	1103	1	0.8219	13.940
875	1241	1	0.7778	-30.047
647	666	1	0.793	2.016
258	578	1	0.839	74.036
921	1093	1	0.9086	15.995
1056	1241	1	0.9135	-28.031
578	602	1	0.8115	37.057
572	602	1	0.7223	111.093
1180	1211	1	0.8558	-18.963
743	1152	1	0.8883	-3.019
1021	1181	1	0.9245	-2.016
610	653	1	0.9306	17.027
1145	1215	1	0.8588	0.000
653	666	1	0.9127	-17.027
1021	1215	1	0.9377	0.000
921	1178	1	0.903	31.989
258	538	1	0.7213	-15.047
1021	1145	1	0.8233	0.000
921	1253	1	0.8916	13.979
610	647	1	0.8128	-2.016
258	919	1	0.738	-68.078
610	666	1	0.9797	0.000
612	666	1	0.7609	-35.037
628	1253	1	0.9026	15.995
1031	1215	1	0.8763	35.037
1081	1181	1	0.9237	-36.021
921	1181	1	0.8677	49.016
1147	1213	1	0.8843	0.000
605	610	1	0.9129	-18.010
1031	1093	1	0.8677	-0.000
500	1056	1	0.8958	-56.063
258	534	1	0.7833	74.036
1081	1155	1	0.8606	-51.032
578	647	1	0.7786	37.057
1081	1093	1	0.8872	-69.043
647	875	1	0.7136	-108.130
1178	1180	1	0.9438	16.023
309	602	1	0.8121	37.057
526	602	1	0.7142	51.036
1031	1152	1	0.9751	34.034
743	1145	1	0.8024	-2.016
628	1181	1	0.9622	51.032
538	602	1	0.7017	126.141
1081	1215	1	0.8955	-34.005
309	534	1	0.7702	-0.000
743	1147	1	0.7994	15.995
743	1081	1	0.8764	31.990
945	1080	1	0.7776	2.016
602	647	1	0.9627	0.000
572	578	1	0.8574	74.037
1152	1181	1	0.8881	-1.013
195	610	1	0.7741	2.016
526	578	1	0.7799	13.979
1093	1181	1	0.8873	33.021
258	309	1	0.8647	74.036
195	666	1	0.7682	2.016
500	1241	1	0.9478	-84.094
1181	1213	1	0.8665	20.026
316	526	1	0.7566	18.010
578	919	1	0.7708	-142.114
605	666	1	0.917	-18.010
1145	1155	1	0.7925	-17.027
309	569	1	0.7783	-92.047
309	572	1	0.8589	-74.037
1021	1213	1	0.8326	18.011
534	875	1	0.7921	-71.073
1178	1253	1	0.8377	-18.010
1021	1081	1	0.9413	34.005
628	1031	1	0.8964	18.011
534	572	1	0.7048	-74.037
979	1013	1	0.8303	-18.049
569	1253	1	0.8864	-119.110
628	1021	1	0.8693	53.048
1152	1215	1	0.8625	1.003
1031	1181	1	0.8976	33.021
921	1081	1	0.8669	85.037
1081	1152	1	0.9358	-35.009
1080	1083	1	0.8367	-18.011
569	628	1	0.8504	-135.105
1021	1152	1	0.8959	-1.003
307	500	1	0.7346	0.984
258	532	1	0.7478	-0.000
1180	1253	1	0.8653	-34.034
534	578	1	0.8017	0.000
1031	1081	1	0.9723	69.043
1178	1211	1	0.8272	-2.939
628	1093	1	0.903	18.010
628	1152	1	0.8519	52.044
921	1211	1	0.8311	29.050
1093	1180	1	0.8694	32.018
605	653	1	0.9408	-0.984
945	1083	1	0.7762	-15.995
195	875	1	0.7933	-108.130
628	743	1	0.8547	55.063
867	1568	2	0.9287	82.078
781	1566	2	0.9469	-26.016
1566	1582	2	0.9638	-56.061
259	1566	2	0.9572	-210.198
308	1566	2	0.926	-168.188
638	1591	2	0.9328	-54.047
638	781	2	0.9745	0.001
246	259	2	0.9302	-26.016
798	1569	2	0.9195	-0.001
664	1582	2	0.9211	-28.030
781	1591	2	0.921	-54.047
664	1566	2	0.9461	28.031
1573	1584	2	0.8843	-1.012
308	1591	2	0.901	-196.219
246	685	2	0.9554	-126.104
273	322	2	0.8984	-2.016
664	867	2	0.9537	28.031
259	1591	2	0.9105	-238.229
464	781	2	0.9193	28.032
867	1591	2	0.9546	-28.031
234	251	2	0.9803	-28.031
464	1582	2	0.9419	-54.045
215	251	2	0.8083	-28.031
234	273	2	0.9004	-54.047
638	867	2	0.958	-26.016
308	867	2	0.9071	-168.188
798	1574	2	0.9205	28.031
1566	1591	2	0.9513	-28.031
798	987	2	0.8752	-0.000
781	867	2	0.9563	-26.016
638	1568	2	0.9579	56.062
251	273	2	0.9222	-26.016
215	685	2	0.9065	-154.135
464	664	2	0.9333	-26.015
638	664	2	0.9275	-54.046
638	1575	2	0.9248	0.000
246	781	2	0.9149	-210.198
259	1569	2	0.9014	-264.245
259	308	2	0.9665	-42.011
