"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_PF_MC_RCG_1_neg_20210511_Run79.mzML","GF_PF_MC_RCG_2_neg_20210511_Run97.mzML","GF_PF_MC_RCG_3_neg_20210511_Run198.mzML","shared_name"
"2699/301.2019mz/5.14min",2.38859042071048,2.24678106518399,2.49851761449756,2.80413234727836,2.9136931616237,2.85683148961676,"2699"
"2700/624.3768mz/5.14min",2.49082669675528,2.20052692528668,2.56843391371859,3.42793645278758,3.2888590796467,2.75124122002654,"2700"
"2701/257.1758mz/5.15min",2.47345850237065,2.19999668612414,2.5529203340061,2.90455711138628,3.04118231606837,3.04578905172425,"2701"
"2705/329.2333mz/5.17min",2.98784740562987,2.53353433140193,3.02965029777818,3.36704571817121,3.3865494722998,3.37817727929251,"2705"
"2708/313.2383mz/5.19min",2.83173786524308,2.615954999906,2.9286865797766,3.21299943268391,3.24199914507975,3.18034279031107,"2708"
"2711/287.2227mz/5.24min",2.47075044355864,2.30573613734491,2.56906687683017,2.7669792473024,2.80888966975209,2.71265829111015,"2711"
"2715/309.1709mz/5.27min",2.67738836455075,2.4800777301698,2.9482114131186,2.89995898692543,2.94581335208528,2.88104353737225,"2715"
"2717/312.226mz/5.28min",3.39560576512908,3.21177622194177,3.45431519832073,3.90605979386229,3.82627435109355,3.71535538641106,"2717"
"2719/311.2228mz/5.28min",4.15320901789485,3.96413377079012,4.21127722014791,4.61474145567333,4.58895152852106,4.48290843819615,"2719"
"2720/381.2645mz/5.28min",2.75533567051008,2.50130435397339,2.84885065897441,3.13171145426851,3.16608492543723,3.08296754069239,"2720"
"2723/686.3307mz/5.29min",2.74738452852766,2.43375758471441,2.64791146524102,2.65310427585402,2.65892803260345,2.38621610874898,"2723"
"2727/256.1918mz/5.31min",2.86455334280427,2.61539150944305,2.95932654703546,3.21059656848803,3.23635364956794,3.06420680057927,"2727"
"2736/290.1761mz/5.34min",2.89063445635392,2.62666848521092,2.98193329389312,3.25907503574163,3.28824208763177,3.10609204782132,"2736"
"2738/420.2503mz/5.36min",2.95062283403043,2.39452385651855,2.80027139480809,3.10041377458151,3.03067490534294,2.87979838880577,"2738"
"2739/374.2447mz/5.36min",2.79662915439507,2.21318764513279,2.64490648465204,2.9366447433013,2.8877118537217,2.69626160349788,"2739"
"2746/242.1186mz/5.39min",2.24645243340639,1.76864641612811,2.40170268236033,3.02857051849679,3.11231156747404,2.90943284754256,"2746"
"2749/313.2383mz/5.4min",3.08574731624572,2.86775816346755,3.3656235203338,3.6872732931174,3.68879961180957,3.41137219675648,"2749"
"2752/343.2124mz/5.43min",2.33884221767933,1.85524710903122,2.57779173490058,2.9223239118236,2.98003159892703,3.05246659940289,"2752"
"2756/410.3023mz/5.45min",2.69594216419972,2.66171461897791,2.8558049956633,2.89344789232997,2.83835061873349,2.69821442125078,"2756"
"2757/271.1914mz/5.45min",2.63723051019551,2.46353355868448,2.80560026049631,3.4905185556622,3.60612010710253,3.55376647611923,"2757"
"2761/381.2645mz/5.49min",2.76225524159311,2.42771759056087,2.819122281129,2.99663160691938,3.02127723256685,2.85898106196169,"2761"
"2762/295.1913mz/5.49min",3.3639996386728,3.1347148532289,3.43637977566973,3.75084091498637,3.76993755731924,3.71180915522046,"2762"
"2764/296.1947mz/5.49min",2.59943688237475,2.37706246740893,2.6693970091454,2.98193314947774,3.01023234448317,2.83201922509033,"2764"
"2765/215.1651mz/5.5min",3.54943605667461,3.36584324483657,3.63863165005344,3.92013417786056,3.96999590997509,3.88144042654513,"2765"
"2766/313.2384mz/5.52min",3.75994042071166,3.52619238573251,3.83970341271245,4.15987079148598,4.17984291323785,4.01637836108432,"2766"
"2768/287.2227mz/5.54min",1.86838037844883,1.55449910729262,1.95760006210869,3.05944268898303,3.09218840211094,3.08266437945945,"2768"
"2770/285.2071mz/5.55min",2.32386614450958,2.17084155041236,2.51687279437682,2.76877157544138,2.79097653084574,2.72945760261868,"2770"
"2771/290.1186mz/5.55min",2.55298329076851,2.15392896402863,2.64653030021361,3.13174666911504,3.26484755169266,2.91920304864356,"2771"
"2772/311.2228mz/5.56min",3.4356047398116,3.25904199928694,3.49942329472765,3.91518618862497,3.90143660845538,3.8218183790611,"2772"
"2774/312.2262mz/5.56min",2.7104011530039,2.48769206989141,2.77102335938579,3.16887018382022,3.1886799107365,3.05504085526584,"2774"
"2775/424.2469mz/5.63min",3.13164791636003,2.9754222938636,3.24637182200623,1.90691140621131,2.72592690643491,2.47716941391894,"2775"
"2776/775.4335mz/5.58min",3.11588981602524,3.04398499069839,3.26895741819825,3.02535543902108,3.12433960598974,2.58381174142679,"2776"
"2777/765.4046mz/5.58min",2.78563957160166,2.49026549312519,2.72970101013924,2.70607960578676,2.71108780140471,2.05310131656402,"2777"
"2778/729.4277mz/5.58min",2.85539130460326,2.80461560215152,3.00140426569715,2.77785632450296,2.89366755297539,2.2781875748068,"2778"
"2779/381.2258mz/5.59min",2.61832621252678,2.5262416392072,2.73038627140286,2.99395575640929,3.14046268871916,2.93454503713804,"2779"
"2780/313.2384mz/5.59min",4.03730431387578,3.81020845363676,4.11926086970896,4.43290075946389,4.4313292335346,4.2967297250046,"2780"
"2782/303.2176mz/5.62min",2.66286367865608,2.4690916267141,2.7838319539276,3.05827182088713,3.07896119631082,3.19850770135512,"2782"
"2790/256.1343mz/5.68min",2.41631829673165,1.84321070361028,2.54750514631448,3.26001028198924,3.28319995717837,2.84117074260433,"2790"
"2798/215.1652mz/5.74min",3.03609472582081,2.82824754981243,3.14568363613558,3.36840196254966,3.40880287218147,3.3458988172872,"2798"
