"","PC1","PC2","PC3","PC4","PC5","PC6"
"77/218.1034mz/2.11min",0.0052708,0.0015854,-0.005644,0.0076105,-0.0036794,0.056769
"78/145.0506mz/2.14min",0.0038886,0.0031783,-0.00696,-0.0032711,-0.0096876,0.3442
"83/194.0458mz/2.39min",0.0055928,-0.0018498,-0.00043747,-0.0031361,-0.01251,-0.009442
"84/144.0454mz/2.4min",0.0053615,0.01279,0.0055792,0.01784,0.022024,0.27698
"85/188.0353mz/2.41min",0.0081576,0.012024,0.0073989,0.016796,0.021175,-0.11927
"86/136.0404mz/2.41min",-4.6442e-06,0.0051727,-0.0060082,-0.010949,-0.0078283,-0.049671
"87/175.0611mz/2.43min",0.0052845,0.0089186,0.00084612,0.0070708,-0.0061255,-0.016624
"88/139.0401mz/2.46min",0.010166,0.023495,0.028047,0.0080535,0.032694,-0.0042871
"92/228.0878mz/2.57min",-0.003904,0.014798,-0.0025426,-0.025804,-0.0017668,0.034033
"93/121.0295mz/2.57min",0.0048917,-0.006613,0.0043623,-0.0046515,-0.014418,-0.032915
"94/159.0663mz/2.61min",0.0034322,0.0040539,-0.0049156,0.00015009,-0.0050536,0.050615
"95/178.051mz/2.62min",0.0029604,0.0083783,-0.0020698,0.0068793,0.0046242,0.016934
"96/158.0822mz/2.73min",0.006715,0.0015081,-0.0024303,0.022221,-0.0061232,-0.035255
"98/107.0503mz/2.76min",0.0067711,0.011096,0.003341,0.013025,0.012156,0.033087
"99/151.04mz/2.76min",0.0076028,0.010336,0.0050966,0.012384,0.0093716,0.034135
"100/131.0713mz/2.78min",0.0026568,0.0092617,-0.0032705,0.00043249,0.001739,0.016774
"104/158.0822mz/2.81min",0.0061359,0.0020551,-0.0011041,0.022462,-0.0023919,-0.033668
"105/159.0663mz/2.87min",0.00079544,0.0055844,-0.0078408,-0.0014049,-0.0071713,0.017187
"108/172.0979mz/2.91min",-0.0076476,6.4081e-05,0.018095,-0.020247,-0.0083188,-0.032243
"111/186.1135mz/2.95min",0.0011113,0.01235,-0.0027973,-0.0060981,0.0082956,-0.017896
"112/171.1027mz/2.96min",-0.0057319,0.020558,-0.0098603,0.031904,0.015898,0.00021739
"113/189.0768mz/2.96min",0.0037594,0.011905,-0.00047799,0.002938,-0.0019285,-0.034727
"114/426.1897mz/2.97min",0.0050576,-0.0044788,-0.0030555,0.0015532,-0.011399,0.017184
"116/165.0556mz/3.02min",0.0039444,0.0025335,-0.0022959,-0.0086556,-0.014489,-0.033379
"119/173.0819mz/3.05min",0.0051458,0.0059525,-0.00099975,0.0028361,0.0036507,-0.050461
"120/120.0454mz/3.05min",0.0039687,0.0048614,-0.0024766,0.012093,0.0041527,0.017429
"122/164.0354mz/3.05min",0.0047132,0.0051212,-0.00061462,0.012842,0.0032931,-0.033262
"127/160.0404mz/3.2min",-0.0012964,0.002673,-0.0065613,-0.0066145,-0.00042102,0.016575
