"","comp 1","comp 2","comp 3","comp 4","comp 5"
"NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML",-2.035,3.2436,-0.38597,-1.2982,-2.7381
"NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML",-2.4764,0.90936,0.42438,3.064,3.302
"NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML",-3.2379,-3.3204,0.018059,-1.7862,-0.57032
"NEG_TJGIp2_1_Run38.mzML",2.396,-1.1875,-0.99146,3.2663,-2.8348
"NEG_TJGIp2_2_Run94.mzML",2.7051,0.11721,3.9301,-1.1917,0.46947
"NEG_TJGIp2_3_Run162.mzML",2.6482,0.23771,-2.9951,-2.0542,2.3717
