"","filter","NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML","NEG_TJGIp2_1_Run38.mzML","NEG_TJGIp2_2_Run94.mzML","NEG_TJGIp2_3_Run162.mzML"
"396/475.1529mz/5.01min",235050.185,367045.72,233894.48,236205.89,331810.47,169206.02,154177.53
"397/485.1816mz/5.02min",1257613.3,1425264.8,1685465.2,1846709.2,1059235.9,1030177.56,1089961.8
"398/472.3027mz/5.02min",1540202.1,2725310.2,1700372.8,2029951.1,1380031.4,980974.75,1275902.4
"399/267.1601mz/5.03min",244241.885,379452.25,221974.95,249501.69,238982.08,231287.02,342240.28
"401/442.1952mz/5.05min",647270.58,770929.1,862318.1,1028116.2,501788.25,495369.75,523612.06
"402/509.179mz/5.05min",300463.705,290547.75,513449.38,562481.56,203723.22,280604.38,310379.66
"403/905.373mz/5.05min",151870.49,101266.555,275672.2,289812.34,63676.1,147692.53,156048.45
"404/397.202mz/5.05min",7510332.25,8754540,10522227,11614278,6051272.5,6068701.5,6266124.5
"405/507.261mz/5.05min",1801199.75,1777234,1698732,1668291.1,1829219.4,1825165.5,1861442.4
"406/201.1496mz/5.05min",1432170.45,1467877.1,843740.56,916677.25,1486785.5,1396463.8,1648453.4
"408/441.1918mz/5.05min",2504375.05,2940355,3121721.8,3784023.5,1972809.9,1955699.9,2068395.1
"409/471.2023mz/5.05min",192456.805,243040.83,225231.53,287701.22,159682.08,144352.02,141189.72
"411/580.3256mz/5.05min",553795.79,620472.2,425513.72,487119.38,988819.5,474409.2,763532.1
"412/401.1604mz/5.05min",294678.855,366812.66,415832.12,465500.34,222545.05,213545.94,220912.94
"413/449.2179mz/5.06min",96055.8555,117930.516,150589.55,174785.25,71295.44,67055.086,74181.195
"414/508.2652mz/5.05min",754923.5,703303.94,707045.25,729978.8,976366.1,798642.5,779868.2
"415/221.0972mz/5.06min",922941.8,1040869.1,853539.3,928110.6,917773,890810.06,965211.9
"417/351.1847mz/5.07min",316922.875,325492.47,308353.28,395903.75,284392.28,218623.08,342327.78
"420/491.2287mz/5.09min",435123.875,520174.97,602454.44,692717.8,342975.5,329732.06,350072.78
"423/602.3328mz/5.09min",73487.8575,158815.56,44667.17,40831.73,132754.66,68355.195,78620.52
"426/442.2922mz/5.1min",381541.455,673674,422886.38,503922.94,340196.53,253636.05,296983.5
"427/183.139mz/5.18min",205400.305,231955.34,182760.53,207553.14,203247.47,251290.72,165196.5
"428/387.2501mz/5.11min",722952.175,1343012.1,798430.25,942323.3,520013.75,468577.2,647474.1
"429/227.1289mz/5.12min",1198342.8,1103539.8,942563.9,1543425.8,1346078.5,1244390.4,1152295.2
"430/293.1759mz/5.12min",2386562.4,2251248,2638617.5,2535913.5,2152406.5,2521876.8,2113001.5
"431/385.2596mz/5.13min",424833.265,579357.1,394723.25,460508.47,390790.2,372235.8,454943.28
"432/456.3079mz/5.13min",1725351.85,3377518.2,1648487.8,1982366.5,1688989.5,1353683.4,1761714.2
"434/455.1712mz/5.15min",1559004.95,2024646.1,2653753.8,3163897.8,1051843.4,1093363.8,1053613.4
"435/456.1746mz/5.15min",391067.61,510978.84,688520.06,797088.1,252978.14,271156.38,256682.66
"436/441.1919mz/5.15min",3815782.25,4648954.5,5827154.5,6814329,2682439,2775287.8,2982610
"437/263.0713mz/5.16min",422918.235,475892.62,367665.38,411017.03,403454.3,434819.44,525604.94
"440/571.3712mz/5.16min",595051.55,909236,679946.8,822266.5,510156.3,422192.7,477918.34
"441/659.3624mz/5.18min",309429.83,576820.1,286721.28,267501.25,560177.56,304843.6,314016.06
"442/596.3665mz/5.18min",1513801.95,1505152.9,1404350,1522451,1235607.4,1573771.2,1690698.5
"443/642.3724mz/5.18min",506832.3,508560.78,473006.5,506050.72,423041.4,507613.88,581034.3
"444/632.3433mz/5.18min",1109640.45,1808116.5,1069902.4,958350.4,1904212.2,1050484.2,1149378.5
"449/473.218mz/5.2min",189958.54,236492.78,377685.06,429041.7,137759.4,143424.3,132460.23
"451/491.2287mz/5.21min",268933.76,287654.6,333342.25,404247.16,250212.92,164336.27,201093.55
"452/447.2751mz/5.21min",200347.915,243650.1,346879.28,375678.47,19462.56,67841.69,157045.73
"453/311.2228mz/5.22min",1324789.65,1320918.9,1328660.4,1354807.2,1050345.2,830285.8,1346962
"454/819.5201mz/5.27min",251980.44,378715.4,196432.94,46625.637,523782.44,307527.94,119297.23
"457/802.5294mz/5.28min",568202.4,604060,466496.66,163113.16,814905.7,938901.8,532344.8
"458/357.2395mz/5.25min",133389.505,221424.67,158343.36,210888.55,79242.1,72470.57,108435.65
"461/629.3516mz/5.25min",240266.615,413119.1,237058.4,242492.7,333772.12,181109.7,238040.53
"462/612.3973mz/5.25min",440781.25,564647.1,280315.56,396054.62,485507.88,375577,554655.06
"463/612.3616mz/5.25min",553852.95,541419.2,525713.25,566286.7,497735.28,569548.6,623043
"466/566.3559mz/5.25min",554885.85,538587.7,526612.56,571184,493204.25,576956.75,597196.9
"467/602.3328mz/5.25min",716666.33,1168112,628089.1,773714.3,754215.06,438836.88,679117.6
"469/309.2071mz/5.26min",1000349.37,1054666.5,1028440.8,1172741.6,822366.9,624482.06,972257.94
"470/293.1759mz/5.27min",682884.4,802417.25,677687.8,774243.3,262606.88,430124.8,688081
"471/309.1708mz/5.27min",749893.94,777800.4,766605.94,879477.8,270770.16,612893.75,733181.94
"473/313.2384mz/5.28min",233354.87,259001.92,185378.38,245221.14,217275.38,221488.6,330044.84
"475/596.3666mz/5.28min",1404655.55,1346566,1356844.6,1452874.1,1210600.8,1452466.5,1616392.6
"476/422.1975mz/5.28min",75709.992,25236.664,25236.664,25236.664,363984.28,628810.5,126183.32
"477/632.3432mz/5.28min",935201.45,2056676.5,864228.4,1006174.5,1568453.2,807905.1,854019.75
"478/642.3722mz/5.28min",551587.85,532434.5,528340.44,570741.2,484244.38,579445.2,665954.75
"480/659.3623mz/5.28min",235796,480178.25,223335,240996.28,425945.44,220226.33,230595.72
"481/541.3608mz/5.29min",1392008.15,2418246,1389534.4,1747063.1,1394481.9,1060129.2,1171689.5
"482/286.2024mz/5.29min",551042.775,739093.44,528496.6,610221.94,552975.75,508288.38,549109.8
"483/473.3594mz/5.33min",467112.7,504720.06,429505.34,203092.3,578618.5,589388.75,414203.53
"484/521.2767mz/5.3min",499501.9,453974.3,329080.97,346229.22,570607.6,545029.5,589979.9
"485/521.2082mz/5.32min",399762.11,534248.56,370552.97,467659.5,428971.25,353719.8,347418.78
"486/776.5059mz/5.34min",247302.76,327973.9,166631.62,35430.94,535051.44,365674.5,80335.03
"487/610.3821mz/5.32min",230292.905,203668.98,214469.45,241413.92,219171.89,282583.06,291877.84
"488/656.388mz/5.32min",318196.62,292928.47,316633.3,319759.94,294600.28,465914.53,416996.28
"490/646.359mz/5.33min",698994.8,1383790.8,637090.2,559365.5,1271747.9,760899.4,528185.7
"492/431.2073mz/5.33min",220923.495,279648.97,318759.25,370082.9,143321.14,144566.08,162198.02
"494/473.2183mz/5.34min",195158.555,260018.03,306371.66,337352.38,123624.805,130299.08,113734.766
"495/519.2233mz/5.34min",333015.28,413726.12,468342.9,508546.03,248502.89,252304.44,242456.38
"496/566.3556mz/5.35min",420324.66,389545.7,416646.2,424003.12,407849.22,524196.75,475089.28
"497/629.3515mz/5.32min",234247.065,386837.9,194925.03,180788.16,452423.62,273569.1,183303
"498/381.2282mz/5.34min",684584.38,983202.1,531578.2,603127.9,793882.1,707636.06,661532.7
"499/612.3615mz/5.35min",463293,425771.78,443074.3,480492.47,446093.53,591451.3,551720.75
"500/486.3183mz/5.35min",871004.33,1389820.4,984721.06,1109865.8,757287.6,646546.7,482300.34
"502/602.3324mz/5.35min",840944.17,1466748.5,725121.9,539435.56,1995353.2,956766.44,472020
"503/329.1757mz/5.36min",218237.98,255634.27,357382.78,383724.44,135830.89,119008.54,180841.69
"504/357.2647mz/5.35min",142205.96,148587.02,144889.64,144145.11,134624.8,140266.81,106019.17
"506/374.2447mz/5.36min",343378.555,515921.56,166876.47,170835.55,11526937,11276823,164077.42
"510/420.2504mz/5.36min",498063.58,731742,235357.42,264385.16,15913758,15472069,250354.92
"511/422.2564mz/5.36min",107142.988,107142.988,107142.988,107142.988,556132.9,535714.94,107142.988
"512/573.3281mz/5.36min",72475.635,76527.32,49834.918,52480.938,126625.77,98638.54,68423.95
"514/410.2216mz/5.36min",26994.9258,44991.543,8998.3086,8998.3086,1874012.6,1126251.2,8998.3086
"515/756.5243mz/5.29min",4635606.75,3940082,3269516,3362250.5,5331131.5,6200715.5,6143380
"516/792.5012mz/5.29min",2615676,3095012.5,1800933.1,1441372.6,3972770.2,2692915.8,2538436.2
"517/491.1975mz/5.37min",344267.45,316138.5,340150.7,348384.2,348844.56,399693.72,278192.12
"518/425.1969mz/5.37min",1756719.65,2329314.8,2801358.5,2987897.8,1182379.6,1184124.5,1155810.1
"519/471.2022mz/5.38min",397634.76,508713.62,617368.5,667104.5,286555.9,229406.69,275814.78
"521/533.3192mz/5.4min",167804.395,639596.9,129862.195,173151.27,469137.38,162457.52,114031.75
"522/538.3109mz/5.4min",419734.22,478530.75,508350.47,470895.28,302536.53,368573.16,358712.2
"523/470.3234mz/5.4min",22717510,33852812,24280202,25963080,21154818,18583006,17826150
"524/506.2999mz/5.4min",680925.52,2176293.8,786767.6,569734.56,1628736.1,575083.44,395049.25
"525/941.654mz/5.4min",808734.52,1657530,1017796.6,1190899.9,599672.44,513186.75,512973.5
"526/601.323mz/5.41min",1013318.22,1007200.94,677539.56,757103.06,1291921.9,1203229.6,1019435.5
"528/521.2079mz/5.42min",201880.71,203836.48,199924.94,211556.42,198825.25,197139.25,244836.55
"529/293.1758mz/5.43min",673428.57,675463.7,646890.2,688009.5,720786.3,671393.44,594845.44
"530/347.2227mz/5.43min",333384.42,373186.78,457268.66,508155,268515.78,267210.94,293582.06
"531/628.3483mz/5.44min",252228.185,345039.12,198677.81,148160.61,476267.75,305778.56,193725.42
"534/271.1915mz/5.45min",522370.75,424776.25,481287.6,536692.56,589160.56,537118.3,508048.94
"535/311.2228mz/5.45min",458704.08,743328.3,451765,480732.6,375936.53,465643.16,424006.22
"536/656.3886mz/5.46min",711926.19,710703.44,692889,735716.94,629429.2,713148.94,816624.9
"539/610.3822mz/5.47min",1238002.6,1141926.6,1221780.6,1254224.6,1060686.2,1263149.1,1315120.1
"540/359.2804mz/5.47min",709526.78,660026.5,574216.94,604326.7,774466.56,759027.06,889976.56
"541/534.272mz/5.48min",591476.44,594114.44,712674.8,663953.1,551771.94,588838.44,577227.94
"542/571.3713mz/5.48min",68321.2575,118901.336,77737.625,91295.81,58904.89,52857.496,54122.453
"543/646.3587mz/5.48min",1244086.75,1801738.2,1129805.4,940265,2207149,1358368.1,1125976.2
"544/643.3674mz/5.48min",1641327.65,2923928,1524064.2,1344369,2887335.5,1695118.5,1587536.8
"547/473.2911mz/5.5min",95848.695,63711.1,109308.19,120223.23,122119.09,78324.25,82389.2
"548/118.051mz/5.54min",165547.95,273063.56,174502.6,54993.25,156593.3,200277.3,111115.19
"550/580.3716mz/5.51min",4637220.25,4924911.5,4229996.5,4493249,4182041.5,4781191.5,5233044
"551/616.3485mz/5.51min",6293022.25,10717102,5904319,5033447,10512251,6470749,6115295.5
"552/626.3772mz/5.51min",4515889,4825489,4196645,4470903.5,4129817.2,4560874.5,5322497
"553/640.3931mz/5.51min",61386.666,38120.176,67964.14,61699.285,61074.047,73881.54,56265.11
"555/670.4038mz/5.52min",145624.865,77700.87,152857.28,138392.45,74315.15,339901.3,157547.44
"556/624.3979mz/5.52min",44309.5775,42121.62,37183.824,47361.457,37717.043,46497.535,53024.727
"557/660.375mz/5.52min",171392.395,285392,153227.83,179529.84,269845.8,163254.95,154177.47
"558/313.2385mz/5.52min",489422.66,534188.2,473533.44,489596.38,489248.94,462745,543244.94
"560/672.406mz/5.52min",120980.78,143837.1,128478.77,147682.22,107327.05,113482.79,108922.89
"562/446.2549mz/5.53min",525620.75,460949.22,527297.6,588794.06,523943.9,533747.9,503073.2
"564/491.3017mz/5.56min",78792.305,80430.32,82493.414,96867.15,73705.39,73559.195,77154.29
"565/311.2228mz/5.56min",606379.98,665424.8,575047.9,671169.2,627066.56,469402.12,585693.4
"567/639.3286mz/5.57min",79684.965,90156.62,70050.63,88702.27,75956.14,72762.56,83413.79
"571/385.2709mz/5.6min",3350067.5,5180401.5,3778969.5,4364790,2745139,2588843.5,2921165.5
"572/537.2395mz/5.6min",302755.7,314272.8,291238.6,314498.88,182762.03,245547.62,353375.03
"573/285.2072mz/5.6min",127057.8,127028.84,126927.76,144138.95,127086.76,118313.85,139888.16
"574/500.3343mz/5.6min",874936.68,1514166.5,1042175.8,1218938.9,702651.5,626451.2,707697.56
"575/484.3392mz/5.61min",485806.33,524499,271260.75,335695.38,522653,448959.66,542576.44
"579/610.3819mz/5.64min",228804.905,228559.03,202474.48,229050.78,198367.84,259052.39,277664.62
"580/656.3877mz/5.65min",81540.757,82088.414,70096.3,81208.305,81608.35,81473.164,97987.31
"582/670.4034mz/5.65min",235360.33,217011.2,223765.34,246265.19,224455.47,256456.97,261831.94
"583/980.6651mz/5.65min",320251.455,480402.2,325882.25,468537.3,253958.97,262845.8,314620.66
"585/708.3799mz/5.66min",1411607.95,1536864.1,1330374.9,1234502.6,1444772,1388001.5,1435214.4
"587/597.3957mz/5.68min",293936.37,303294.9,284577.84,227692.86,214793.17,580412.9,336397.94
"588/624.3976mz/5.66min",176043.045,163613.97,171925.9,180161.31,165328.1,180160.19,192015.8
"589/657.3829mz/5.67min",4831678,9123815,4723545.5,4339264.5,8906824,4939810.5,4718471
"590/521.2081mz/5.68min",1613941.7,1460428.8,1765269,1706286.6,1625782.6,1561846.1,1602100.8
"591/684.4192mz/5.67min",262432.49,33014.84,357744.28,199792.64,19667.154,1586571.4,325072.34
"592/594.3875mz/5.69min",51933561,53751710,48328410,50115412,49593572,55464268,55305404
"593/359.2803mz/5.69min",223653.435,255509.75,317776.22,341435.12,168856.72,180428.14,191797.12
"595/470.3235mz/5.69min",286366.445,504617,359051.84,426373.9,200360.89,213681.05,209749.34
"597/630.3643mz/5.7min",20982410,39512276,20248202,17174552,37665850,21716618,19044574
"598/639.3287mz/5.69min",335176.585,335330.47,383382.5,390097.16,259725.53,310496.78,335022.7
"599/596.3932mz/5.7min",3085895.1,3731831.8,2025913.1,1537650,3484454,2687336.2,3898187.8
"600/640.3929mz/5.7min",57281286,58536636,53904412,56025936,54560430,59055664,63315510
"601/484.339mz/5.71min",798027.03,1237512,730154.8,950709.75,750733.94,839918,756136.06
"602/505.2131mz/5.77min",158781.66,169886.02,183301.1,147677.3,54074.28,79038.914,183586.94
"603/599.4024mz/5.72min",402978.655,552009.25,461299.56,495777.56,344657.75,309811.34,257391.2
"606/860.5427mz/5.73min",1029070.5,1029070.5,1029070.5,5145352.5,1029070.5,1029070.5,5841722
"607/562.3148mz/5.77min",116822.893,121091.02,155334.47,105388.32,70097.88,112554.766,123348.84
"608/355.249mz/5.74min",70646.32,74264.99,67027.65,516776.56,45612.53,43049.133,258767.23
"611/285.2071mz/5.75min",115851.69,97822.875,100406.63,131296.75,138132.05,84444.734,158356.22
"613/663.4076mz/5.75min",221145.865,223303.9,160006.66,218987.83,125744.49,255866.89,264349.78
"618/670.4039mz/5.76min",471790.82,486603.5,525524.56,421369.44,423986.6,476431.2,467150.44
"619/624.3981mz/5.76min",1016053.345,1028988.94,1115256.8,993233.2,985094.7,1159773.2,1003117.75
"620/890.553mz/5.76min",48226.74,48226.74,48226.74,241133.7,48226.74,48226.74,429724.78
"621/491.2664mz/5.76min",781205.98,797539.4,856340,833171.06,747401.94,764872.56,749287.1
"622/660.3742mz/5.76min",495571.89,1057737,492664.84,489857.2,796798.8,498478.94,429933
"626/502.3944mz/5.79min",1752010.75,1604806,1899215.5,813911.7,2038515.2,2066081,1496330.4
"627/585.3284mz/5.78min",2901532.3,3133571.8,2086835.5,2418476.5,3314467.2,3184915,2669492.8
"628/501.391mz/5.79min",6603114.75,5467635,6351612.5,2909709,6854617,6998883.5,8120662
"629/315.2539mz/5.78min",515389.64,554574.9,465385.97,525867.44,504911.84,479562.9,659593.4
"630/359.2804mz/5.79min",246374.335,268137.38,239862.14,260535.36,222141.78,228950.5,252886.53
"632/640.4275mz/5.79min",322967.34,364173.97,307973.78,321493.12,381335.34,324441.56,311078.78
"637/229.1808mz/5.82min",325950.01,352108.28,243911.11,280160.12,326953.72,324946.3,363692.78
"638/355.249mz/5.83min",345501.25,474159.25,497039.03,179071.38,364603.9,326398.6,127286
"639/280.0978mz/5.83min",1005434.3,1021395.06,1000299.5,908949.25,1090496.2,1010569.1,963931.7
"640/562.3151mz/5.83min",262555.545,375630.88,259552.75,265558.34,217651.9,249867.23,360547.53
"641/477.2182mz/5.83min",545675.5,621396.9,609377.2,636598.5,267762.34,480692.8,481973.8
"642/569.3928mz/5.84min",496542.01,504338.8,614926.94,661234.5,488745.22,475368.72,426469.1
"644/293.2123mz/5.85min",527962.735,662823.75,523454.03,532471.44,391960.72,393838.72,572333.8
"645/722.3956mz/5.86min",459219.26,267039,456336.22,451600.44,476057.12,462102.3,462594.16
"646/660.3744mz/5.85min",539797.6,596753.2,534384.7,366053.72,774972.9,545210.5,381766.3
"647/505.2133mz/5.86min",331174.885,320644.3,378547.84,341705.47,242402.06,288419.5,343341.97
"648/624.3979mz/5.86min",1263363.2,1019639.25,1263520,1320923.8,1102774,1263206.4,1283097.8
"651/671.3991mz/5.86min",2065487.9,1801264.5,2222344.2,1908631.6,3534475,2388085.8,1817539.4
"654/644.38mz/5.86min",7288922.75,5980221.5,7747525.5,6830320,12048149,8432644,6605619
"655/890.5529mz/5.85min",268808.82,865633.94,111640.21,93289.79,392924.72,216471.86,321145.78
"657/608.4031mz/5.87min",13090111.5,9423613,12364200,13816023,12096657,13834230,14162393
"658/654.4086mz/5.87min",14133144,11349197,13317048,15043819,13737849,14528439,15038718
"659/684.4193mz/5.86min",274858.55,174507.28,269669.4,318138.72,224343.66,282298.25,280047.7
"661/537.2394mz/5.87min",135856.08,118514.664,157510.14,142184.7,90223.79,129527.46,160321.48
"663/874.5583mz/5.88min",6870902,18659502,5533978.5,2717975.8,10292513,5749807.5,7991996.5
"665/571.1657mz/5.88min",173926.7,173926.7,173926.7,173926.7,875965.25,869633.5,173926.7
"666/904.5679mz/5.89min",61464.256,287906.9,17843.428,3650.8499,151969.94,52390.152,70538.36
"667/315.2539mz/5.88min",1579031.35,1385309.5,1513304.1,1607978.8,1577157.2,1580905.5,1794691.5
"668/1085.6877mz/5.89min",419383.41,141343.55,430339.7,658176,199966.98,408427.12,517473
"669/311.2226mz/5.89min",122321.96,125246.93,119396.99,227584.39,148625.14,84667.164,107870.6
"670/96.9601mz/5.91min",257856.77,1251070.6,320663.62,169731.31,134542.53,361696.12,195049.92
"671/357.2646mz/5.89min",296268.875,187460.81,317151.03,653181.94,253539.88,275386.72,338018.97
"672/476.2782mz/5.9min",4289651,3768487.8,4626538.5,5056837.5,3521377.5,3952763.5,4730075
"673/477.2816mz/5.9min",1137481.6,994590.1,1218448,1389923.2,945853.5,1056515.2,1275725.2
"674/501.391mz/5.89min",99791.875,662.30292,3311.5146,6670227.5,69556.59,130027.16,6148624
"675/502.3945mz/5.87min",35474.3135,3731.8362,46226.01,1966222.5,24722.617,14338.931,1828318.4
"676/742.4339mz/5.94min",79890.965,408854.56,68823.45,11506.929,114168.16,90958.48,57534.645
"680/309.2072mz/5.92min",208045.38,72427.67,219023.12,242823.05,236839.92,174988.17,197067.64
"681/265.1479mz/5.92min",40106247,200437140,25542090,18122290,39549270,40663224,42125156
"682/594.3873mz/5.92min",647067.65,408323.47,562939.25,759318.6,633157.7,660977.6,674290.75
"683/640.3931mz/5.93min",822605.775,593651.1,749565.2,968579.56,814048.25,831163.3,1069634.6
"684/860.5424mz/5.93min",350061.455,1286938.4,289766.75,14834.555,557779.6,410356.16,280432.7
"685/595.3904mz/5.93min",172294.75,92697.36,160290.2,210704.52,153371.78,184299.3,188881.72
"687/630.3639mz/5.93min",495815.11,126355.31,501232.1,506028.2,682540.9,490398.12,474107.72
"690/268.1469mz/5.94min",127005.97,1123653.9,101268.21,17296.475,191808.84,152743.73,86482.375
"691/333.1354mz/5.92min",297301.78,1219086,239414.52,53852.59,344627.7,384389.56,249975.86
"692/553.285mz/5.94min",15071.4072,1177923.6,5023.8024,5023.8024,93185.49,25119.012,5023.8024
"693/477.2183mz/5.94min",957961.75,622216.9,978294.3,1014856.3,747154.1,937629.2,1116253.8
"694/280.0978mz/5.94min",250479.65,182666.92,267528.4,300592.22,229606.84,233430.9,313151.25
"696/478.2218mz/5.94min",335492.265,297279.22,336466.28,334518.25,251920.47,386635.88,371977.22
"701/197.8079mz/5.95min",25092.794,125463.97,25092.794,25092.794,25092.794,25092.794,25092.794
"702/566.3413mz/5.98min",106137.27,274356.9,121745.66,140210.47,73255.55,71241.65,90528.88
"703/620.4028mz/5.97min",345197.87,182280.75,318304.75,410153.12,335011.9,355383.84,402778.38
"704/666.4086mz/5.97min",441733.73,276514.34,433243.12,483988.6,421304.53,450224.34,510155.88
"706/534.3315mz/5.97min",380077.735,594816.7,382969.53,377185.94,750774.1,261846.52,267805.6
"707/498.3549mz/5.97min",8881581,8027769.5,11033723,14720164,8691116,6814477.5,9072046
"708/341.2695mz/5.97min",114647.8675,62060.89,86676.85,108760.625,122047.664,120535.11,156254.67
"709/764.5103mz/5.97min",987483.15,7616432.5,1177237,45610.716,797729.3,1249243.4,228053.58
"710/997.7166mz/5.97min",101443.265,49647.336,191128.81,325167.03,90831.55,62432.86,112054.98
"711/271.2277mz/5.98min",712325.37,547587.8,664756.5,718248.44,707058.3,717592.44,864526.75
"712/886.5574mz/5.95min",248056.52,807853.44,311073.2,22599.807,185039.84,463445.56,98906.42
"714/520.268mz/6.0min",1006808.35,91774.032,1108568.4,1136529.6,458870.16,905048.3,1169200.6
"715/596.2925mz/6.03min",371910.81,54366.656,304958.84,1221061.4,438862.78,271833.28,1044657.5
"716/975.6402mz/5.99min",157104.42,132458.22,207032.69,286382.2,91368.875,93479.45,181750.62
"717/478.2839mz/6.0min",404706.86,383829.22,425584.5,482807,327660.8,333092.34,491120.9
"718/476.2782mz/6.0min",9671907.5,9730794,9613021,11032673,7730859.5,7706634,11428887
"719/742.4337mz/5.99min",37354.3399,527735.9,71507.36,640.26396,3201.3198,126068.69,640.26396
"720/904.5685mz/6.0min",148619.942,880591.6,209246.9,5394.221,87992.984,414796.88,26971.105
"721/741.4764mz/6.0min",285633.79,228585.14,135591.4,153774.78,405578.88,342682.44,426564.8
"722/1085.6872mz/6.02min",244743.82,182601.45,282483.8,430988,148513.89,207003.84,472531.56
"724/874.5582mz/5.96min",1529767.8,7134874,2060197,92652.056,463260.28,4411442,999338.6
"725/674.3897mz/6.03min",431618.03,327336.84,391661.3,536613.06,830693.4,393939.9,469296.16
"726/595.2891mz/6.06min",2471814.65,304279.28,2639690.8,4253865,2303938.5,1521396.4,4506281
"727/505.2133mz/6.03min",888496.8,942020.2,840378,992550.4,627029.25,586318.7,936615.6
"728/638.4136mz/6.04min",645897.55,352615.34,664185.3,747290.4,604710.56,627609.8,712596.56
"729/684.4196mz/6.03min",411270.11,317864.2,400821.44,486205.47,377305.44,421718.78,501395.75
"731/784.4805mz/6.04min",17514.882,434526.22,29191.47,5838.294,5838.294,101847.59,5838.294
"734/504.3095mz/6.04min",373071.825,381357.12,364786.53,390820.47,312570.84,302602.34,382800.78
"735/564.3308mz/6.04min",6633594.5,6607182.5,6660006.5,7307594.5,5409063,5561463.5,6982676
"736/309.2071mz/6.05min",462533.88,375634.8,473204.66,498163.94,485682.56,448306.9,451863.1
"737/685.4182mz/6.05min",219280.135,194247.39,162101.27,125805.945,359501.72,244312.88,293586.25
"738/722.3957mz/6.07min",369291.19,379991.94,329953.72,358590.44,433175.2,287331.28,430570.75
"739/654.4086mz/6.07min",8470169.5,8374892,8383598,9160191,7982436.5,8556741,10648322
"740/668.424mz/6.07min",507633.26,323531.12,353682.12,374190.12,641076.4,648919,722746.1
"741/608.403mz/6.07min",7181590.75,6960375,7091584,7699978,6666926,7271597.5,8284841
"742/622.4186mz/6.07min",387074.42,261042.72,245745.6,263436.28,510712.56,564822.9,605421
"744/658.3965mz/6.07min",372778.95,282876.1,146135.5,138486.4,901737.56,485797.12,462681.8
"746/644.38mz/6.07min",9269493,13628953,8909585,8572412,16245942,8888013,9629401
"747/671.3988mz/6.07min",2123724.75,2616014.8,1857216.6,2109624,3679312,1846147,2137825.5
"749/295.2278mz/6.09min",2354592.5,2353396.5,2171095.2,2687865.8,5762638.5,1685984,2355788.5
"750/452.2787mz/6.08min",213330.055,208572.16,218087.95,239954.6,171053.61,181462.08,238052.48
"751/620.4027mz/6.09min",497794.05,438452.22,501036,523782.84,415737.78,494552.1,527104.56
"752/666.4086mz/6.09min",570533.75,529378.8,572373.44,636274.9,524103.22,568694.06,669887.9
"753/886.5581mz/6.05min",5617.009,158240.83,5617.009,5617.009,5617.009,28085.045,5617.009
"754/630.3633mz/6.15min",124985.06,277397.88,106769.14,105938.9,260627.17,124045.83,125924.29
"758/483.3803mz/6.13min",1070900.1,1132869.8,1008930.4,278749.03,1416995.4,1391821,632582
"759/463.3068mz/6.11min",492254.24,438873.7,435762.66,537238.6,655480.25,545179.1,447269.88
"760/343.2854mz/6.12min",163864.69,150655.94,110913.3,123796.09,188967.27,177073.44,240425.33
"761/351.2178mz/6.12min",243688.57,240859.67,304153.5,302467.56,197180.84,129428.664,246517.47
"763/520.268mz/6.13min",1328403.85,1320287.2,1336520.5,1629626.6,870482.7,1043179.2,1587087.8
"764/631.3675mz/6.13min",70678.005,111503.94,28715.584,42081.793,113741.81,69217.43,72138.58
"766/491.3014mz/6.13min",267518.1,210772.61,262345.3,286594.44,295272.84,272690.9,228182.34
"769/457.2961mz/6.15min",141959.29,132758.06,135891.02,165641.05,169794.78,148027.56,121948.94
"770/564.3309mz/6.15min",9889357,10471553,9508108,10270606,7684605,8371129,11141703
"772/504.3096mz/6.16min",619206.92,707039.94,592233.4,646180.44,501119,504696.25,689123.4
"774/594.3875mz/6.16min",267522.775,337952.78,211369.4,226471.95,218835.72,308573.6,314012.9
"777/595.2892mz/6.14min",2878824.1,3158498.2,3995577.5,1614562.6,2151423.5,4605872.5,2599150
"778/814.5607mz/6.16min",312734.95,394309.34,264409.62,387739.97,198300.86,211276.36,361060.28
"779/512.3703mz/6.17min",432729.2,412637.84,266093,311243.12,479015.8,452820.56,501712.06
"780/323.2227mz/6.17min",3970395.5,3676172.2,4658567,4952922,3847734.2,3881148,4059643
"782/295.2278mz/6.17min",13110450.5,13513490,13324205,14276428,10738771,9393921,12896696
"786/946.6486mz/6.18min",676971.85,522945.34,753724.44,897424.4,552394.4,631953.5,721990.2
"787/569.3332mz/6.19min",1367129.75,1465430.1,1102678.6,1246141.4,1564344.2,1512711.2,1268829.4
"788/452.2783mz/6.19min",2937930.7,2833275.2,3042586.2,3228881.8,2353924.5,2606354,3250757.5
"789/243.1964mz/6.2min",141164.91,131779.14,136230.9,147355.05,132809.56,146098.92,177992.02
"790/918.6543mz/6.21min",227543.875,250598.77,496561.34,339500.44,144568.92,204488.98,192582.66
"791/1075.7031mz/6.21min",887554.225,890816.7,884291.75,1158283,764828.8,871608.6,1150494.5
"792/625.36mz/6.21min",509530.98,462944.66,295960.5,344984.66,597132.06,652166.9,556117.3
"793/351.2187mz/6.21min",173241.375,212828.78,108288.97,1035462.06,36649.17,133653.97,429727.6
