"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-227-C3-a_Run275.mzML","NEG_D5-227-C3-b_Run278.mzML","NEG_D5-227-C3-c_Run281.mzML"
"384/355.1582mz/7.77min",15655591.2,5218530.4,5218530.4,5218530.4,26092652,29185950,33090940
"386/194.9057mz/7.79min",234680.664,78226.888,78226.888,78226.888,391134.44,551804.1,533852.56
"387/362.3026mz/7.77min",161299.896,609177.06,268833.16,429664.03,53766.632,53766.632,53766.632
"388/316.9477mz/7.77min",462674.82,154224.94,154224.94,154224.94,771124.7,1635933.2,1478919.5
"389/353.1637mz/7.77min",796199.88,265399.96,265399.96,265399.96,1326999.8,1489846,1723397.2
"390/423.1454mz/7.77min",272169.54,90723.18,90723.18,90723.18,453615.9,545391.4,647458
"391/440.1354mz/7.77min",546906.36,182302.12,182302.12,182302.12,911510.6,1130235.5,1221528.8
"392/221.1751mz/7.77min",194342.76,611463.44,323904.6,499227.66,64780.92,64780.92,64780.92
"393/226.1802mz/7.77min",286345.86,875251.06,477243.1,677584.6,95448.62,95448.62,95448.62
"394/228.1958mz/7.77min",370686.12,1119824.1,617810.2,886804.6,123562.04,123562.04,123562.04
"395/244.1907mz/7.77min",204548.928,658246.4,340914.88,528462.7,68182.976,68182.976,68182.976
"396/408.3082mz/7.77min",2716349.7,7784803.5,4527249.5,6539636.5,905449.9,905449.9,905449.9
"397/236.1621mz/7.78min",195555.318,597995,325925.53,469060.94,65185.106,65185.106,65185.106
"398/384.9351mz/7.78min",203286.768,67762.256,67762.256,67762.256,338811.28,474275,838400.4
"400/452.9224mz/7.78min",108110.334,36036.778,36036.778,36036.778,180183.89,249379.12,300362.22
"402/250.1777mz/7.78min",658169.64,1942089.2,1096949.4,1587470.6,219389.88,219389.88,219389.88
"403/266.1726mz/7.78min",322560,955077.4,537600,786402.1,107520,107520,107520
"405/668.6182mz/7.8min",78628.902,131048.17,325896.25,400592.38,26209.634,26209.634,26209.634
"407/395.3305mz/7.8min",193967.628,323279.38,625791.75,427536.22,64655.876,64655.876,64655.876
"408/371.1528mz/7.82min",839676.12,279892.04,279892.04,279892.04,1399460.2,1561074.1,1572139.8
"409/409.2744mz/7.82min",284539.068,474231.78,675851.94,595268.06,94846.356,94846.356,94846.356
"412/740.4044mz/7.83min",98369.538,519320.3,163949.23,534845.44,32789.846,32789.846,32789.846
"415/140.0682mz/7.86min",220526.7,367544.5,387615.97,402318.38,73508.9,73508.9,73508.9
"416/213.9829mz/7.87min",616563.24,1919399.9,1027605.4,1473685.1,205521.08,205521.08,205521.08
"417/118.9267mz/7.87min",696892.08,232297.36,232297.36,232297.36,1161486.8,1296727,1450141.5
"418/349.2358mz/7.87min",242384.628,80794.876,80794.876,80794.876,451109.16,407131.22,403974.38
"419/325.1841mz/7.87min",498728.52,166242.84,166242.84,166242.84,831214.2,1425485.5,1716873.2
"420/80.9479mz/7.87min",332523.264,554205.44,766733,662708,110841.088,110841.088,110841.088
"423/114.9341mz/7.87min",1285142.52,428380.84,428380.84,428380.84,2141904.2,2291521,2722573.5
"424/116.9285mz/7.87min",24796831.2,8265610.4,8265610.4,8265610.4,41328052,48267340,53114864
"425/117.9286mz/7.87min",2856783.9,952261.3,952261.3,952261.3,4761306.5,5853487.5,5788283
"427/194.9057mz/7.87min",604503.264,201501.088,201501.088,201501.088,1189412.5,1149351.2,1007505.44
"428/281.2482mz/7.87min",1070920.3679,652.44716,652.44716,3262.2358,2138578.5,2172941,2343620.5
"429/316.9476mz/7.87min",458747.88,152915.96,152915.96,152915.96,764579.8,958293.1,985334.25
"430/383.1773mz/7.87min",1065516.48,355172.16,355172.16,355172.16,1775860.8,2024017.9,2057182.4
"431/384.9348mz/7.87min",140920.08,46973.36,46973.36,46973.36,234866.8,343524.4,344105.2
"433/118.9241mz/7.87min",817158.72,272386.24,272386.24,272386.24,1361931.2,1732439.8,1784384.8
"434/248.9603mz/7.87min",591628.65,197209.55,197209.55,197209.55,986047.75,1172195.4,1292924.2
"435/379.1794mz/7.87min",1559273.52,519757.84,519757.84,519757.84,2598789.2,2918353.8,3001078.2
"436/380.1828mz/7.87min",302684.736,100894.912,100894.912,100894.912,504474.56,552401.25,590839.06
"437/381.1738mz/7.87min",30813885.6,10271295.2,10271295.2,10271295.2,51356476,57402620,59065620
"438/327.2539mz/7.87min",239428.8,79809.6,79809.6,79809.6,414177.47,399048,458873.25
"439/449.161mz/7.87min",697692.12,232564.04,232564.04,232564.04,1162820.2,1432023.9,1421337
"440/351.2142mz/7.88min",208698.66,347831.1,411891.94,446646.34,69566.22,69566.22,69566.22
"441/373.2323mz/7.88min",172833.618,288056.03,366857.03,393746.16,57611.206,57611.206,57611.206
"444/216.8536mz/7.87min",87388.83,29129.61,29129.61,29129.61,145648.05,359156.1,396939.56
"447/327.2268mz/7.88min",175662.618,292771.03,401697.75,469093.34,58554.206,58554.206,58554.206
"449/780.551mz/7.88min",278324.418,524300.3,586630.3,463874.03,92774.806,92774.806,92774.806
"451/180.9729mz/7.88min",293659.572,97886.524,97886.524,97886.524,489432.62,526935.1,553137.56
"455/265.2526mz/7.88min",330241.62,550402.7,593038,659578.25,110080.54,110080.54,110080.54
"456/283.2631mz/7.88min",622852.32,1038087.2,1192718.6,1254190.1,207617.44,207617.44,207617.44
"457/378.2088mz/7.88min",962868.48,1604780.8,1902974.9,1778196,320956.16,320956.16,320956.16
"459/351.2504mz/7.88min",572884.44,954807.4,1233496.9,1332614.5,190961.48,190961.48,190961.48
"460/352.3391mz/7.88min",1084962,1808270,1893316.8,2116893,361654,361654,361654
"461/782.5661mz/7.88min",391113.9,663917.5,651856.5,836470.9,130371.3,130371.3,130371.3
"462/808.5823mz/7.88min",280198.872,466998.12,482550.6,620544.4,93399.624,93399.624,93399.624
"463/810.5972mz/7.87min",250399.128,417331.88,667023.6,445068.88,83466.376,83466.376,83466.376
"464/730.5377mz/7.94min",122165.418,2663547.5,204582.55,203609.03,40721.806,40721.806,40721.806
"465/466.151mz/7.88min",949437.54,316479.18,316479.18,316479.18,1582395.9,1906540.4,1922293.6
"466/382.1762mz/7.87min",9097405.8,3032468.6,3032468.6,3032468.6,15162343,17497014,17480180
"468/134.8946mz/7.89min",3683812.2,1227937.4,1227937.4,1227937.4,6407225,6174287,6139687
"470/132.9001mz/7.9min",180959.982,60319.994,60319.994,60319.994,317009.97,301599.97,302989.28
"473/752.5197mz/7.9min",439967.736,5045745.5,824222.5,733279.56,146655.912,146655.912,146655.912
"476/579.2631mz/7.9min",502445.88,866906.25,837409.8,983598.94,167481.96,167481.96,167481.96
"477/443.2046mz/7.9min",153770.904,256284.84,784429.4,707211.6,51256.968,51256.968,51256.968
"479/293.1791mz/7.93min",212743.14,70914.38,70914.38,70914.38,455912.66,354571.9,1530283.5
"481/397.1684mz/7.94min",1954676.7,651558.9,651558.9,651558.9,3257794.5,3504778.5,3576788.5
"483/284.2947mz/7.99min",303160.182,505266.97,662740.4,595347.56,101053.394,101053.394,101053.394
"484/365.266mz/7.99min",268629.732,449623.97,636855.8,447716.22,89543.244,89543.244,89543.244
"485/336.3258mz/8.04min",181253.1,302088.5,532987.06,410842.88,60417.7,60417.7,60417.7
"486/716.5241mz/8.14min",515769.864,171923.288,171923.288,171923.288,2526169,859616.44,1064810
"489/395.3307mz/8.2min",110631.534,184385.89,273674.53,233971.42,36877.178,36877.178,36877.178
"490/194.9057mz/8.21min",102166.35,34055.45,34055.45,34055.45,170277.25,180109.75,225034.9
"491/690.5064mz/8.21min",845013.36,3554107.8,1408355.6,1716797.9,281671.12,281671.12,281671.12
"492/325.1841mz/8.21min",1411421.1,470473.7,470473.7,470473.7,2352368.5,2599972.2,3140455.5
"493/399.184mz/8.21min",1081131.6,360377.2,360377.2,360377.2,1801886,1891606.6,1988828.6
"494/385.1933mz/8.21min",342201.15,114067.05,114067.05,114067.05,570335.25,584644.75,679135.56
"495/134.8946mz/8.22min",5980511.4,1993503.8,1993503.8,1993503.8,9967519,10249971,11189410
"498/712.4884mz/8.22min",111035.286,1524847.8,185058.81,564535.9,37011.762,37011.762,37011.762
"499/825.694mz/8.22min",220342.668,503529.84,367237.78,443980.25,73447.556,73447.556,73447.556
"501/427.2336mz/8.22min",51635.562,17211.854,17211.854,17211.854,223451.81,273512.28,86059.27
"502/118.9267mz/8.22min",418977.036,139659.012,139659.012,139659.012,1134526.8,806460.3,698295.06
"503/114.9341mz/8.22min",811546.26,270515.42,270515.42,270515.42,1764681.2,1377729,1352577.1
"505/117.9285mz/8.22min",1896753.12,632251.04,632251.04,632251.04,4105429.2,3161652.2,3161255.2
"506/383.1893mz/8.22min",10112163.6,3370721.2,3370721.2,3370721.2,16853606,17909452,20452048
"507/402.163mz/8.22min",152127.102,50709.034,50709.034,50709.034,253545.17,269662.03,297985.38
"509/752.5197mz/8.22min",265800.264,664969.75,443000.44,639587.6,88600.088,88600.088,88600.088
"514/851.7097mz/8.22min",800354.4,1333924,1856737.5,2629098.2,266784.8,266784.8,266784.8
"515/421.2507mz/8.22min",152987.85,254979.75,406899.88,329974.97,50995.95,50995.95,50995.95
"517/381.1948mz/8.22min",493473.12,164491.04,164491.04,164491.04,822455.2,870454.5,1006766.4
"518/468.1678mz/8.2min",853463.7275,11681.255,1478.54688,7392.7344,1695246.2,1843704.5,1919851
"519/132.9001mz/8.22min",304031.22,101343.74,101343.74,101343.74,534082,506718.7,571436
"523/409.2048mz/8.27min",190598.268,63532.756,63532.756,63532.756,317663.78,332424.88,410150.44
"524/617.417mz/8.29min",144552.372,240920.62,285782.78,367754.25,48184.124,48184.124,48184.124
"525/686.4769mz/8.32min",352354.164,117451.388,117451.388,117451.388,587256.94,741405.75,1634478.4
"527/312.3257mz/8.33min",135483.786,271022.06,225806.31,239779.52,45161.262,45161.262,45161.262
"528/321.315mz/8.35min",167175.918,278626.53,425720.4,345397.97,55725.306,55725.306,55725.306
"529/338.3415mz/8.35min",18016670.4,30027784,44236464,36216170,6005556.8,6005556.8,6005556.8
"530/675.6754mz/8.35min",119446.47,199077.45,422496.22,288511.2,39815.49,39815.49,39815.49
"531/150.8894mz/8.35min",1334505.72,444835.24,444835.24,444835.24,2224176.2,2573012.5,2457727.8
"532/250.1776mz/8.35min",134219.484,225416.72,282392.97,223699.14,44739.828,44739.828,44739.828
"534/391.2839mz/8.38min",504660.45,953992.5,841100.75,846391.3,168220.15,168220.15,168220.15
"535/413.2657mz/8.38min",1868602.32,3535303.8,3392231.8,3114337.2,622867.44,622867.44,622867.44
"536/716.523mz/8.34min",456286.02,2342433.8,242027.98,439808.1,346352.3,486970.78,472763.94
"538/393.2971mz/8.39min",777395.94,1295659.9,1391640.1,1666456.9,259131.98,259131.98,259131.98
"539/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"540/136.0216mz/8.42min",2823343.2,4908357.5,4750310,4705572,941114.4,941114.4,941114.4
"541/312.3258mz/8.43min",442922.88,738204.8,1043701.44,812029.94,147640.96,147640.96,147640.96
"543/199.8049mz/8.49min",1114090.5,371363.5,371363.5,371363.5,2139133.5,2085476.2,1856817.5
"545/195.8108mz/8.49min",1922702.52,640900.84,640900.84,640900.84,3458876.2,3374652.2,3204504.2
"546/197.8078mz/8.49min",2438515.2,812838.4,812838.4,812838.4,4643347.5,4252582.5,4064192
"549/352.3391mz/8.53min",8401034.4,14913989,14001724,14051035,2800344.8,2800344.8,2800344.8
"551/243.8991mz/8.56min",10365740.4,3455246.8,3455246.8,3455246.8,20113340,19047856,17276234
"552/245.8946mz/8.56min",4131260.4,1377086.8,1377086.8,1377086.8,8079510.5,7689898.5,6885434
"554/307.1947mz/8.57min",75291.894,25097.298,25097.298,25097.298,125486.49,644690.4,279446.03
"555/562.4251mz/8.6min",143259.63,238766.05,306745.84,392646.94,47753.21,47753.21,47753.21
"556/318.9813mz/8.62min",1650637.8,550212.6,550212.6,550212.6,2855586.2,2919434.2,2751063
"557/337.2053mz/8.62min",87995.688,29331.896,29331.896,29331.896,146659.48,273219.25,1262179.4
"558/213.9829mz/8.58min",598309.68,1994470.4,1185502.4,997182.8,199436.56,199436.56,199436.56
"559/132.8678mz/8.63min",1464980.1,488326.7,488326.7,488326.7,2847478,2441633.5,2543408
"560/268.9842mz/8.63min",1405020.12,468340.04,468340.04,468340.04,2341700.2,2796689.5,2792562
"561/286.9759mz/8.62min",470466.36,156822.12,156822.12,156822.12,784110.6,1901106.6,1004577.94
"562/218.9859mz/8.63min",1696793.1,565597.7,565597.7,565597.7,2827988.5,2962528.2,2987222.2
"563/698.911mz/8.64min",646439.28,215479.76,215479.76,215479.76,1090128.4,1077398.8,1083095.9
"565/368.9785mz/8.64min",1755021.3,585007.1,585007.1,585007.1,2925035.5,2971890.8,3262131.5
"568/134.865mz/8.66min",944794.56,314931.52,314931.52,314931.52,1644461,1615117.5,1574657.6
"569/366.3727mz/8.67min",403221.636,672036.06,682396.2,1274133.4,134407.212,134407.212,134407.212
"571/340.3571mz/8.68min",216094.668,360157.78,395351.1,360366.03,72031.556,72031.556,72031.556
"572/421.2841mz/8.69min",7900.6484,39503.242,7900.6484,544583.6,7900.6484,7900.6484,7900.6484
"573/216.8803mz/8.7min",517450.8,172483.6,172483.6,172483.6,1598279.8,1552829,862418
"574/135.9708mz/8.7min",887350.2,295783.4,295783.4,295783.4,1607749.2,1478917,1516780.8
"575/146.9658mz/8.7min",24709914,8236638,8236638,8236638,42520668,42980764,41183190
"576/546.4303mz/8.71min",1279278,2547870.2,3230274.2,2132130,426426,426426,426426
"578/101.9808mz/8.71min",801758.64,267252.88,267252.88,267252.88,1423064,1336264.4,1453833
"579/201.9757mz/8.72min",630422.76,1050704.6,1094939.9,1111101.2,210140.92,210140.92,210140.92
"581/394.3223mz/8.75min",317058.12,528430.2,637982.5,550920.1,105686.04,105686.04,105686.04
"584/489.2772mz/8.79min",25985.4564,8661.8188,8661.8188,8661.8188,43309.094,95370.33,318674.9
"585/161.9135mz/8.81min",2970763.5,990254.5,990254.5,990254.5,5311758.5,5368664.5,4951272.5
"586/377.3199mz/8.82min",2495012.1,4158353.5,4752001,4635601.5,831670.7,831670.7,831670.7
"587/378.3233mz/8.82min",406614.72,1273558.2,707867.56,677691.2,135538.24,135538.24,135538.24
"588/321.2101mz/8.84min",189102.504,63034.168,63034.168,63034.168,315170.84,315630.38,1022414.4
"589/265.1476mz/8.85min",508695.864,169565.288,169565.288,169565.288,871128.4,847826.44,932460.9
"592/229.9008mz/8.87min",5762763,1920921,1920921,1920921,10465065,10336837,9604605
"594/200.8587mz/8.88min",1658454.72,552818.24,552818.24,552818.24,2920107.8,2966953.8,2764091.2
"596/339.1995mz/8.89min",2468523.12,822841.04,822841.04,822841.04,4114205.2,6447597,7311460.5
"597/222.8405mz/8.9min",276278.718,92092.906,92092.906,92092.906,842222.5,460464.53,1208586
"598/328.8307mz/8.9min",930448.92,310149.64,310149.64,310149.64,1652223.4,1796032.5,1550748.2
"599/142.9288mz/8.91min",1809052.8,603017.6,603017.6,603017.6,3578275.8,3793254.8,3015088
"601/427.2336mz/8.91min",306073.518,102024.506,102024.506,102024.506,1556149.2,1252967.9,510122.53
"602/325.1839mz/8.91min",483544.56,161181.52,161181.52,161181.52,810284.3,805907.6,823841.7
"603/144.9233mz/8.91min",46019100,15339700,15339700,15339700,90421790,106388310,76698500
"604/145.9235mz/8.91min",5106819.6,1702273.2,1702273.2,1702273.2,8511366,8720687,8717853
"605/312.8359mz/8.91min",3053799.6,1017933.2,1017933.2,1017933.2,6361559,5949370,5089666
"606/132.9233mz/8.91min",8311885.2,2770628.4,2770628.4,2770628.4,15650793,14800959,13853142
"607/311.1684mz/8.92min",307312.8,102437.6,102437.6,102437.6,512188,767919.7,780818.4
"608/160.9182mz/8.91min",520377.18,173459.06,173459.06,173459.06,867295.3,2952582.2,2942993.5
"609/118.9267mz/8.92min",2285837.7,761945.9,761945.9,761945.9,3809729.5,3867227.5,3938419.8
"612/199.9291mz/8.93min",1234578.6,411526.2,411526.2,411526.2,2057631,2252561,2244940.8
"613/114.934mz/8.93min",3650541.3,1216847.1,1216847.1,1216847.1,7085716.5,6084235.5,7118471
"614/99.9257mz/8.93min",36924511.2,12308170.4,12308170.4,12308170.4,73315600,61540852,70251780
"615/183.9341mz/8.94min",11423080.8,3807693.6,3807693.6,3807693.6,28054818,34779444,19038468
"617/139.9444mz/8.94min",3785236.2,1261745.4,1261745.4,1261745.4,6799649.5,6389596.5,6308727
"618/132.9001mz/8.94min",1836043.2,612014.4,612014.4,612014.4,3060072,3223673.2,3192707.8
"619/150.8894mz/8.94min",1561821.48,520607.16,520607.16,520607.16,2603035.8,2771157.2,3498506
"620/115.9207mz/8.94min",217392660,72464220,72464220,72464220,397826240,377921660,362321100
"624/134.8946mz/8.95min",37621644,12540548,12540548,12540548,73482540,62702740,73011730
"628/489.2771mz/8.96min",90326.88,30108.96,30108.96,30108.96,150544.8,153336.23,599217.7
"630/146.9658mz/8.96min",4291891.8,1430630.6,1430630.6,1430630.6,8304476,7153153,9632656
"631/439.2516mz/8.96min",874754.04,291584.68,291584.68,291584.68,1457923.4,1685446.1,2352990
"632/378.3234mz/8.96min",588224.4,980374,1422119.9,1361969.6,196074.8,196074.8,196074.8
"633/113.9262mz/8.96min",11017453.2,3672484.4,3672484.4,3672484.4,19884262,18362422,19062348
"634/377.3201mz/8.96min",2529047.7,4215079.5,4631715,4508707,843015.9,843015.9,843015.9
"635/523.3455mz/8.96min",205594.14,68531.38,68531.38,68531.38,460135.22,342656.9,898028.1
"636/101.9808mz/8.96min",2088321.48,696107.16,696107.16,696107.16,3510650,3480535.8,3535326
"637/119.9468mz/8.96min",3664015.5,1221338.5,1221338.5,1221338.5,6106692.5,6698246,6177078.5
"638/124.9967mz/8.96min",1139306.16,379768.72,379768.72,379768.72,1904272.1,2355742.2,1898843.6
"641/511.2514mz/8.97min",92172.312,30724.104,30724.104,30724.104,153620.52,196759.27,261827.08
"642/827.7096mz/8.96min",566370.4,566370.4,2831852,3174166.8,566370.4,566370.4,566370.4
"645/879.7404mz/8.96min",338815.5,338815.5,1694077.5,2082753.4,338815.5,338815.5,338815.5
"647/168.9862mz/8.96min",318246.636,106082.212,106082.212,106082.212,530411.06,661778.75,704261.9
"648/379.3358mz/8.97min",4316204.7,7193674.5,7445887,7377834,1438734.9,1438734.9,1438734.9
"649/380.339mz/8.97min",1256885.64,2094809.4,2213999.2,2171573.5,418961.88,418961.88,418961.88
"650/395.3306mz/8.97min",441893.94,736489.9,797982.8,856263.4,147297.98,147297.98,147297.98
"651/129.9756mz/8.97min",1752379.92,584126.64,584126.64,584126.64,4051497.8,3717444,2920633.2
"652/102.9567mz/8.97min",318224.28,106074.76,106074.76,106074.76,757799.3,723043,530373.8
"653/135.9708mz/8.97min",527532.78,175844.26,175844.26,175844.26,929604.9,879221.3,979152.4
"654/383.1892mz/8.97min",581213.16,193737.72,193737.72,193737.72,968688.6,1044596.1,1354388.9
"655/495.2568mz/8.97min",1577832,525944,525944,525944,2629720,2828583.8,3292171.5
"656/851.7098mz/8.97min",21505584,47442770,35842640,43310576,7168528,7168528,7168528
"659/481.2921mz/8.97min",1934748.3,3224580.5,3402445.5,3630187.8,644916.1,644916.1,644916.1
"660/134.865mz/8.97min",575152.74,191717.58,191717.58,191717.58,958587.9,1053469.8,1075643.1
"662/355.1579mz/8.97min",719634.96,239878.32,239878.32,239878.32,1199391.6,1350143.6,1629976.9
"663/381.1735mz/8.97min",203690.52,67896.84,67896.84,67896.84,339484.2,405858.3,508952.66
"666/823.6788mz/8.98min",11906016,19843360,38034332,34571148,3968672,3968672,3968672
"668/132.8677mz/8.98min",902207.34,300735.78,300735.78,300735.78,1503678.9,2751694,1574919.2
"669/328.8307mz/9.05min",340568.25,113522.75,113522.75,113522.75,709601.8,567613.75,599756.6
"670/200.8587mz/9.06min",398274.15,132758.05,132758.05,132758.05,1190999,663790.25,735668.8
"672/312.8359mz/9.07min",1474493.88,491497.96,491497.96,491497.96,4810969.5,3219495,2457489.8
"673/222.8405mz/9.06min",206827.704,68942.568,68942.568,68942.568,417843.25,344712.84,822481.25
"674/352.3391mz/9.09min",1240602.3,2237733.2,2067670.5,2068960.6,413534.1,413534.1,413534.1
"675/427.2335mz/9.09min",405440.1,135146.7,135146.7,135146.7,843012.06,760966.56,675733.5
"676/355.1579mz/9.17min",181374.75,60458.25,60458.25,60458.25,302291.25,325374.1,329021.38
"677/693.4404mz/9.17min",477041.85,159013.95,159013.95,159013.95,795069.75,885913.5,824072.25
"679/463.3312mz/9.19min",7160.9862,69743.04,11934.977,844327.6,2386.9954,2386.9954,2386.9954
"680/411.384mz/9.36min",298430.118,99476.706,99476.706,99476.706,497713.12,497383.53,605847.3
"683/587.4644mz/9.62min",490841.52,1608323.6,1162991.4,818069.2,163613.84,163613.84,163613.84
"685/613.4225mz/9.62min",3886338.6,8090862,6477231,7746319,1295446.2,1295446.2,1295446.2
"686/879.7408mz/9.63min",3105124.8,3105124.8,15525624,16684394,3105124.8,3105124.8,3105124.8
"687/451.2451mz/9.64min",191947.764,319912.94,399314.78,530607.25,63982.588,63982.588,63982.588
"688/383.1825mz/9.64min",202748.4,337914,409138.06,545625.9,67582.8,67582.8,67582.8
"690/537.3945mz/9.79min",208289.436,400313.9,347149.06,513985.62,69429.812,69429.812,69429.812
"691/226.9514mz/9.94min",805836.9,1343061.5,2297287.8,2240422,268612.3,268612.3,268612.3
"694/101.9808mz/10.02min",285140.118,95046.706,95046.706,95046.706,475233.53,640810.25,558738.25
"696/495.3143mz/10.02min",702781.14,234260.38,234260.38,234260.38,1171301.9,1177229.6,1433664.1
"697/496.3169mz/10.02min",252994.896,84331.632,84331.632,84331.632,421658.16,427188.16,534367.5
"698/853.7229mz/10.02min",30403.4604,50672.434,29267010,31912024,10134.4868,10134.4868,10134.4868
"699/771.6468mz/10.03min",1091044.2,3348006.2,1932172.8,1818407,363681.4,363681.4,363681.4
"701/743.6156mz/10.04min",648579.48,1837562.8,1158102,1080965.8,216193.16,216193.16,216193.16
"703/736.5418mz/10.09min",267297.9,445496.5,484503.8,489708.22,89099.3,89099.3,89099.3
"704/663.4535mz/10.09min",931676.94,1568897.5,1552794.9,1554554.9,310558.98,310558.98,310558.98
"705/685.4354mz/10.09min",8321128.8,15361326,14116750,13868548,2773709.6,2773709.6,2773709.6
"706/708.5108mz/10.09min",458490,764150,797242.3,780993.2,152830,152830,152830
"707/726.4616mz/10.09min",875298.84,1458831.4,1490331.4,1479277.5,291766.28,291766.28,291766.28
"708/134.865mz/10.16min",298873.572,99624.524,99624.524,99624.524,549793.9,526513.4,498122.62
"709/146.9803mz/10.17min",1937860.68,9715590,3439236,3229767.8,645953.56,645953.56,645953.56
"711/144.9822mz/10.18min",4504584,21425664,7507640,15264123,1501528,1501528,1501528
"713/80.9479mz/10.18min",489587.22,930464.2,849612.6,815978.7,163195.74,163195.74,163195.74
"714/102.9567mz/10.19min",546563.1,182187.7,182187.7,182187.7,1371894.4,1355158.9,910938.5
"715/306.9188mz/10.2min",544253.736,181417.912,181417.912,181417.912,933807.1,916433.94,907089.56
"716/589.4798mz/10.2min",1294730.4,3322679.2,3077128.5,2157884,431576.8,431576.8,431576.8
"717/216.9227mz/10.2min",1047700.08,3525483.2,2452230.2,1746166.8,349233.36,349233.36,349233.36
"718/112.9856mz/10.21min",9093897,3031299,3031299,3031299,15284342,15156495,15223433
"720/615.4952mz/10.21min",508288.65,847147.75,914513.8,969591.4,169429.55,169429.55,169429.55
"721/738.5038mz/10.22min",594138.15,1247813.9,990230.25,1094689.1,198046.05,198046.05,198046.05
"723/690.506mz/10.23min",213245.472,366437.78,355409.12,380627.47,71081.824,71081.824,71081.824
"725/158.9641mz/10.23min",1121812.26,2624077.2,1906315.6,1869687.1,373937.42,373937.42,373937.42
"726/180.9728mz/10.23min",1036275.84,345425.28,345425.28,345425.28,1824236.2,1732949.9,1727126.4
"727/248.9602mz/10.23min",1865990.28,621996.76,621996.76,621996.76,3224224.2,3117189,3109983.8
"728/588.8973mz/10.23min",364920.45,121640.15,121640.15,121640.15,634850.1,611544.7,608200.75
"729/226.9514mz/10.23min",2230821.3,7775669,3827481.2,3718035.5,743607.1,743607.1,743607.1
"730/362.9259mz/10.23min",290522.16,506429,499602.03,484203.6,96840.72,96840.72,96840.72
"731/430.9133mz/10.23min",264896.58,441608.06,446381.62,441494.3,88298.86,88298.86,88298.86
"732/384.935mz/10.24min",978261.12,326087.04,326087.04,326087.04,1710701.6,1630435.2,1673448.8
"733/452.9224mz/10.24min",772129.86,257376.62,257376.62,257376.62,1329085.6,1286883.1,1287976.6
"734/520.9096mz/10.24min",534878.25,178292.75,178292.75,178292.75,932749.6,891463.75,894376.4
"735/316.9475mz/10.24min",1666847.88,555615.96,555615.96,555615.96,2885476.8,2782529.2,2778079.8
"736/716.5227mz/10.26min",883855,2931099.2,2491337.8,1060819.6,706890.4,446944,483425.75
"737/140.0682mz/10.25min",336234.9,659295.6,560391.5,596098.6,112078.3,112078.3,112078.3
"738/686.4766mz/10.25min",101676.996,33892.332,33892.332,33892.332,169461.66,171329.58,734996.4
"740/223.9882mz/10.31min",2471338.8,4378309,4126823.8,4118898,823779.6,823779.6,823779.6
"741/385.7238mz/10.32min",854182.14,1612527,1423636.9,1569184.5,284727.38,284727.38,284727.38
"742/213.9827mz/10.32min",1272831.12,2954334.5,3004029.2,2121385.2,424277.04,424277.04,424277.04
"743/205.0171mz/10.32min",3605944.8,6009908,6269994.5,6322871.5,1201981.6,1201981.6,1201981.6
"744/172.9563mz/10.33min",4552175.7,7769538,7586959.5,7882801,1517391.9,1517391.9,1517391.9
"745/174.9533mz/10.33min",713619.6,1219012,1189366,1864198,237873.2,237873.2,237873.2
"746/182.9851mz/10.33min",11397350.4,18995584,19318986,19853678,3799116.8,3799116.8,3799116.8
"747/163.9905mz/10.33min",1390914.6,3112184.2,3114640.2,2318191,463638.2,463638.2,463638.2
"748/169.9772mz/10.33min",1254570.84,2090951.4,2523196,2717459.5,418190.28,418190.28,418190.28
"749/118.924mz/10.33min",278757.42,92919.14,92919.14,92919.14,464595.7,464961.06,467639.9
"750/98.512mz/10.33min",13531178.4,22551964,23580524,22928398,4510392.8,4510392.8,4510392.8
"751/110.0201mz/10.33min",53581452,89302420,90465080,91335480,17860484,17860484,17860484
"752/138.9953mz/10.33min",2525996.4,4209994,4422416.5,4454389.5,841998.8,841998.8,841998.8
"754/97.5144mz/10.33min",766861.74,1388868,1307722.9,1278102.9,255620.58,255620.58,255620.58
"755/89.5067mz/10.33min",6860300.4,11433834,11440640,12806039,2286766.8,2286766.8,2286766.8
"756/113.9636mz/10.33min",4234510.2,8225338.5,7057517,7176085,1411503.4,1411503.4,1411503.4
"757/110.5217mz/10.34min",3700912.2,6615303,6168187,7821718.5,1233637.4,1233637.4,1233637.4
"758/154.9902mz/10.34min",16424347.2,27373912,30634700,29119792,5474782.4,5474782.4,5474782.4
"759/196.0167mz/10.34min",923124.9,1588109.5,1538541.5,1608647.9,307708.3,307708.3,307708.3
"760/109.0224mz/10.34min",3386802.6,5669208,7381046.5,5644671,1128934.2,1128934.2,1128934.2
"761/141.9585mz/10.33min",1015287.96,1692146.6,2114861,1749764.6,338429.32,338429.32,338429.32
"762/192.9286mz/10.34min",622588.92,207529.64,207529.64,207529.64,1037648.2,1045073.3,1044627.1
"763/152.9949mz/10.34min",922105.86,1670331,1759399,1536843.1,307368.62,307368.62,307368.62
