"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_neg_20190515_Run43.mzML","NEG_D5.227.C3.a_Run275.mzML","NEG_D5.227.C3.b_Run278.mzML","NEG_D5.227.C3.c_Run281.mzML","shared_name"
"32/217.1047mz/2.24min",3.32638826787427,3.43435262481444,3.32724829284968,1.92174577567116,1.9284486374827,1.91402502513096,"32"
"35/121.0294mz/2.66min",2.47820503228797,2.47820503228797,2.47820503228797,2.47150215954319,2.56266536988142,2.54416048071599,"35"
"41/120.0445mz/2.83min",3.79381482180558,3.78406286793139,3.73263353125664,2.32799070897815,2.33469358083835,2.3202699464723,"41"
"42/138.0551mz/2.83min",3.24827873486497,3.2298759727252,3.18833160114069,1.7836894555861,1.79039230684446,1.77596871761231,"42"
"48/172.1333mz/3.19min",3.4065715272509,3.38566993545799,3.39091955897623,1.9810273500427,1.98773021469195,1.97330659612345,"48"
"49/194.1153mz/3.19min",4.12964268152489,4.13417096647866,4.14512111674289,2.72499980881809,2.7317026822135,2.71727904448414,"49"
"51/239.089mz/3.35min",3.15247050618038,3.17843245724511,3.28055461798257,1.74782849293072,1.75453134016128,1.74010775975314,"51"
"59/361.1502mz/3.65min",2.45798233218501,2.45798233218501,2.45798233218501,2.45127945953242,2.46730363791679,2.48557733704718,"59"
"63/302.1304mz/3.8min",3.36546117166104,3.18806003069732,3.49689611446314,1.78341788606477,1.79012073729507,1.77569714812441,"63"
"64/324.1123mz/3.8min",3.73255158485364,3.61529134766115,3.86664662374324,2.21064856844167,2.21735143899099,2.20292780749676,"64"
"67/449.2027mz/3.84min",2.66074172089085,2.66074172089085,2.66074172089085,2.66485534589694,2.71551953777779,2.64631808341037,"67"
"71/473.1992mz/3.85min",3.70485093128903,3.63454011092078,3.92324743816658,2.22989732295193,2.23660019376761,2.22217656168984,"71"
"72/300.1147mz/3.9min",3.36748342267649,3.25066450497804,3.52349507978624,1.84602217556949,1.852725032425,1.83830143093079,"72"
