Filename,2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML,2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML,2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML,2024_NEG_Anid-SA-OA_1_Run171.mzML,2024_NEG_Anid-SA-OA_2_Run192.mzML,2024_NEG_Anid-SA-OA_3_Run236.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
529/397.0926mz/3.42min,298834.34,54436.75,423731.47,79691.75,127878.21,123328.63
531/264.0877mz/3.42min,160391.22,119279.65,176832.33,205375.83,279325.72,217607.05
532/599.2936mz/3.42min,416455.84,463693.8,224344.12,274246.28,249333.34,292785.06
533/893.3733mz/3.42min,2388995.8,1514572.0,1883360.5,1620169.8,1954371.6,1984054.0
534/271.0611mz/3.42min,401609.56,178260.14,251148.06,0.0,385317.25,274984.28
535/339.0177mz/3.43min,148925.19,0.0,63583.055,0.0,13222.592,12121.829
537/283.1299mz/3.44min,260618.12,317022.12,256613.47,295342.97,241992.77,222535.3
538/277.0717mz/3.43min,327605.56,237237.48,249876.9,187091.84,308398.0,262428.1
539/740.3363mz/3.44min,1724086.8,1283458.6,1899537.2,1207684.2,1055577.6,1219430.4
540/582.3183mz/3.43min,4546.292,159467.84,0.0,0.0,0.0,0.0
541/293.0667mz/3.43min,154846.52,0.0,19921.867,107981.8,48801.887,113148.48
543/281.103mz/3.44min,26648.93,115978.016,44158.54,0.0,42669.395,49792.086
546/292.1191mz/3.45min,145665.94,255661.5,149677.92,300607.06,155240.81,147711.7
549/233.0567mz/3.45min,116987.664,0.0,120243.39,0.0,0.0,0.0
550/205.0141mz/3.45min,48465.09,133323.7,9389.132,1391027.4,17516.861,29234.578
552/263.0561mz/3.46min,1143529.0,1154378.2,1381264.4,1010790.2,1842398.2,1416403.6
554/258.0983mz/3.46min,712867.1,625868.56,281905.12,301304.8,377298.34,471498.16
555/245.0455mz/3.47min,2558282.0,2673834.5,2287363.0,2071296.5,2542265.2,2174193.2
556/579.0782mz/3.47min,493067.56,551259.94,410328.75,310718.28,464530.9,349600.12
557/289.0354mz/3.47min,713315.44,758167.2,668262.7,631068.75,710441.3,609542.1
558/469.0986mz/3.47min,204283.52,175288.9,166272.2,179922.4,183793.72,146035.86
560/193.0506mz/3.47min,5404800.5,1647726.4,5607467.5,1564910.6,3292876.8,2597812.8
565/567.2673mz/3.48min,1180922.0,615478.5,389193.88,414856.16,251150.77,337768.75
566/630.263mz/3.48min,2072407.5,1020831.1,584753.3,883217.8,580547.0,784400.44
567/603.2441mz/3.48min,271132.4,201670.86,154117.92,111821.02,92582.43,191628.36
568/889.3365mz/3.48min,18019.75,222700.19,0.0,12227.572,0.0,0.0
571/249.0227mz/3.49min,1836810.0,1871740.0,1775951.4,1986597.4,2046371.2,2150031.8
572/413.0876mz/3.49min,37850.023,30461.982,180561.67,113481.66,34893.117,34884.6
573/599.2937mz/3.46min,496842.66,5550659.0,222151.9,937705.4,249333.34,289979.6
574/435.1771mz/3.49min,309783.22,87519.11,186237.62,162356.55,54818.57,129226.484
575/922.3268mz/3.49min,1443728.9,792764.1,1076159.6,636177.2,900232.2,1148709.8
577/635.2705mz/3.5min,112907.22,1578754.0,11259.334,232549.08,0.0,32521.47
579/662.2894mz/3.5min,616422.25,5605925.5,16137.59,1331879.1,35506.547,139736.88
583/315.1561mz/3.51min,85035.914,206453.05,103984.016,107717.805,88077.555,87386.4
586/365.0333mz/3.51min,433446.12,0.0,1327873.2,0.0,0.0,0.0
587/279.9958mz/3.51min,12011810.0,11929937.0,11800532.0,11655752.0,11710697.0,12215679.0
588/920.4151mz/3.51min,4189.296,155921.3,0.0,44749.63,0.0,0.0
589/560.999mz/3.52min,1112288.4,991985.7,1151656.0,1097886.5,1218125.9,1249457.6
590/262.921mz/3.52min,230111.42,298675.12,239723.9,317531.28,255678.1,213226.39
591/271.0247mz/3.51min,29057.121,123301.63,29511.12,1000417.2,26957.088,37144.73
593/431.0982mz/3.52min,5576949.0,2740403.2,12359990.0,4653893.5,3508503.5,3900202.0
594/641.2355mz/3.53min,128979.125,162258.94,269235.06,679060.9,261040.77,227775.77
595/320.114mz/3.53min,3688938.8,4052973.8,5258188.0,8272388.0,4842752.0,4627097.5
596/500.1773mz/3.53min,134137.11,133400.0,206193.52,320328.16,181114.61,157607.4
597/317.0302mz/3.54min,30843.506,13183.145,173263.77,74862.26,34554.758,55573.582
598/447.0931mz/3.54min,219127.56,262761.56,1203571.5,448666.38,306443.25,378127.25
599/277.0717mz/3.55min,39487.64,107362.43,33275.344,398074.47,65810.08,56432.727
600/206.0458mz/3.55min,1357769.9,418727.47,878509.3,576291.25,843173.5,1232045.1
602/281.103mz/3.56min,203111.03,573039.9,331097.16,0.0,653026.6,542442.75
604/826.3731mz/3.56min,983817.94,619001.5,1698372.0,384734.2,1732076.8,1163708.9
605/182.0539mz/3.56min,350041.25,203399.1,242023.28,92883.77,123057.78,121300.24
607/223.0612mz/3.57min,1350543.2,1795503.0,1507523.8,204188.42,980380.56,957435.5
608/224.0644mz/3.56min,123018.305,195317.44,144467.58,5368.2437,71561.664,73099.73
610/921.3682mz/3.57min,1236604.9,943686.4,1129267.4,1299896.8,1229538.2,1129873.6
611/151.04mz/3.58min,225527.56,163626.16,89524.164,85052.92,138149.75,151195.17
614/263.0561mz/3.58min,1675935.6,1473665.0,1838404.8,1200875.1,2265050.5,1929887.0
619/869.4155mz/3.59min,38684664.0,26200054.0,27590094.0,36047092.0,29558818.0,29022880.0
620/853.4202mz/3.58min,1643000.5,1263787.5,2194356.0,2273982.5,3407438.8,2373940.0
621/870.4184mz/3.59min,17729846.0,11908798.0,12515363.0,16604055.0,13562378.0,13212797.0
622/264.0594mz/3.58min,222406.08,209547.53,261710.5,159402.5,298500.88,273928.06
623/871.4224mz/3.59min,6165112.0,3887993.0,4242535.5,6393480.0,4664477.5,4416020.5
624/517.0988mz/3.59min,561379.2,844072.1,2383289.5,78940.66,511147.78,472223.94
625/872.4266mz/3.59min,1739627.4,964873.3,1061888.9,1710064.2,1035214.8,1069559.8
626/341.0332mz/3.6min,159940.77,100307.375,115731.63,79221.65,75861.484,102022.48
627/967.3825mz/3.59min,408103.28,289091.66,289182.06,234342.55,319547.66,341996.1
630/196.9761mz/3.59min,1280545.1,1579559.5,748067.56,1931059.9,1548232.1,1596918.8
631/405.0106mz/3.6min,7031613.5,7845490.0,6994659.5,7697231.0,7061777.0,8152903.5
632/407.0044mz/3.6min,494201.0,568067.8,497639.7,546010.75,497892.03,552467.1
635/568.2511mz/3.61min,525617.06,691638.06,537378.25,579644.25,303602.03,331748.5
637/290.916mz/3.61min,87031.81,258206.42,270888.03,267686.4,255939.03,216774.72
638/207.066mz/3.63min,547078.7,155617.02,1516153.0,70244.94,102281.79,119941.87
642/264.0877mz/3.63min,400739.4,345274.78,396538.84,272184.53,563424.9,464165.94
644/867.3993mz/3.63min,168714.66,118693.734,296242.25,242488.45,307476.6,92685.68
649/195.0662mz/3.65min,519968.66,131072.0,193820.77,61607.258,40270.895,33403.848
650/165.0556mz/3.65min,488707.16,158786.31,1213884.9,171639.4,195624.75,198786.78
652/301.0354mz/3.66min,1342176.9,126724.99,1813457.5,169552.11,3030695.8,1838758.9
654/447.0932mz/3.67min,233444.55,338771.44,740932.6,158457.36,220623.45,236802.02
655/144.0455mz/3.67min,302989.0,1127063.2,599086.06,598002.5,507435.62,315831.34
656/435.1772mz/3.67min,4410929.5,1497903.8,2207886.8,1551181.0,1039133.0,1855871.2
657/431.0982mz/3.64min,128591.086,15789.771,439316.4,58136.434,65313.832,54980.895
658/198.9996mz/3.68min,0.0,0.0,382414.5,0.0,0.0,0.0
662/501.1038mz/3.68min,72797.57,83290.375,310186.3,0.0,23144.781,12517.957
663/317.0668mz/3.69min,239702.75,35244.43,528234.4,45412.95,68053.93,51464.95
664/991.2962mz/3.69min,669194.3,148913.05,762343.2,705521.6,761754.0,795429.94
665/997.2954mz/3.69min,1435836.8,552147.0,1694668.9,1525687.2,1632893.5,1654808.5
666/995.2956mz/3.69min,1198838.2,451926.22,1346728.9,1225986.0,1313702.4,1345721.5
667/994.2963mz/3.69min,991565.1,200657.4,1107047.4,1012089.5,1078065.0,1128073.6
668/235.0248mz/3.74min,208691.94,318886.34,131345.5,191554.45,254643.06,67183.0
669/630.263mz/3.71min,117521.77,216356.25,18331.904,186975.44,21248.35,48794.953
670/952.3277mz/3.71min,896394.06,714350.44,623656.2,591604.0,673661.75,710090.44
671/967.3119mz/3.71min,883928.5,778490.5,779950.5,697275.5,731487.0,795053.3
672/948.3261mz/3.71min,297565.0,255097.55,247014.11,214621.12,232075.05,245038.17
673/950.3217mz/3.71min,5043987.5,4283784.5,4223742.0,3935027.8,4222966.0,4107770.2
675/940.2929mz/3.71min,178433.94,273588.2,312298.1,144897.69,229994.81,317345.7
676/949.329mz/3.71min,132214.02,118476.2,104193.14,92523.555,98830.47,107722.45
677/199.0976mz/3.71min,129074.484,93921.164,366045.75,184989.25,128208.17,107097.98
679/247.0611mz/3.72min,305674.22,497144.47,183958.95,112932.31,206602.03,196122.1
681/193.0505mz/3.74min,358605.62,82142.04,479794.53,77337.164,301967.44,368554.56
682/851.4048mz/3.75min,82626.04,26535.824,8375575.0,433662.72,62740.734,9333208.0
685/914.4004mz/3.8min,6720863.0,5582961.5,4427532.5,12118011.0,6844848.0,5386814.0
686/223.0611mz/3.71min,146607.14,132097.58,96185.49,3886.0088,80525.055,52503.188
690/359.0768mz/3.76min,163987.34,3601.96,499518.78,161355.92,172501.52,157683.94
692/339.0177mz/3.75min,757054.0,428572.28,502676.22,248823.92,520270.0,453355.7
694/315.0147mz/3.75min,881475.5,181748.9,1046024.9,35112.43,2086396.8,1550448.1
695/547.0883mz/3.75min,134978.14,44450.117,73650.62,0.0,138529.92,116943.76
698/265.0717mz/3.76min,47932.242,60759.66,51034.16,90677.87,43629.816,21410.969
700/219.0298mz/3.76min,258940.14,83280.7,1102583.8,22877.178,109783.83,113733.55
701/221.0455mz/3.77min,94182.72,65841.07,133999.77,13866.551,76487.625,78701.82
702/697.3305mz/3.76min,1907315.1,1868404.0,1462396.0,1953417.2,1400682.1,1351657.6
703/277.0717mz/3.76min,133507.61,57674.777,77624.66,93632.984,52271.848,74957.56
704/515.099mz/3.76min,291465.28,0.0,64101.418,304256.34,268135.4,281174.1
707/355.0457mz/3.77min,176354.08,940021.94,0.0,0.0,0.0,0.0
708/280.0827mz/3.77min,0.0,0.0,119102.15,0.0,0.0,0.0
709/919.408mz/3.77min,64771.35,934427.5,0.0,182990.14,0.0,22619.598
710/946.4266mz/3.77min,291437.34,2535616.0,23402.559,950137.0,8169.7314,32566.217
712/292.1191mz/3.77min,1713697.6,2083320.0,1681610.6,2986871.5,1612294.5,1697999.6
713/883.4311mz/3.77min,803986.25,8129481.5,119002.234,2886142.8,135661.34,61376.965
715/885.4376mz/3.75min,116113.35,1219523.1,3935.2183,414153.16,12600.495,3918.8433
718/387.1083mz/3.78min,700062.8,194524.83,1114903.2,114892.19,209991.86,204614.22
719/191.0349mz/3.78min,528365.94,578900.7,701253.9,491961.66,661554.44,527410.56
720/199.0976mz/3.78min,1573394.8,1928360.2,1332992.4,1355438.1,1454805.4,1385145.4
722/235.0248mz/3.78min,266763.94,300212.88,407304.78,255942.9,343573.8,297144.72
723/517.1mz/3.78min,51685.992,68674.67,193400.69,4721.618,26024.475,33790.312
724/898.4054mz/3.79min,378862.1,309416.4,338155.22,496826.16,1045424.9,575857.2
726/835.4098mz/3.79min,975732.6,796120.56,859895.4,1399856.2,2570471.8,1377180.2
727/1087.436mz/3.79min,152983.97,160709.8,142884.42,266841.9,191517.92,107278.414
728/196.9761mz/3.8min,303681.16,557445.56,365748.6,866514.1,856385.6,501927.6
729/837.4166mz/3.79min,71556.66,110565.5,117694.42,175221.16,323457.3,163705.45
731/887.3814mz/3.8min,1420491.0,1886537.5,2050745.1,2489148.0,2084169.9,2312070.5
737/851.4048mz/3.8min,17161422.0,15638874.0,11795514.0,37465204.0,17692970.0,12706358.0
738/287.0197mz/3.8min,1535369.1,874039.06,681472.56,829770.0,730968.0,1030197.25
739/853.4123mz/3.8min,2831953.5,2451132.5,1802738.8,5877682.5,2576145.8,1986210.6
740/279.051mz/3.8min,676354.56,836222.06,914166.4,685273.25,1017358.2,782687.9
741/941.3998mz/3.8min,317968.75,123180.836,99081.08,594893.25,292183.56,214487.1
743/888.3844mz/3.8min,659406.44,841125.44,923203.0,1173074.0,938263.4,1065496.4
744/261.0403mz/3.8min,114202.336,135920.11,146170.14,169870.89,171725.53,128854.734
745/342.0463mz/3.8min,254920.67,327047.25,260965.02,179379.62,458483.9,322782.56
746/261.0767mz/3.81min,390089.8,446615.4,102388.234,15080.855,201707.47,238435.02
747/166.0509mz/3.8min,684675.25,15879.152,6324241.5,0.0,5382.826,55880.19
748/854.4171mz/3.8min,747552.06,644733.56,467399.94,1568417.6,661097.44,530504.1
749/949.3723mz/3.8min,357735.28,296707.12,177814.4,538660.94,355575.16,308124.84
751/916.4087mz/3.81min,1300570.0,1060044.6,733029.94,2235036.0,1143270.2,999038.2
752/516.224mz/3.81min,5802.802,571462.4,0.0,0.0,0.0,6877.029
754/917.4139mz/3.81min,367429.53,283576.84,199634.75,661664.7,322377.94,276551.28
755/855.4221mz/3.81min,184273.03,139991.64,99755.336,356284.66,130553.57,112016.78
758/867.3989mz/3.82min,294078.7,241240.22,203250.38,502109.3,433111.16,245078.75
761/421.0055mz/3.84min,183024.48,169546.56,176299.3,167537.08,164013.9,216383.56
762/285.1708mz/3.84min,284727.97,362508.62,190832.55,197581.77,103149.79,134806.28
763/259.0612mz/3.84min,278029.1,431542.4,334409.97,73809.586,129831.73,157041.78
764/413.0876mz/3.84min,2182946.0,661081.9,4185055.8,1523026.1,686223.5,924144.2
767/459.2823mz/3.85min,445162.1,470647.03,332490.94,642786.1,385319.34,385120.62
770/301.0354mz/3.85min,254708.42,1200990.2,118869.5,0.0,97986.67,18215.613
775/270.0619mz/3.86min,148073.31,145709.53,383018.5,86487.75,83101.18,185129.92
776/207.0662mz/3.86min,5479682.5,2410054.0,7607532.5,1669462.5,1329730.0,3119236.0
777/208.0696mz/3.86min,654560.2,280451.25,929050.94,88762.86,162726.0,382202.4
778/564.1297mz/3.86min,284432.7,0.0,0.0,27755.71,79758.055,167426.42
779/852.3887mz/3.86min,531600.75,423156.53,584716.94,496140.84,677174.7,406675.66
781/679.3196mz/3.87min,247313.52,33315.98,114877.875,114862.945,156168.81,152552.98
782/725.3253mz/3.87min,368942.5,83995.09,215856.39,171603.73,298390.66,275360.22
784/196.0695mz/3.86min,186423.61,246602.58,13672.979,294248.62,131432.47,139774.58
785/195.0662mz/3.87min,2213281.2,2513636.8,482793.25,2872527.8,1340494.4,1366588.8
786/742.3157mz/3.87min,758615.1,203844.77,297739.78,381856.34,642857.94,534160.56
787/355.0456mz/3.86min,76702.96,224537.38,11387.664,0.0,15310.783,0.0
790/395.077mz/3.89min,4382898.5,2269605.2,9084518.0,3911071.5,2952640.2,3248632.0
791/458.0728mz/3.89min,1427357.4,712978.5,2920119.8,1315239.2,979949.5,1119609.8
792/459.0762mz/3.89min,306584.22,160823.23,669455.44,295731.8,226755.47,252664.02
793/781.331mz/3.9min,27012.854,329125.3,0.0,0.0,0.0,7155.3438
794/431.0537mz/3.89min,91330.28,40379.492,379118.75,69203.766,88985.87,147401.66
795/575.1408mz/3.89min,260938.12,101016.914,505627.75,239757.73,154922.56,150162.95
796/791.1621mz/3.89min,249026.56,61929.95,1131280.1,199940.84,105816.055,130413.266
797/287.056mz/3.91min,199729.2,333535.0,7480.7163,0.0,29938.182,44723.523
798/718.3346mz/3.9min,373533.94,2328330.0,37009.63,0.0,21523.357,112625.89
799/443.2874mz/3.9min,270805.7,353213.22,114817.984,311955.1,303102.94,293554.22
800/490.2038mz/3.91min,116175.305,366323.8,54567.613,100758.65,0.0,7747.377
801/273.0405mz/3.91min,2706237.0,1336883.9,846529.5,2654087.0,1579675.8,1917890.9
802/547.0881mz/3.91min,154265.34,34588.797,31834.275,49583.2,107135.92,97952.805
803/301.1405mz/3.91min,68364.85,230304.34,24114.725,57454.04,3937.3005,0.0
805/473.1817mz/3.94min,0.0,254181.17,0.0,9013.331,0.0,0.0
806/201.1132mz/3.92min,242474.4,228625.28,550901.1,324615.75,254806.89,266716.22
807/449.1564mz/3.91min,425665.44,198054.45,318938.7,176193.92,136552.19,283945.78
809/512.1926mz/3.91min,50123.633,1058850.8,22433.61,0.0,0.0,24271.537
810/179.071mz/3.92min,487803.62,576471.0,848470.1,86668.11,294724.38,314416.38
811/223.0612mz/3.92min,3546195.5,4216874.0,6049671.0,606778.06,2428078.2,2236590.0
812/224.0645mz/3.93min,409553.06,480898.44,713995.3,62120.5,274356.0,255161.58
813/403.1395mz/3.9min,48190.45,21638.98,0.0,943328.4,248107.27,171648.86
814/977.2843mz/3.94min,159725.5,19530.547,199326.58,359961.38,271977.75,228096.25
815/261.0767mz/3.93min,719419.8,71968.99,207565.78,72768.375,971792.7,1218325.0
816/315.0147mz/3.89min,22136.064,170584.06,0.0,0.0,23588.875,40508.008
817/849.3888mz/3.93min,758149.2,297518.12,424134.3,734674.56,482888.97,551803.44
818/1022.2908mz/3.94min,718114.56,264290.94,1116674.4,1639364.2,1471383.2,1154466.8
819/979.2845mz/3.93min,189926.94,57489.406,272068.4,444632.12,324335.94,271402.4
820/1015.2613mz/3.94min,107767.27,57877.05,336784.5,226672.61,290830.0,362898.38
821/1019.2917mz/3.94min,505443.5,181123.7,750592.1,1195175.9,1035006.8,792067.0
822/1023.2906mz/3.94min,923094.2,333240.97,1350368.4,2042183.8,1840584.1,1425631.4
823/317.0303mz/3.94min,13683561.0,30939982.0,5372549.5,35265.93,5951457.5,1865423.6
824/1025.2908mz/3.94min,1122987.8,411030.84,1717819.2,2557434.5,2262603.2,1773722.4
825/1036.2813mz/3.94min,218082.34,77632.77,306787.5,441241.47,375556.53,317977.34
828/1042.2809mz/3.94min,495011.0,152172.67,673107.9,959023.25,852973.94,771202.1
829/1040.2806mz/3.94min,392508.94,127890.32,529996.7,779367.56,648712.8,576428.06
830/976.2848mz/3.94min,128493.85,20389.176,183696.56,309497.22,222362.77,158843.22
832/1039.2809mz/3.94min,323520.38,57914.234,417012.9,612227.8,548383.3,462843.72
833/196.9761mz/3.91min,396454.4,607504.8,517613.38,789118.7,953410.06,818393.3
835/501.1038mz/3.95min,197227.56,338042.84,1306273.2,118200.67,69304.78,112684.305
836/231.1237mz/3.94min,0.0,0.0,0.0,354756.47,246260.69,87885.125
840/429.0826mz/3.96min,92921.25,0.0,602087.7,48293.24,120138.54,105319.55
842/518.1668mz/3.95min,335964.22,50071.57,270411.62,8401.377,61681.87,159288.39
843/267.1237mz/3.95min,0.0,0.0,0.0,339551.38,321023.72,288026.16
844/409.1502mz/3.95min,0.0,0.0,0.0,1638058.2,237124.19,243750.38
845/526.1718mz/3.96min,22912.3,289867.0,0.0,0.0,0.0,3825.2847
846/246.9261mz/3.97min,216905.69,239063.81,189369.52,501416.22,332380.44,305865.16
847/732.3146mz/3.99min,197234.12,1020600.94,23810.967,0.0,4972.9346,77058.445
848/413.0876mz/3.97min,97201.62,36964.152,380080.2,133696.53,66022.46,86130.23
849/206.0539mz/3.98min,3550593.5,1171915.8,5402660.5,373148.28,1294010.9,1405363.6
850/205.0506mz/3.99min,29523720.0,10446651.0,44725384.0,4041259.2,12850721.0,12566999.0
852/309.1344mz/3.99min,13804.885,0.0,4237.372,50129.492,166886.08,98480.15
853/309.1013mz/3.99min,126087.836,321070.75,313110.34,383153.03,333960.7,136150.69
855/781.3308mz/3.96min,26628.746,225404.69,0.0,0.0,0.0,7155.3438
856/550.3287mz/4.0min,2388441.5,2038361.6,283134.22,19892.363,1697624.0,1702405.1
858/718.3345mz/3.96min,137837.78,856365.9,28570.28,0.0,9036.17,52830.242
860/459.2023mz/4.0min,0.0,39973.508,0.0,162299.06,0.0,0.0
861/265.1081mz/4.01min,0.0,0.0,0.0,1369541.4,580302.2,536332.8
862/266.1114mz/4.01min,0.0,0.0,0.0,177286.77,85584.8,65491.746
864/469.0984mz/4.03min,153243.9,84754.55,241846.19,145422.6,116836.01,83599.17
865/276.0593mz/4.03min,350604.84,4541.575,340094.72,86362.72,146135.06,101858.3
866/679.3197mz/4.03min,267834.06,39202.902,177670.08,175775.67,172051.64,171865.34
868/472.1513mz/4.03min,465023.1,273936.16,428843.97,0.0,700563.25,512900.03
869/289.0353mz/4.03min,291288.8,202843.9,521627.25,274461.12,268983.16,245117.42
870/180.0665mz/4.03min,937700.1,55006.418,7523429.0,131187.78,113896.88,167669.08
871/245.0455mz/4.03min,2648794.0,1783118.5,4057038.0,2569257.8,2251786.2,2125309.8
872/579.0782mz/4.03min,216459.39,94839.2,596718.06,174463.53,142482.19,126317.37
873/432.1016mz/4.06min,839239.25,475250.12,2907124.8,420546.8,403989.3,398430.88
874/275.0561mz/4.03min,2577380.0,137027.62,2457868.5,627916.1,1066514.1,752494.44
875/399.1083mz/4.03min,118833.27,82598.164,295035.7,97713.74,52297.25,67676.25
876/742.3157mz/4.03min,204976.66,55253.973,102635.25,125946.41,161390.1,144926.14
880/179.0709mz/4.05min,947554.06,165250.25,564073.4,292225.72,136480.75,117898.17
882/425.2027mz/4.05min,326676.12,159656.03,54566.234,477215.03,105874.66,89217.08
884/431.0982mz/4.06min,3784599.2,2202612.0,12738703.0,1987482.9,1840520.5,2039822.4
887/206.0822mz/4.03min,5606.0815,0.0,1158501.8,0.0,0.0,0.0
888/261.0768mz/4.06min,841987.1,0.0,176723.22,5128.8086,3213839.2,1937827.1
889/285.0405mz/4.07min,472878.2,921157.3,190595.73,0.0,266955.94,188714.8
891/403.1394mz/4.07min,0.0,0.0,0.0,489727.5,110295.03,85815.086
892/267.1237mz/4.04min,0.0,0.0,0.0,138716.3,89363.64,43217.062
894/190.9486mz/4.08min,459197.3,569584.56,425452.12,632134.4,496338.0,468912.44
895/341.0334mz/4.09min,238748.23,184031.89,201792.69,320946.0,153321.5,182000.62
896/188.9515mz/4.08min,706632.8,901738.2,690555.94,1039787.2,773527.75,725923.7
897/498.2136mz/4.13min,53307.57,124794.72,0.0,0.0,0.0,8191.835
898/732.3149mz/4.02min,0.0,254171.64,12186.615,0.0,4972.9346,0.0
899/301.0354mz/4.08min,136859.3,401937.12,78095.16,27827.52,44288.637,30439.652
901/259.0612mz/4.09min,162995.84,40819.195,92224.75,29303.127,386822.78,226860.47
903/221.0455mz/4.12min,2997679.0,4861394.5,4113258.0,303806.5,4123847.2,2475310.2
905/435.1771mz/4.11min,202878.75,183360.39,317941.12,257137.97,497061.53,350055.84
906/261.0404mz/4.11min,389895.06,606358.3,581574.25,550185.5,679740.8,429567.5
908/399.1644mz/4.14min,38351.484,4767.6113,21541.293,1094303.1,18169.883,18423.092
909/313.0355mz/4.11min,520056.53,650865.06,596633.56,192294.5,591349.3,514288.66
912/445.1137mz/4.13min,186664.25,0.0,226173.56,29621.885,0.0,4750.7695
914/524.1675mz/4.13min,0.0,0.0,693422.9,0.0,0.0,0.0
916/225.1132mz/4.14min,2865519.8,4105752.0,3372469.8,7261320.0,2504227.5,2343131.5
917/472.1513mz/4.14min,316730.1,104205.99,199763.39,0.0,425398.84,344496.4
918/226.1165mz/4.14min,328032.53,492774.25,401309.06,916689.8,317412.34,279183.44
919/224.0564mz/4.14min,261783.03,0.0,380699.34,0.0,0.0,0.0
920/213.1133mz/4.14min,79024.45,111716.06,61262.195,146682.4,106561.64,103972.734
923/479.0983mz/4.16min,125864.05,0.0,363701.0,0.0,0.0,0.0
924/579.319mz/4.16min,0.0,0.0,1373295.1,0.0,0.0,0.0
925/292.1191mz/4.16min,127036.98,81302.76,132222.83,96320.625,133502.03,138574.8
929/318.0251mz/4.17min,31726.91,0.0,1158078.1,0.0,0.0,0.0
931/165.0557mz/4.17min,1255703.0,1084839.5,705028.75,662176.1,721868.94,620233.4
934/409.1501mz/4.16min,0.0,0.0,0.0,450976.1,31673.484,45696.957
936/209.0455mz/4.18min,129399.58,182292.98,110383.94,173708.62,140585.14,119108.95
937/435.1773mz/4.18min,95367.266,55783.668,157484.44,100226.85,235473.8,168262.66
938/395.077mz/4.18min,4063934.8,1082834.8,10260081.0,3513668.0,2616161.5,2982608.5
940/265.1081mz/4.18min,0.0,0.0,0.0,543351.44,255669.77,209394.03
941/281.1428mz/4.17min,0.0,0.0,192902.69,0.0,758629.56,0.0
944/257.0818mz/4.19min,452046.44,17739.922,137903.3,0.0,91091.71,67142.3
945/341.0333mz/4.17min,299884.78,0.0,23099.195,223735.3,236141.0,219170.42
946/498.2134mz/4.22min,149843.7,3759606.5,122802.47,0.0,70826.29,92565.9
947/531.0934mz/4.19min,1054148.8,784037.25,619780.25,64371.098,951631.2,743690.1
948/159.1026mz/4.19min,1539465.2,859977.06,1262892.5,953184.94,1112633.1,901300.44
949/539.2037mz/4.19min,211050.55,148370.31,271857.5,0.0,342845.72,218588.3
952/512.1926mz/4.2min,39250.215,1145564.4,31386.14,0.0,20836.71,20214.773
954/234.8988mz/4.21min,434311.28,498868.3,391095.03,522575.94,435871.8,399199.7
955/232.901mz/4.21min,352508.4,388461.28,307993.97,417560.38,343045.9,332261.53
957/299.0197mz/4.2min,1991705.2,612284.75,3169171.2,725550.7,3146664.0,3355309.8
958/393.1551mz/4.22min,0.0,0.0,0.0,308028.75,77911.62,45687.35
959/524.1675mz/4.23min,0.0,0.0,1356348.8,0.0,0.0,0.0
962/281.103mz/4.23min,302177.53,430657.97,227378.44,47659.758,3778.5112,4401.371
964/495.1773mz/4.23min,4146980.5,3582113.0,4828823.5,68288.8,7344880.0,4995081.0
965/237.1132mz/4.24min,468178.7,651742.75,341286.47,175544.19,3404.3613,26790.871
966/473.1816mz/4.24min,246230.11,684298.6,196386.7,887455.0,176692.33,161150.67
967/509.1583mz/4.24min,185598.1,731808.94,311695.6,534506.8,183287.14,271131.16
968/519.1873mz/4.24min,1399652.0,4118860.2,1158142.2,4701830.5,1120583.1,1054306.8
969/536.1775mz/4.24min,2337169.5,5598917.5,1827737.0,6503535.5,1706088.2,1702824.1
971/561.2093mz/4.25min,24599.07,413535.75,39502.715,0.0,11349.268,38952.668
972/157.087mz/4.25min,760864.1,543020.6,462239.0,770338.9,1313797.8,1012087.5
974/538.1832mz/4.25min,107887.37,328036.38,109104.71,361590.3,90862.79,92576.12
975/211.1339mz/4.25min,161949.05,117340.58,103899.91,193299.52,72553.43,65105.14
976/487.1974mz/4.25min,47574.098,310721.88,71535.83,746919.4,50080.203,40612.492
977/504.1875mz/4.26min,54365.227,262387.16,73180.31,547011.94,46359.746,45898.8
981/433.2594mz/4.26min,172264.75,364134.84,81198.16,1158898.5,97013.62,104588.6
982/552.1725mz/4.26min,106840.99,360452.38,117451.13,549905.06,89734.66,73950.69
983/557.109mz/4.27min,83248.62,0.0,369840.25,0.0,0.0,0.0
985/387.1083mz/4.28min,573256.2,188934.06,400183.12,139928.84,965028.94,837800.75
986/215.1289mz/4.27min,186584.34,216416.73,201014.0,329540.53,255627.1,217939.02
991/227.1289mz/4.29min,865367.94,704207.75,1291160.6,800388.5,401605.03,417783.12
994/483.0934mz/4.31min,34588.195,0.0,415601.94,0.0,34372.145,0.0
995/481.1615mz/4.3min,602563.25,518646.34,568117.9,5087.4604,920816.94,695876.0
996/269.1758mz/4.3min,355411.34,588705.44,449578.8,1926534.8,486578.03,323257.34
999/285.0405mz/4.31min,2524148.2,1573483.6,1169461.2,118017.44,713489.2,583028.0
1001/449.0876mz/4.31min,127129.06,52897.477,5504.583,425436.66,96433.99,88335.11
