CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
17	18	1	0.862	46.006
283	308	2	0.9903	-26.016
283	355	2	0.975	-28.031
308	355	2	0.9706	-2.016
104	141	3	0.9738	-82.079
245	277	3	0.9106	-26.016
104	245	3	0.914	-210.199
213	333	4	0.8548	56.063
132	139	4	0.9536	0.000
130	139	4	0.9453	-26.016
163	206	4	0.9703	0.000
213	295	4	0.8674	82.078
112	172	4	0.9662	-56.063
101	172	4	0.9497	-84.094
213	271	4	0.9891	0.000
139	271	4	0.8081	-238.230
295	502	4	0.8737	28.031
130	132	4	0.9255	-26.016
163	213	4	0.7789	1.620
213	219	4	0.8038	-1.003
130	172	4	0.9412	-28.031
180	219	4	0.9704	0.617
101	295	4	0.733	-238.230
101	502	4	0.7956	-210.199
101	333	4	0.7859	-264.246
163	180	4	0.9849	-0.000
333	502	4	0.9096	54.047
101	112	4	0.9866	-28.031
163	219	4	0.9845	0.617
112	139	4	0.9529	-54.047
137	180	4	0.7816	-237.845
206	271	4	0.7743	1.620
271	333	4	0.8487	56.063
132	213	4	0.821	-238.230
180	206	4	0.9833	0.000
206	213	4	0.8017	1.620
271	295	4	0.8641	82.078
295	333	4	0.835	-26.016
101	130	4	0.9593	-56.063
139	172	4	0.939	-2.016
137	206	4	0.784	-237.845
112	132	4	0.9515	-54.047
132	172	4	0.9283	-2.016
139	213	4	0.8012	-238.230
213	501	4	0.8878	-28.028
180	271	4	0.757	1.621
206	219	4	0.9564	0.617
156	213	4	0.9144	-196.219
156	271	4	0.9245	-196.219
132	271	4	0.8293	-238.230
101	139	4	0.9493	-82.079
156	333	4	0.7624	-140.157
112	130	4	0.9683	-28.031
312	332	5	0.9079	15.995
266	279	6	0.9997	0.000
266	325	6	0.9994	0.000
279	325	6	0.9997	0.000
170	203	7	0.9912	-0.000
203	507	7	0.9952	0.000
203	221	7	0.9968	0.000
170	221	7	0.9846	0.000
170	507	7	0.9828	0.000
221	507	7	0.9998	0.000
12	24	8	0.7706	-166.057
3	5	9	0.9383	135.975
4	5	9	0.9696	-67.988
3	6	9	0.9153	67.987
5	6	9	0.9435	-67.988
4	6	9	0.9279	-135.975
55	58	10	0.8206	-1.003
115	523	11	0.9061	-0.000
22	23	12	0.8619	-1.003
83	84	13	0.9965	-1.998
