"MetaboAnalyst_ID","POS_D5.Ctrl.a.P.EAMeOH_Run28.mzML","POS_D5.Ctrl.b.P.EAMeOH_Run31.mzML","POS_D5.Ctrl.c.P.EAMeOH_Run34.mzML","POS_D5.211.C2.a_Run118.mzML","POS_D5.211.C2.b_Run121.mzML","POS_D5.211.C2.c_Run124.mzML","shared_name"
"229/158.0964mz/2.73min",2.31567581168675,2.27481223182614,2.42918680809129,2.33742580728584,2.40197669648612,2.30947357867972,"229"
"230/214.0862mz/2.73min",2.1714641720031,2.13666439957761,2.29871025751389,2.19330175157903,2.26125025775332,2.16979556479642,"230"
"231/231.1128mz/2.73min",3.17810971984138,3.12297493800073,3.28143163465883,3.20316987064459,3.27871170295954,3.18553480486333,"231"
"236/257.0994mz/2.8min",2.19506493683281,2.09174945969748,2.43600301591952,2.37893082819154,2.41837607713028,2.3211162379748,"236"
"237/217.107mz/2.8min",1.79952035211055,1.68175019957517,2.03423361930534,1.9716635115514,2.03567803630077,1.93090949784657,"237"
"239/120.0444mz/2.83min",2.5005913413739,2.46975074601075,2.42952713851182,2.84947800643146,2.91325046286483,3.08382507351816,"239"
"240/138.055mz/2.84min",1.93935037334284,1.90745766541229,1.87489153751018,2.31543001521671,2.39080437184652,2.54151403235964,"240"
"241/171.0991mz/2.89min",1.78067734558655,1.91719929056143,1.86819854374432,1.6556329255937,2.43830820613512,2.41673707307888,"241"
"242/183.0917mz/2.89min",2.87945074488259,2.83637880448688,3.04747438871884,2.39241534285142,1.57115399994331,2.44860028689516,"242"
"250/345.1516mz/3.13min",1.97434822137445,1.85886771081809,2.22354700887413,2.11439531185067,2.1481077522722,2.09911179614057,"250"
"252/194.1152mz/3.2min",3.02302585812097,3.00876065604866,2.99074137959221,2.77177653502788,2.82202057885947,2.78473067831701,"252"
"253/172.1332mz/3.2min",2.30008162616192,2.27189203620907,2.27694860173185,2.0317348464172,2.05925777851074,2.04438067282593,"253"
"254/212.1256mz/3.2min",2.02799946185841,2.01645410461021,2.00062407128059,1.76113748020862,1.76880476015212,1.75361673373194,"254"
"259/195.1128mz/3.3min",1.15952712391597,1.11883012983975,1.38798762817224,2.23700507674462,2.37585920345826,2.30202302500034,"259"
"260/239.0888mz/3.35min",1.86963019340046,1.90883323894503,2.12155861632878,0.924804649723877,1.04661282229282,1.63147708286056,"260"
"262/219.057mz/3.52min",2.24966123001193,2.27891382128818,2.33183941092447,2.18970660946398,2.20073361931176,2.17729875240329,"262"
"271/302.1302mz/3.8min",2.03997269252867,1.83377956933565,2.18033766666852,2.01909511747878,2.0626074857294,1.95892467772172,"271"
"272/324.1121mz/3.81min",2.50805135760946,2.30774249706452,2.61291033295371,2.53587107785346,2.50973590680648,2.42304082019164,"272"
"274/245.0857mz/3.85min",1.81025104243855,1.71009371134581,2.0146406065327,1.96113209429402,2.01704422616087,1.93226433030393,"274"
"276/451.2169mz/3.85min",1.80615559716192,1.69944639097927,2.02136080499781,1.95798322120038,2.04237205752784,1.95041886031184,"276"
"277/473.199mz/3.85min",2.37690394561925,2.27354393174791,2.55896742175585,2.52361130232937,2.58745150645862,2.49851129849952,"277"
"279/322.0965mz/3.9min",1.99207712161794,1.83834999211494,2.11150833550942,1.9963071488835,2.03162899962958,1.95787937513612,"279"
"280/300.1146mz/3.9min",1.97477193650088,1.82347419421057,2.10317819729568,1.98124258048046,2.02021635427581,1.95054652811562,"280"
"282/222.1464mz/4.06min",2.07529079371812,2.07354713614129,2.07162064469173,1.81359519098862,1.82294613867287,1.81180049174623,"282"
"283/325.1255mz/4.25min",2.29478707731341,2.2661963585702,2.25733871147976,2.01182784889263,2.00681995691487,1.94016225041008,"283"
"291/689.2984mz/4.5min",1.77124272798425,1.63658611388119,1.96313934247808,1.83694973626339,1.87663351538063,1.81647668896216,"291"
"294/236.0804mz/4.55min",2.43108543476049,2.34516512328929,2.55820421812567,2.43365906404767,2.49850807895572,2.43809078351995,"294"
"295/433.2064mz/4.55min",2.77977213313935,2.69429197755798,2.9423802360494,2.81505081458754,2.87120662330418,2.81081133330179,"295"
"296/450.2332mz/4.55min",2.25132199424509,2.12821100207749,2.38574060239001,2.3265532801917,2.38295531626157,2.31176435787261,"296"
"297/455.1884mz/4.55min",3.60774294210942,3.5518110881882,3.70632801383999,3.60233824426331,3.64001891805473,3.59944562350034,"297"
"299/211.9706mz/4.69min",2.67058793836314,2.68013203471645,2.67188512952728,2.64374668010962,2.64188598513495,2.63751113925328,"299"
"300/232.9822mz/4.69min",1.91209024889475,1.90850057814396,1.91569109611378,1.91516740830496,1.91386721368014,1.92283615947542,"300"
"303/231.979mz/4.69min",2.99101566761391,2.99160178742069,2.99280567934765,2.9912005397798,2.99094209069033,2.99046003727199,"303"
"304/230.9844mz/4.69min",1.91032442399573,1.91924553652578,1.91548507600249,1.91692118306808,1.91539843681062,1.92452205068211,"304"
"310/568.296mz/4.73min",1.83694314831213,1.79205398460489,1.70992896373082,1.774616297926,1.78872557106204,1.76584355932556,"310"
"311/573.2514mz/4.73min",2.85807461308515,2.83953571261395,2.78173536749038,2.75283791756834,2.76827933423147,2.74690295605548,"311"
"315/250.1776mz/4.82min",2.07215759779932,1.974238785464,2.10345162133239,2.20373134649898,2.08259880265431,2.05976618633583,"315"
"322/272.2582mz/5.22min",1.57344051286387,1.58292032468203,1.55888643055065,2.04935805370237,2.04107354267244,2.04190316290544,"322"
"323/344.1301mz/5.23min",1.90541612252598,1.82810990645986,2.03823518405453,1.92340849706662,1.979225932785,1.93557977000735,"323"
"324/649.3061mz/5.24min",2.06374926281155,1.978067533994,2.20039021372454,2.09742180140837,2.1344715824889,2.10173224537254,"324"
"325/666.3328mz/5.24min",2.00961345690505,1.90857099609894,2.06326476114027,1.97593041973852,1.99249874733499,1.95828961904631,"325"
"326/671.2882mz/5.24min",3.11342297863859,3.04862162484296,3.21153869781989,3.1063134164455,3.1359279998354,3.11095494012021,"326"
"327/318.3001mz/5.31min",2.86863756849257,2.94292617857242,2.8670938918715,3.06773739649128,3.09172368423883,3.09364748198977,"327"
"330/298.2739mz/5.38min",2.0406777788752,1.94090327720679,1.90190497332,2.21506684430978,2.22034975155288,2.20464913042296,"330"
"333/470.1853mz/5.43min",3.19484532390225,3.14839189493734,3.18867173164182,3.11844647412024,3.11864616455297,3.10366612642842,"333"
"334/448.2033mz/5.43min",2.8800940678084,2.81005931035864,2.86083450291587,2.81622172601641,2.8071752789612,2.78647723163437,"334"
"335/917.3811mz/5.43min",1.95923617189052,1.85197379091352,1.95346286078799,1.92355684657187,1.89172560677428,1.86381219539873,"335"
"336/284.6053mz/5.43min",1.82380728017415,1.7633915993257,1.83450937742467,1.75624899920771,1.75538269033933,1.75721419102322,"336"
"340/256.2998mz/5.5min",2.48857835855469,2.47536437656452,2.47096121326211,2.94043439778952,2.96001888526599,2.94652901236918,"340"
"342/304.2996mz/5.53min",1.72677105304421,2.20960225380123,2.0296713506561,1.79408820924863,2.06419614144138,2.01155736452742,"342"
"343/332.3156mz/5.53min",1.62127897350332,1.69483273628411,1.58693511432065,1.93435534932078,1.96495679054193,1.97823915044438,"343"
"344/324.2869mz/5.55min",1.9259121439444,2.01691993658991,1.87758202467836,2.07157854195188,2.12182649819586,2.02037216350147,"344"
"345/302.3052mz/5.55min",3.2574831576815,3.34306573886734,3.1940450601246,3.47680289910233,3.49993846960277,3.50746129217667,"345"
"346/303.3085mz/5.55min",2.55880568463242,2.64428006512485,2.49106983766777,2.78258960138116,2.80847279094062,2.81136855899106,"346"
"347/284.2947mz/5.56min",1.80984756574045,1.90962658223025,1.75308291907353,2.04998754675208,2.08440786710153,2.08576223748659,"347"
"349/437.1929mz/5.57min",2.49312314651351,2.51880754540508,2.49672568167227,2.25747950673906,2.284211487553,2.68913353079552,"349"
"353/195.1016mz/5.61min",1.99410136692651,1.9812628924036,1.98903570727186,1.89208860942282,1.92010123725943,1.90179339471904,"353"
"356/322.2712mz/5.65min",2.11001922188943,2.1604506924675,1.97168460252236,2.08814216160221,2.14223844687113,2.13579905693943,"356"
"357/301.2928mz/5.65min",3.16191108847313,3.21181225330412,3.05257860068755,3.29181878786804,3.31312325353427,3.28054270154316,"357"
"358/300.2896mz/5.65min",3.86010732774524,3.90781777002684,3.75159631170775,3.98706756080613,4.00799474408189,4.01437018643763,"358"
"363/279.0991mz/5.67min",3.21941928156058,3.32392079541515,3.34658439362302,1.9172937444332,1.95058301476738,2.22838671352837,"363"
"364/105.0335mz/5.67min",2.24307920781651,2.35210605194471,2.37820295340992,0.833095425015417,0.818555987352955,1.22838706969928,"364"
"366/225.0909mz/5.67min",2.24270529657351,2.3505936301189,2.38608355694186,0.645161753588287,0.81638958142745,1.11466407133206,"366"
"367/320.1254mz/5.67min",2.29313039032033,2.40541267680584,2.43599539057727,0.917935379055186,0.836539860143506,1.28387461374766,"367"
"369/887.3874mz/5.68min",2.32299266516081,2.24287911371652,2.34302869462154,2.49119792204068,2.54609732382341,2.49316955771652,"369"
"371/344.3156mz/5.69min",2.54179578711705,2.60747323685366,2.39543007905147,2.16176318347803,2.21646198858681,2.29884150365749,"371"
"377/399.148mz/5.73min",2.66953184858096,2.60002204722945,2.63549430474377,2.60623997299171,2.60684029922074,2.59733497680336,"377"
"378/377.1661mz/5.73min",2.23408902852688,2.14229537187033,2.18235385497379,2.29936344061909,2.26398999584485,2.24880567130761,"378"
"379/368.3131mz/5.73min",2.10214443780451,2.16799788925765,2.07110566240355,2.18526929235171,2.28561175921704,2.28771782535035,"379"
"380/346.3314mz/5.74min",3.38900695612255,3.45127574215182,3.36243611130735,3.55121680805293,3.58764586100504,3.58827934616217,"380"
"381/347.3346mz/5.74min",2.70761099763391,2.79887906056869,2.6766092813967,2.86186718222263,2.89748910364497,2.9374808011333,"381"
"385/452.2767mz/5.76min",1.04302344602134,1.04299399773157,0.961283553352945,2.3608299424268,2.24997302116602,2.33510858196971,"385"
"387/316.3208mz/5.78min",1.59969727391576,1.67602075784204,1.53183290883116,1.8220492552714,1.87478908363097,1.84381329522086,"387"
"389/517.2516mz/5.81min",1.85389338815364,1.94720393874194,1.84807523266364,1.81862354310016,1.83057785453337,1.91286854957703,"389"
"390/494.3236mz/5.82min",-0.049468946338398,0.355650642764939,-0.279742648760845,2.64898716658574,2.52717607511629,2.49353616943957,"390"
"391/266.6392mz/5.81min",1.39978307280073,1.38655399284293,1.39173653886361,2.13289138426374,2.04255576598085,2.01204406403491,"391"
"394/104.107mz/5.82min",0.707041170987969,0.785331347520922,0.76851770761594,2.47236529156671,2.4225108962572,2.40090442329121,"394"
"395/339.1119mz/5.83min",1.82105015778176,1.9179016249681,1.85055610396381,1.77786866416345,1.81257979750036,1.8357568055519,"395"
"396/326.3051mz/5.81min",1.76020152455129,1.78796221801314,1.6924734926037,1.87962160388554,1.9069787029533,1.89976604135196,"396"
"398/284.2947mz/5.84min",2.23120846358339,2.29344642212981,2.19956168345904,2.38587005188822,2.42417015883097,2.4190217172194,"398"
"399/345.3191mz/5.86min",1.74417851946972,1.81520706040655,1.76726783414941,1.72590203214405,1.76303602898705,1.78765163838453,"399"
"400/344.3157mz/5.86min",2.42207118625284,2.49457510532678,2.44848319149662,2.40659263618016,2.45022774049114,2.46608780514438,"400"
"401/631.3266mz/5.88min",2.11356260281039,1.94171145739653,2.10199035917308,2.04341732256717,2.02307934071893,1.97917061582709,"401"
"402/314.3051mz/5.88min",2.28428502253053,2.33822323062795,2.22916679827752,2.42558945509997,2.45910587543687,2.48019317136337,"402"
"408/449.1847mz/5.95min",1.88026484072403,1.91817729493312,1.88453196228045,1.91319262039992,1.86499086761297,1.87639594103295,"408"
"412/330.3365mz/5.99min",2.92108036843378,2.98548388253001,2.83336701224404,3.05383477490182,3.10580297973572,3.08341502277902,"412"
"415/359.1532mz/5.99min",2.26223875748865,2.12077817563051,2.24498534582065,2.09708577550741,2.10040646508664,2.07301842576261,"415"
"416/337.1712mz/5.99min",2.46205071696199,2.31285758394311,2.42744884703254,2.36531800775391,2.32421844198751,2.28689479720007,"416"
"418/331.3398mz/5.99min",2.25686691294246,2.32855772107402,2.16427861598764,2.38449378227099,2.45409772376307,2.41192378321462,"418"
"419/359.24mz/6.01min",1.98104592883483,2.05768887907748,2.03925581778776,1.81840708030235,1.73154807748891,1.74526654840952,"419"
"427/329.3241mz/6.08min",3.07332976561524,3.12685484199947,3.03519819555951,3.1065511430351,3.14632179662656,3.20603853069354,"427"
"428/358.3311mz/6.08min",2.01175028840155,2.04714492519226,1.82709927148408,1.73520040833968,1.89953158773983,2.15343083579386,"428"
"429/328.3209mz/6.08min",3.75420954304715,3.8056427710254,3.68401490428477,3.81219404387353,3.85276325322732,3.85815299114672,"429"
"431/676.4484mz/6.1min",2.05152501914301,2.220706170764,1.97915179304134,2.6314686482398,2.63243265926204,2.66300724235017,"431"
"433/244.0766mz/6.1min",1.82343860560234,2.0305698976288,1.83703845065198,1.87286987013293,1.88921526351947,1.93822232674356,"433"
"434/373.123mz/6.1min",1.96037795573595,2.09107376877856,1.9394790302615,1.96429862939937,1.99827971530888,2.03008411099673,"434"
"435/372.1202mz/6.1min",2.85209143646499,2.96710972142919,2.85579526633827,2.89109118743784,2.92544008949753,2.94768413272639,"435"
"437/165.0911mz/6.1min",2.08453400203614,2.27298301209708,2.07342120273946,2.25006952872434,2.27030965006237,2.31318469377545,"437"
"439/119.0856mz/6.1min",2.18773070281332,2.39441868437537,2.19085309599968,2.37946537259952,2.38681672418645,2.4384532709899,"439"
"440/147.0805mz/6.1min",3.3454976450367,3.53594770307031,3.34453275768107,3.47220730404604,3.48812529534738,3.53294721091666,"440"
"441/349.1349mz/6.1min",2.78449071261403,2.95778510433955,2.76822704749094,2.91564922196475,2.9228972378751,2.9730348893281,"441"
"442/697.2625mz/6.1min",1.95775444492436,2.24805245607536,1.94073839508441,2.30224680402051,2.26749155015139,2.32892737004201,"442"
"443/719.2446mz/6.1min",2.82858297890787,3.04106371551837,2.83698938915456,2.95170250294395,2.97271226788613,3.01879396808424,"443"
"444/219.057mz/6.1min",1.87437989048236,2.0744801581833,1.89744370987934,1.9870092932808,1.99289714979509,2.01454818762135,"444"
"445/371.1169mz/6.1min",3.50864495227688,3.63312086253374,3.51109170280822,3.51321486366836,3.5485217573797,3.57468802627067,"445"
"446/255.5845mz/6.1min",1.91080078828219,2.09818341325715,1.92901699721741,1.91697839434318,1.96307708030883,2.00887733061638,"446"
"447/412.1432mz/6.1min",1.92465613555532,2.059651594156,1.93019108800802,1.93278802353647,1.97426312360465,2.01665083750428,"447"
"452/372.3468mz/6.12min",3.00592672501785,3.07015996832996,2.851926013785,2.67155388554242,2.72706543502566,2.78080609681834,"452"
"453/373.3502mz/6.13min",2.37980384493804,2.44510855665538,2.22824250465908,2.05102547189198,2.11206200118697,2.1611367646556,"453"
"455/454.2923mz/6.16min",1.03908959908915,1.03795808896871,1.15654010447899,2.32873937949695,2.25312380787468,2.28215587861831,"455"
"456/532.2583mz/6.16min",1.90285174346549,1.68889260254688,1.84472686696675,1.86621168533105,1.82918348682873,1.73424127969407,"456"
"457/313.2347mz/6.18min",2.4576522899779,2.2660877597997,2.36197279504377,1.94842314362692,1.90661180220037,1.86272615690455,"457"
"461/496.3393mz/6.21min",-0.0656651275662996,0.213172483770446,0.0908246259581252,2.37699211048748,2.26623049894739,2.24149584772681,"461"
"464/104.107mz/6.21min",0.922006602658404,0.893614913386603,1.13777236115188,2.27506310403278,2.27577618038389,2.26098336153387,"464"
"466/357.2608mz/6.21min",2.23422900250059,2.33925162854105,2.4290820282391,2.31073654816782,2.32311380673912,2.1571098109601,"466"
"471/318.2401mz/6.24min",2.27796454423791,2.21362912768809,2.25178068047901,1.66110695888245,1.82587510594279,1.68266550201759,"471"
"472/401.2869mz/6.24min",2.19884739244573,2.18690139726122,2.29350799676334,2.20739092129796,2.2343931043067,2.20280603681246,"472"
"474/312.3258mz/6.26min",2.29290374382817,2.36144543522409,2.24165702731404,2.35087318296824,2.41070801042864,2.40544753149811,"474"
"475/445.313mz/6.26min",1.90730731885708,1.83013271830468,1.92969595926417,1.99814500816313,1.88802214614605,1.83666251240415,"475"
"479/220.1121mz/6.3min",2.0759643689177,2.22050962626433,2.23787990214233,1.89238234066558,1.9526837756667,2.09517832587448,"479"
"487/522.3553mz/6.37min",1.35652722796933,1.34329814811232,1.34848069409277,2.09025012852862,1.98430177612371,1.96878821769468,"487"
"490/433.1899mz/6.37min",2.72859608405393,2.62145798604655,2.7007929316465,2.64181764937754,2.65136453271833,2.6257478253956,"490"
"491/275.083mz/6.37min",2.24706165248433,2.1187010117601,2.19702667212884,2.30134873930451,2.26727131599009,2.21331386750389,"491"
"497/555.2927mz/6.44min",1.40052423938018,1.38729515942082,1.39247770544212,2.067138806565,2.03573394985355,2.01278523063768,"497"
"499/365.1357mz/6.49min",1.55346934050954,1.41197771727779,1.37688078320136,2.12091581334257,2.02497944028277,2.07668943250883,"499"
"502/335.1251mz/6.56min",2.06531340326434,1.96539358537148,1.94965396710983,2.25900304249489,2.17247748840744,2.25841387262223,"502"
"505/409.1923mz/6.6min",2.11588654834598,2.04371002870582,2.05533852357288,2.14681442305233,2.14037390813221,2.12141302949858,"505"
"506/472.2008mz/6.6min",1.77063702341812,1.70486775214118,1.71778329024091,1.8187161323732,1.82068239140475,1.79901359997183,"506"
"507/431.1742mz/6.6min",1.94070076738718,1.88233564710927,1.89076517492026,1.93761738434102,1.94750329841714,1.92961617982949,"507"
"511/384.7459mz/6.64min",2.30296157101762,2.28973249060972,2.29491503681,3.02478680041637,2.94097202698083,2.91522256898992,"511"
"514/149.0234mz/6.65min",1.86970297935505,1.78575365405745,1.79597020601283,1.69573780437871,1.76176861288303,1.77196941308397,"514"
"515/301.1408mz/6.65min",2.42784048291228,2.33669452390363,2.34056126263309,1.99052853464261,2.13331999144441,2.14575826848553,"515"
"516/228.2322mz/6.65min",2.13290541049503,2.11734572831516,2.12026901555468,1.82877719369709,1.83818684712126,1.85060865774789,"516"
"522/342.2425mz/6.78min",1.91689008883375,1.99348246472027,1.78927685530706,2.09767334373925,2.09745067946723,2.0982710054368,"522"
"523/524.3709mz/6.79min",1.33561235318123,1.32238327338065,1.32756581933859,2.04277790869313,1.96243945272196,1.94793935591931,"523"
"529/577.3607mz/6.86min",2.20288386577262,2.01095786310414,2.14945177686149,2.06900948017294,2.06787141948282,1.99923034824027,"529"
"541/425.2141mz/7.09min",1.66151961677976,1.61563140912416,1.57549413141103,2.32679833219201,2.24788251905396,2.31109665249206,"541"
"547/429.3181mz/7.1min",1.68295314113123,1.85629048715198,1.79836214669413,1.60113586275127,1.81119396677358,1.85307624099618,"547"
"551/478.2924mz/7.17min",2.19929792887989,2.03977376280677,2.14355415833784,1.93948149197366,1.97410348098187,1.94502289942315,"551"
"553/368.2581mz/7.21min",2.00036433196459,2.04843698949217,1.94935179472357,2.27425526958725,2.29598093339578,2.28204535488845,"553"
"556/752.52mz/7.22min",1.69703099668494,1.68380191638622,1.68898446254293,2.30519770131482,3.02605209318587,2.50806775860678,"556"
"558/256.2634mz/7.29min",1.71860030567248,1.70866240560455,1.72460509176206,1.95758754232243,2.07577389893191,2.05510049159357,"558"
"565/754.5347mz/7.37min",1.49084208402017,1.50927248591501,1.39229259150359,3.32678369489281,3.34598641908153,3.31550193635197,"565"
"566/730.5378mz/7.37min",1.15362177300428,0.440973594845783,0.789858825301059,3.61845523047389,3.66632660815875,3.62454076932831,"566"
"567/752.5196mz/7.37min",1.70235613413194,1.47160830156719,1.22839565508935,3.24119099388901,2.99734422504943,3.31731349305109,"567"
"569/350.1774mz/7.37min",2.108338323279,2.14944812824285,2.1617941351603,1.95685400076642,1.94697872559745,1.92048768141977,"569"
"570/352.1778mz/7.37min",2.28380469412355,2.32128262034918,2.34519236380002,1.91962528207908,1.8814568993629,1.86937538816085,"570"
"573/237.2212mz/7.37min",2.23537554346757,2.27056526069012,2.34484543370095,1.74565826859408,1.71266897489864,1.70897268806667,"573"
"574/782.5659mz/7.37min",2.17954420753207,2.20959270355721,2.35082063732264,2.4241875442286,2.08697805878211,2.46814820652157,"574"
"575/859.5301mz/7.37min",2.1597469731602,1.52294342206062,1.70063431631102,2.11403832788278,1.2542960110888,2.17786269911988,"575"
"578/732.553mz/7.37min",0.693921283023612,0.716249021590245,0.760496359432295,3.52616304334609,3.55246222130314,3.49542325932982,"578"
"579/255.2318mz/7.37min",2.37976444207557,2.40288387509708,2.48030154348097,1.91295954894641,1.87397956136058,1.87935311746489,"579"
"582/577.5185mz/7.37min",2.78031832016896,1.82064572425402,1.94900997102112,1.79142988455943,1.86730155005566,1.99732474004541,"582"
"583/808.582mz/7.38min",1.41799469252814,1.47915957927241,1.6276923523567,2.15848358588159,1.92062471604099,2.14279022590746,"583"
"594/780.5507mz/7.41min",2.21263295068572,2.24824175305354,2.19213224129193,2.1974333510386,1.44604295263761,1.31525872554127,"594"
"595/760.584mz/7.37min",1.5754389755574,2.15754561083056,2.26239453244444,2.20965888849755,1.98737156999603,2.15982332976591,"595"
"596/716.5223mz/7.37min",2.63175842319569,2.54527092086616,2.66748287788058,-1.18595868755664,-0.469370120235124,-0.146988828435806,"596"
"600/392.3309mz/7.42min",2.40204668879243,2.37430915090849,2.39554041719932,3.14021920079803,3.03376503479979,2.85717571935371,"600"
"601/393.3342mz/7.42min",1.86839809366742,1.8400614731624,1.86610332052431,2.62450157912845,2.51645573682064,2.3308963037962,"601"
"603/282.279mz/7.45min",1.79654790629227,1.82469219017835,1.83230747937254,1.89343802133923,2.00216460842149,1.97780525803876,"603"
"605/481.292mz/7.45min",2.77971753501083,2.833422459624,2.75180494808362,2.07583756010076,2.11309312143978,2.13522238825053,"605"
"608/377.3201mz/7.47min",2.14425235865972,2.18477781315483,2.10340309213493,1.97062961367871,2.00728613681327,2.0006817593069,"608"
"609/395.3304mz/7.47min",2.06584021658989,2.1167723232237,2.02680088220183,1.81498855281444,1.83872307387011,1.86303581322711,"609"
"610/365.2659mz/7.51min",2.34383437102633,2.43531978495705,2.50446653450534,1.58549467218283,1.59940573998099,1.58847258059111,"610"
"617/557.2811mz/7.54min",1.91303638934826,1.81568543132582,1.84760099933704,1.88294377731148,1.90043630949115,1.88748053478717,"617"
"618/579.2631mz/7.54min",2.67516967931726,2.61589758190624,2.66641571568932,2.35437074873368,2.38953428150301,2.38420421098041,"618"
"625/481.292mz/7.57min",2.36078666271651,2.44020682871662,2.30162697823283,1.673976160016,1.69380137403048,1.7628939867961,"625"
"627/111.0202mz/7.57min",3.40511187696254,3.04882324592794,3.32203433600631,2.8446871833497,2.87877341188734,2.86395516500523,"627"
"629/583.324mz/7.59min",1.44438940911536,1.43116032907266,1.43634287512721,2.10455515699589,2.07121651229556,2.08841856380891,"629"
"630/111.5218mz/7.58min",2.33447607779649,2.32397610262465,1.99972904933394,1.70879997469775,1.81434579399124,1.48384873121049,"630"
"633/337.2346mz/7.6min",1.87964442410826,1.85851108121258,1.83307961691605,2.32235087440289,2.30186620572579,2.36804140665165,"633"
"634/112.0179mz/7.57min",2.99478116617336,2.66166693398024,2.65351391769477,2.43121327339163,2.34394228200442,2.44816878963325,"634"
"638/410.3048mz/7.62min",1.89010476576481,1.93645808292542,1.85739539858067,2.05401648169406,2.06166325020683,2.05848146825468,"638"
"645/113.0166mz/7.65min",2.06568319174498,2.06504234607881,2.05343867045824,1.12548748744998,0.379146260195356,0.934950885604983,"645"
"648/131.5335mz/7.66min",2.43773412607723,2.06612000003961,2.35143373619072,1.28698478702975,1.76405648410886,1.69691086194801,"648"
"650/408.3081mz/7.69min",2.38094220879358,2.2246615573279,2.25532280044589,1.6752418257899,1.64964875429321,1.75026744698005,"650"
"652/226.1801mz/7.7min",2.10421467131623,1.93401556546191,1.97420063405682,1.79974546878503,1.72747134025652,1.81990763828542,"652"
"662/181.0144mz/7.68min",2.44199208458667,1.90242085015268,2.43941961201133,1.59933662871371,1.50324760917628,1.61335355437258,"662"
"664/111.5218mz/7.68min",1.93730154503755,1.9518245610478,2.2559723544461,1.25969629695995,1.63635617257094,1.59341438305251,"664"
"666/207.0175mz/7.71min",2.34292447869641,2.33439620875659,2.33820220870344,1.61861461084296,1.65893885195675,1.75920091062916,"666"
"668/740.4045mz/7.74min",2.05061559506086,1.88412371638501,2.01097836851272,1.90001321645187,1.86495564076011,1.83845347688107,"668"
"669/282.2215mz/7.74min",2.11921673808128,2.11373239647781,2.12456206763806,1.98518488723923,2.02557893165016,2.06790164743768,"669"
"671/579.2632mz/7.75min",2.78364215186163,2.73060598782675,2.76949659134509,2.54875265342978,2.52751366195275,2.51091965346143,"671"
"672/421.1558mz/7.75min",2.14433079342225,2.07842326530177,2.12325590859539,2.01038236166498,1.99040373347033,1.98012626113617,"672"
"673/557.2811mz/7.75min",2.08572462185351,2.00218867888859,2.03446674988239,1.9885685760298,1.96239235803629,1.94733723967624,"673"
"676/690.507mz/7.77min",2.41892582461472,2.40569674420386,2.41087929040532,3.02709253092122,3.22941147326155,3.21115795286804,"676"
"677/712.489mz/7.77min",1.85837439226367,1.84514531190396,1.85032785808501,2.46654109780546,2.50156731986017,2.50431742575686,"677"
"678/754.5351mz/7.78min",0.906289988016462,1.4173224840511,1.37031807182753,2.61583614632981,2.69011875339251,2.76557882134994,"678"
"680/752.5197mz/7.79min",1.38948948923497,0.99212646838034,1.28619239721525,2.40961856609474,2.39461331400491,2.46417899085368,"680"
"683/810.5959mz/7.77min",1.76095575118212,1.88363574970477,1.58652685187789,1.80846050959856,1.83069113439405,1.75232682577973,"683"
