"","PC1","PC2","PC3","PC4","PC5","PC6"
"200/158.0813mz/2.06min",-0.00055453,-0.0153,-0.032217,0.01904,-0.008587,-0.087002
"201/380.1482mz/2.09min",-0.0085921,-0.0034286,-0.004486,0.023824,-0.0090226,0.088746
"204/205.0972mz/2.24min",-0.025921,-0.035142,-0.090576,-0.0037327,-0.033608,0.027651
"206/188.0706mz/2.24min",-0.025653,-0.036378,-0.08804,0.0044627,-0.039833,0.18123
"207/217.1047mz/2.25min",-0.010856,0.00043655,-0.0096062,-0.025587,0.018784,0.076572
"208/206.0448mz/2.3min",-0.015448,-0.015145,-0.02204,0.0047331,-0.020942,-0.038601
"210/261.1443mz/2.43min",0.0047856,-0.024142,-0.040425,0.0063808,0.00057567,0.011332
"211/190.0498mz/2.43min",0.0038436,-0.012865,-0.041094,0.0040236,-0.0072585,-0.069656
"217/232.1159mz/2.61min",0.0015761,-0.0068939,-0.041319,0.018426,-0.023074,-0.038822
"218/214.0862mz/2.61min",0.00062344,-0.009416,-0.041624,0.018193,-0.026905,0.028974
"219/188.0706mz/2.61min",-2.3607e-05,-0.011057,-0.043649,0.018234,-0.028209,-0.024694
"220/231.1128mz/2.61min",0.0016015,-0.0069663,-0.041305,0.018681,-0.022551,-0.10288
"221/158.0964mz/2.61min",0.00065651,-0.0096197,-0.041049,0.01781,-0.024708,-0.07333
"223/130.1591mz/2.65min",0.0018751,-0.0039298,-0.030488,-0.0038234,0.014281,-0.099051
"229/158.0964mz/2.73min",0.00060718,-0.0068839,-0.045202,0.017649,-0.025446,-0.072443
"230/214.0862mz/2.73min",0.00036051,-0.0086713,-0.04705,0.019193,-0.024492,-0.039289
"231/231.1128mz/2.73min",0.0017759,-0.0046185,-0.046403,0.021288,-0.023934,0.060859
"236/257.0994mz/2.8min",0.0082938,-0.01333,-0.10103,0.013233,-0.021145,-0.012671
"237/217.107mz/2.8min",0.0088575,-0.011395,-0.10313,0.021019,-0.020975,-0.030187
"239/120.0444mz/2.83min",0.030592,0.011852,0.014963,0.03535,0.08449,0.048931
"240/138.055mz/2.84min",0.032292,0.011548,0.01214,0.03772,0.078206,-0.073791
"241/171.0991mz/2.89min",0.020123,-0.013484,0.037018,0.26554,0.079656,-0.061462
"242/183.0917mz/2.89min",-0.050735,-0.02221,-0.042853,-0.19591,0.26915,-0.042562
"250/345.1516mz/3.13min",0.0063051,-0.0134,-0.10484,0.016068,-0.0013678,-0.0048567
"252/194.1152mz/3.2min",-0.013681,0.0033385,0.006981,0.013277,-0.013787,-0.06782
"253/172.1332mz/3.2min",-0.015196,0.0033181,0.00075831,0.0080334,-0.0064195,0.064938
"254/212.1256mz/3.2min",-0.01619,0.0021922,0.0063087,0.00082644,-0.0098833,0.014519
"259/195.1128mz/3.3min",0.069015,-0.011551,-0.084281,0.04734,0.011356,-0.050468
"260/239.0888mz/3.35min",-0.049409,-0.031357,-0.023573,0.10109,0.25152,-0.0086174
"262/219.057mz/3.52min",-0.006194,-0.010533,-0.013892,0.0035498,-0.0085311,-0.0024575
"271/302.1302mz/3.8min",-0.00049912,0.0037087,-0.10204,0.013025,-0.024401,0.024767
"272/324.1121mz/3.81min",0.00065105,0.0062962,-0.092197,-0.010368,-0.026254,-0.0059648
"274/245.0857mz/3.85min",0.0078663,-0.010111,-0.088865,0.018899,-0.015632,0.011917
"276/451.2169mz/3.85min",0.008885,-0.01036,-0.09331,0.028395,-0.014544,0.012095
"277/473.199mz/3.85min",0.0083965,-0.0076581,-0.083597,0.020653,-0.016977,0.057461
"279/322.0965mz/3.9min",0.00076672,0.0014786,-0.080116,0.011422,-0.015606,-0.02437
"280/300.1146mz/3.9min",0.00090547,0.0004618,-0.081635,0.013248,-0.01327,0.0086846
"282/222.1464mz/4.06min",-0.016414,-0.00084676,0.0028491,0.0022717,-0.0076926,0.015903
"283/325.1255mz/4.25min",-0.018246,0.004351,0.0019499,-0.0081069,-0.03279,0.062923
"291/689.2984mz/4.5min",0.0032069,-0.0066743,-0.094331,0.015838,-0.0072267,-0.0094553
"294/236.0804mz/4.55min",0.00066002,-0.0045817,-0.060887,0.021781,-0.0095753,0.062312
"295/433.2064mz/4.55min",0.0016048,-0.0079249,-0.071033,0.0198,-0.0090962,-0.0028066
"296/450.2332mz/4.55min",0.0053059,-0.0019073,-0.075214,0.01872,-0.011938,-0.0047234
"297/455.1884mz/4.55min",-0.00058098,-0.0045818,-0.044074,0.012975,-0.0069575,0.027202
"299/211.9706mz/4.69min",-0.0020998,-0.0010722,0.0025177,-0.0011346,-0.0029246,0.032578
"300/232.9822mz/4.69min",0.00031848,-4.3386e-05,-0.0017813,0.00052111,0.003949,0.016497
"303/231.979mz/4.69min",-5.9325e-05,-0.00022147,-0.00034395,-9.0383e-05,-0.00020837,0.098279
"304/230.9844mz/4.69min",0.00025251,-0.0012044,0.0014589,0.00029177,0.0034679,-0.03251
"310/568.296mz/4.73min",-0.00020787,0.015669,0.021681,-6.4255e-05,-0.01037,-0.014657
"311/573.2514mz/4.73min",-0.004479,0.0084146,0.016082,0.0015529,-0.010082,0.066348
"315/250.1776mz/4.82min",0.0040834,0.0046955,-0.042808,-0.040946,-0.016472,0.014939
"322/272.2582mz/5.22min",0.030156,0.0031321,0.0020148,-0.0036072,0.0059339,0.019083
"323/344.1301mz/5.23min",0.0013078,-0.0058285,-0.059663,0.020211,-0.0036291,-0.037883
"324/649.3061mz/5.24min",0.0018209,-0.0055832,-0.063422,0.015021,-0.00054104,0.075543
"325/666.3328mz/5.24min",-0.0012775,0.0031058,-0.045132,0.0058304,-0.0063545,-0.021839
