Filename,2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML,2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML,2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML,2024_POS_Anid-SA-OA_1_Run170.mzML,2024_POS_Anid-SA-OA_2_Run191.mzML,2024_POS_Anid-SA-OA_3_Run235.mzML
1535/247.1077mz/3.3min,2132282.2,2805081.5,2948469.5,6736936.5,1998237.6,1932303.8
1537/188.0705mz/3.3min,197114.1,238194.0,255202.53,656290.8,164401.16,159984.42
1538/248.1111mz/3.3min,279590.84,392218.62,416154.9,946876.5,277182.2,263019.72
1539/205.0971mz/3.3min,69345.945,93157.02,94626.38,248985.83,62684.137,54719.527
1541/567.2654mz/3.3min,48193.793,35253.684,408262.66,17875.549,30515.26,42468.22
1542/206.081mz/3.3min,72015.695,43140.242,74663.24,43028.258,109735.97,92187.3
1543/260.1518mz/3.31min,787834.25,133087.28,748179.44,637585.4,1346926.9,1288463.5
1545/252.0866mz/3.31min,1537960.4,1246136.9,1688837.2,1230483.0,2669291.2,2102728.0
1548/853.418mz/3.32min,616770.56,625387.7,342048.22,740835.2,453859.3,451117.6
1549/569.281mz/3.32min,131141.73,114645.586,214691.05,118479.766,91196.59,132004.48
1550/258.0509mz/3.32min,271842.88,389647.75,0.0,117570.125,0.0,29273.686
1551/469.2289mz/3.32min,43460.168,285670.28,0.0,89909.23,0.0,0.0
1552/516.2704mz/3.32min,76509.64,460795.62,0.0,0.0,0.0,0.0
1554/897.3351mz/3.32min,4128437.8,3161969.5,3748638.8,3342220.0,4109867.2,3864324.8
1556/421.1964mz/3.34min,31967.55,74799.234,8078.4727,205375.53,6544.668,3782.1223
1557/896.3397mz/3.32min,553768.4,430342.3,505740.47,453476.22,540189.4,511991.9
1558/895.3393mz/3.32min,383190.66,306052.97,344776.3,330849.22,388793.75,372957.47
1561/442.2238mz/3.35min,241673.0,122280.22,260939.16,181821.33,420029.7,121917.695
1563/584.333mz/3.34min,117408.98,1296625.0,3924.0454,0.0,0.0,8213.211
1565/275.1422mz/3.33min,503613.12,417066.62,130905.8,163242.16,24206.748,50174.008
1566/370.2072mz/3.33min,97519.63,82277.7,65189.684,280143.66,33005.23,41578.773
1567/205.0495mz/3.33min,733877.56,16446.268,7018706.0,8358.106,215808.0,180502.53
1569/500.2597mz/3.34min,205096.56,301391.7,320440.72,127808.09,168831.19,281750.66
1570/310.1283mz/3.34min,198204.62,271226.1,330403.03,246061.66,277813.9,260952.39
1571/543.281mz/3.34min,222454.02,571533.9,73771.91,132550.75,109230.67,147439.44
1572/957.2995mz/3.36min,28802.605,0.0,33232.59,1478657.9,37724.39,18996.129
1573/538.2368mz/3.35min,875229.6,1176488.1,642248.94,333548.84,565869.06,564513.1
1574/516.2545mz/3.35min,2305098.2,2847634.8,2016376.6,853275.4,1519846.4,1619943.0
1575/472.2077mz/3.35min,90393.53,73537.266,107841.88,111523.75,162307.6,142556.14
1577/517.2578mz/3.35min,600088.44,740468.44,534006.44,214738.62,394632.62,421300.84
1584/308.1127mz/3.37min,107357.77,34657.566,264526.1,136951.73,94216.625,146378.52
1586/182.0811mz/3.35min,2208212.5,4617570.0,90904.375,2077103.6,2841616.2,2688281.2
1588/737.1538mz/3.36min,468997.78,270819.75,409904.1,479759.94,426470.53,465441.12
1589/164.0706mz/3.35min,322277.9,647435.1,3681.814,284543.97,379827.66,370876.34
1590/734.154mz/3.36min,320479.38,184532.92,271248.88,327235.88,293588.06,323784.3
1591/709.1728mz/3.36min,990947.1,509431.88,961997.9,903473.56,823069.5,985870.1
1592/715.1719mz/3.36min,1907660.1,975128.56,1863388.1,1757307.8,1584841.5,1938041.6
1593/713.1716mz/3.36min,1472704.6,762851.25,1430066.2,1314784.0,1230906.8,1502589.6
1594/269.1572mz/3.37min,375986.44,103471.56,304746.7,174541.08,759541.4,715740.7
1595/732.1983mz/3.36min,299331.06,194062.44,336356.72,279487.62,306412.5,358700.84
1596/735.1538mz/3.36min,361667.1,207197.17,322163.7,377222.66,349822.38,369428.28
1597/712.1722mz/3.36min,1249523.0,664233.4,1271427.9,1151325.2,1065964.4,1296852.9
1599/730.1982mz/3.36min,163895.98,132448.83,254150.52,217087.03,244445.47,278348.72
1601/731.1545mz/3.36min,249888.11,143185.34,221914.86,251237.47,225264.44,236123.39
1602/216.123mz/3.35min,230769.27,162654.22,50361.062,463204.72,176339.38,249867.55
1604/360.1439mz/3.35min,100258.7,0.0,296969.97,0.0,75978.82,124280.555
1605/440.2178mz/3.37min,6073473.5,3097709.2,6380620.0,4590066.5,10276432.0,9188845.0
1606/276.1448mz/3.35min,137026.02,59829.305,35077.016,996394.8,322345.12,411314.66
1611/165.0546mz/3.38min,638201.6,526635.2,388925.8,804175.4,269190.22,304853.66
1612/182.1903mz/3.38min,435723.5,462890.16,290236.25,373609.44,300519.62,437644.1
1613/183.065mz/3.36min,302347.66,173454.98,45102.918,129910.08,171014.27,54376.863
1614/292.1179mz/3.38min,296461.7,559704.6,339814.88,644966.9,302348.38,278506.03
1615/528.2543mz/3.38min,242170.89,39064.668,517193.38,27974.158,531226.9,524325.75
1616/918.3383mz/3.39min,78024.41,68291.59,324730.2,674628.94,226727.86,149216.19
1617/919.3418mz/3.39min,64817.617,51208.996,325349.06,383992.16,153928.58,86103.76
1618/779.3427mz/3.38min,393487.38,350235.38,159139.88,380322.94,229044.45,255345.19
1620/585.2761mz/3.38min,82156.84,39311.305,315838.22,5639.8975,40868.203,41857.344
1621/245.1284mz/3.39min,262849.3,235924.42,260328.56,291468.97,239309.08,223060.03
1622/757.3608mz/3.39min,1247595.1,1125294.2,609571.44,1103722.4,727249.1,849975.25
1627/303.1549mz/3.41min,310791.03,308244.94,229113.5,353062.03,171530.03,191130.4
1631/417.2112mz/3.41min,313799.94,323412.6,333112.22,295814.88,271981.8,269681.12
1632/415.2073mz/3.41min,10607647.0,11177669.0,11189433.0,9944321.0,9134626.0,9067142.0
1633/437.1892mz/3.41min,1604648.5,1855578.9,1583298.9,1661292.5,1422672.0,1349639.0
1635/896.3896mz/3.42min,3802912.2,2363960.5,2942947.2,2487162.8,3014061.8,3024273.8
1637/266.1022mz/3.42min,583783.4,453198.3,708932.25,638495.25,955403.2,757187.44
1638/601.3076mz/3.42min,588599.75,854056.75,319423.34,378606.1,341955.12,420244.94
1639/895.3867mz/3.42min,8422958.0,5308326.5,6478453.5,5401910.0,6637898.0,6619439.0
1640/912.4132mz/3.42min,4492290.0,3060354.8,3690723.5,2965230.2,4034074.2,3917819.2
1641/569.281mz/3.44min,223888.9,138734.39,3243029.8,3082789.8,99643.08,130862.33
1642/917.3686mz/3.42min,6110617.0,3882107.5,3988547.0,4314568.5,4930527.5,4664425.5
1645/918.3747mz/3.42min,2440652.2,1591642.8,1256847.2,1390642.5,1810985.2,1881171.8
1646/421.1942mz/3.42min,15565.009,43455.92,348367.0,54801.676,38541.23,35408.926
1647/623.2895mz/3.45min,116797.21,173482.69,91764.484,75229.984,71807.43,154984.81
1649/399.2124mz/3.42min,194930.05,278957.62,2097488.2,508618.9,282313.94,274167.7
1650/919.3788mz/3.42min,696414.7,446301.12,304791.1,157211.3,494520.5,519351.44
1652/217.107mz/3.43min,367396.3,474152.75,446753.56,314774.25,269801.66,240891.92
1653/234.1336mz/3.43min,71296.5,80148.17,77438.08,47610.168,43754.38,41071.254
1655/192.0655mz/3.44min,0.0,0.0,31725.889,0.0,76918.234,11320.911
1656/224.0917mz/3.44min,84261.836,21508.236,257195.31,30430.082,451036.56,151854.83
1657/516.2701mz/3.46min,109081.11,1109809.8,3391.4424,0.0,0.0,0.0
1661/855.4327mz/3.44min,34275.277,0.0,12532.285,0.0,123332.0,45940.242
1662/742.3501mz/3.44min,849709.9,810873.06,1041764.8,607252.44,634917.8,728632.75
1663/285.1443mz/3.44min,163846.14,136535.73,96597.27,100214.11,106515.37,103871.65
1664/724.3395mz/3.44min,2397372.8,1780900.5,2477617.2,1590019.6,1444356.1,1697127.5
1665/764.3319mz/3.45min,1152005.2,914775.44,1081754.9,867662.44,780742.8,862061.8
1668/603.3229mz/3.45min,53656.73,391030.4,0.0,98842.336,0.0,0.0
1673/294.1335mz/3.45min,1069057.4,1697313.6,1166197.9,2060291.4,1210027.6,1180902.2
1675/295.137mz/3.45min,160349.38,263258.56,147383.88,307685.06,182685.23,187868.81
1677/316.1155mz/3.46min,71932.16,123426.31,73897.94,177542.52,100981.32,91995.516
1678/218.1387mz/3.46min,141852.4,163557.33,209602.88,152975.64,271111.62,232020.4
1679/566.1441mz/3.46min,134561.78,0.0,0.0,0.0,97369.3,132531.48
1680/609.2734mz/3.46min,149126.88,120483.39,46525.848,153304.78,95938.09,107469.445
1681/319.1287mz/3.46min,121780.42,146648.77,122513.2,128362.06,139321.55,109527.68
1685/214.1074mz/3.46min,103530.016,125748.22,60953.727,166383.7,45446.39,88474.734
1687/349.1392mz/3.46min,203414.33,143083.3,327011.1,303853.28,489564.22,340939.53
1691/308.1127mz/3.47min,169812.45,54393.207,536724.94,208257.48,179755.61,181713.69
1692/291.0499mz/3.47min,4641478.0,4681915.5,4119516.5,3608267.5,4335864.0,3734192.0
1696/553.2865mz/3.47min,533693.25,281223.47,524678.3,280760.34,299228.28,491455.72
1697/195.0652mz/3.48min,2719526.8,616410.6,2227094.2,571058.06,1203388.4,963083.4
1699/585.3123mz/3.5min,139576.39,1450270.0,13694.764,339935.97,0.0,48633.113
1700/586.3114mz/3.48min,15264.963,488308.5,8192.763,87302.03,8637.355,28111.154
1701/591.2633mz/3.48min,2219402.0,872051.8,894353.9,977810.8,701067.1,896864.94
1702/569.2814mz/3.48min,9787028.0,4234816.5,4433646.5,3666558.0,3115309.5,4086506.5
1703/571.2873mz/3.48min,510022.16,217735.47,201747.42,187537.97,145379.47,196660.33
1707/962.2962mz/3.49min,179692.17,75192.18,126220.06,69323.08,117902.734,147416.88
1708/228.2321mz/3.49min,590016.6,484525.75,444195.66,425590.94,386641.06,545073.0
1710/603.3138mz/3.5min,318420.94,2557855.8,35242.36,557959.9,3944.8862,69087.39
1711/946.3223mz/3.49min,3601594.0,1435597.6,2674891.0,2196909.5,2580279.5,2925979.8
1712/489.2551mz/3.5min,41772.984,449833.47,0.0,102873.76,0.0,0.0
1714/437.1915mz/3.5min,942130.44,284817.16,617658.0,524494.9,247027.98,433107.7
1715/939.3711mz/3.5min,270502.47,107751.75,150725.19,123847.28,184347.42,225459.86
1717/623.2895mz/3.49min,963990.9,6953079.0,125419.016,2117091.8,68884.734,213485.0
1718/714.3552mz/3.5min,317691.6,90028.88,674668.9,292042.2,258632.97,209279.6
1719/924.34mz/3.5min,4656434.5,2169632.2,4001689.5,2316251.8,2750041.0,3758144.2
1720/941.367mz/3.5min,4924377.5,2145396.2,4100590.0,2195815.5,3397735.5,4025774.2
1722/601.3077mz/3.5min,4721687.5,37121156.0,649644.94,8263053.0,336504.97,1052496.1
1724/155.0703mz/3.48min,5214.627,32587.686,4616.673,278140.97,3591.056,22206.582
1727/500.2595mz/3.5min,359769.66,107265.125,92409.055,136754.58,120956.45,185806.52
1730/604.3167mz/3.5min,33845.473,376874.4,0.0,83783.37,0.0,0.0
1731/625.2958mz/3.5min,55162.25,485482.88,0.0,139399.86,0.0,0.0
1733/433.1127mz/3.53min,186140.1,65192.477,494156.2,94732.26,91335.805,118670.9
1734/317.1706mz/3.52min,6449.2236,413877.38,9428.433,38223.664,15301.652,4276.7295
1735/273.0393mz/3.52min,128442.26,254792.62,78823.42,2079156.1,92299.21,116727.06
1737/354.1335mz/3.52min,12548.225,43943.383,153599.98,0.0,12065.637,11369.774
1740/287.142mz/3.52min,639855.44,281440.28,171670.2,145435.27,0.0,36502.4
1741/871.4286mz/3.55min,54206424.0,103092.35,138084.44,255486.16,191420.5,38178330.0
1742/283.0811mz/3.55min,129936.21,2316442.0,3621.3818,125948.93,3247.3794,26275.865
1745/322.1284mz/3.53min,5997687.0,6175161.0,8260748.0,12432767.0,7559527.5,7154934.0
1747/324.1341mz/3.53min,119099.73,130644.01,164554.9,265547.8,150475.12,111414.77
1748/643.2494mz/3.53min,267488.25,287787.84,517694.28,1212374.8,493138.03,429542.62
1751/344.1103mz/3.53min,288215.5,275579.72,365834.1,563818.94,370746.5,343118.8
1752/253.0705mz/3.53min,4532.498,0.0,222159.17,0.0,0.0,0.0
1753/328.1175mz/3.52min,24388.41,15941.848,323801.12,0.0,55019.7,0.0
1754/176.0706mz/3.53min,215057.66,259131.48,128166.75,391334.56,144280.27,140347.94
1758/191.0913mz/3.55min,0.0,136019.92,0.0,9098.557,0.0,0.0
1760/873.4386mz/3.58min,3947025.5,2166575.8,3013377.8,5115290.0,477193.56,464444.12
1763/571.2967mz/3.55min,199400.02,87323.14,158992.56,125345.42,50950.77,89632.73
1764/243.0875mz/3.55min,338470.7,732477.75,77422.25,154493.97,88556.266,108848.63
1766/279.0862mz/3.54min,38585.55,88342.2,17194.914,242130.84,31269.969,34987.28
1767/553.2864mz/3.54min,43173.06,12860.926,100669.055,184516.64,41585.426,433373.5
1768/236.0554mz/3.55min,60620.87,0.0,321955.94,0.0,11529.361,0.0
1770/585.2763mz/3.55min,300219.8,185463.81,219191.38,245037.33,362321.78,251068.84
1777/850.3683mz/3.56min,218541.25,111009.04,405059.8,58304.363,390295.4,242573.34
1780/828.3865mz/3.56min,1132577.9,660843.94,2045058.2,312110.94,1994805.1,1346151.2
1782/273.1672mz/3.57min,748600.94,1470596.2,1011172.8,946153.7,541817.25,613880.25
1785/228.2322mz/3.57min,175440.34,142890.3,153836.16,121820.66,120134.06,163156.67
1787/439.1919mz/3.57min,4238087.5,3038753.0,3767915.8,4473331.0,3925287.5,3694097.8
1788/877.3755mz/3.57min,15246552.0,11126421.0,14455537.0,14090489.0,14491834.0,12976321.0
1790/931.3834mz/3.57min,103541.49,1371836.8,0.0,66417.98,0.0,6578.7417
1791/879.3816mz/3.57min,1922654.8,1484291.0,1867261.6,869159.7,1878600.1,1731095.8
1793/251.1853mz/3.57min,1964717.1,3659419.0,2597209.5,2384067.2,1506455.8,1612067.8
1794/164.107mz/3.57min,2015100.2,2395653.8,1622723.1,2012490.2,1591907.0,1534267.5
1798/926.4285mz/3.58min,108026.54,2096799.4,9268.916,403591.06,0.0,18455.434
1799/314.1022mz/3.55min,152746.92,43273.63,246147.02,34508.477,41592.375,34594.918
1802/901.3302mz/3.59min,14169.583,162001.4,280708.0,805521.1,286179.03,133356.98
1805/909.402mz/3.57min,24116.117,2809281.2,3299.5166,625275.25,24528.293,9321.187
1806/857.4401mz/3.58min,412630.7,317728.12,621784.1,569245.6,839340.7,647647.1
1807/303.1548mz/3.58min,366793.84,165853.14,173556.97,341801.66,176272.84,197127.4
1808/893.4104mz/3.58min,5139016.5,3385667.5,3531116.2,4300630.0,3670927.5,3480866.5
1810/855.4336mz/3.59min,2724044.0,2297147.5,4209445.0,4015746.2,6364640.0,4740325.0
1811/871.4287mz/3.59min,60760156.0,39096930.0,42134244.0,53433020.0,45275788.0,43073310.0
1812/900.3643mz/3.59min,3685870.2,2365508.8,2664223.0,2694517.8,2854269.2,2637628.0
1814/839.4391mz/3.59min,68929.125,24157.86,340152.53,162844.78,40905.848,252945.81
1817/436.2181mz/3.59min,44142190.0,28486906.0,31177484.0,42252780.0,33997130.0,32795804.0
1818/436.7196mz/3.59min,20187036.0,13080513.0,14163782.0,19091856.0,15588724.0,15088993.0
1819/900.3256mz/3.59min,0.0,139787.9,325521.38,1269620.4,364162.53,107529.71
1820/759.3762mz/3.59min,262329.06,162129.77,149413.6,246987.12,163013.73,159534.55
1821/925.3435mz/3.53min,2005237.6,175487.98,1569690.1,192362.98,1006428.44,1491423.0
1823/899.3578mz/3.59min,8787447.0,5950643.0,7130529.0,7974297.0,7439773.5,6492725.5
1824/437.2214mz/3.59min,6439602.0,4322962.5,4527189.5,6717532.5,4854858.5,4634351.5
1827/569.2813mz/3.54min,4594286.5,181115.02,621779.56,378302.62,623528.3,843185.06
1828/901.3679mz/3.59min,1105993.9,617662.4,634427.5,488360.3,752969.1,734022.8
1829/874.4393mz/3.59min,2228797.2,1386626.9,1543155.9,2077104.2,1529681.1,1895509.4
1830/201.0701mz/3.59min,171086.12,159218.34,163241.4,172102.27,188891.66,185416.34
1832/873.4354mz/3.59min,9303049.0,5783378.0,6253200.5,8258882.0,6567845.5,6485189.0
1841/875.4438mz/3.59min,447840.47,168693.06,403067.16,418665.47,255863.52,315137.47
1842/208.0969mz/3.59min,128756.336,36044.766,174176.84,143951.48,103329.1,138301.77
1847/536.2599mz/3.6min,3618.2285,4705.599,432914.4,67880.17,0.0,4422.708
1852/771.3763mz/3.6min,0.0,331690.53,0.0,17545.572,0.0,0.0
1853/570.2638mz/3.6min,357747.06,506370.88,416181.7,386842.38,212774.84,266960.16
1855/896.4091mz/3.6min,1973644.0,1439066.6,1861367.6,1950197.6,1933157.8,1756043.8
1858/894.4033mz/3.6min,15715642.0,11422933.0,14351144.0,14197013.0,14660130.0,13426113.0
1859/895.4061mz/3.6min,6780921.5,4959949.5,6321870.5,6252076.5,6568787.5,5889578.0
1862/552.2548mz/3.61min,1946093.4,2418547.0,1879781.5,2122309.5,1070436.6,1259787.6
1864/236.1128mz/3.62min,340550.38,65976.51,285138.1,313886.72,308658.44,309654.78
1865/554.2613mz/3.62min,114945.61,127651.11,42721.973,82842.05,29453.97,48252.277
1866/592.2471mz/3.62min,459738.7,567676.5,427858.8,468352.53,233766.73,114667.64
1867/498.2595mz/3.62min,112048.44,50558.527,106774.16,26165.805,99407.414,131645.1
1872/203.1178mz/3.63min,1028453.25,1279894.2,826694.2,1232731.1,842690.56,747901.4
1873/220.0969mz/3.63min,44911.574,68155.05,90548.81,40789.46,87279.24,72238.24
1875/266.1022mz/3.63min,1216533.1,1070378.4,1261774.9,780873.7,1624485.9,1433340.1
1876/869.4128mz/3.63min,433889.44,265322.72,972825.44,432662.25,690797.3,375613.94
1877/209.0809mz/3.63min,662656.6,172966.98,1801819.6,35155.67,108923.22,126917.09
1878/852.4057mz/3.63min,186292.83,133276.86,341965.47,229218.77,175664.28,143441.31
1880/518.2381mz/3.64min,40957.535,294528.4,89892.445,0.0,107449.67,86887.56
1881/851.4025mz/3.64min,448299.75,309069.56,765484.25,514310.16,691718.94,364618.28
1882/853.4166mz/3.64min,294211.66,167605.66,313555.44,989537.25,279403.44,154482.34
1883/480.2161mz/3.65min,0.0,0.0,0.0,355846.75,203353.95,204558.6
1885/891.3948mz/3.64min,234362.22,145926.06,380780.88,224795.58,345171.84,195539.75
1889/235.0964mz/3.65min,234162.05,502051.72,240350.16,0.0,262726.28,205359.42
1890/281.1019mz/3.61min,297796.06,420484.2,318058.44,135180.38,212187.83,214659.69
1891/167.0703mz/3.64min,445770.22,40822.797,1088035.1,142371.53,130155.6,148318.39
1892/738.3558mz/3.65min,118582.77,1043858.44,5158.301,102829.27,0.0,6740.3135
1893/778.3478mz/3.65min,7313.9536,241911.19,0.0,30330.396,0.0,0.0
1895/285.1444mz/3.69min,1847493.5,406398.34,111088.35,74872.31,49189.86,53603.47
1898/498.1582mz/3.68min,102392.82,81919.07,490585.88,416720.78,499557.12,505604.06
1900/307.1286mz/3.67min,290743.7,96643.91,163579.64,99039.305,56382.566,116978.78
1901/459.1734mz/3.67min,408592.06,143335.31,198602.44,127532.16,91397.12,178783.31
1902/996.3097mz/3.67min,1385162.5,508937.6,1670991.9,1297208.8,1628075.4,1562554.0
1903/999.3094mz/3.67min,2124629.5,772503.3,2590802.0,1997848.5,2399803.8,2396936.5
1905/498.6583mz/3.67min,859476.9,61731.22,923388.8,886461.8,937819.25,1043989.7
1906/997.3092mz/3.67min,1664946.6,594099.9,2067605.2,1617048.8,1946457.9,1888630.5
1907/993.3097mz/3.67min,983385.7,276543.94,1197207.9,949047.56,1137343.4,1128652.9
1909/438.195mz/3.67min,2418630.0,759995.25,1243227.0,785930.2,540576.5,976824.94
1910/875.399mz/3.68min,35569.23,10158.467,32426.656,251192.6,29371.473,13633.191
1911/437.1916mz/3.67min,10256189.0,3292658.0,5366723.5,3386072.8,2397022.0,4172095.2
1913/938.3547mz/3.67min,118302.8,1166370.6,5430.9434,185519.22,4248.9614,20298.465
1914/955.3829mz/3.67min,123126.38,1403823.8,21566.617,209419.53,0.0,22399.818
1915/960.3385mz/3.67min,77575.266,633832.7,3647.9124,116761.62,0.0,3600.9265
1916/325.139mz/3.67min,176064.38,44482.668,72929.76,48231.816,30226.658,53981.1
1918/497.1586mz/3.67min,578129.25,107115.77,687385.8,625216.0,684942.4,717273.25
1919/800.3915mz/3.68min,215451.12,269188.9,266694.06,112610.266,247857.86,228852.06
1921/499.1582mz/3.67min,1039541.25,191098.33,1138619.5,1102214.1,1177287.6,1233402.4
1923/310.1283mz/3.68min,72128.75,167196.19,44835.258,20188.889,18225.395,39092.598
1924/854.4215mz/3.63min,19781.262,35125.938,37336.938,454429.56,69170.87,20196.164
1926/228.2321mz/3.68min,2491027.8,2104504.2,1814212.2,1730310.1,1652723.2,2211014.2
1928/421.1965mz/3.69min,326364.5,126485.94,308019.9,122076.7,221464.23,378650.34
1929/534.3282mz/3.69min,415220.2,422016.8,480408.03,595571.06,371511.62,319100.2
1932/333.1471mz/3.69min,112318.69,94480.06,50572.02,218888.33,4762.103,11350.949
1934/496.2441mz/3.72min,379874.16,260506.38,378487.9,545073.7,1385987.4,542341.25
1935/453.6685mz/3.71min,10785007.0,8247848.0,8091264.0,9055158.0,8686917.0,8982552.0
1936/569.2811mz/3.71min,463644.84,743349.7,191409.47,643838.1,142958.03,204125.34
1940/905.3371mz/3.71min,531173.5,495957.25,489885.78,422022.88,453142.75,445731.88
1941/909.3376mz/3.71min,586173.44,525852.25,496930.66,503010.34,529833.06,491318.53
1942/926.3142mz/3.71min,632422.9,532668.44,535653.0,578807.3,539713.44,463376.03
1943/906.3295mz/3.71min,19036092.0,17328790.0,18112330.0,16129753.0,16252579.0,16164439.0
1944/922.3639mz/3.71min,1113144.0,1063934.6,1125387.1,938824.44,1025772.6,923989.25
1945/925.3624mz/3.71min,5889191.5,6347035.0,6333083.0,5817297.5,5452010.5,5307019.5
1950/921.3608mz/3.71min,2393621.5,2352039.5,2494931.8,2096155.6,2208447.8,2060253.5
1951/923.3563mz/3.71min,39950444.0,38687844.0,41314444.0,35335264.0,36123652.0,34145760.0
1952/904.3338mz/3.71min,1134143.8,1046548.4,1068167.6,973644.2,978788.0,956024.7
1953/907.3324mz/3.71min,9074313.0,8156815.0,8617111.0,7337763.5,7646286.5,7616540.5
1954/908.3354mz/3.71min,2677474.5,2645377.2,2612459.8,2366664.8,2283347.5,2577641.8
1955/452.6709mz/3.71min,659314.75,468218.03,500880.62,536071.25,507569.16,553965.6
1957/926.3655mz/3.71min,1314442.8,1223644.9,1421095.4,1136139.5,1269778.1,1121376.4
1958/201.0701mz/3.78min,67960.53,62408.67,103262.016,209294.86,122293.195,101969.31
1960/944.2859mz/3.71min,878498.75,745863.94,688952.3,752773.56,691340.3,690502.06
1962/928.3113mz/3.71min,12789198.0,10944862.0,10911748.0,10710667.0,10534586.0,9705976.0
1966/885.444mz/3.74min,178146.56,23977734.0,116766.48,173704.81,250314.23,122571.484
1969/853.4182mz/3.8min,56592092.0,47540396.0,43753960.0,101966424.0,54316750.0,41582492.0
1970/289.1578mz/3.75min,405356.3,286490.78,78011.16,437860.88,15988.594,51992.754
1971/498.2596mz/3.74min,962455.0,282432.25,941571.4,589422.25,1243784.4,1432992.9
1973/499.263mz/3.74min,268931.06,61792.26,277143.44,169324.72,364403.28,409198.84
1976/480.249mz/3.75min,97033.17,12887.238,99546.984,110678.56,132677.56,174891.77
1978/285.1444mz/3.75min,3209986.5,701630.8,4036065.0,1387931.2,2014435.2,2467995.2
1979/240.1229mz/3.75min,0.0,0.0,259670.88,0.0,0.0,0.0
1980/173.092mz/3.75min,287104.94,78290.64,311682.78,128978.27,184415.8,212268.66
1981/397.1967mz/3.75min,2677191.0,734098.5,3658031.2,1185221.8,1886678.6,2283323.2
1982/930.3226mz/3.76min,1924575.8,1350500.4,897789.25,1116954.1,1856350.9,862859.1
1983/419.1787mz/3.75min,516292.25,102731.86,634543.06,202167.97,370492.22,410661.66
1984/195.0652mz/3.75min,1923723.1,458398.03,1618710.8,84720.1,1222156.0,984822.9
1985/286.1479mz/3.75min,453686.3,90546.79,556266.3,170342.56,274027.66,345336.66
1988/701.3508mz/3.76min,349670.38,282680.06,324036.56,332265.75,290363.34,273072.06
1989/699.3442mz/3.76min,3675343.8,3305768.8,3348377.8,3531200.8,3096244.8,2830270.2
1990/721.3261mz/3.76min,775786.6,515582.03,663123.6,681827.56,729166.7,630934.25
1993/517.1125mz/3.76min,565955.6,30013.838,156219.84,604531.44,552831.4,559120.94
1995/299.0761mz/3.77min,168072.02,559414.75,63945.82,3302.7183,62195.344,58513.145
1996/527.2861mz/3.76min,232582.61,36161.137,81060.77,76780.54,87886.96,123537.99
1997/683.3491mz/3.76min,123798.65,122654.625,429485.0,357216.8,221777.1,178534.75
1999/497.2475mz/3.77min,253871.28,57458.094,274374.53,284517.9,516607.72,477239.44
2000/908.4271mz/3.77min,244833.39,1564393.4,35387.418,538710.94,28671.84,54190.92
2001/907.4248mz/3.77min,500935.16,3382382.0,75889.9,1253304.2,39078.133,111303.13
2008/869.4502mz/3.77min,89430.01,1033722.7,11996.374,245942.83,3332.4304,33826.46
2011/316.1155mz/3.77min,266923.78,272813.84,289918.88,337988.44,255271.73,286149.12
2013/885.4444mz/3.77min,2921616.5,27011850.0,504802.3,9083621.0,250314.23,705796.1
2016/587.2598mz/3.78min,285085.56,409896.16,346655.75,719299.25,274531.84,286005.44
2018/821.4285mz/3.78min,150788.7,24826.422,308693.12,184417.0,262794.72,295178.3
2019/276.1229mz/3.78min,388692.62,530603.7,450909.78,729692.25,377317.75,377204.34
2020/294.1335mz/3.78min,7148476.0,9461511.0,8075027.0,11970298.0,7057038.0,7128844.0
2021/887.4511mz/3.78min,451600.03,4254397.5,67145.914,1415883.4,23244.457,102759.74
2023/888.4538mz/3.77min,87087.49,1052124.9,6887.7056,326470.03,0.0,4594.754
2024/400.1388mz/3.78min,69790.16,21222.86,204118.53,56065.75,41016.074,69637.72
2026/859.4045mz/3.78min,960014.1,648812.7,930216.2,898577.2,2200499.8,1275128.2
2027/839.4293mz/3.79min,505462.0,421611.3,518381.34,674513.75,1295535.9,692718.8
2028/837.4233mz/3.79min,3812144.0,2901784.5,3759021.5,5022791.0,9747455.0,5187057.0
2030/838.4258mz/3.79min,1763544.1,1345998.0,1629445.9,2256894.5,4267754.5,2335735.8
2034/419.2154mz/3.79min,1169942.2,948800.06,1000474.06,1551027.9,2990549.0,1677313.9
2038/871.4482mz/3.8min,1014422.75,1747552.4,1559204.8,2761456.0,1942915.5,1477179.8
2043/854.4203mz/3.8min,24963070.0,21532952.0,19475504.0,45912296.0,23906932.0,18483972.0
2044/427.2127mz/3.8min,15453432.0,13431853.0,11143471.0,28851966.0,15218592.0,12608896.0
2046/168.0655mz/3.78min,75829.87,5440.134,859469.5,15707.151,3133.8354,10505.509
2047/870.4458mz/3.8min,3667111.0,4246171.0,3584271.5,6646466.0,4432268.0,3463859.8
2049/856.4286mz/3.8min,2216016.2,1832428.2,1566040.8,4110760.5,1842988.5,1520370.6
2050/855.4244mz/3.8min,8941793.0,7396823.5,6501827.5,16177147.0,7715524.0,6304159.0
2052/891.3724mz/3.8min,360488.12,357571.84,280528.66,635498.56,304576.66,312354.0
2053/875.3998mz/3.8min,10978272.0,8528738.0,8584645.0,13713744.0,9346846.0,7949367.5
2055/446.1864mz/3.8min,483289.06,383593.8,366511.66,643104.25,418800.28,450679.72
