CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
348	756	1	0.8729	-184.182
697	1578	1	0.7453	2.014
283	339	1	0.9989	-56.063
877	907	1	0.8357	-0.000
513	1568	1	0.861	-52.031
513	756	1	0.9243	28.032
675	747	1	0.9247	-80.062
691	1568	1	0.9345	-26.016
528	1581	1	0.9577	-26.016
501	528	1	0.9818	0.000
303	1574	1	0.918	-182.167
702	899	1	0.8902	-110.110
747	981	1	0.962	82.078
899	1568	1	0.8883	-54.047
325	362	1	0.9004	-54.047
747	1581	1	0.9636	82.078
697	828	1	0.7214	2.015
528	981	1	0.9557	-26.016
606	609	1	0.9793	1.003
285	543	1	0.9232	-266.258
348	899	1	0.9311	-210.198
605	981	1	0.9866	0.000
283	303	1	0.9819	-28.031
756	1573	1	0.9117	-0.001
389	1561	1	0.927	-168.188
981	1581	1	0.998	-0.000
348	1561	1	0.9371	-210.198
907	976	1	0.8812	0.060
501	981	1	0.9611	-26.016
829	1578	1	0.912	1.003
691	899	1	0.9617	28.031
675	677	1	0.9758	-26.016
697	824	1	0.8324	1.979
799	971	1	0.8752	0.000
797	976	1	0.9543	110.109
824	829	1	0.7344	-0.967
677	969	1	0.9902	-0.000
675	787	1	0.988	-82.077
543	981	1	0.9241	2.013
824	828	1	0.8444	0.036
342	362	1	0.9274	-26.016
828	1578	1	0.9492	-0.001
675	981	1	0.9184	2.016
702	1561	1	0.9339	-110.109
348	691	1	0.9222	-238.229
348	971	1	0.9176	-264.245
283	325	1	0.8403	-28.031
389	513	1	0.9105	-170.203
528	687	1	0.9491	-26.016
605	1581	1	0.9884	-0.000
348	1568	1	0.9082	-264.245
971	1561	1	0.8886	54.047
303	342	1	0.8039	-28.031
1561	1568	1	0.8957	-54.047
348	513	1	0.8827	-212.214
605	747	1	0.9512	-82.078
824	969	1	0.8639	-14.016
877	892	1	0.927	0.059
543	797	1	0.9685	-26.018
543	1581	1	0.9247	2.013
339	1574	1	0.9357	-154.136
677	797	1	0.9948	-0.000
303	325	1	0.8246	0.000
528	605	1	0.9459	-26.016
797	969	1	0.9832	0.000
303	339	1	0.9827	-28.031
892	992	1	0.8815	-0.059
787	797	1	0.9711	56.061
325	339	1	0.8393	-28.031
513	1574	1	0.9148	84.094
795	1581	1	0.9195	2.015
964	976	1	0.9373	1.003
528	747	1	0.9567	-108.094
348	1574	1	0.8837	-128.120
675	797	1	0.9674	-26.016
892	907	1	0.9001	-0.059
971	1568	1	0.9762	-0.000
389	1568	1	0.8722	-222.234
325	401	1	0.9514	-56.063
799	1568	1	0.9195	-0.000
697	969	1	0.8979	-12.037
543	677	1	0.977	-26.018
605	687	1	0.9885	0.000
513	702	1	0.9125	112.125
697	829	1	0.7944	1.012
543	747	1	0.9293	-80.065
795	981	1	0.9191	2.016
325	342	1	0.9789	-28.031
899	1574	1	0.945	82.078
787	976	1	0.9817	166.171
691	971	1	0.9516	-26.016
1561	1574	1	0.9406	82.078
513	691	1	0.9333	-26.015
828	829	1	0.9316	-1.003
285	1581	1	0.9708	-264.245
513	1561	1	0.9326	2.016
283	342	1	0.8182	-56.063
501	687	1	0.9615	-26.016
609	787	1	0.917	-82.086
692	799	1	0.8806	0.000
677	795	1	0.9769	26.016
501	1581	1	0.9607	-26.016
513	899	1	0.8903	2.015
303	702	1	0.9065	-154.135
675	966	1	0.9806	0.001
824	1578	1	0.8473	0.035
285	981	1	0.9684	-264.245
389	691	1	0.8892	-196.218
795	976	1	0.9726	84.094
543	976	1	0.9738	84.091
702	756	1	0.9233	-84.093
795	797	1	0.9665	-26.016
677	787	1	0.9817	-56.062
543	795	1	0.9939	-0.002
285	528	1	0.9596	-238.229
285	605	1	0.9622	-264.245
501	747	1	0.9543	-108.093
342	401	1	0.9333	-28.031
362	389	1	0.7855	-42.011
687	747	1	0.9541	-82.078
697	797	1	0.8976	-12.037
543	675	1	0.9946	-0.002
756	1574	1	0.9667	56.062
389	971	1	0.8665	-222.234
348	702	1	0.8817	-100.089
899	971	1	0.906	-54.046
348	389	1	0.9381	-42.011
691	1561	1	0.9247	28.031
285	747	1	0.9639	-346.323
692	1568	1	0.8419	-0.000
687	1581	1	0.9913	-0.000
389	899	1	0.8973	-168.188
362	401	1	0.8749	-2.016
675	976	1	0.9711	84.094
687	981	1	0.9923	-0.000
691	756	1	0.9204	54.047
677	976	1	0.9643	110.109
691	1574	1	0.8802	110.109
303	756	1	0.9056	-238.229
691	828	1	0.9054	0.036
339	702	1	0.9405	-126.104
285	501	1	0.9664	-238.229
609	976	1	0.8977	84.084
675	795	1	0.9955	0.000
907	992	1	0.8242	0.000
899	1561	1	0.9543	0.000
339	342	1	0.8184	0.000
787	795	1	0.9894	82.077
756	1561	1	0.9479	-26.016
513	971	1	0.8558	-52.031
543	787	1	0.9906	-82.079
501	605	1	0.9569	-26.016
756	899	1	0.963	-26.016
747	795	1	0.9253	80.062
1568	1574	1	0.8375	136.125
795	966	1	0.9834	0.001
285	687	1	0.9652	-264.245
702	1574	1	0.9856	-28.031
675	1581	1	0.9189	2.015
862	1106	2	0.9365	-54.047
570	589	2	0.7832	-16.994
738	993	2	0.8757	-28.031
566	570	2	0.9024	18.010
566	765	2	0.7092	-66.047
570	859	2	0.8941	-28.031
579	1115	2	0.8351	-83.094
859	862	2	0.9228	-18.011
863	1128	2	0.7658	0.000
579	589	2	0.9085	-18.010
589	859	2	0.7134	-11.037
566	1106	2	0.9135	-82.078
993	1016	2	0.8312	-26.016
1080	1128	2	0.7215	28.031
993	1011	2	0.8773	0.036
859	1115	2	0.8915	-54.047
570	579	2	0.8739	1.017
866	1084	2	0.833	-0.000
863	934	2	0.7116	0.000
863	1080	2	0.9278	-28.031
765	1016	2	0.8496	-28.031
566	862	2	0.9217	-28.031
1084	1128	2	0.8093	-18.010
566	579	2	0.8194	19.027
738	765	2	0.7939	-26.016
863	866	2	0.7973	18.011
566	589	2	0.732	1.016
918	934	2	0.867	0.000
579	859	2	0.802	-29.047
589	1115	2	0.7431	-65.084
566	738	2	0.7944	-40.031
738	863	2	0.7091	-110.109
570	1115	2	0.8818	-82.078
566	1115	2	0.9118	-64.068
1106	1115	2	0.9505	18.011
566	859	2	0.924	-10.021
350	442	4	0.7664	2.963
350	577	4	0.7213	-15.047
631	638	4	0.7854	-17.027
442	571	4	0.785	57.094
388	630	4	0.8121	37.057
280	665	4	0.7682	2.016
388	571	4	0.8209	-13.979
638	666	4	0.7634	-2.016
670	1224	4	0.8636	-168.188
1050	1224	4	0.7926	-27.028
546	577	4	0.7322	-72.057
442	607	4	0.9193	71.073
388	442	4	0.9238	-71.073
569	607	4	0.8017	0.000
280	638	4	0.8196	2.016
546	1048	4	0.8339	-56.063
634	638	4	0.8329	-18.010
350	388	4	0.8647	74.036
664	665	4	0.9449	-17.027
630	879	4	0.9212	-108.130
631	634	4	0.9408	0.984
600	667	4	0.7422	95.099
388	600	4	0.8589	-74.037
638	664	4	0.8417	17.027
388	607	4	0.9739	-0.000
600	630	4	0.7223	111.094
607	879	4	0.8913	-71.073
630	638	4	0.7182	2.016
442	630	4	0.8949	108.130
642	665	4	0.7609	-35.037
638	665	4	0.8981	0.000
631	665	4	0.9127	-17.027
665	666	4	0.793	-2.016
600	879	4	0.8331	2.963
350	569	4	0.7833	74.036
630	666	4	0.9627	-0.000
280	666	4	0.8679	0.000
442	879	4	0.9686	-0.000
577	879	4	0.8154	18.010
546	569	4	0.7122	17.026
607	630	4	0.8115	37.057
571	879	4	0.7553	-57.094
634	642	4	0.7771	17.027
630	665	4	0.7407	2.016
642	664	4	0.7635	-18.011
546	1050	4	0.848	-57.066
634	664	4	0.9467	-0.984
600	607	4	0.8574	74.037
388	879	4	0.8963	-71.073
442	600	4	0.8534	-2.963
607	666	4	0.7786	37.057
631	642	4	0.7369	18.011
388	666	4	0.8018	37.057
571	607	4	0.7799	13.979
350	879	4	0.7488	2.963
280	1026	4	0.7616	-246.198
280	630	4	0.8206	0.000
1048	1050	4	0.837	-1.003
631	664	4	0.9738	0.000
350	607	4	0.839	74.036
634	665	4	0.917	-18.010
569	600	4	0.7048	-74.037
350	600	4	0.9026	-0.000
666	879	4	0.8843	-108.130
396	571	4	0.7566	18.010
442	666	4	0.8582	108.130
1176	1318	5	0.9456	-148.038
1272	1308	5	0.9211	-16.031
1253	1468	5	0.9017	-75.017
1256	1311	5	0.9047	147.038
1313	1446	5	0.9049	-222.056
1241	1313	5	0.919	-1.979
1253	1316	5	0.8742	74.019
1318	1446	5	0.9215	-74.018
1316	1466	5	0.9663	-148.038
1441	1466	5	0.9667	-74.019
1257	1309	5	0.8062	-0.999
1308	1318	5	0.9305	-74.019
1252	1309	5	0.9188	148.039
1316	1441	5	0.968	-74.018
1309	1443	5	0.9503	-148.039
1259	1416	5	0.9165	-74.020
1308	1446	5	0.9373	-148.037
1126	1496	5	0.9702	-280.044
1309	1468	5	0.8512	-222.058
1252	1468	5	0.9516	-74.019
1253	1318	5	0.8564	75.021
1256	1308	5	0.9399	148.039
1126	1508	5	0.8809	-280.045
1313	1416	5	0.996	-148.038
1311	1466	5	0.9646	-222.057
1176	1308	5	0.9572	-74.019
1241	1256	5	0.8909	-224.037
1259	1446	5	0.9053	-148.039
1316	1468	5	0.8664	-149.037
1241	1308	5	0.9243	-75.998
1467	1496	5	0.8969	164.069
1176	1241	5	0.9118	1.979
1256	1272	5	0.9438	164.070
1316	1414	5	0.908	0.000
1318	1466	5	0.8881	-149.039
1126	1313	5	0.8789	-148.037
1466	1468	5	0.8972	-0.999
