Filename,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML,POS_D5-211-C3-a_Run145.mzML,POS_D5-211-C3-b_Run148.mzML,POS_D5-211-C3-c_Run151.mzML
174/563.2383mz/6.0min,384757.25,374614.94,464846.44,456108.8,395810.34,441500.97
175/354.2848mz/6.0min,389500.53,460759.3,445157.3,247395.38,263530.2,240457.25
177/372.347mz/6.05min,3556494.8,3996401.8,2820518.8,29362.918,10826.942,19961.496
178/532.2586mz/6.07min,517858.97,339406.1,506841.6,357531.03,390382.44,368757.97
179/119.0856mz/6.1min,1330526.4,2233152.8,1468033.6,1436872.1,1424861.9,1380406.0
181/147.0806mz/6.1min,20449328.0,33783200.0,22549684.0,22381206.0,22261478.0,21895204.0
182/244.0766mz/6.1min,497848.2,913132.8,605505.1,733441.75,704541.4,723570.6
183/349.1351mz/6.1min,5556000.0,9163973.0,6053599.0,6269986.5,6350594.5,6321990.5
184/165.0911mz/6.1min,1058426.0,1798361.6,1163049.0,1189182.8,1161682.8,1147397.8
185/255.5845mz/6.1min,744731.94,1270634.2,886366.75,1045639.0,1063342.6,1091670.9
186/697.263mz/6.1min,882939.06,2269270.2,1110335.6,1041056.5,994519.8,998498.0
188/235.0712mz/6.1min,478825.16,755374.6,515278.03,656286.25,655458.5,644920.1
189/371.1171mz/6.1min,26425906.0,38862788.0,29274146.0,32931972.0,32541036.0,32806770.0
190/719.2451mz/6.1min,5666258.0,10464346.0,6753778.5,7758582.5,7539072.5,7663370.5
191/219.057mz/6.1min,647338.25,1139331.4,737153.9,777357.9,776375.1,781779.2
192/412.1434mz/6.1min,703571.25,1128885.2,852731.9,917935.7,935263.6,963770.25
193/372.1203mz/6.1min,6319610.5,9259321.0,7032656.0,7321302.0,7272905.0,7374437.0
194/388.6216mz/6.1min,101973.68,290964.75,143797.67,188226.53,185450.25,185501.98
195/312.326mz/6.16min,415140.75,454608.84,374668.06,3654.6396,0.0,0.0
196/532.2586mz/6.16min,607117.8,405210.72,584279.44,497249.22,473111.62,478849.72
197/313.2348mz/6.19min,1839281.8,1805279.5,2191061.2,688912.3,699615.25,595369.7
199/430.3887mz/6.21min,127621.22,275812.16,356671.38,16047.211,0.0,8610.202
201/357.2609mz/6.22min,1521307.1,2144841.0,2540760.8,1530054.5,1460570.9,1406910.8
202/480.3082mz/6.22min,322152.88,407095.1,475879.5,11343.983,0.0,0.0
203/318.2402mz/6.23min,399350.7,395114.03,474593.56,645704.5,657581.94,662932.75
204/401.2871mz/6.24min,1438889.8,1517338.9,1878982.4,1200215.1,1121941.6,1137877.4
205/629.3111mz/6.24min,411784.16,248855.86,408828.3,277272.72,282660.12,284725.1
206/445.3132mz/6.26min,618542.56,691050.0,1103891.2,612916.2,519496.7,550889.2
207/671.2881mz/6.25min,219836.03,233972.44,249598.16,199089.61,181647.33,188418.39
208/385.1325mz/6.27min,214629.77,622317.56,215233.44,290788.8,219270.83,406996.44
209/255.2431mz/6.3min,816054.1,1000481.7,987189.6,515979.94,548187.06,538760.1
210/220.1122mz/6.31min,1028722.6,1579625.2,1622712.4,560686.3,521053.75,478145.1
211/338.2663mz/6.32min,47168.062,190405.72,160867.53,133801.28,143354.94,140453.31
212/359.1533mz/6.34min,75712.38,51562.074,72971.52,53819.77,52315.4,41062.617
213/337.1714mz/6.34min,136896.73,94422.586,135945.48,83696.29,77315.63,67870.195
214/433.1901mz/6.37min,4424338.0,3802599.0,4402694.0,4316699.0,4137990.5,3872852.8
215/411.2081mz/6.37min,455104.47,372749.9,456376.56,423375.03,394539.97,356416.78
216/275.0831mz/6.37min,1517280.0,1233435.2,1469369.2,1307425.0,1246979.0,1117942.8
217/431.1744mz/6.43min,415688.78,393628.0,444809.7,344867.44,324487.72,262527.84
218/335.1252mz/6.56min,550699.2,348793.7,378734.2,328715.72,296101.53,328966.88
219/431.1742mz/6.6min,599387.9,586587.75,612249.75,615863.7,569473.75,479179.25
220/409.1924mz/6.6min,1062406.1,1023131.1,1065341.4,999253.4,947023.3,770391.06
221/472.2009mz/6.6min,411560.8,409901.12,430027.25,421910.97,404499.56,335853.25
223/298.2739mz/6.64min,121940.21,150057.56,97908.4,0.0,0.0,0.0
224/228.2323mz/6.65min,358535.2,374012.6,388447.1,735173.8,748316.06,752438.6
225/301.1409mz/6.65min,1792187.2,1599049.6,1671074.6,1703670.6,1403365.1,1302189.9
227/342.2426mz/6.78min,441377.4,608914.44,399880.12,236402.02,245257.02,230956.83
229/283.2631mz/6.83min,113243.58,148907.88,127692.81,36104.105,31805.238,28814.537
230/577.361mz/6.86min,1099165.6,798815.75,1054404.8,843982.44,834281.7,780260.44
232/255.2318mz/6.98min,106372.5,163349.73,220949.2,0.0,0.0,0.0
233/237.2213mz/6.98min,64129.83,143574.7,192841.34,0.0,0.0,0.0
234/337.2346mz/6.98min,285232.38,402534.3,547119.1,0.0,0.0,0.0
235/336.3259mz/7.06min,35118.184,56586.78,50541.707,106723.87,20830.371,24271.496
237/300.2895mz/7.08min,140802.33,199502.31,130383.89,0.0,0.0,0.0
239/649.4494mz/7.09min,162212.48,329316.28,313677.72,330712.72,248424.97,241235.03
240/605.4232mz/7.09min,216554.72,424936.44,397836.62,430270.56,305220.6,311999.1
241/341.2661mz/7.09min,324116.12,538096.3,477364.78,320804.62,464680.25,368873.28
242/395.2191mz/7.09min,234889.4,292170.84,298131.25,258396.53,249501.86,221054.72
243/561.3971mz/7.1min,262653.78,500088.03,461249.0,521179.2,364202.84,365219.88
244/517.371mz/7.1min,284214.75,526698.3,470688.94,552156.94,381114.72,367247.4
245/385.2922mz/7.1min,316618.78,521795.2,446131.72,342915.3,401757.88,324109.72
246/429.3184mz/7.11min,365406.06,680825.06,580839.56,582747.75,480717.97,419237.72
247/473.3447mz/7.1min,316103.9,593680.44,494354.88,604709.3,403391.94,399465.44
249/478.2926mz/7.17min,998251.8,825215.6,1032750.7,870287.3,839068.75,779331.0
250/368.2581mz/7.21min,457054.9,593719.1,523944.75,0.0,0.0,0.0
251/256.2635mz/7.29min,294529.97,274400.44,275916.84,381496.1,367305.06,267444.22
252/478.2925mz/7.31min,234498.33,188469.33,241368.23,199097.11,198825.23,184953.77
261/345.2011mz/7.37min,284878.1,385844.47,463968.84,89584.64,88846.85,54855.527
263/194.1153mz/7.41min,431726.94,444780.94,446100.9,533716.5,460528.2,568527.4
267/350.1776mz/7.37min,1576785.4,2165822.5,2274122.0,894253.75,788007.6,740104.75
268/237.2213mz/7.37min,859413.0,1070492.8,1270616.2,385311.34,371225.7,269703.2
269/323.2191mz/7.37min,498740.75,697525.8,903897.06,109810.234,104457.58,74222.266
272/354.1733mz/7.37min,395623.88,497457.9,549678.2,247726.12,224393.86,198625.45
274/255.2319mz/7.37min,1208793.4,1477349.6,1789242.0,539258.4,515993.0,426290.56
277/140.0683mz/7.37min,415988.38,469224.88,470809.44,460907.72,464071.7,445563.4
279/780.5513mz/7.37min,354461.75,497442.28,409024.62,3313.1853,0.0,27747.062
280/226.9515mz/7.37min,274489.72,291421.03,350634.5,214474.56,405800.94,350387.5
281/80.9479mz/7.37min,453578.38,605250.75,696817.56,220054.17,199728.73,158364.28
282/782.5662mz/7.38min,385619.3,462327.5,619732.06,0.0,0.0,0.0
284/716.5221mz/7.37min,258066.17,1509334.6,262936.12,0.0,0.0,0.0
288/282.2791mz/7.44min,245597.81,265125.34,275549.94,394230.03,377665.62,306130.94
289/481.2923mz/7.46min,2157188.5,2751083.0,2623370.0,1164622.8,1083347.6,908237.44
290/395.3307mz/7.47min,514446.0,694074.94,659403.7,446466.06,384075.25,384815.16
291/377.3203mz/7.47min,682054.6,800180.3,753559.5,651918.9,562633.06,585910.8
292/283.2631mz/7.51min,231364.78,335643.38,371229.06,0.0,6943.041,0.0
293/365.2661mz/7.51min,739440.5,1173794.8,1446709.9,13139.428,14908.834,4335.0312
294/265.2525mz/7.52min,119325.67,172764.45,186790.73,0.0,0.0,0.0
298/579.2635mz/7.55min,2684396.0,2711241.5,3485227.0,2379296.2,2334819.8,2140897.5
299/421.156mz/7.55min,268314.06,274436.03,347455.12,175934.11,166691.83,146650.64
301/557.2814mz/7.55min,396491.6,395436.16,506449.12,266087.5,255315.05,225832.64
304/481.2922mz/7.57min,631849.1,775738.56,662007.1,350111.5,336795.22,301750.6
308/113.0167mz/7.57min,505995.47,379783.9,289314.25,2376412.2,594232.75,2491923.8
310/131.5336mz/7.62min,884824.8,2525547.2,2123222.5,4579428.0,4555246.5,5040144.5
311/410.3049mz/7.62min,330351.22,440331.66,440792.5,89955.87,84873.5,79902.945
312/181.0146mz/7.62min,638819.7,667207.6,681138.3,2801086.5,745013.06,777612.7
316/362.3027mz/7.73min,361787.88,170885.31,57403.855,246324.55,192186.42,82792.29
318/266.1727mz/7.69min,164987.2,89703.375,128692.23,503596.03,91145.555,186745.02
319/545.4022mz/7.68min,117346.766,310210.44,267886.2,303918.8,177687.23,208747.95
320/221.1751mz/7.69min,79370.71,37061.67,57546.64,241738.06,30976.754,76643.04
321/250.1777mz/7.69min,436824.75,257014.73,324802.44,1202777.1,228876.1,445679.84
322/244.1908mz/7.71min,169952.47,81834.85,128611.09,541989.6,221930.28,159605.8
323/501.3758mz/7.69min,156947.27,396286.84,331307.38,385988.53,233296.11,250669.72
324/226.1802mz/7.7min,1075306.4,582207.6,849377.25,3352326.8,542283.5,1037402.1
326/408.3082mz/7.7min,2298667.2,1346816.5,1779712.5,6918692.0,1355200.1,2502171.5
328/173.1326mz/7.7min,140622.23,68375.266,107455.93,424003.44,51695.164,139451.6
329/191.1431mz/7.7min,140332.3,64577.547,100144.09,418317.84,52161.3,137880.98
330/198.1854mz/7.69min,154172.36,77633.695,117786.28,481748.4,65596.91,155523.0
331/208.1697mz/7.69min,218144.58,110122.32,165069.02,645733.8,94354.484,218100.3
332/209.1537mz/7.7min,277187.0,152293.45,204981.88,812531.6,128666.555,277421.5
338/457.3495mz/7.7min,201157.11,482692.44,401540.97,471658.34,282960.62,305112.34
339/207.0176mz/7.65min,711926.75,717869.44,721998.25,681463.2,3167050.2,872109.75
340/273.2576mz/7.71min,305999.0,407141.72,301217.6,33339.215,30379.49,20825.535
342/740.4047mz/7.74min,656183.7,376628.03,731991.75,621217.25,583080.3,581634.6
343/282.2216mz/7.74min,1215580.5,1264124.4,1251248.1,900292.44,867392.5,799459.2
344/421.156mz/7.75min,704944.6,652818.94,821900.8,680046.6,633110.0,579726.44
345/557.2814mz/7.75min,601270.94,558752.3,676706.5,602657.8,561806.7,492544.03
346/579.2634mz/7.75min,3367377.5,3199290.0,3899239.5,3839796.2,3617525.5,3306331.5
351/449.3022mz/7.77min,410327.8,550195.75,508390.44,145351.88,179588.23,121054.72
352/393.2197mz/7.77min,614467.4,751194.7,727603.44,529803.6,516639.72,470212.8
354/782.5661mz/7.77min,267284.34,309090.8,405387.88,0.0,0.0,0.0
364/220.1673mz/7.77min,238166.56,126526.28,187818.3,537712.25,110195.766,203384.67
366/362.3027mz/7.77min,609177.06,268833.16,429664.03,1179807.2,255765.75,462431.47
367/264.157mz/7.77min,130355.13,68640.92,98785.05,330484.9,58869.97,118111.555
368/294.1675mz/7.77min,178045.12,93361.125,148881.5,416164.6,86279.35,154446.36
369/476.2956mz/7.77min,187298.92,104127.5,156480.08,351599.34,136015.55,199291.69
370/793.6276mz/7.77min,37319.18,0.0,13430.031,330000.22,4186.5513,56092.73
371/80.9479mz/7.79min,608120.56,878339.6,868997.2,361612.22,338676.03,226137.44
372/90.9767mz/7.77min,602204.5,730679.2,801242.75,421874.1,611558.9,524348.4
373/244.1908mz/7.77min,658246.4,340914.88,528462.7,1632652.9,309915.44,572060.5
374/221.1752mz/7.77min,611463.44,323904.6,499227.66,1317272.6,282130.25,502292.47
375/226.1802mz/7.77min,875251.06,477243.1,677584.6,2235597.0,399226.22,800424.4
376/228.1959mz/7.77min,1119824.1,617810.2,886804.6,2782514.8,522907.44,973295.56
377/408.3083mz/7.77min,7784803.5,4527249.5,6539636.5,16974956.0,4179021.0,7104779.0
378/236.1621mz/7.77min,597995.0,325925.53,469060.94,1344903.5,302356.38,539889.25
379/250.1778mz/7.77min,1942089.2,1096949.4,1587470.6,4140883.8,1006362.4,1686692.8
380/266.1727mz/7.77min,955077.4,537600.0,786402.1,2098054.2,484209.22,843782.5
384/395.3306mz/7.79min,323279.38,625791.75,427536.22,55876.18,73235.83,40843.215
385/668.6182mz/7.8min,131048.17,325896.25,400592.38,0.0,0.0,0.0
388/409.2746mz/7.82min,474231.78,675851.94,595268.06,374319.6,420356.22,357864.8
390/740.4047mz/7.8min,519320.3,225504.73,534845.44,281540.4,172509.61,272045.12
392/284.2947mz/7.84min,201853.84,188995.08,203941.98,197754.3,171140.05,139031.92
393/310.3103mz/7.93min,165238.45,144704.47,248476.11,2474150.5,116454.74,245850.52
394/213.983mz/7.87min,1919399.9,1027605.4,1473685.1,593506.44,611712.06,601553.25
395/140.0683mz/7.87min,367544.5,387615.97,402318.38,325901.75,584545.6,332793.06
396/80.9479mz/7.87min,554205.44,766733.0,662708.0,850290.8,886063.44,937707.25
398/223.9885mz/7.87min,1001885.2,1085503.5,1059770.0,1235429.9,5350309.0,5396744.0
399/351.2142mz/7.88min,347831.1,411891.94,446646.34,130473.78,128954.89,109656.06
400/373.2324mz/7.88min,288056.03,366857.03,393746.16,170758.36,202322.73,165848.27
406/378.2089mz/7.88min,1604780.8,1902974.9,1778196.0,1275879.5,1301406.2,1234839.0
409/327.2269mz/7.88min,292771.03,401697.75,469093.34,175726.08,219623.73,171591.86
411/780.5513mz/7.88min,524300.3,586630.3,463874.03,26923.402,28275.422,61812.227
413/283.2632mz/7.88min,1038087.2,1192718.6,1254190.1,507490.84,510445.0,431781.38
415/265.2526mz/7.88min,550402.7,593038.0,659578.25,272758.56,266711.9,243211.64
417/351.2505mz/7.88min,954807.4,1233496.9,1332614.5,316238.22,332547.94,274240.78
418/782.5664mz/7.88min,663917.5,651856.5,836470.9,35276.867,37225.95,30654.744
419/808.5823mz/7.88min,466998.12,482550.6,620544.4,0.0,0.0,0.0
420/352.3393mz/7.88min,1808270.0,1893316.8,2116893.0,4209281.0,971666.5,1219442.6
421/810.5972mz/7.87min,417331.88,667023.6,445068.88,0.0,0.0,0.0
422/730.5377mz/7.94min,2663547.5,204582.55,203609.03,0.0,0.0,0.0
427/557.2814mz/7.9min,202671.77,190055.75,233730.38,168283.84,173957.44,155971.88
428/752.5197mz/7.9min,5045745.5,824222.5,733279.56,0.0,0.0,0.0
429/579.2633mz/7.9min,866906.25,837409.8,983598.94,1139644.2,1090144.2,1001017.8
430/443.2047mz/7.88min,256284.84,784429.4,707211.6,24755.234,79610.75,160896.08
434/284.2948mz/7.99min,505266.97,662740.4,595347.56,479047.9,519144.3,458749.7
435/365.2661mz/7.99min,449623.97,636855.8,447716.22,113598.22,119482.086,91334.51
436/336.3259mz/8.04min,302088.5,532987.06,410842.88,1051866.0,69939.55,197553.16
439/395.3308mz/8.21min,184385.89,273674.53,233971.42,137636.98,133829.97,134073.02
440/690.5064mz/8.21min,3554107.8,1408355.6,1716797.9,0.0,0.0,0.0
442/712.4884mz/8.22min,1524847.8,185058.81,564535.9,0.0,0.0,0.0
443/825.6942mz/8.21min,503529.84,367237.78,443980.25,0.0,0.0,7748.438
445/377.3201mz/8.22min,390388.2,619233.5,438621.12,216870.0,191526.25,232385.64
446/851.7099mz/8.22min,1333924.0,1856737.5,2629098.2,315507.84,308982.0,274828.6
447/752.5197mz/8.22min,664969.75,443000.44,639587.6,0.0,0.0,0.0
452/421.2509mz/8.22min,254979.75,406899.88,329974.97,184150.06,194706.47,196416.72
457/80.9479mz/8.24min,712925.7,761370.44,410737.34,641820.56,1905554.8,681244.06
458/617.417mz/8.29min,240920.62,285782.78,367754.25,0.0,0.0,0.0
460/312.3259mz/8.33min,271022.06,225806.31,239779.52,699312.6,153204.53,185979.0
461/237.6608mz/8.34min,101078.45,208071.3,132972.22,504030.84,52016.918,148581.27
462/321.3151mz/8.35min,278626.53,425720.4,345397.97,842641.2,55686.47,176248.08
